"ID","prompt","response","set","lab","rater1","rater2"
1036,"Bottiglia di plastica","ferma porte",16,10,2,2
1036,"Bottiglia di plastica","pesetto per palestra",16,10,2,2
1036,"Bottiglia di plastica","stendi impasto",16,10,2,3
1036,"Bottiglia di plastica","strumento musicale",16,10,2,2
1036,"Bottiglia di plastica","vaso per fiori",16,10,2,2
1036,"Lampadina","addobbo per la casa",16,10,2,2
1036,"Lampadina","gioielli",16,10,3,3
1036,"Lampadina","strumento di studio",16,10,2,2
1036,"Libro","addrizza fogli",16,10,2,3
1036,"Libro","ferma fogli",16,10,2,2
1036,"Libro","ferma oggetti",16,10,2,2
1036,"Libro","ferma porte",16,10,2,2
1036,"Libro","pesetto",16,10,2,2
1036,"Libro","rialzino",16,10,2,2
1036,"Libro","righello",16,10,2,2
1036,"Sedia","comodino",16,10,2,2
1036,"Sedia","ferma porte",16,10,2,2
1036,"Sedia","gioco",16,10,2,2
1036,"Sedia","palco",16,10,3,3
1036,"Sedia","scala",16,10,2,2
1036,"Sedia","tavolino",16,10,2,2
1037,"Attaccapanni","arco con frecce",16,10,2,2
1037,"Attaccapanni","bastone da tenda",16,10,3,3
1037,"Attaccapanni","compasso",16,10,3,3
1037,"Attaccapanni","fermacarte",16,10,3,3
1037,"Attaccapanni","fionda",16,10,3,3
1037,"Attaccapanni","forma per biscotti",16,10,4,3
1037,"Barile","porta bottiglie",16,10,2,2
1037,"Barile","ruota di legno",16,10,2,2
1037,"Barile","salvadanaio",16,10,3,2
1037,"Barile","secchio",16,10,2,2
1037,"Barile","tavolo",16,10,2,2
1037,"Barile","vaso",16,10,2,2
1037,"Bottiglia di plastica","lampada",16,10,2,2
1037,"Bottiglia di plastica","penna gigante",16,10,3,4
1037,"Bottiglia di plastica","porta celluare",16,10,3,4
1037,"Bottiglia di plastica","posacenere",16,10,2,2
1037,"Bottiglia di plastica","tazza",16,10,3,3
1037,"Bottiglia di plastica","zoom per cellulare",16,10,4,4
1037,"Lampadina","bullone",16,10,3,4
1037,"Lampadina","matita",16,10,2,3
1037,"Lampadina","pomello",16,10,4,3
1037,"Libro","astuccio",16,10,3,4
1037,"Libro","custodia per tablet",16,10,3,2
1037,"Libro","porta oggetti",16,10,2,2
1037,"Libro","sostegno per pc",16,10,2,3
1037,"Libro","tagliere",16,10,4,4
1037,"Sedia","attaccapanni",16,10,2,2
1037,"Sedia","gabbia per gli uccelli",16,10,4,4
1037,"Sedia","portafoto",16,10,3,3
1037,"Sedia","scaletta",16,10,2,2
1037,"Sedia","tavolino",16,10,2,2
1037,"Sedia","tira graffi per i gatti",16,10,3,4
1038,"Attaccapanni","appendi asciugamani",16,10,2,2
1038,"Attaccapanni","appendi sciarpe",16,10,1,1
1038,"Attaccapanni","porta cravatte",16,10,1,1
1038,"Attaccapanni","stendino",16,10,2,2
1038,"Barile","mensola",16,10,2,2
1038,"Barile","porta acqua",16,10,1,1
1038,"Barile","porta oggetti",16,10,2,2
1038,"Barile","tamburo",16,10,2,2
1038,"Bottiglia di plastica","decorazione",16,10,2,2
1038,"Bottiglia di plastica","fermacarte",16,10,2,2
1038,"Bottiglia di plastica","porta oggetti",16,10,2,2
1038,"Bottiglia di plastica","porta sassi",16,10,3,3
1038,"Bottiglia di plastica","salvadanaio",16,10,2,2
1038,"Libro","fermacarte",16,10,2,2
1038,"Libro","fermaporte",16,10,2,2
1038,"Libro","scala",16,10,2,2
1038,"Sedia","comodino",16,10,2,2
1038,"Sedia","porta vestiti",16,10,2,2
1038,"Sedia","scala",16,10,2,2
1038,"Sedia","utile per esercizio fisico",16,10,2,2
1039,"Attaccapanni","con il gancio si puo arpionare qualcosa per attirarla a sé",16,10,3,2
1039,"Attaccapanni","si possono appendere collane e bracciali",16,10,2,2
1039,"Attaccapanni","usare come porta asciugamani",16,10,2,2
1039,"Barile","bizzarro mezzo di trasporto per equilibristi",16,10,4,3
1039,"Barile","due culle tagliandolo precisamente a meta verticalmente",16,10,3,3
1039,"Barile","due secchi o cesti tagliato in orizzontale",16,10,2,2
1039,"Barile","sgabello",16,10,2,2
1039,"Barile","tavolino",16,10,2,2
1039,"Barile","tolta una faccia piatta puo diventare una cuccia per animali",16,10,2,2
1039,"Bottiglia di plastica","a testa in giu con un foro nel tappo diventa un dispenser di acqua per le piante",16,10,3,4
1039,"Bottiglia di plastica","ferma libri",16,10,3,2
1039,"Bottiglia di plastica","sostenitore per cellulare",16,10,3,2
1039,"Bottiglia di plastica","tagliata in due può diventare un porta penne o spazzolini",16,10,2,2
1039,"Bottiglia di plastica","tagliato il tappo diventa un portafiori",16,10,2,2
1039,"Lampadina","decorazione natalizia da pitturare ed appendere",16,10,2,2
1039,"Lampadina","il vetro rotto come taglierino",16,10,3,3
1039,"Lampadina","rompere il vetro e accendere un fuoco",16,10,2,2
1039,"Libro","arma da difesa lanciandolo in testa",16,10,2,2
1039,"Libro","portafoglio nascondendoci fogli e documenti tra le pagine",16,10,2,3
1039,"Libro","pressa per fare fiori secchi",16,10,2,2
1039,"Libro","un mattone per un muro fatto di libri",16,10,3,4
1039,"Sedia","cavalletto",16,10,3,4
1039,"Sedia","legno da ardere",16,10,2,2
1039,"Sedia","poggia piedi",16,10,2,2
1039,"Sedia","scaletta",16,10,2,2
1039,"Sedia","smontare i piedi ed usarli come paletti",16,10,3,3
1039,"Sedia","usare gli spazi dello schienale come divisori per fascicoli",16,10,4,4
1041,"Attaccapanni","utilizzando delle pinzette puo diventare un portafoto",16,10,3,3
1041,"Barile","cantinetta portabottiglie",16,10,2,2
1041,"Barile","segare la botte in due e formare dei vasi da giardino",16,10,2,2
1041,"Barile","sgabello",16,10,2,2
1041,"Barile","tavolo",16,10,2,2
1041,"Bottiglia di plastica","decorazioni natalizie",16,10,2,2
1041,"Bottiglia di plastica","la posso svuotare e tagliare in due parti per formare due contenitori",16,10,3,2
1041,"Bottiglia di plastica","vaso",16,10,2,2
1041,"Lampadina","la parte di vetro puo diventare un vasetto per piante grasse",16,10,2,3
1041,"Libro","sostituire le pagine del libro con del cartoncino da incollare sul perimetro della copertina per farlo diventare un contenitore",16,10,3,3
1041,"Sedia","il piano della sedia può diventare un tagliere",16,10,3,3
1041,"Sedia","tavolino per bambini",16,10,2,2
1042,"Attaccapanni","cornice",16,10,2,2
1042,"Barile","scaffale contenitore",16,10,2,2
1042,"Barile","tavolo porta oggetti",16,10,2,2
1042,"Bottiglia di plastica","candela",16,10,3,3
1042,"Bottiglia di plastica","insieme di più bottiblie possibile creare un divano",16,10,5,5
1042,"Bottiglia di plastica","lampada",16,10,2,2
1042,"Bottiglia di plastica","porta penne",16,10,2,2
1042,"Bottiglia di plastica","un ominio posa cenere",16,10,3,3
1042,"Bottiglia di plastica","una cornice",16,10,3,4
1042,"Lampadina","può essere utiizzata come testa per creare una marionetta",16,10,4,4
1042,"Lampadina","tappa buchi",16,10,2,3
1042,"Libro","appoggi computer e altri oggetti",16,10,2,2
1042,"Libro","ferma carte",16,10,2,2
1042,"Libro","oggetto per fare pesi",16,10,2,2
1042,"Sedia","carello",16,10,2,2
1042,"Sedia","oggetto per danzare",16,10,3,4
1042,"Sedia","sgabello",16,10,2,2
1042,"Sedia","tavolino per giocare",16,10,2,2
1043,"Attaccapanni","acchiappasogni",16,10,4,4
1043,"Attaccapanni","appendere le borse",16,10,2,2
1043,"Attaccapanni","appendere le buste",16,10,3,2
1043,"Attaccapanni","appendi chiavi",16,10,3,3
1043,"Attaccapanni","appendi panni",16,10,1,1
1043,"Attaccapanni","lampadario",16,10,2,2
1043,"Attaccapanni","porta asciugamani",16,10,2,2
1043,"Attaccapanni","sistemarci i fili per non farli intrecciare",16,10,3,3
1043,"Barile","comodino",16,10,2,2
1043,"Barile","metterci sopra l'albero di natale",16,10,2,3
1043,"Barile","mobile",16,10,2,2
1043,"Barile","porta bagnoschiuma",16,10,2,2
1043,"Barile","porta gessetti",16,10,3,2
1043,"Barile","porta giubbini o vestiti",16,10,3,2
1043,"Barile","scrivania",16,10,2,2
1043,"Barile","sedia",16,10,2,2
1043,"Barile","tavolo",16,10,2,2
1043,"Bottiglia di plastica","annaffiatoio",16,10,2,2
1043,"Bottiglia di plastica","arma",16,10,2,2
1043,"Bottiglia di plastica","centrotavola",16,10,3,3
1043,"Bottiglia di plastica","fermaporte",16,10,2,2
1043,"Bottiglia di plastica","mattarello",16,10,2,2
1043,"Bottiglia di plastica","pallone",16,10,2,2
1043,"Bottiglia di plastica","per stendere la pasta fatta a mano",16,10,3,4
1043,"Bottiglia di plastica","peso per la palestra",16,10,2,2
1043,"Bottiglia di plastica","vaso",16,10,2,2
1043,"Lampadina","decorazione",16,10,2,2
1043,"Lampadina","pallina per l'albero di natale",16,10,2,2
1043,"Lampadina","porta oggetti",16,10,2,3
1043,"Lampadina","soprammobile",16,10,2,2
1043,"Lampadina","vaso",16,10,2,2
1043,"Libro","cuscino",16,10,2,2
1043,"Libro","fermaporte",16,10,2,2
1043,"Libro","mensola",16,10,2,2
1043,"Libro","per esercizi di equilibro",16,10,2,3
1043,"Libro","peso per la palestra",16,10,2,2
1043,"Libro","quaderno",16,10,2,2
1043,"Libro","usato per far seccare le foglie",16,10,2,2
1043,"Libro","vassoio",16,10,2,2
1043,"Sedia","appendi panni",16,10,2,2
1043,"Sedia","ferma porte",16,10,2,2
1043,"Sedia","libreria",16,10,2,2
1043,"Sedia","poggia piedi",16,10,2,2
1043,"Sedia","portavaso",16,10,2,2
1043,"Sedia","scarpiera",16,10,3,4
1043,"Sedia","step per gli esercizi",16,10,2,3
1044,"Attaccapanni","porta orecchini",16,10,2,2
1044,"Barile","fare delle travi di legno",16,10,3,3
1044,"Barile","fare un foro e inserirci oggetti e luci per esempio fare un presepe",16,10,3,3
1044,"Barile","utilizzarlo come tavolo",16,10,2,2
1044,"Barile","utilizzarlo come vaso",16,10,2,2
1044,"Bottiglia di plastica","borsa dell'acqua calda",16,10,2,3
1044,"Bottiglia di plastica","usare piu bottiglie per creare un albero di natale",16,10,2,2
1044,"Bottiglia di plastica","vaso per fiori",16,10,2,2
1044,"Lampadina","ampolla con acqua",16,10,3,3
1044,"Libro","album di foto",16,10,2,2
1044,"Libro","coriandoli",16,10,3,4
1044,"Sedia","tavolino togliendo la parte superiore",16,10,2,2
1045,"Attaccapanni","si puo utilizzare come riga",16,10,2,2
1045,"Attaccapanni","tagliandolo si possono ricavare tre mestoli in legno",16,10,4,3
1045,"Barile","come sedia",16,10,2,2
1045,"Barile","come tavolo",16,10,2,2
1045,"Barile","come un ponte tagliandolo",16,10,4,4
1045,"Barile","come vaso",16,10,2,2
1045,"Barile","tagliando la parte in mezzo puo divntare una poltrona se messo in orizzontale",16,10,2,2
1045,"Bottiglia di plastica","annaffiatoio",16,10,2,2
1045,"Bottiglia di plastica","portamatite",16,10,2,2
1045,"Bottiglia di plastica","vaso",16,10,2,2
1045,"Lampadina","come bicchiere",16,10,4,2
1045,"Lampadina","si può rompere il vetro e creare un coltello",16,10,3,2
1045,"Lampadina","si può usare come vaso togliendo le cose all'interno",16,10,2,2
1045,"Lampadina","si può usare per riscaldarsi",16,10,2,2
1045,"Lampadina","si può utilizzare come centrotavola",16,10,2,2
1045,"Libro","come un portaogetti eliminando le pagine all'interno",16,10,2,2
1045,"Libro","come una mensola",16,10,2,2
1045,"Libro","con le pagine si possono fare dei pacchi regalo",16,10,3,3
1045,"Libro","con le pagine si possono fare gli origami",16,10,2,2
1045,"Libro","fermaporta",16,10,2,2
1045,"Sedia","come mensola",16,10,2,2
1045,"Sedia","come scala",16,10,2,2
1045,"Sedia","come tavolo",16,10,2,2
1045,"Sedia","togliendo gambe e parte superire e unendole prima le gambe e poi in orizzontale la parte superiore può dibentare uno scaffale per i libri",16,10,3,2
1045,"Sedia","togliendo la parte superiore e le gambre diventa un tagliere",16,10,3,3
1045,"Sedia","un comodino",16,10,2,2
1046,"Attaccapanni","appendi comande",16,10,4,4
1046,"Attaccapanni","appendi vaso",16,10,2,2
1046,"Attaccapanni","attrezzi del dentista",16,10,4,5
1046,"Attaccapanni","boomerang",16,10,2,2
1046,"Attaccapanni","calzascarpe",16,10,4,4
1046,"Attaccapanni","carrucola",16,10,2,2
1046,"Attaccapanni","chiave per scassinare",16,10,4,4
1046,"Attaccapanni","manubrio di aereo",16,10,3,2
1046,"Attaccapanni","orecchino",16,10,2,2
1046,"Attaccapanni","pulisci pesce",16,10,5,4
1046,"Attaccapanni","uncino",16,10,2,2
1046,"Barile","comodino",16,10,2,2
1046,"Barile","martello",16,10,3,2
1046,"Barile","modellatore spina dorsale",16,10,4,5
1046,"Barile","oggetto sessuale",16,10,4,4
1046,"Barile","ostacolo",16,10,3,2
1046,"Barile","sacco da boxe",16,10,4,4
1046,"Barile","sedia",16,10,2,2
1046,"Barile","sgabello",16,10,2,2
1046,"Barile","tavolo",16,10,2,2
1046,"Barile","vaso",16,10,2,2
1046,"Barile","vestito",16,10,3,4
1046,"Bottiglia di plastica","albero di natale",16,10,2,2
1046,"Bottiglia di plastica","annaffiatoio",16,10,2,2
1046,"Bottiglia di plastica","bicchiere",16,10,2,2
1046,"Bottiglia di plastica","contenitore riso",16,10,3,3
1046,"Bottiglia di plastica","lampadina",16,10,2,2
1046,"Bottiglia di plastica","mazzo per picchiae",16,10,3,3
1046,"Bottiglia di plastica","palla",16,10,2,2
1046,"Bottiglia di plastica","portaposate",16,10,3,3
1046,"Bottiglia di plastica","portaspazzolini",16,10,2,2
1046,"Bottiglia di plastica","posacenere",16,10,2,2
1046,"Bottiglia di plastica","prendimosche",16,10,2,3
1046,"Bottiglia di plastica","profumatore per ambienti",16,10,4,3
1046,"Bottiglia di plastica","salvadanaio",16,10,2,2
1046,"Bottiglia di plastica","scolapasta",16,10,3,3
1046,"Bottiglia di plastica","vaso",16,10,2,2
1046,"Lampadina","accendino",16,10,3,3
1046,"Lampadina","candeline",16,10,3,3
1046,"Lampadina","idee tanginbili",16,10,2,3
1046,"Lampadina","matrimonio",16,10,2,3
1046,"Lampadina","orecchino",16,10,3,3
1046,"Lampadina","palloncino",16,10,2,2
1046,"Lampadina","tappo",16,10,2,3
1046,"Lampadina","vaso",16,10,2,2
1046,"Libro","accendi fuoco",16,10,2,2
1046,"Libro","arma",16,10,2,2
1046,"Libro","arte",16,10,2,3
1046,"Libro","carta assorbitutto",16,10,3,3
1046,"Libro","cassaforte",16,10,2,2
1046,"Libro","cuscino",16,10,2,2
1046,"Libro","fermacarte",16,10,2,2
1046,"Libro","fermaporte",16,10,2,2
1046,"Libro","mascherina per dormire",16,10,4,4
1046,"Libro","muro",16,10,3,3
1046,"Libro","palla",16,10,4,4
1046,"Libro","portagioie",16,10,2,2
1046,"Libro","rialzo per tavolino",16,10,2,2
1046,"Libro","scala",16,10,2,2
1046,"Libro","sedia",16,10,2,3
1046,"Libro","tagliere",16,10,4,4
1046,"Libro","tappeto",16,10,3,4
1046,"Libro","tenda",16,10,3,4
1046,"Sedia","accendi fuoco",16,10,2,2
1046,"Sedia","appendiabito",16,10,2,2
1046,"Sedia","fermaporte",16,10,2,2
1046,"Sedia","giostra",16,10,3,4
1046,"Sedia","occupare spazio",16,10,2,2
1046,"Sedia","ostacolo",16,10,3,2
1046,"Sedia","scala",16,10,2,2
1046,"Sedia","sgabello",16,10,2,2
1046,"Sedia","tavolo",16,10,2,2
1047,"Attaccapanni","appendere oggetti come collane",16,10,2,2
1047,"Attaccapanni","cornice per foto",16,10,2,2
1047,"Attaccapanni","orecchini ecc.",16,10,2,2
1047,"Barile","cassettiera",16,10,2,2
1047,"Barile","lavandino",16,10,2,2
1047,"Barile","macchina per cucire",16,10,3,4
1047,"Barile","mobile",16,10,2,2
1047,"Barile","sedia",16,10,2,2
1047,"Barile","sgabello",16,10,2,2
1047,"Barile","tavolo",16,10,2,2
1047,"Barile","vaso per fiori",16,10,2,2
1047,"Bottiglia di plastica","albero di natale utilizzandone piu di una",16,10,2,2
1047,"Bottiglia di plastica","costruire stelle con i l fondo",16,10,4,5
1047,"Bottiglia di plastica","decorazioni per albero di natele",16,10,2,2
1047,"Bottiglia di plastica","personaggi presepe",16,10,3,4
1047,"Bottiglia di plastica","porta oggetti",16,10,2,2
1047,"Bottiglia di plastica","porta penne",16,10,2,2
1047,"Bottiglia di plastica","se in vetro porta candele",16,10,3,3
1047,"Bottiglia di plastica","usare il tappo per chiudere una bustina di plastica",16,10,3,3
1047,"Lampadina","boccetta per profumo",16,10,4,4
1047,"Lampadina","decorazione per l'intero della casa",16,10,2,2
1047,"Lampadina","lanterna",16,10,1,1
1047,"Lampadina","tappo per bottiglia",16,10,2,3
1047,"Libro","appoggiare oggetti",16,10,2,2
1047,"Libro","decorare le apareti con le pagine",16,10,3,3
1047,"Libro","decorazioni natalizie e decorazioni varie",16,10,2,2
1047,"Libro","fermacarte",16,10,2,2
1047,"Libro","fermaporta",16,10,2,2
1047,"Libro","poggia candele",16,10,3,3
1047,"Libro","vestiti",16,10,3,4
1047,"Sedia","appendino",16,10,2,2
1047,"Sedia","carrello per la spesa",16,10,2,2
1047,"Sedia","comodini",16,10,2,2
1047,"Sedia","poggia oggetti",16,10,2,2
1047,"Sedia","poggia vasi",16,10,2,2
1047,"Sedia","porta ombrelli",16,10,2,3
1047,"Sedia","strumento musicale/percussioni",16,10,2,2
1047,"Sedia","tavolo",16,10,2,2
1048,"Attaccapanni","opera d'arte raccogliere piccoli oggetti",16,10,3,2
1048,"Barile","comodino",16,10,2,2
1048,"Barile","contenitore",16,10,1,1
1048,"Barile","sedia",16,10,2,2
1048,"Barile","tavolo",16,10,2,2
1048,"Bottiglia di plastica","contenitore di biglie",16,10,3,3
1048,"Bottiglia di plastica","portapenne",16,10,2,2
1048,"Lampadina","oggetto da collezione",16,10,2,2
1048,"Lampadina","opera d'arte",16,10,2,3
1048,"Libro","alimentare il fuoco",16,10,2,2
1048,"Libro","ferma carte",16,10,2,2
1048,"Libro","ferma porta",16,10,2,2
1048,"Libro","ripiano",16,10,2,2
1048,"Sedia","appendiabito",16,10,2,2
1048,"Sedia","comodino",16,10,2,2
1048,"Sedia","cuccia",16,10,2,2
1049,"Attaccapanni","altalena per uccelli",16,10,4,3
1049,"Attaccapanni","appendere",16,10,1,1
1049,"Attaccapanni","colpo contundente",16,10,2,3
1049,"Attaccapanni","fermaporta",16,10,3,3
1049,"Attaccapanni","grattarsi",16,10,2,2
1049,"Attaccapanni","infilzare",16,10,2,2
1049,"Attaccapanni","lanciare per far cadere qualcosa",16,10,3,2
1049,"Attaccapanni","porta per giochi con palline o monete",16,10,4,2
1049,"Attaccapanni","prendere altri oggetti",16,10,2,2
1049,"Barile","conservare cibo",16,10,2,2
1049,"Barile","costruire oggetti semplici in legno",16,10,2,2
1049,"Barile","far annegare",16,10,3,3
1049,"Barile","far esplodere",16,10,3,3
1049,"Barile","far fermentare vino",16,10,1,1
1049,"Barile","far rotolare",16,10,2,2
1049,"Barile","liquidi o materiale generico",16,10,1,1
1049,"Barile","nascondersi",16,10,2,2
1049,"Barile","riempire",16,10,1,1
1049,"Barile","riscaldare e dunque torturare",16,10,4,4
1049,"Barile","sedersi",16,10,2,2
1049,"Barile","spiare",16,10,4,4
1049,"Bottiglia di plastica","avvelenare",16,10,3,3
1049,"Bottiglia di plastica","bagnare",16,10,2,2
1049,"Bottiglia di plastica","bere",16,10,1,1
1049,"Bottiglia di plastica","congelare",16,10,2,2
1049,"Bottiglia di plastica","conservare liquidi generali",16,10,2,2
1049,"Bottiglia di plastica","conservare urina o altri liquidi organici",16,10,3,2
1049,"Bottiglia di plastica","inumidire",16,10,2,2
1049,"Bottiglia di plastica","lanciare",16,10,2,2
1049,"Bottiglia di plastica","munizioni per fucile ad acqua",16,10,4,4
1049,"Bottiglia di plastica","raffreddare altro",16,10,2,2
1049,"Bottiglia di plastica","spegnere un piccolo fuoco",16,10,3,2
1049,"Bottiglia di plastica","svegliare",16,10,3,3
1049,"Lampadina","arte",16,10,2,3
1049,"Lampadina","autodifesa",16,10,2,3
1049,"Lampadina","calore",16,10,2,2
1049,"Lampadina","esperimento",16,10,2,3
1049,"Lampadina","luce",16,10,1,1
1049,"Lampadina","percorso",16,10,3,3
1049,"Lampadina","scherzo",16,10,2,2
1049,"Lampadina","tortura",16,10,2,3
1049,"Libro","apprendere",16,10,1,1
1049,"Libro","bruciare",16,10,2,2
1049,"Libro","dare in testa",16,10,2,2
1049,"Libro","evocare creature",16,10,4,4
1049,"Libro","fare lettera anonima",16,10,4,3
1049,"Libro","lanciare incantesimi",16,10,4,4
1049,"Libro","leggere",16,10,1,1
1049,"Libro","nasconderci lettere e simili",16,10,2,2
1049,"Libro","odorare",16,10,3,2
1049,"Libro","scrivere",16,10,1,1
1049,"Libro","sfogliare",16,10,1,1
1049,"Libro","strappare",16,10,2,2
1049,"Libro","studiare",16,10,1,1
1049,"Libro","trascendere",16,10,2,3
1049,"Libro","usare come cuscino improvvisato",16,10,3,4
1049,"Sedia","arrivare a cose in alto",16,10,2,2
1049,"Sedia","autodifesa",16,10,2,2
1049,"Sedia","costruzioni basate sul baricentro",16,10,4,4
1049,"Sedia","difesa da leoni nel circo",16,10,4,4
1049,"Sedia","flessioni inclinate",16,10,2,2
1049,"Sedia","giocare a carte come appoggio",16,10,2,3
1049,"Sedia","interrogare",16,10,2,3
1049,"Sedia","legare",16,10,2,3
1049,"Sedia","masturbazione",16,10,4,4
1049,"Sedia","numero di equilibrismo",16,10,3,4
1049,"Sedia","sedersi",16,10,1,1
1050,"Attaccapanni","bilancere con peso attaccato",16,10,3,4
1050,"Attaccapanni","gratta schiena",16,10,2,2
1050,"Attaccapanni","lampadario",16,10,2,2
1050,"Attaccapanni","manubrio per scii nautico",16,10,2,2
1050,"Attaccapanni","porta cravatte",16,10,1,1
1050,"Attaccapanni","porta utensili",16,10,2,2
1050,"Attaccapanni","righello",16,10,2,2
1050,"Attaccapanni","utensile per vogliere la frutta",16,10,2,2
1050,"Barile","acquario",16,10,3,2
1050,"Barile","cuccia per cani",16,10,2,2
1050,"Barile","essiccatoio",16,10,4,4
1050,"Barile","formicaio",16,10,5,5
1050,"Barile","lavatrice manuale",16,10,5,5
1050,"Barile","mini stanza per sviluppare le foto",16,10,5,5
1050,"Barile","nascondiglio",16,10,2,2
1050,"Barile","porta oggetti",16,10,2,2
1050,"Barile","pressa per salumi",16,10,4,3
1050,"Barile","scala",16,10,2,2
1050,"Barile","secchio dell'immondizia",16,10,2,2
1050,"Barile","tamburo",16,10,2,2
1050,"Barile","tavolo",16,10,2,2
1050,"Barile","vaschetta da bagno",16,10,2,2
1050,"Bottiglia di plastica","acquario mini",16,10,2,2
1050,"Bottiglia di plastica","annaffiatoio",16,10,2,2
1050,"Bottiglia di plastica","imbuto",16,10,2,2
1050,"Bottiglia di plastica","lampada",16,10,2,2
1050,"Bottiglia di plastica","palla da gioco",16,10,2,2
1050,"Bottiglia di plastica","palla di neve",16,10,2,2
1050,"Bottiglia di plastica","peso da lanciare",16,10,2,2
1050,"Bottiglia di plastica","porta esche",16,10,3,4
1050,"Bottiglia di plastica","porta incenso",16,10,3,4
1050,"Bottiglia di plastica","porta lettere",16,10,3,4
1050,"Bottiglia di plastica","porta penne",16,10,2,2
1050,"Bottiglia di plastica","scola pasta",16,10,3,3
1050,"Bottiglia di plastica","trappola per pesci",16,10,4,3
1050,"Lampadina","centrotavola",16,10,2,3
1050,"Lampadina","dire umoristicamente di aver avuto un'idea",16,10,2,2
1050,"Lampadina","gioco della bottiglia",16,10,2,4
1050,"Lampadina","gioco farla stare in piedi",16,10,2,2
1050,"Lampadina","recuperare i materiali",16,10,2,2
1050,"Lampadina","riempirla di neve e farne una palla di neve",16,10,3,3
1050,"Lampadina","souvenir",16,10,3,3
1050,"Libro","arma",16,10,2,2
1050,"Libro","ferma carte",16,10,2,2
1050,"Libro","livello per tavolo",16,10,2,2
1050,"Libro","muro in mezzo a battaglia navale",16,10,4,4
1050,"Libro","semaforo",16,10,4,5
1050,"Libro","sotto bicchiere",16,10,3,3
1050,"Libro","tamburello",16,10,3,4
1050,"Libro","tante costruzioni di carta",16,10,4,4
1050,"Libro","ventaglio",16,10,2,2
1050,"Sedia","bersaglio per freccette",16,10,4,5
1050,"Sedia","legna da ardere",16,10,2,2
1050,"Sedia","opera d'arte",16,10,2,3
1050,"Sedia","porta oggetti",16,10,2,2
1050,"Sedia","porta vestiti",16,10,2,2
1050,"Sedia","scala",16,10,2,2
1050,"Sedia","tamburo",16,10,2,3
1050,"Sedia","tavola da disegno",16,10,2,2
1050,"Sedia","tavola da intaglio",16,10,3,2
1050,"Sedia","tavolino",16,10,2,2
1050,"Sedia","trampolino per tuffarsi",16,10,2,2
1050,"Sedia","vassoio da colazione a letto",16,10,2,3
1051,"Attaccapanni","porta collane",16,10,2,2
1051,"Attaccapanni","togliendo la parte in metallo di più grucce si possono usare per creare una decorazione per pareti come un fiore",16,10,4,2
1051,"Barile","conenitore",16,10,1,1
1051,"Barile","lampada",16,10,2,2
1051,"Barile","sgabello",16,10,2,2
1051,"Barile","tavolino",16,10,2,2
1051,"Barile","vaso",16,10,2,2
1051,"Bottiglia di plastica","innaffitoio",16,10,2,2
1051,"Bottiglia di plastica","porta bracciali",16,10,3,4
1051,"Bottiglia di plastica","porta penne",16,10,2,2
1051,"Bottiglia di plastica","porta piante",16,10,2,2
1051,"Lampadina","posso sfruttare la parte in vetro mettendola in un acquario riempita di sassolini",16,10,4,2
1051,"Lampadina","vaso",16,10,2,2
1051,"Libro","fermare le porte",16,10,2,2
1051,"Libro","per nascondere qualcosa",16,10,2,3
1051,"Libro","unire più libri per creare uno scaffale",16,10,3,2
1051,"Sedia","appendiabiti",16,10,2,2
1051,"Sedia","tavolino",16,10,2,2
1052,"Attaccapanni","come asciugatore appesa al termosifone",16,10,2,2
1052,"Attaccapanni","ricoperta di perle colorate per avere una gruccia molto glamour",16,10,4,3
1052,"Attaccapanni","scomposta e tagliata a metà da appendere al muro con tasselli per poterci appendere strofinacci ecc tipo gancio",16,10,4,2
1052,"Attaccapanni","tutte insieme per ottenere un circolo come una scultura",16,10,4,4
1052,"Barile","come porta vaso",16,10,2,2
1052,"Barile","come seduta con cuscino",16,10,2,2
1052,"Barile","come tavolino e complemento di arredo",16,10,2,2
1052,"Barile","con decoupage quale pezzo particolare per la casa",16,10,3,3
1052,"Barile","sgabelli",16,10,2,2
1052,"Barile","un pouff poggiapiedi se tagliata a metà e ricoperta",16,10,2,3
1052,"Barile","vassoio per la sole parti estreme",16,10,2,2
1052,"Bottiglia di plastica","a listarelle per farci fiori decorativi",16,10,4,4
1052,"Bottiglia di plastica","come porta spugne nella parte finale",16,10,3,3
1052,"Bottiglia di plastica","elementi per l'albero di natale se tagliate nel modo giusto",16,10,2,3
1052,"Bottiglia di plastica","scegliere quelle colorate in modo diverso ed infilate nel tubo luminoso con led per farci una lampada da terra",16,10,4,3
1052,"Bottiglia di plastica","tagliata a metà e la parte superiore capovolta una dentro l'altra come piccola serra per far germogliare semi",16,10,4,2
1052,"Lampadina","colorata per ottenere un effetto luce colorato",16,10,2,2
1052,"Lampadina","con candelina da appendere alle piante del terrazzo",16,10,3,3
1052,"Lampadina","elemento decorativo per albero di natale",16,10,2,2
1052,"Lampadina","riempita di acqua per metterci una piantina grassa",16,10,2,2
1052,"Lampadina","una bolle de neige con lustrini e paillettes",16,10,2,3
1052,"Libro","come base per una decina di creazioni per un retrodivano",16,10,4,3
1052,"Libro","crearci dei cristalli con procedimenti di chimica in modo da divenire sculture piene di luce",16,10,5,5
1052,"Libro","fermaporte",16,10,2,2
1052,"Libro","libro d'artista come da me creato e presentato alla biennale",16,10,3,2
1052,"Libro","ritagliare le pagine per metterle in quadro come parte integrante",16,10,4,4
