"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
"55","haarfoehn","haare trocknen",12,7,0,0,0,0
"55","haarfoehn","schnee schmelzen",12,7,1,1,1,1
"55","haarfoehn","styroporball schweben lassen",12,7,1,2,3,2
"55","haarfoehn","zum bett vorwärmen",12,7,3,2,1,1
"55","haarfoehn","zum schmutz wegblasen",12,7,1,2,1,2
"55","konservendose","als becher beim würfeln",12,7,2,1,1,1
"55","konservendose","als brustpanzer",12,7,2,2,3,1
"55","konservendose","fr ein schnurtelefon",12,7,1,1,1,1
"55","konservendose","haus für kleintiere",12,7,1,2,1,1
"55","konservendose","zum formen ausstechen",12,7,1,1,1,1
"55","konservendose","zum hütchenspielen",12,7,2,1,1,1
"55","konservendose","zum lärm machen für frisch verheiratete",12,7,1,1,1,1
"55","konservendose","zum musik machen",12,7,2,2,1,1
"55","konservendose","zum turm bauen",12,7,1,1,1,1
"55","messer","darts spielen",12,7,2,2,2,2
"55","messer","muster in die butter zeichnen",12,7,0,1,1,1
"55","messer","operieren",12,7,2,1,1,1
"55","messer","schneiden",12,7,0,0,1,0
"55","messer","schrauben rausdrehen",12,7,1,2,1,1
"55","messer","spiegel",12,7,3,1,1,2
"55","messer","teilen",12,7,0,0,1,0
"55","messer","tranchieren",12,7,1,0,1,0
"55","messer","unter einer tür durchsehen",12,7,0,2,1,2
"55","messer","waffe",12,7,0,0,1,0
"55","Paprika","als Ball benutzen",14,8,2,3,3,NA
"55","Paprika","als rote Farbe benutzen",14,8,3,2,2,NA
"55","Paprika","anbraten",14,8,1,1,1,NA
"55","Paprika","einlegen",14,8,1,1,1,NA
"55","Paprika","einpflanzen damit eine neue Pflanze wächst",14,8,2,2,3,NA
"55","Paprika","essen",14,8,1,1,1,NA
"55","Paprika","in den Müll werfen",14,8,1,1,1,NA
"55","Paprika","in den Salat schneiden",14,8,1,1,1,NA
"55","Paprika","kleinschneiden",14,8,1,1,1,NA
"55","Paprika","kochen",14,8,1,1,1,NA
"55","Paprika","zu Mittag essen",14,8,1,1,1,NA
"55","Paprika","zu Muß verarbeiten",14,8,2,2,2,NA
"55","Säge","bemalen",14,8,2,1,1,NA
"55","Säge","Fenster einwerfen",14,8,2,2,2,NA
"55","Säge","in den Boden stecken als Zaun für Meerschweinchengehege",14,8,4,5,4,NA
"55","Säge","Löcher reinbohren und kleiderbügel daranhängen",14,8,5,3,3,NA
"55","Säge","Regalbrett",14,8,4,3,4,NA
"55","Schaufel","als Löffel benutzen",14,8,4,2,2,NA
"55","Schaufel","als Schuhlöffel benutzen",14,8,4,4,4,NA
"55","Schaufel","an die Wand hängen, Kleider daran aufhängen",14,8,4,3,2,NA
"55","Schaufel","Besenkopf an die andere Seite binden, als Besen verwenden",14,8,3,3,4,NA
"55","Schaufel","Fenster einschlagen",14,8,1,2,2,NA
"55","Schaufel","so biegen, dass man sie als Regal in der Dusche aufhängen kann",14,8,4,3,3,NA
"55","Schaufel","verwenden, um sich am Rücken zu kratzen",14,8,3,2,3,NA
"55","Schaufel","zur Selbstverteidigung nutzen",14,8,2,2,2,NA
"55","Schrank","als Versteck benutzen",14,8,1,2,3,NA
"55","Schrank","CDs stapeln",14,8,1,1,2,NA
"55","Schrank","Essen aufbewahren",14,8,1,1,1,NA
"55","Schrank","Getränke aufbewahren",14,8,1,2,2,NA
"55","Schrank","Handtücher aufbewahren",14,8,1,2,1,NA
"55","Schrank","Kleider aufbewahren",14,8,1,1,1,NA
"55","Schrank","Mäntel aufhängen",14,8,1,2,2,NA
"55","Schrank","Schmuck aufbewahren",14,8,1,1,2,NA
"55","Schrank","schmutzige Wäsche aufbewahren",14,8,2,2,1,NA
"55","Schrank","Schuhe reinstellen",14,8,1,1,1,NA
"55","Schrank","Socken aufbewahren",14,8,1,2,1,NA
"55","Schrank","Tassen aufbewahren",14,8,1,2,1,NA
"55","Schrank","Teller aufbewahren",14,8,1,1,1,NA
"55","Stuhl","als Sportgerät nutzen",14,8,3,2,3,NA
"55","Stuhl","auf den Kopf stellen, die Stuhlbeine als Schmuckständer für Armreifen",14,8,4,3,3,NA
"55","Stuhl","Massage",14,8,2,2,3,NA
"55","Stuhl","Rollen dranschrauben, die Straße runterrolen",14,8,3,2,3,NA
"55","Stuhl","zu einer Gaderobe umfunktionieren",14,8,3,2,2,NA
"55","Tisch","abwischen",14,8,1,1,1,NA
"55","Tisch","als Bett benutzen",14,8,1,2,2,NA
"55","Tisch","als Höhle für Kinder",14,8,3,3,2,NA
"55","Tisch","Blätter darauf stapeln",14,8,1,2,1,NA
"55","Tisch","darauf arbeiten",14,8,1,1,2,NA
"55","Tisch","darauf legen",14,8,1,1,2,NA
"55","Tisch","darauf malen",14,8,2,1,1,NA
"55","Tisch","decken",14,8,1,1,1,NA
"55","Tisch","essen darauf stellen",14,8,1,1,1,NA
"55","Tisch","lackieren",14,8,2,1,1,NA
"55","Tisch","sich darauf setzen",14,8,1,1,2,NA
"55","Tisch","sich darauf stützen",14,8,1,1,1,NA
"55","Tisch","Telefon daraufstellen",14,8,1,2,2,NA
"55","Tisch","Tischdecke darauf legen",14,8,1,1,1,NA
"55","Tomate","als Farbe verwenden",14,8,3,2,2,NA
"55","Tomate","als Rouge verwenden",14,8,3,4,3,NA
"55","Tomate","auf Leute werfen",14,8,2,2,2,NA
"55","Tomate","ausdrücken, um Blumen zu gießen",14,8,4,3,2,NA
"55","Tomate","mit Meersalz mischen und als Peeling benutzen",14,8,3,4,3,NA
"55","Tomate","schauen, ob die Zahnbürste einen Schwingkopf hat",14,8,4,4,4,NA
"55","Trommel","als Begleitung zum eigenen Gesang",14,8,1,2,3,NA
"55","Trommel","als Hocker benutzen",14,8,2,3,3,NA
"55","Trommel","den Boden entlangrollen",14,8,3,2,2,NA
"55","Trommel","in einem Orchester mitspielen",14,8,1,2,1,NA
"55","Trommel","in einer Band spielen",14,8,1,1,2,NA
"55","Trommel","Lärm machen",14,8,1,2,1,NA
"55","Trommel","Musik machen",14,8,1,1,1,NA
"55","Trommel","Musikalische Früherziehung",14,8,3,3,2,NA
"55","Trommel","sich abreagieren",14,8,3,2,4,NA
"55","Trommel","sich auf den Kopf setzen",14,8,3,2,2,NA
"55","Trommel","Spielzeug für Kinder",14,8,2,2,2,NA
"55","Trommel","trommel n",14,8,1,1,1,NA
"55","Trommel","umdrehen, zur Aufbewahrung von Dingen verwenden",14,8,3,3,3,NA
"55","Trompete","aufhängen und als Blumentopf verwenden",14,8,3,3,3,NA
"55","Trompete","Einschmelzen und Schmuck daraus herstellen",14,8,3,2,3,NA
"55","Trompete","Platte darauf und als Tisch nutzen",14,8,4,3,3,NA
"55","Trompete","Trinkspiel",14,8,3,3,2,NA
"55","Trompete","verwenden, um die WG aufzuwecken",14,8,2,4,3,NA
"55","Zange","als Hammer verwenden",14,8,2,2,2,NA
"55","Zange","aus Draht eine Figur formen",14,8,3,2,4,NA
"55","Zange","Dinge zusammendrücken",14,8,1,1,1,NA
"55","Zange","ein Schloss aufbrechen",14,8,2,2,1,NA
"55","Zange","eine Flasche öffnen",14,8,3,2,3,NA
"55","Zange","einen Nagel in die Wand schlagen",14,8,2,2,2,NA
"55","Zange","einen Wasserhahn reparieren",14,8,1,2,3,NA
"55","Zange","einen Zahn ziehen",14,8,3,2,3,NA
"55","Zange","Fenster einwerfen",14,8,2,2,2,NA
"55","Zange","Nagel aus der Wand ziehen",14,8,1,2,1,NA
"55","Zange","Ringe wieder gerade biegen",14,8,2,2,2,NA
"55","Zange","Rohr unter dem Waschbecken aufdrehen",14,8,1,2,2,NA
"56","haarfoehn","grillen",12,7,2,1,1,1
"56","haarfoehn","heizung",12,7,2,1,1,1
"56","haarfoehn","kleider",12,7,1,1,1,1
"56","haarfoehn","kleidertrocknen",12,7,1,1,1,1
"56","haarfoehn","modernekunst",12,7,0,1,2,0
"56","haarfoehn","tintenfleckkunst",12,7,1,2,3,1
"56","haarfoehn","winderzeugen",12,7,1,1,0,1
"56","konservendose","alsbehälter",12,7,1,1,0,0
"56","konservendose","basteln",12,7,1,1,1,1
"56","konservendose","essen erwärmen",12,7,0,1,0,0
"56","konservendose","getränkebehälter",12,7,1,1,1,1
"56","konservendose","spielzeug",12,7,1,1,1,1
"56","konservendose","sprengfalle",12,7,1,2,1,1
"56","messer","basteln essen",12,7,0,1,0,0
"56","messer","blinkspiegel",12,7,1,1,1,2
"56","messer","klankinstrument",12,7,1,1,1,1
"56","messer","medizin",12,7,1,0,1,1
"56","messer","musikinstrument",12,7,1,1,2,1
"56","messer","rasieren",12,7,2,1,1,2
"56","messer","waffe",12,7,0,0,1,0
"56","messer","werkzeug",12,7,1,1,1,1
"57","haarfoehn","föhnen",12,7,0,0,0,0
"57","haarfoehn","gebläse",12,7,1,0,0,0
"57","haarfoehn","wind-machen",12,7,1,1,0,1
"57","konservendose","behälter",12,7,0,1,0,0
"57","konservendose","lagern",12,7,0,0,0,0
"57","konservendose","werfen",12,7,1,1,1,1
"57","messer","kochen",12,7,0,0,1,0
"57","messer","sägen",12,7,1,1,1,1
"57","messer","schneiden",12,7,0,0,1,0
"57","messer","teilen",12,7,0,0,1,0
"57","messer","töten",12,7,0,0,1,0
"57","messer","wefe",12,7,0,0,0,0
"58","haarfoehn","auftauen",12,7,1,2,1,1
"58","haarfoehn","Brand legen",12,7,1,2,2,1
"58","haarfoehn","entflammen",12,7,1,1,1,1
"58","haarfoehn","erhitzen",12,7,1,1,1,1
"58","haarfoehn","erwärmen",12,7,1,1,1,1
"58","haarfoehn","Haare föhnen",12,7,0,0,0,0
"58","haarfoehn","Lärm machen",12,7,1,1,1,0
"58","haarfoehn","Mord(Badewanne)",12,7,1,1,1,1
"58","haarfoehn","Schuhe trocknen",12,7,1,1,1,1
"58","haarfoehn","Selbstmord(Badewanne)",12,7,1,1,1,1
"58","haarfoehn","Styling",12,7,0,0,0,0
"58","haarfoehn","Tiere föhnen",12,7,1,1,1,0
"58","haarfoehn","Ventilator",12,7,3,2,2,1
"58","haarfoehn","Wäsche trocknen",12,7,1,0,1,1
"58","haarfoehn","Windmaschine",12,7,1,1,1,1
"58","konservendose","ans Auto binden",12,7,1,1,2,1
"58","konservendose","ans fahrrad binden",12,7,1,1,3,1
"58","konservendose","brennmaterial",12,7,1,0,0,0
"58","konservendose","Dekoration",12,7,1,1,1,0
"58","konservendose","Essen kochen",12,7,0,1,0,0
"58","konservendose","Geschirr",12,7,1,1,1,1
"58","konservendose","jemanden bewerfen",12,7,0,1,1,1
"58","konservendose","Lärm machen",12,7,2,1,0,0
"58","konservendose","Schmuck",12,7,1,1,1,1
"58","konservendose","Spielzeug",12,7,1,1,1,1
"58","konservendose","Vorräte aufbewahren",12,7,0,1,0,0
"58","konservendose","Waffe",12,7,1,1,1,1
"58","konservendose","Wärmequelle",12,7,2,2,1,2
"58","konservendose","werkzeug",12,7,2,1,2,1
"58","messer","bedrohen",12,7,0,1,1,0
"58","messer","Brot streichen",12,7,0,0,0,0
"58","messer","Dekoration",12,7,0,1,2,1
"58","messer","dosen öffnen",12,7,0,1,1,1
"58","messer","einschmelzen",12,7,0,2,2,2
"58","messer","erde umgraben",12,7,1,2,1,1
"58","messer","kampf",12,7,0,1,1,0
"58","messer","Mord",12,7,0,0,1,0
"58","messer","schneiden",12,7,0,0,1,0
"58","messer","schnitzen",12,7,1,2,1,1
"58","messer","schuhlöffel",12,7,0,2,1,2
"58","messer","Selbstverteidigung",12,7,0,1,1,0
"58","messer","Spiegel",12,7,3,1,1,2
"58","messer","verkaufen",12,7,0,0,1,0
"58","messer","verschenken",12,7,0,1,1,0
"59","haarfoehn","brösel wegblasen",12,7,2,1,1,2
"59","haarfoehn","haare",12,7,0,0,0,0
"59","haarfoehn","papierschnitzel wegblasen",12,7,1,1,1,1
"59","haarfoehn","sich vom wind aus dem föhn ""streicheln"" lassen",12,7,2,1,2,1
"59","haarfoehn","wachsflecken entfernen",12,7,1,1,1,2
"59","haarfoehn","wäsche trocknen",12,7,1,0,1,1
"59","konservendose","blumentopf",12,7,1,1,1,1
"59","konservendose","fußballspielen",12,7,1,1,1,1
"59","konservendose","jonglieren",12,7,1,2,2,1
"59","konservendose","kerzenhalter",12,7,1,1,1,1
"59","konservendose","musikinstrument",12,7,1,1,1,1
"59","konservendose","stiftehalter",12,7,1,1,1,1
"59","konservendose","töten",12,7,1,1,1,0
"59","konservendose","werfen",12,7,1,1,1,1
"59","konservendose","zeichenhilfe",12,7,1,1,1,1
"59","messer","als trommelstick verwenden",12,7,2,2,1,1
"59","messer","bohren",12,7,1,1,2,1
"59","messer","fleisch schneiden",12,7,0,0,1,0
"59","messer","gemüse schneiden",12,7,0,0,1,0
"59","messer","kastanien einschneiden",12,7,0,1,0,0
"59","messer","organgen schneiden",12,7,0,1,1,0
"59","messer","ritzen",12,7,1,2,1,1
"59","messer","sanft mit der messerspitze über die haut fahren",12,7,3,1,1,1
"59","messer","schaben",12,7,1,1,1,1
"59","messer","schnitzen",12,7,1,2,1,1
"59","messer","verletzen",12,7,0,0,1,0
"6","Axt","enterhanken",14,8,4,4,3,NA
"6","Axt","kleiderhaken",14,8,3,2,3,NA
"6","Axt","kletterhaken",14,8,4,2,4,NA
"6","Axt","leitersprosse",14,8,4,2,3,NA
"6","Axt","messer",14,8,1,1,2,NA
"6","Axt","sense",14,8,2,2,2,NA
"6","Axt","türklinke",14,8,4,3,3,NA
"6","Axt","türöffner",14,8,3,3,3,NA
"6","Axt","wander bündel",14,8,3,3,3,NA
"6","Axt","widerhaken",14,8,3,2,3,NA
"6","Bett","balanceübungen",14,8,2,2,3,NA
"6","Bett","couch",14,8,2,1,2,NA
"6","Bett","floß",14,8,3,3,2,NA
"6","Bett","kissenburg",14,8,2,2,3,NA
"6","Bett","laufstall",14,8,3,3,3,NA
"6","Bett","mit rollen als kinderwagen",14,8,3,4,3,NA
"6","Bett","picknikdecke",14,8,2,2,2,NA
"6","Bett","sitzgelegenheit",14,8,1,1,1,NA
"6","Bett","tisch",14,8,2,2,2,NA
"6","Bett","trampolin",14,8,2,2,2,NA
"6","Bett","turnboden",14,8,3,3,3,NA
"6","Erbse","deko im glas",14,8,3,2,2,NA
"6","Erbse","falle",14,8,3,1,1,NA
"6","Erbse","gewürz",14,8,2,1,2,NA
"6","Erbse","kette",14,8,2,2,2,NA
"6","Erbse","kinderspiel",14,8,2,2,3,NA
"6","Erbse","kugel",14,8,2,1,2,NA
"6","Erbse","malutensil",14,8,3,2,2,NA
"6","Erbse","murmel spielen",14,8,2,3,2,NA
"6","Erbse","pircing",14,8,3,2,4,NA
"6","Erbse","streusalz",14,8,2,3,3,NA
"6","Erbse","tischdeko",14,8,2,1,2,NA
"6","Flöte","garderobe",14,8,4,2,3,NA
"6","Flöte","heizungsrohr",14,8,4,4,3,NA
"6","Flöte","kabelumrandung",14,8,5,3,3,NA
"6","Flöte","kleiderstange",14,8,4,3,3,NA
"6","Flöte","klimmzugstange",14,8,4,4,4,NA
"6","Flöte","lagerrung",14,8,1,1,2,NA
"6","Flöte","leiterprosse",14,8,5,3,4,NA
"6","Flöte","türklinke",14,8,4,3,4,NA
"6","Flöte","wasserhahn",14,8,5,4,3,NA
"6","Flöte","windspiel",14,8,5,4,4,NA
"6","Geige","galleonsfigur",14,8,4,5,4,NA
"6","Geige","gitarre",14,8,2,2,2,NA
"6","Geige","kopfschmuck",14,8,3,3,2,NA
"6","Geige","regal",14,8,3,2,2,NA
"6","Geige","rettungsanker",14,8,3,3,3,NA
"6","Geige","tasche",14,8,5,1,2,NA
"6","Geige","tischbein",14,8,5,3,2,NA
"6","Geige","vogelscheuche",14,8,3,3,2,NA
"6","Geige","wandschmuck",14,8,2,1,2,NA
"6","Geige","webrahmen",14,8,5,3,2,NA
"6","Gurke","aushöhlen",14,8,2,2,3,NA
"6","Gurke","aussortieren",14,8,2,1,2,NA
"6","Gurke","einkaufen",14,8,1,1,1,NA
"6","Gurke","entkernen",14,8,1,1,2,NA
"6","Gurke","erkennen",14,8,2,1,1,NA
"6","Gurke","ernten",14,8,1,1,3,NA
"6","Gurke","essen",14,8,1,1,1,NA
"6","Gurke","genießen",14,8,2,1,2,NA
"6","Gurke","hacken",14,8,1,1,2,NA
"6","Gurke","mitnehmen",14,8,1,1,1,NA
"6","Gurke","raspeln",14,8,1,1,1,NA
"6","Gurke","Salat",14,8,1,1,1,NA
"6","Gurke","schälen",14,8,1,1,1,NA
"6","Gurke","scheiben schneiden",14,8,1,1,1,NA
"6","Gurke","schneiden",14,8,1,1,1,NA
"6","Gurke","sortieren",14,8,2,1,1,NA
"6","Gurke","verpacken",14,8,2,1,2,NA
"6","Gurke","verzehren",14,8,1,1,1,NA
"6","Gurke","vierteln",14,8,1,1,2,NA
"6","Gurke","waschen",14,8,1,1,2,NA
"6","Gurke","würfeln",14,8,1,1,2,NA
"6","haarfoehn","Abkühler",12,7,2,1,1,1
"6","haarfoehn","Antriebswerkzeug (Segelschiff)",12,7,1,2,2,1
"6","haarfoehn","Götzenbild",12,7,0,1,2,1
"6","haarfoehn","Handytrockner",12,7,1,1,1,1
"6","haarfoehn","Kochutensil",12,7,1,1,2,0
"6","haarfoehn","Milcherwärmer",12,7,2,1,1,1
"6","haarfoehn","Motor",12,7,1,0,2,2
"6","haarfoehn","Musikinstrument",12,7,1,2,2,1
"6","haarfoehn","Trockner",12,7,1,1,0,1
"6","haarfoehn","Verdeidigung",12,7,1,1,1,0
"6","haarfoehn","Waffe",12,7,1,1,1,0
"6","haarfoehn","Wurfgeschoss",12,7,1,1,0,0
"6","konservendose","Beschwerer",12,7,2,1,1,1
"6","konservendose","Biotop",12,7,2,1,1,1
"6","konservendose","Blumendopf",12,7,1,1,1,1
"6","konservendose","Büroutensil",12,7,1,1,1,1
"6","konservendose","Erinnerungsbox",12,7,1,1,1,1
"6","konservendose","Essschale",12,7,0,1,0,0
"6","konservendose","Fernrohr",12,7,1,2,0,1
"6","konservendose","Fußball",12,7,1,1,1,1
"6","konservendose","Häuschen",12,7,1,2,1,1
"6","konservendose","Molokoffcocktail",12,7,1,2,2,2
"6","konservendose","Musikinstrument",12,7,1,1,1,1
"6","konservendose","Rassel",12,7,1,1,1,1
"6","konservendose","Schatzdose",12,7,1,1,1,1
"6","konservendose","Spardose",12,7,1,2,1,1
"6","konservendose","Spielzeug",12,7,1,1,1,1
"6","konservendose","Stiftebox",12,7,1,1,1,1
"6","konservendose","Vase",12,7,1,1,1,1
"6","konservendose","Wurfgeschoss",12,7,1,1,1,1
"6","messer","Abwehrsymbol",12,7,0,1,0,0
"6","messer","Bindeglied",12,7,0,1,1,1
"6","messer","Briefbeschwerer",12,7,1,1,1,1
"6","messer","Dekoration",12,7,0,1,2,1
"6","messer","Erbstück",12,7,0,2,1,0
"6","messer","Jonglierwerkzeug",12,7,2,1,2,2
"6","messer","Kochutensil",12,7,0,0,1,0
"6","messer","Magnetwand",12,7,1,2,1,2
"6","messer","Pinwandnadel",12,7,0,1,1,2
"6","messer","Rettungswerkzeug",12,7,0,1,1,0
"6","messer","Verdeitigungswerkzeug",12,7,0,0,1,0
"6","Paprika","braten",14,8,1,1,1,NA
"6","Paprika","einkaufen",14,8,1,1,1,NA
"6","Paprika","einkochen",14,8,1,1,1,NA
"6","Paprika","einpacken",14,8,1,1,1,NA
"6","Paprika","einsortieren",14,8,1,1,2,NA
"6","Paprika","entkernen",14,8,1,1,1,NA
"6","Paprika","fühlen",14,8,3,1,1,NA
"6","Paprika","kochen",14,8,1,1,1,NA
"6","Paprika","pflücken",14,8,2,1,3,NA
"6","Paprika","pürieren",14,8,2,1,2,NA
"6","Paprika","salat",14,8,1,1,1,NA
"6","Paprika","säubern",14,8,1,1,1,NA
"6","Paprika","schälen",14,8,2,1,1,NA
"6","Paprika","scheiben schneiden",14,8,1,1,1,NA
"6","Paprika","schneiden",14,8,1,1,1,NA
"6","Paprika","verschimmeln lassen",14,8,2,2,2,NA
"6","Paprika","verwerten",14,8,1,1,2,NA
"6","Paprika","waschen",14,8,1,1,1,NA
"6","Säge","absägen",14,8,1,1,1,NA
"6","Säge","aufhängen",14,8,1,1,1,NA
"6","Säge","aussuchen",14,8,2,1,1,NA
"6","Säge","baum fällen",14,8,1,1,1,NA
"6","Säge","erneuern",14,8,2,1,2,NA
"6","Säge","halten",14,8,1,1,1,NA
"6","Säge","kürzen",14,8,1,1,2,NA
"6","Säge","ratschen",14,8,1,1,3,NA
"6","Säge","reparieren",14,8,1,1,2,NA
"6","Säge","rosten",14,8,2,1,2,NA
"6","Säge","sägen",14,8,1,1,1,NA
"6","Säge","säubern",14,8,2,1,2,NA
"6","Säge","späne produzieren",14,8,1,2,1,NA
"6","Säge","umtauschen",14,8,1,1,1,NA
"6","Säge","verkaufen",14,8,1,1,1,NA
"6","Säge","versteigern",14,8,2,1,2,NA
"6","Säge","zerstören",14,8,1,1,1,NA
"6","Säge","zerstückeln",14,8,1,1,1,NA
"6","Säge","ziehen",14,8,1,1,1,NA
"6","Schaufel","aufhängen",14,8,1,1,1,NA
"6","Schaufel","ausgraben",14,8,1,1,1,NA
"6","Schaufel","ausheben",14,8,1,1,1,NA
"6","Schaufel","aushöhlen",14,8,1,1,1,NA
"6","Schaufel","entfernen",14,8,1,1,1,NA
"6","Schaufel","entsorgen",14,8,1,1,1,NA
"6","Schaufel","graben",14,8,1,1,1,NA
"6","Schaufel","kaufen",14,8,1,1,1,NA
"6","Schaufel","putzen",14,8,1,1,2,NA
"6","Schaufel","säubern",14,8,1,1,1,NA
"6","Schaufel","schaufeln",14,8,1,1,1,NA
"6","Schaufel","schippen",14,8,1,1,1,NA
"6","Schaufel","schlagen",14,8,1,1,1,NA
"6","Schaufel","schnee schippen",14,8,1,2,3,NA
"6","Schaufel","selber machen",14,8,2,2,2,NA
"6","Schaufel","spielen",14,8,2,1,1,NA
"6","Schaufel","tragen",14,8,1,1,1,NA
"6","Schaufel","verkaufen",14,8,1,1,1,NA
"6","Schaufel","versteigern",14,8,2,1,1,NA
"6","Schaufel","wegschmeißen",14,8,1,1,1,NA
"6","Schrank","aufbauen",14,8,1,1,1,NA
"6","Schrank","aufbewahren",14,8,1,1,1,NA
"6","Schrank","aufräumen",14,8,1,1,1,NA
"6","Schrank","aussuchen",14,8,2,1,1,NA
"6","Schrank","bekleben",14,8,2,1,2,NA
"6","Schrank","bemalen",14,8,2,1,1,NA
"6","Schrank","einmotten",14,8,2,3,3,NA
"6","Schrank","entrumpeln",14,8,1,1,1,NA
"6","Schrank","finden",14,8,1,1,1,NA
"6","Schrank","kaufen",14,8,1,1,1,NA
"6","Schrank","lagern",14,8,1,1,1,NA
"6","Schrank","ordnen",14,8,1,1,1,NA
"6","Schrank","putzen",14,8,1,1,1,NA
"6","Schrank","schieben",14,8,1,1,1,NA
"6","Schrank","tragen",14,8,1,1,1,NA
"6","Schrank","umkippen",14,8,1,1,2,NA
"6","Schrank","umräumen",14,8,1,1,1,NA
"6","Schrank","verkaufen",14,8,1,1,1,NA
"6","Schrank","verstauen",14,8,1,1,1,NA
"6","Stuhl","ballettstange",14,8,3,4,3,NA
"6","Stuhl","bett",14,8,1,1,2,NA
"6","Stuhl","gitterbett (mehrere aneinander)",14,8,3,3,3,NA
"6","Stuhl","hocker",14,8,1,1,2,NA
"6","Stuhl","karussel",14,8,2,3,2,NA
"6","Stuhl","leiter",14,8,1,2,2,NA
"6","Stuhl","tanzutensil",14,8,2,3,3,NA
"6","Stuhl","tisch",14,8,1,1,2,NA
"6","Stuhl","treppe",14,8,1,2,2,NA
"6","Stuhl","verriegelung",14,8,2,2,3,NA
"6","Stuhl","wandregal",14,8,3,2,2,NA
"6","Stuhl","wäsche aufhängen",14,8,2,2,2,NA
"6","Tisch","abmessen",14,8,2,1,2,NA
"6","Tisch","absägen",14,8,1,1,2,NA
"6","Tisch","bauen",14,8,1,1,1,NA
"6","Tisch","bekleben",14,8,2,1,1,NA
"6","Tisch","bestellen",14,8,2,1,2,NA
"6","Tisch","beten",14,8,2,1,1,NA
"6","Tisch","einpacken",14,8,1,1,2,NA
"6","Tisch","erklimmen",14,8,2,1,2,NA
"6","Tisch","erneuern",14,8,1,1,2,NA
"6","Tisch","erweitern",14,8,2,1,2,NA
"6","Tisch","Festessen",14,8,1,1,3,NA
"6","Tisch","lackieren",14,8,2,1,1,NA
"6","Tisch","leimen",14,8,2,1,2,NA
"6","Tisch","putzen",14,8,1,1,1,NA
"6","Tisch","schleppen",14,8,1,1,2,NA
"6","Tisch","schmücken",14,8,2,1,2,NA
"6","Tisch","sitzen",14,8,1,1,1,NA
"6","Tisch","stehen",14,8,1,1,1,NA
"6","Tisch","umdrehen",14,8,2,2,1,NA
"6","Tisch","zersägen",14,8,1,1,2,NA
"6","Tomate","agressionsbällchen",14,8,3,4,3,NA
"6","Tomate","ball",14,8,2,2,2,NA
"6","Tomate","gesicht",14,8,3,2,2,NA
"6","Tomate","kette",14,8,3,2,2,NA
"6","Tomate","polstetr",14,8,3,2,2,NA
"6","Tomate","rolle",14,8,3,2,2,NA
"6","Tomate","schneemann",14,8,3,3,2,NA
"6","Tomate","skulptur",14,8,3,2,2,NA
"6","Tomate","stapelspiel",14,8,3,3,3,NA
"6","Tomate","teelicht",14,8,3,3,3,NA
"6","Tomate","werfen",14,8,2,2,2,NA
"6","Tomate","zermatschen",14,8,1,1,1,NA
"6","Trommel","basteln",14,8,3,1,1,NA
"6","Trommel","bekleben",14,8,2,1,2,NA
"6","Trommel","benutzen",14,8,1,1,1,NA
"6","Trommel","beschlagen",14,8,1,1,2,NA
"6","Trommel","bespannen",14,8,1,1,2,NA
"6","Trommel","erneuern",14,8,1,1,2,NA
"6","Trommel","hauen",14,8,1,1,1,NA
"6","Trommel","lagern",14,8,1,1,1,NA
"6","Trommel","lernen",14,8,1,1,1,NA
"6","Trommel","musizieren",14,8,1,1,1,NA
"6","Trommel","reinigen",14,8,1,1,1,NA
"6","Trommel","schlagen",14,8,1,1,1,NA
"6","Trommel","signale geben",14,8,2,1,3,NA
"6","Trommel","spielen",14,8,1,1,1,NA
"6","Trommel","tregen",14,8,1,1,1,NA
"6","Trommel","trommeln",14,8,1,1,1,NA
"6","Trommel","verkaufen",14,8,1,1,1,NA
"6","Trommel","wirbeln",14,8,1,2,3,NA
"6","Trommel","wünschen",14,8,2,1,2,NA
"6","Trompete","bestellen",14,8,2,1,1,NA
"6","Trompete","blasen",14,8,1,1,1,NA
"6","Trompete","kaputt machen",14,8,1,1,2,NA
"6","Trompete","lagern",14,8,1,1,2,NA
"6","Trompete","lehren",14,8,2,1,3,NA
"6","Trompete","lernen",14,8,1,1,1,NA
"6","Trompete","polieren",14,8,1,1,1,NA
"6","Trompete","prahlen",14,8,3,1,3,NA
"6","Trompete","protzen",14,8,3,1,3,NA
"6","Trompete","putzen",14,8,1,1,1,NA
"6","Trompete","reinigen",14,8,1,1,1,NA
"6","Trompete","reparieren",14,8,2,1,2,NA
"6","Trompete","spielen",14,8,1,1,1,NA
"6","Trompete","trompeten",14,8,1,1,1,NA
"6","Trompete","üben",14,8,1,1,1,NA
"6","Trompete","vergessen",14,8,2,1,1,NA
"6","Trompete","vergolden",14,8,2,1,2,NA
"6","Trompete","verkaufen",14,8,1,1,1,NA
"6","Trompete","zusammenbauen",14,8,1,1,2,NA
"6","Zange","anhänger",14,8,4,2,2,NA
"6","Zange","elektrotransmitter",14,8,3,3,4,NA
"6","Zange","flaschenöffner",14,8,3,3,3,NA
"6","Zange","greifarm",14,8,1,3,2,NA
"6","Zange","ohrring",14,8,4,3,2,NA
"6","Zange","schlüssel",14,8,3,2,2,NA
"6","Zange","skulptur",14,8,2,2,3,NA
"6","Zange","stempel",14,8,3,3,4,NA
"6","Zange","tacker",14,8,3,2,3,NA
