"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_Brouette","Orig_avrg","CSE","CPI","Openness","Gender","Nationality","Age"
237,"ceinture","S’en servir comme lien autour des poignets ou des chevilles",10,6,3,1,2,4,3,3.5,1.99999999975,1.77777777766667,1.888888888708335,4.833333333333333,4,3.2,"F","Française",43
237,"brouette","Promener ses animaux ses enfants ou ses amis",10,6,1,1,2,4,3,3.5,1.99999999975,1.77777777766667,1.888888888708335,4.833333333333333,4,3.2,"F","Française",43
237,"brouette","Faire une barbecue ou un brasero",10,6,3,1,3,4,3,3.5,1.99999999975,1.77777777766667,1.888888888708335,4.833333333333333,4,3.2,"F","Française",43
237,"brouette","Se caler et se reposer dedans",10,6,2,1,2,4,3,3.5,1.99999999975,1.77777777766667,1.888888888708335,4.833333333333333,4,3.2,"F","Française",43
238,"ceinture","Pantalon",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,4.1,"F","Française",56
238,"brouette","Jardin",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,4.1,"F","Française",56
238,"brouette","Jouet",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,4.1,"F","Française",56
238,"brouette","Travaux",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,4.1,"F","Française",56
238,"brouette","Transport des meubles",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,4.1,"F","Française",56
238,"brouette","Poussette",10,6,2,1,2,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,4.1,"F","Française",56
239,"ceinture","Remorquage",10,6,3,1,2,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"ceinture","Laisse",10,6,3,1,1,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"ceinture","Pour se hisser (comme un étrier sur une selle)",10,6,3,3,3,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"ceinture","Pour étendre du linge",10,6,2,1,2,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"ceinture","Comme règle",10,6,4,4,3,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"ceinture","Pour resserrer une couverture enroulée un matelas",10,6,2,3,3,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"ceinture","Pour soutenir une étagère",10,6,3,1,3,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"brouette","Transporter des gens animaux",10,6,1,1,1,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"brouette","Si on perce le fond qu'on le remplit de peinture qui coule sur la roue ça trace des lignes (signalisation)",10,6,4,5,5,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"brouette","À l'envers du papier abrasif sur la roue",10,6,2,4,4,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"brouette","En sculpture",10,6,3,2,3,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
239,"brouette","En pot de fleurs",10,6,2,1,2,7,5,6,2.42857142871429,2.6666666668,2.547619047757145,3.5,4.2,3.6,"F","Française",20
240,"ceinture","Ligoter quelqu'un",10,6,1,1,2,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"ceinture","Fait un garrot",10,6,1,1,1,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"ceinture","Fouetter",10,6,1,1,1,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"ceinture","Bandeau cheveu",10,6,3,3,1,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","Se débarrasser d'un corps",10,6,2,3,4,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","en faire une jardinière",10,6,2,1,2,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","Un vase géant",10,6,3,1,2,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","Un berceau",10,6,3,1,2,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","Une poussette",10,6,2,1,2,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","Mangeoire",10,6,2,1,2,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
240,"brouette","Fauteuil",10,6,2,1,1,4,7,5.5,1.4166666665,1.90476190485714,1.6607142856785702,3.1666666666666665,1.6,3.3,"F","Française",41
241,"ceinture","pendaison",10,6,1,1,2,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"ceinture","fouet",10,6,1,1,1,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"ceinture","attelage léger",10,6,3,1,1,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"ceinture","fermeture de sac (nœud)",10,6,1,1,1,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"ceinture","arrachage",10,6,4,2,2,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"ceinture","écartement",10,6,2,3,1,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"brouette","mangeoire",10,6,2,1,2,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"brouette","tremplin",10,6,3,2,4,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"brouette","arrosage de jardin",10,6,3,1,2,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
241,"brouette","baignoire",10,6,2,1,1,6,4,5,1.61111111116667,2,1.805555555583335,3,1.8,2.8,"M","Française",24
242,"ceinture","Faire un moule à gâteau",10,6,3,5,4,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"ceinture","Faire de la peinture",10,6,3,4,4,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"ceinture","Promener un chien",10,6,2,1,1,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"ceinture","Tracter une remorque",10,6,3,1,3,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"ceinture","Transporter une trottinette",10,6,3,3,4,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"ceinture","Bracelet ou collier",10,6,3,1,1,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Canapé",10,6,3,4,1,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Baignoire",10,6,2,1,1,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Jardinière",10,6,2,1,1,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Table basse",10,6,3,2,2,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Niche",10,6,3,1,3,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Œuvre d'art en volume",10,6,2,3,3,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Maison de poupée de style industriel",10,6,3,2,5,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
242,"brouette","Un toboggan pour chat",10,6,3,4,5,6,8,7,2.72222222216667,2.499999999875,2.611111111020835,3.5,4,3.9,"F","Française",30
243,"ceinture",NA,10,6,NA,NA,NA,0,4,2,NA,1,1,2.3333333333333335,1.2,3.6,"F","Française",46
243,"brouette","Jeux",10,6,1,1,1,0,4,2,NA,1,1,2.3333333333333335,1.2,3.6,"F","Française",46
243,"brouette","Course",10,6,1,1,1,0,4,2,NA,1,1,2.3333333333333335,1.2,3.6,"F","Française",46
243,"brouette","Jardin",10,6,1,1,1,0,4,2,NA,1,1,2.3333333333333335,1.2,3.6,"F","Française",46
243,"brouette","Transport",10,6,1,1,1,0,4,2,NA,1,1,2.3333333333333335,1.2,3.6,"F","Française",46
244,"ceinture","Tenir un pantalon ou une jupe",10,6,1,1,1,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
244,"ceinture","Se donner un style",10,6,1,1,1,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
244,"brouette","Transporter des objets ou fruits et légumes",10,6,1,1,2,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
244,"brouette","Peut faire office de poussette pour adulte",10,6,1,1,4,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
244,"brouette","Peut recueillir l'eau de pluie",10,6,1,1,3,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
244,"brouette","Servir d'abreuvoir",10,6,1,1,3,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
244,"brouette","Amuse bien les enfants",10,6,2,1,2,2,5,3.5,1,1.6666666668,1.3333333334000002,3.1666666666666665,3.2,3.1,"-oth-","Française",28
245,"ceinture","Garrot",10,6,1,1,1,1,4,2.5,1,1.66666666675,1.3333333333750002,4.5,4.8,4.1,"F","Française",40
245,"brouette","Bac à fleur bac à eau",10,6,1,1,1,1,4,2.5,1,1.66666666675,1.3333333333750002,4.5,4.8,4.1,"F","Française",40
245,"brouette","poussette berceau",10,6,2,1,2,1,4,2.5,1,1.66666666675,1.3333333333750002,4.5,4.8,4.1,"F","Française",40
245,"brouette","caddie à courses",10,6,1,1,1,1,4,2.5,1,1.66666666675,1.3333333333750002,4.5,4.8,4.1,"F","Française",40
245,"brouette","barbecue (en l aménageant un peu)",10,6,3,3,3,1,4,2.5,1,1.66666666675,1.3333333333750002,4.5,4.8,4.1,"F","Française",40
246,"ceinture","robe",10,6,1,1,1,1,3,2,1,1,1,4.333333333333333,4.2,4.5,"F","Française",56
246,"brouette","Jardin",10,6,1,1,1,1,3,2,1,1,1,4.333333333333333,4.2,4.5,"F","Française",56
246,"brouette","Moyen de locomotion",10,6,1,1,1,1,3,2,1,1,1,4.333333333333333,4.2,4.5,"F","Française",56
246,"brouette","Déménagement",10,6,1,1,1,1,3,2,1,1,1,4.333333333333333,4.2,4.5,"F","Française",56
247,"ceinture",NA,10,6,NA,NA,NA,0,1,0.5,NA,1,1,3.3333333333333335,3,3.3,"F","-oth-",33
247,"brouette","Bac",10,6,1,1,1,0,1,0.5,NA,1,1,3.3333333333333335,3,3.3,"F","-oth-",33
248,"ceinture","Pantalon",10,6,1,1,1,3,2,2.5,1.44444444466667,1.1666666665,1.305555555583335,4.333333333333333,4.8,3.8,"F","Française",50
248,"ceinture","Laisse pour chien",10,6,3,1,1,3,2,2.5,1.44444444466667,1.1666666665,1.305555555583335,4.333333333333333,4.8,3.8,"F","Française",50
248,"ceinture","Corde a sauter",10,6,3,1,1,3,2,2.5,1.44444444466667,1.1666666665,1.305555555583335,4.333333333333333,4.8,3.8,"F","Française",50
248,"brouette","Se mettre a l intérieur pour se faire promener",10,6,1,1,2,3,2,2.5,1.44444444466667,1.1666666665,1.305555555583335,4.333333333333333,4.8,3.8,"F","Française",50
248,"brouette","Transporter des choses et objet",10,6,1,1,1,3,2,2.5,1.44444444466667,1.1666666665,1.305555555583335,4.333333333333333,4.8,3.8,"F","Française",50
248,"brouette","Tenir une personne par les pieds pour qu' elle avance avec les mains",10,6,NA,NA,NA,3,2,2.5,1.44444444466667,1.1666666665,1.305555555583335,4.333333333333333,4.8,3.8,"F","Française",50
249,"ceinture","Peindre",10,6,3,2,3,1,4,2.5,2.666666667,1.6666666665,2.16666666675,4,3.6,2.5,"F","Française",49
249,"brouette","Chaise longue",10,6,2,2,2,1,4,2.5,2.666666667,1.6666666665,2.16666666675,4,3.6,2.5,"F","Française",49
249,"brouette","Véhicule",10,6,2,1,1,1,4,2.5,2.666666667,1.6666666665,2.16666666675,4,3.6,2.5,"F","Française",49
249,"brouette","Voyager",10,6,3,2,2,1,4,2.5,2.666666667,1.6666666665,2.16666666675,4,3.6,2.5,"F","Française",49
249,"brouette","Faire ses courses",10,6,1,1,1,1,4,2.5,2.666666667,1.6666666665,2.16666666675,4,3.6,2.5,"F","Française",49
250,"ceinture","Décoration utilité",10,6,2,1,1,4,2,3,1.08333333325,1,1.0416666666249998,3.3333333333333335,3,2.8,"F","Française",47
250,"ceinture","Collection",10,6,1,1,1,4,2,3,1.08333333325,1,1.0416666666249998,3.3333333333333335,3,2.8,"F","Française",47
250,"ceinture","Maintien",10,6,1,1,1,4,2,3,1.08333333325,1,1.0416666666249998,3.3333333333333335,3,2.8,"F","Française",47
250,"ceinture","Pantalon",10,6,1,1,1,4,2,3,1.08333333325,1,1.0416666666249998,3.3333333333333335,3,2.8,"F","Française",47
250,"brouette","Jardinage",10,6,1,1,1,4,2,3,1.08333333325,1,1.0416666666249998,3.3333333333333335,3,2.8,"F","Française",47
250,"brouette","Transporter",10,6,1,1,1,4,2,3,1.08333333325,1,1.0416666666249998,3.3333333333333335,3,2.8,"F","Française",47
251,"ceinture","Laisse pour chien",10,6,3,1,1,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"ceinture","Boucle pour accrocher des sacs",10,6,1,1,2,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"brouette","Course de brouette",10,6,1,1,1,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"brouette","Jardinière",10,6,2,1,1,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"brouette","Rangement",10,6,2,1,1,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"brouette","Aquarium",10,6,3,2,3,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"brouette","Poubelle",10,6,2,1,2,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
251,"brouette","Décoration",10,6,2,1,1,2,6,4,1.5,1.5555555555,1.52777777775,2.8333333333333335,2.4,3.5,"F","Française",20
252,"ceinture",NA,10,6,NA,NA,NA,0,2,1,NA,1.5,1.5,3,2.6,3.5,"F","Française",55
252,"brouette","Brouette pour transporter des enfants",10,6,2,2,2,0,2,1,NA,1.5,1.5,3,2.6,3.5,"F","Française",55
252,"brouette","brouette pour déplacer du bois ou du mortier",10,6,1,1,1,0,2,1,NA,1.5,1.5,3,2.6,3.5,"F","Française",55
253,"ceinture","Mon bébé prend une ceinture en cuire pour faire ses dents",10,6,4,3,4,1,3,2,3.666666667,1.33333333333333,2.500000000166665,4,2.8,2.6,"F","Française",26
253,"brouette","L utiliser en poussette pour les enfants",10,6,2,1,2,1,3,2,3.666666667,1.33333333333333,2.500000000166665,4,2.8,2.6,"F","Française",26
253,"brouette","Elle aide à déménager des meubles lourds",10,6,1,1,1,1,3,2,3.666666667,1.33333333333333,2.500000000166665,4,2.8,2.6,"F","Française",26
253,"brouette","Elle peut servir de porte courses on peut mettre les sacs dedans et pousser",10,6,1,1,2,1,3,2,3.666666667,1.33333333333333,2.500000000166665,4,2.8,2.6,"F","Française",26
254,"ceinture","Pour décapsuler",10,6,3,3,4,2,2,2,2.5,2.166666667,2.3333333334999997,3.1666666666666665,3.8,3.6,"F","Française",46
254,"ceinture","Comme laisse",10,6,3,1,1,2,2,2,2.5,2.166666667,2.3333333334999997,3.1666666666666665,3.8,3.6,"F","Française",46
254,"brouette","Comme petit jardin décoratif",10,6,2,1,2,2,2,2,2.5,2.166666667,2.3333333334999997,3.1666666666666665,3.8,3.6,"F","Française",46
254,"brouette","Comme escabeau",10,6,1,4,3,2,2,2,2.5,2.166666667,2.3333333334999997,3.1666666666666665,3.8,3.6,"F","Française",46
255,"ceinture","Collier",10,6,2,1,1,3,2,2.5,1.66666666666667,2.166666667,1.916666666833335,3.3333333333333335,2.4,2.8,"F","Française",22
255,"ceinture","bandoulière de sac",10,6,1,1,1,3,2,2.5,1.66666666666667,2.166666667,1.916666666833335,3.3333333333333335,2.4,2.8,"F","Française",22
255,"ceinture","bandana",10,6,3,3,2,3,2,2.5,1.66666666666667,2.166666667,1.916666666833335,3.3333333333333335,2.4,2.8,"F","Française",22
255,"brouette","Course de brouettes dans un champs avec des trous",10,6,1,1,3,3,2,2.5,1.66666666666667,2.166666667,1.916666666833335,3.3333333333333335,2.4,2.8,"F","Française",22
255,"brouette","Un bac à sable pour enfant avec 2 brouettes",10,6,3,1,4,3,2,2.5,1.66666666666667,2.166666667,1.916666666833335,3.3333333333333335,2.4,2.8,"F","Française",22
256,"ceinture","Nettoyage tapis",10,6,3,3,4,4,2,3,2.74999999975,1.1666666665,1.9583333331250001,3.8333333333333335,3.8,3.7,"F","Française",40
256,"ceinture","Jeu avec les doudous",10,6,3,5,2,4,2,3,2.74999999975,1.1666666665,1.9583333331250001,3.8333333333333335,3.8,3.7,"F","Française",40
256,"ceinture","Attacher le chien",10,6,3,1,2,4,2,3,2.74999999975,1.1666666665,1.9583333331250001,3.8333333333333335,3.8,3.7,"F","Française",40
256,"ceinture","Attacher une plante",10,6,3,2,2,4,2,3,2.74999999975,1.1666666665,1.9583333331250001,3.8333333333333335,3.8,3.7,"F","Française",40
256,"brouette","Transport d enfants",10,6,1,1,1,4,2,3,2.74999999975,1.1666666665,1.9583333331250001,3.8333333333333335,3.8,3.7,"F","Française",40
256,"brouette","Décoration de jardin",10,6,2,1,1,4,2,3,2.74999999975,1.1666666665,1.9583333331250001,3.8333333333333335,3.8,3.7,"F","Française",40
257,"ceinture","Bracelet",10,6,3,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"ceinture","bandoulière",10,6,2,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"ceinture","collier",10,6,2,1,11,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"ceinture","lien",10,6,1,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"brouette","Pot de fleur",10,6,3,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"brouette","décoration",10,6,2,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"brouette","jeux de courses",10,6,1,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"brouette","récipient",10,6,1,1,2,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
257,"brouette","support",10,6,2,1,1,4,5,4.5,2.16666666675,1.3333333332,1.749999999975,4,4.2,4.5,"F","Française",38
258,"ceinture","Maintenir un petit enfant assis sur une chaise quand on n'a pas de siège adapté",10,6,1,2,3,3,3,3,2.222222222,1.88888888866667,2.055555555333335,3.5,3.2,4.1,"F","Française",41
258,"ceinture","En faire un bandeau de pirate",10,6,3,3,4,3,3,3,2.222222222,1.88888888866667,2.055555555333335,3.5,3.2,4.1,"F","Française",41
258,"ceinture","Maintenir des livres ensemble",10,6,2,1,1,3,3,3,2.222222222,1.88888888866667,2.055555555333335,3.5,3.2,4.1,"F","Française",41
258,"brouette","Réservoir d'eau de pluie",10,6,2,1,3,3,3,3,2.222222222,1.88888888866667,2.055555555333335,3.5,3.2,4.1,"F","Française",41
258,"brouette","Jouer à transporter des passagers (enfants chiens)",10,6,1,1,2,3,3,3,2.222222222,1.88888888866667,2.055555555333335,3.5,3.2,4.1,"F","Française",41
258,"brouette","Lieu de sieste improvisé pour petit enfant",10,6,2,2,3,3,3,3,2.222222222,1.88888888866667,2.055555555333335,3.5,3.2,4.1,"F","Française",41
259,"ceinture","Corde",10,6,2,1,1,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"ceinture","Bandage",10,6,2,1,1,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"ceinture","Poulie",10,6,4,2,4,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"ceinture","Balançoire",10,6,3,3,2,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"ceinture","Fouet",10,6,1,1,1,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"ceinture","Poing américain",10,6,3,1,3,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"ceinture","Bandeau",10,6,3,3,1,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"brouette","Luge",10,6,3,4,3,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"brouette","Abri",10,6,2,1,2,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
259,"brouette","Traîneau",10,6,2,1,3,7,3,5,2.04761904742857,2.33333333333333,2.19047619038095,3.1666666666666665,1.8,3.6,"F","Française",26
260,"ceinture","Une suspension",10,6,2,1,1,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"ceinture","une ""arme"" pour me défendre",10,6,3,1,2,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"ceinture","un garrot",10,6,2,1,1,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"ceinture","une ""attelle"" pour",10,6,2,1,2,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"brouette","Une poussette",10,6,2,1,2,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"brouette","voiture",10,6,2,1,1,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"brouette","jardinière",10,6,2,1,1,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"brouette","lit pour chat ou chien",10,6,3,1,2,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
260,"brouette","une décoration",10,6,2,1,1,4,5,4.5,1.58333333325,1.5333333332,1.558333333225,3.8333333333333335,3,2.9,"F","Française",40
261,"ceinture","Anse",10,6,1,1,1,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
261,"ceinture","Scotch Fermer un carton",10,6,2,3,2,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
261,"brouette","Bac à jardinage",10,6,1,1,1,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
261,"brouette","Moyen de transport pour les chiens",10,6,1,1,2,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
261,"brouette","Siege pour s asseoir quand elle est retournée",10,6,2,1,1,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
261,"brouette","Poignées qui servent à accrocher un sac",10,6,3,1,3,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
261,"brouette","Piscine à enfants",10,6,3,1,2,2,5,3.5,1.6666666665,1.5999999998,1.63333333315,3.1666666666666665,3.4,4.2,"F","Française",32
262,"ceinture","Laisse de chien",10,6,3,1,1,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"ceinture","menottes",10,6,1,1,2,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"ceinture","aiguiseur couteaux",10,6,4,5,4,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"ceinture","fermeture valise",10,6,1,1,1,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"ceinture","collier vache",10,6,2,2,3,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"ceinture","bandeau Rambo",10,6,3,3,3,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","Pot de fleurs",10,6,3,1,1,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","baignoire",10,6,2,1,1,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","piscine a canards",10,6,3,1,3,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","charriot a accrocher au vélo pour transporter les enfants",10,6,2,1,3,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","panier a linge",10,6,2,1,3,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","vélo allongé",10,6,2,2,3,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
262,"brouette","aiguiseur de couteaux ( roue)",10,6,3,3,4,6,7,6.5,2.27777777766667,2.14285714271429,2.2103174601904803,3.3333333333333335,3.4,4.1,"F","-oth-",45
