"ID","prompt","response","set","lab","lp","order","rater1","rater2","rater3","rater4","Extr","Aggr","Cons","Neu","Openn","Mach","Psych","Narc","CPI","CSE","ACTIVITY_GENERAL","visual","music","dance","archit","writing","humor","discov","science","theatre","culinary","caq","iq_all","caq_ln","self_everyday","scholarly","performance","mechanical_science","artistic","badd_iq","string_cse","can_cse","brick_cse","age"
90064,"cegła","jako podstawka pod czajnik lub gorący garnek",19,11,925,"p1",NA,TRUE,4,TRUE,3.7,3.7,4.4,2.9,3.3,1.5,2.5,3,5,4.666666666666667,0.06060606060606061,0,0,1,0,0,1,0,0,1,0,3,4,1.3862943611198906,2.727272727272727,2.6363636363636362,2.2,2,2.111111111111111,23,73,65.5,71.5,36
90178,"cegła","Po owinięciu ozdobną folią jako ciężarek do przytrzymania wiązanki na cmentarzu.",19,11,449,"p1",NA,TRUE,4,TRUE,3.8,4.2,4.1,3.2,4.4,1.75,1,3.75,6,5.833333333333333,0.21212121212121213,0,1,0,0,0,2,1,0,0,1,5,9,1.791759469228055,3.6363636363636362,3.8181818181818183,2.9,3.2222222222222223,3.2222222222222223,26,89.5,100,80,43
90530,"cegła","pisania po powierzchni twardej",19,11,157,"p1",NA,TRUE,3,TRUE,1.9,3.5,4.4,3.6,2.7,6,5.25,4,4.6,5,0.21212121212121213,1,1,1,0,0,0,0,1,0,12,16,2,2.833213344056216,3.909090909090909,3.727272727272727,1.9,3,3.6666666666666665,6,84,62.5,100,36
90530,"cegła","jako podstawka pod świeczkę",19,11,158,"p2",NA,TRUE,4,TRUE,1.9,3.5,4.4,3.6,2.7,6,5.25,4,4.6,5,0.21212121212121213,1,1,1,0,0,0,0,1,0,12,16,2,2.833213344056216,3.909090909090909,3.727272727272727,1.9,3,3.6666666666666665,6,84,62.5,100,36
90530,"cegła","jako kompres [warunek niska temp otoczenia]",19,11,159,"p3",NA,TRUE,5,TRUE,1.9,3.5,4.4,3.6,2.7,6,5.25,4,4.6,5,0.21212121212121213,1,1,1,0,0,0,0,1,0,12,16,2,2.833213344056216,3.909090909090909,3.727272727272727,1.9,3,3.6666666666666665,6,84,62.5,100,36
90530,"cegła","usztywnienie dłoni po przepołowieniu.",19,11,160,"p4",NA,TRUE,5,TRUE,1.9,3.5,4.4,3.6,2.7,6,5.25,4,4.6,5,0.21212121212121213,1,1,1,0,0,0,0,1,0,12,16,2,2.833213344056216,3.909090909090909,3.727272727272727,1.9,3,3.6666666666666665,6,84,62.5,100,36
90658,"cegła","utworzyc szybko ukladajace sie drogi do przejazdu w trudno dostepnych miejscach",19,11,669,"p1",NA,TRUE,5,TRUE,3.5,3.7,3.9,2.7,4.1,3.5,2,4.5,4.6,5.5,0.15151515151515152,0,1,0,0,1,3,1,4,0,1,11,4,2.4849066497880004,3.272727272727273,3.090909090909091,3.7,3.3333333333333335,3.6666666666666665,21,27.5,15.5,63.5,27
90912,"cegła","ogranicznik do drzwi",19,11,506,"p1",NA,TRUE,2,TRUE,3.8,3.9,2.7,3.7,2.6,3,4,3.25,4.2,3.8333333333333335,0.0303030303030303,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,3.272727272727273,2.6363636363636362,2.6,1.7777777777777777,2.5555555555555554,23,48,45.5,41.5,36
90912,"cegła","podstawka pod garnek",19,11,507,"p2",NA,TRUE,4,TRUE,3.8,3.9,2.7,3.7,2.6,3,4,3.25,4.2,3.8333333333333335,0.0303030303030303,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,3.272727272727273,2.6363636363636362,2.6,1.7777777777777777,2.5555555555555554,23,48,45.5,41.5,36
91370,"cegła","Jako podstawkę pod kwiatek",19,11,150,"p1",NA,TRUE,2,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
91370,"cegła","jako ozdobę na kominku",19,11,151,"p2",NA,TRUE,3,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
91370,"cegła","do przytrzymywania drzwi",19,11,152,"p3",NA,TRUE,2,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
91370,"cegła","zamiast hantli",19,11,153,"p4",NA,TRUE,4,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
91370,"cegła","zamiast piłki lekarskiej",19,11,154,"p5",NA,TRUE,4,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
91370,"cegła","do rysowania zamiast kredy",19,11,155,"p6",NA,TRUE,3,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
91370,"cegła","jako sanki",19,11,156,"p7",NA,TRUE,4,TRUE,2.4,3.7,4,2.8,4.1,3,2.25,4.5,3.6,4.833333333333333,0.09090909090909091,0,0,0,0,1,1,0,0,1,1,4,14,1.6094379124341003,3.6363636363636362,3.272727272727273,1.4,2.111111111111111,2.3333333333333335,30,45,52.5,50,27
93066,"cegła","mozna zbydowac w ogrodzie grill",19,11,128,"p1",NA,TRUE,2,TRUE,3.7,4.7,4.5,3.4,4.7,1,1,2.75,5.8,5.833333333333333,0.18181818181818182,0,0,0,0,0,1,0,0,0,1,2,10,1.0986122886681098,4.090909090909091,3.4545454545454546,2.3,3.5555555555555554,3.888888888888889,28,7.5,19.5,5.5,43
94125,"cegła","cegłe mozna wykorzystac jakos podstawke pod kawe .",19,11,92,"p1",NA,TRUE,3,TRUE,3,3.3,2.9,4.3,4.2,4.5,3.75,4.5,6.8,5.833333333333333,0.09090909090909091,3,3,0,0,0,0,0,2,0,1,9,2,2.302585092994046,3.6363636363636362,3.090909090909091,3.2,3.6666666666666665,3.4444444444444446,32,61.5,81,92.5,27
94263,"cegła","jako podstawkę pod patelnię",19,11,355,"p1",NA,TRUE,2,TRUE,3.6,3.3,3.7,2,3.5,4.25,3.75,4.75,5,5,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,9,1.0986122886681098,3.5454545454545454,3.1818181818181817,3,3.3333333333333335,3.111111111111111,26,51,55.5,69.5,32
97025,"cegła","coś do rysowania",19,11,529,"p1",NA,TRUE,3,TRUE,3,3.5,3.6,2.7,3.2,1,1,1,4.8,4.5,0.30303030303030304,0,3,0,0,0,0,1,0,0,1,5,2,1.791759469228055,3.4545454545454546,2.909090909090909,2.3,3.5555555555555554,2.3333333333333335,20,50,51.5,49.5,36
97723,"cegła","wydrążona cegła słuząca jako popielniczka",19,11,441,"p1",NA,TRUE,4,TRUE,1.1,2.5,4.3,2.7,2.5,1,2,1,1.8,3.1666666666666665,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,7,0,2.909090909090909,3.5454545454545454,1,2.3333333333333335,2.7777777777777777,38,17.5,12.5,18,32
98025,"cegła","przystawić dzrzwi żeby sie nie zamykały",19,11,888,"p1",NA,TRUE,2,TRUE,2.8,3.3,2.8,3.7,3.3,3,3.25,4,3.2,3.1666666666666665,0.09090909090909091,0,0,0,0,0,1,0,0,0,1,2,0,1.0986122886681098,2.909090909090909,2.909090909090909,2.3,2.5555555555555554,2.6666666666666665,30,73,78,73,32
98067,"cegła","podstawka",19,11,306,"p1",NA,TRUE,2,TRUE,4.1,3.8,3,1.9,3.8,3,4.25,1.5,4,4.666666666666667,0.09090909090909091,0,0,0,0,0,1,0,0,0,1,2,5,1.0986122886681098,3.3636363636363638,3.3636363636363638,2.8,2.888888888888889,2.888888888888889,18,12.5,25,26.5,32
98311,"cegła","Do ułożenia slalomu  Do  cwiczeń",19,11,774,"p1",NA,TRUE,5,TRUE,3.4,3.4,3.7,3.3,4,2.5,2.75,3.25,4.8,4.5,0,0,0,0,0,4,1,0,6,0,0,11,5,2.4849066497880004,3.4545454545454546,3.1818181818181817,2.2,2.4444444444444446,3.2222222222222223,11,58.5,41,51.5,36
98888,"cegła","do budowy domów",19,11,23,"p1",NA,TRUE,1,TRUE,3.3,4.5,2.8,4.5,3.6,5.5,5,7,6.6,6.666666666666667,0.12121212121212122,2,1,1,0,0,1,0,1,0,0,6,3,1.9459101490553132,4.181818181818182,4.2727272727272725,4.4,4.222222222222222,4.111111111111111,26,100,100,100,32
99471,"cegła","do podparcia otwartych drzwi",19,11,542,"p1",NA,TRUE,2,TRUE,3.1,3.9,3.6,2.4,3.9,2.25,2.5,3,5.8,6,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,6,1.791759469228055,4,4.2727272727272725,2.9,3.6666666666666665,2.888888888888889,28,21,39,40,32
99471,"cegła","do łupania orzechów",19,11,543,"p2",NA,TRUE,3,TRUE,3.1,3.9,3.6,2.4,3.9,2.25,2.5,3,5.8,6,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,6,1.791759469228055,4,4.2727272727272725,2.9,3.6666666666666665,2.888888888888889,28,21,39,40,32
99471,"cegła","żeby coś obciążyć",19,11,544,"p3",NA,TRUE,3,TRUE,3.1,3.9,3.6,2.4,3.9,2.25,2.5,3,5.8,6,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,6,1.791759469228055,4,4.2727272727272725,2.9,3.6666666666666665,2.888888888888889,28,21,39,40,32
99471,"cegła","jak nietypowe to może zjeść :)",19,11,545,"p4",NA,TRUE,5,TRUE,3.1,3.9,3.6,2.4,3.9,2.25,2.5,3,5.8,6,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,6,1.791759469228055,4,4.2727272727272725,2.9,3.6666666666666665,2.888888888888889,28,21,39,40,32
99471,"cegła","zrobić krawężnik",19,11,546,"p5",NA,TRUE,2,TRUE,3.1,3.9,3.6,2.4,3.9,2.25,2.5,3,5.8,6,0.15151515151515152,0,0,0,0,1,1,1,1,0,1,5,6,1.791759469228055,4,4.2727272727272725,2.9,3.6666666666666665,2.888888888888889,28,21,39,40,32
99635,"cegła","rzucić nią w męża",19,11,809,"p1",NA,TRUE,2,TRUE,2.9,4,3.9,3.7,2.6,1.75,1.5,2.75,3.8,4.5,0.0303030303030303,0,0,0,0,0,0,0,0,1,1,2,2,1.0986122886681098,3.727272727272727,2.8181818181818183,1.2,1.6666666666666667,2.2222222222222223,9,69,66.5,65,32
99635,"cegła","przycisk do papieru",19,11,810,"p2",NA,TRUE,3,TRUE,2.9,4,3.9,3.7,2.6,1.75,1.5,2.75,3.8,4.5,0.0303030303030303,0,0,0,0,0,0,0,0,1,1,2,2,1.0986122886681098,3.727272727272727,2.8181818181818183,1.2,1.6666666666666667,2.2222222222222223,9,69,66.5,65,32
99686,"cegła","Jako doniczki do ogrodu",19,11,292,"p1",NA,TRUE,3,TRUE,4,3.7,2.9,3.1,3.8,4.5,3,2.75,5.2,5.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,3,1.0986122886681098,3.3636363636363638,1.6363636363636365,1.8,1.5555555555555556,1.8888888888888888,29,79.5,73,59.5,27
99992,"cegła","do zapchania dziury w murze",19,11,254,"p1",NA,TRUE,4,TRUE,2.7,3.8,3.2,3,2.9,2.75,2.25,3.25,4.2,3.8333333333333335,0.0303030303030303,0,0,0,0,0,0,3,1,0,1,5,5,1.791759469228055,3,3,1.9,3.111111111111111,2.5555555555555554,24,40,40,40,43
100073,"cegła","zbudować regał na książki",19,11,66,"p1",NA,TRUE,3,TRUE,3.3,3.5,3.6,1.9,3.2,4,4,4,6.4,6.666666666666667,0.21212121212121213,2,0,0,0,0,0,0,0,0,1,3,9,1.3862943611198906,2.6363636363636362,1.7272727272727273,1.6,2.3333333333333335,2.4444444444444446,34,50,50,50,43
100148,"cegła","zbicia szyby",19,11,209,"p1",NA,TRUE,2,TRUE,3.6,4.3,4.1,1.7,4.7,2.75,1.75,1,6.2,6.333333333333333,0.24242424242424243,1,0,0,0,1,3,1,1,0,1,8,3,2.1972245773362196,3.6363636363636362,3.6363636363636362,2.2,2.4444444444444446,3.111111111111111,27,85,90,45.5,36
100161,"cegła","Z cegły można stworzyć tablicę",19,11,740,"p1",NA,TRUE,4,TRUE,3.8,3.9,2.8,3.1,3.7,2.25,2.25,3.5,4.6,3,0.09090909090909091,0,0,0,0,1,1,0,4,0,1,7,4,2.0794415416798357,2.909090909090909,3.6363636363636362,1.4,2.111111111111111,2.6666666666666665,23,2,30,30,27
100221,"cegła","jako młotek",19,11,476,"p1",NA,TRUE,2,TRUE,2.4,3.8,4.1,3.9,3.5,1.75,1.5,2,4.6,3.5,0.15151515151515152,0,0,0,0,1,1,0,0,0,1,3,3,1.3862943611198906,3.5454545454545454,2.4545454545454546,2.6,2.4444444444444446,2.4444444444444446,19,19.5,30.5,29,36
100762,"cegła","do rozbicia glowy :)",19,11,879,"p1",NA,TRUE,2,TRUE,3.4,3,3.1,3.4,3.1,3.75,4.5,2.5,4.2,3.5,0,2,3,2,1,6,0,2,0,3,4,23,4,3.1780538303479458,3.3636363636363638,3,2.8,3.4444444444444446,2.6666666666666665,22,38,54.5,44.5,32
100847,"cegła","mur",19,11,719,"p1",NA,TRUE,1,TRUE,3.3,4,3.8,3.9,2.9,1,2.5,3.25,4.6,4.5,0.15151515151515152,0,0,0,0,0,1,1,0,0,1,3,4,1.3862943611198906,3.3636363636363638,2.6363636363636362,1,1.6666666666666667,1,24,50.5,69,55,32
100847,"cegła","pólka",19,11,720,"p2",NA,TRUE,3,TRUE,3.3,4,3.8,3.9,2.9,1,2.5,3.25,4.6,4.5,0.15151515151515152,0,0,0,0,0,1,1,0,0,1,3,4,1.3862943611198906,3.3636363636363638,2.6363636363636362,1,1.6666666666666667,1,24,50.5,69,55,32
100847,"cegła","stół",19,11,721,"p3",NA,TRUE,3,TRUE,3.3,4,3.8,3.9,2.9,1,2.5,3.25,4.6,4.5,0.15151515151515152,0,0,0,0,0,1,1,0,0,1,3,4,1.3862943611198906,3.3636363636363638,2.6363636363636362,1,1.6666666666666667,1,24,50.5,69,55,32
100847,"cegła","krzesło",19,11,722,"p4",NA,TRUE,3,TRUE,3.3,4,3.8,3.9,2.9,1,2.5,3.25,4.6,4.5,0.15151515151515152,0,0,0,0,0,1,1,0,0,1,3,4,1.3862943611198906,3.3636363636363638,2.6363636363636362,1,1.6666666666666667,1,24,50.5,69,55,32
100847,"cegła","ławka",19,11,723,"p5",NA,TRUE,3,TRUE,3.3,4,3.8,3.9,2.9,1,2.5,3.25,4.6,4.5,0.15151515151515152,0,0,0,0,0,1,1,0,0,1,3,4,1.3862943611198906,3.3636363636363638,2.6363636363636362,1,1.6666666666666667,1,24,50.5,69,55,32
101107,"cegła","można w niej coś wyrzeźbić",19,11,699,"p1",NA,TRUE,2,TRUE,2.1,4,2.5,2.8,3,2,2.75,3.75,3.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.909090909090909,3.272727272727273,1.7,2.4444444444444446,2.5555555555555554,30,57,15.5,75.5,27
101107,"cegła","jakieś figurki albo płaskorzeźbe za pomocą dłutek do drewna. Powinno sie udać :)",19,11,700,"p2",NA,TRUE,2,TRUE,2.1,4,2.5,2.8,3,2,2.75,3.75,3.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.909090909090909,3.272727272727273,1.7,2.4444444444444446,2.5555555555555554,30,57,15.5,75.5,27
101288,"cegła","Do budowy",19,11,106,"p1",NA,TRUE,1,TRUE,2.7,3.8,3.4,3.1,4,1,1,3.5,4.8,5.333333333333333,0,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.6363636363636362,3.1818181818181817,1.8,1.7777777777777777,2.5555555555555554,14,65,60,43,32
101288,"cegła","Do podłożenia pod coś ciężkiego w celu zachowania równowagi.",19,11,107,"p2",NA,TRUE,4,TRUE,2.7,3.8,3.4,3.1,4,1,1,3.5,4.8,5.333333333333333,0,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.6363636363636362,3.1818181818181817,1.8,1.7777777777777777,2.5555555555555554,14,65,60,43,32
101292,"cegła","jako podstawke",19,11,54,"p1",NA,TRUE,2,TRUE,4,4.4,4.3,3.5,3.5,3,1,1,4,4.166666666666667,0.06060606060606061,0,0,0,0,0,3,0,1,1,1,6,3,1.9459101490553132,2.727272727272727,1.9090909090909092,2.2,1.3333333333333333,2,26,30.5,50,60.5,27
101920,"cegła","podstawka",19,11,783,"p1",NA,TRUE,2,TRUE,2.9,3.6,3.5,3.7,3.1,3,3.5,3,4.2,4,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,3.909090909090909,3.3636363636363638,2.9,3.3333333333333335,3.7777777777777777,29,63.5,34,67,43
102016,"cegła","wbijanie gwoździ",19,11,183,"p1",NA,TRUE,2,TRUE,2.4,3.5,4,3.4,3.7,3.75,3,3,4.8,5,0.06060606060606061,0,0,0,0,0,1,1,0,0,1,3,5,1.3862943611198906,3.090909090909091,2.8181818181818183,2.2,3.5555555555555554,2.3333333333333335,18,40,40,40,32
102016,"cegła","obrzeże do ogniska",19,11,184,"p2",NA,TRUE,3,TRUE,2.4,3.5,4,3.4,3.7,3.75,3,3,4.8,5,0.06060606060606061,0,0,0,0,0,1,1,0,0,1,3,5,1.3862943611198906,3.090909090909091,2.8181818181818183,2.2,3.5555555555555554,2.3333333333333335,18,40,40,40,32
102208,"cegła","nie wiem",19,11,508,"p1",NA,TRUE,1,TRUE,3.1,3.7,3.3,2.9,3.3,2,3,4.25,4.6,5,0.0303030303030303,0,0,0,0,0,1,0,1,0,1,3,4,1.3862943611198906,3.090909090909091,2.8181818181818183,1.5,2.888888888888889,2.5555555555555554,12,1,1,1,32
102584,"cegła","jako półkę - podwyższenie w celu wyeksponowania na niej przedmiotu",19,11,495,"p1",NA,TRUE,3,TRUE,4.3,4.5,4.5,2.8,3.9,2,1.25,4.5,4.2,5,0.12121212121212122,0,0,0,0,0,0,0,1,0,1,2,7,1.0986122886681098,4.2727272727272725,3.909090909090909,2,1.1111111111111112,2.4444444444444446,29,69,37.5,43,36
102767,"cegła","do zabicia człowieka",19,11,686,"p1",NA,TRUE,2,TRUE,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,"cegła","do wyborowania w niej dziurki i tam mozna wsadzić ziemię i - w niej zasadzic kwiatek",19,11,687,"p2",NA,TRUE,4,TRUE,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,"cegła","można nią podeprzeć niedomykające sie drzwi",19,11,688,"p3",NA,TRUE,2,TRUE,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,"cegła","mozna ją stosować w charakterze cieżarka do cwiczeń",19,11,689,"p4",NA,TRUE,3,TRUE,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,"cegła","można ja pomalować i będzie ozdobą",19,11,690,"p5",NA,TRUE,2,TRUE,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,"cegła","mozna ja użyc jako przycisk do papieru",19,11,691,"p6",NA,TRUE,3,TRUE,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
103328,"cegła","jako podpórka",19,11,136,"p1",NA,TRUE,2,TRUE,2.7,3.5,3.1,2.7,3.4,4,2.5,4.75,4.8,4.833333333333333,0.09090909090909091,0,0,0,0,0,2,0,1,0,0,3,4,1.3862943611198906,3.6363636363636362,2.3636363636363638,2.7,3.111111111111111,2.111111111111111,23,50.5,66.5,49.5,43
103701,"cegła","jako podstawka pod ciepły garnek",19,11,293,"p1",NA,TRUE,4,TRUE,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
103701,"cegła","podpornik dla nóg",19,11,294,"p2",NA,TRUE,2,TRUE,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
103701,"cegła","dekoracja",19,11,295,"p3",NA,TRUE,2,TRUE,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
104259,"cegła","Jako podstawkę pod garnki",19,11,59,"p1",NA,TRUE,2,TRUE,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104259,"cegła","zrobić z nich stolik",19,11,60,"p2",NA,TRUE,3,TRUE,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104259,"cegła","krzesło/fotel",19,11,61,"p3",NA,TRUE,3,TRUE,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104698,"cegła","schody",19,11,102,"p1",NA,TRUE,3,TRUE,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
104698,"cegła","krzesło",19,11,103,"p2",NA,TRUE,3,TRUE,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
104698,"cegła","lewarek",19,11,104,"p3",NA,TRUE,3,TRUE,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
104698,"cegła","ogrodzenie",19,11,105,"p4",NA,TRUE,2,TRUE,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
105217,"cegła","Do zbudowania fortu",19,11,74,"p1",NA,TRUE,1,TRUE,2.5,2.5,3.4,3.1,3.3,5,4.75,2.75,4.2,5,0.15151515151515152,0,4,0,0,0,0,9,5,0,1,19,6,2.995732273553991,3.090909090909091,2.5454545454545454,1.4,3.6666666666666665,1,34,50,40.5,48.5,27
105228,"cegła","podstawka pod cos",19,11,30,"p1",NA,TRUE,2,TRUE,3.2,5,4.2,4,3.5,1.75,1,2.25,6,5.666666666666667,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,1,0.6931471805599453,3.8181818181818183,3.272727272727273,1.6,1,2.5555555555555554,29,61.5,61.5,61.5,36
105584,"cegła","Do rozłupywania orzechów włoskich",19,11,57,"p1",NA,TRUE,3,TRUE,3.7,4.1,4.3,2.8,4.1,4,3.75,4,5,5.333333333333333,0.18181818181818182,0,0,1,0,1,0,0,7,1,1,11,5,2.4849066497880004,3.5454545454545454,3.909090909090909,2.9,3.111111111111111,2.5555555555555554,27,61,62.5,65.5,27
105930,"cegła","nie wiem",19,11,341,"p1",NA,TRUE,1,TRUE,2.1,3.4,2.9,2.7,3.1,2.5,3.25,3,3.8,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.4545454545454546,2.5454545454545454,2,2.4444444444444446,2.5555555555555554,20,19,18,16,36
106123,"cegła","Do rysowania jak kredą",19,11,672,"p1",NA,TRUE,3,TRUE,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106123,"cegła","do rozbijania jej ręką (jak w karate)",19,11,673,"p2",NA,TRUE,4,TRUE,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106123,"cegła","do ustawienia jej jak kostki do domina",19,11,674,"p3",NA,TRUE,5,TRUE,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106124,"cegła","ozdoba ogrodu - murek",19,11,595,"p1",NA,TRUE,2,TRUE,3.9,4.1,4.1,2.1,3.7,2,4,5,4.6,4,0,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,1,1,1,1,1,14,50.5,48,51,27
106124,"cegła","ułożenie chodnika",19,11,596,"p2",NA,TRUE,2,TRUE,3.9,4.1,4.1,2.1,3.7,2,4,5,4.6,4,0,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,1,1,1,1,1,14,50.5,48,51,27
