ID,prompt,response,set,lab,response_cleaned,rater1,rater2
365,steen,tafelpoten,4,3,tafelpoten,3,2
234,steen,als tafeltje gebruiken,4,3,tafeltje,3,2
280,steen,Tafeltje maken,4,3,tafeltje,3,2
408,steen,tafeltje,4,3,tafeltje,3,2
504,steen,tafelverhoging,4,3,tafelverhoging,3,2
287,steen,tas zwaarder maken,4,3,tas zwaarder,2,2
115,steen,techniek,4,3,techniek,0,1
513,steen,op je teen balanceren,4,3,teen balanceren,0,3
207,steen,als teenslippers gebruiken,4,3,teenslippers,4,4
170,steen,Tegel,4,3,tegel,1,1
186,steen,tegel,4,3,tegel,1,1
319,steen,tegel,4,3,tegel,1,1
594,steen,tegel,4,3,tegel,1,1
353,steen,tegels,4,3,tegels,1,1
422,steen,tegen elkaar aan slaan voor geluid,4,3,tegen elkaar slaan geluid,3,3
286,steen,tegen aan leunen,4,3,tegen leunen,2,2
410,steen,tegen aan liggen,4,3,tegen liggen,2,2
218,steen,tegen de muur schuren,4,3,tegen muur schuren,1,2
410,steen,tegen aan zitten,4,3,tegen zitten,2,2
564,steen,tegenaan leunen,4,3,tegenaan leunen,2,2
312,steen,tegengewicht,4,3,tegengewicht,2,2
771,steen,tegengewicht,4,3,tegengewicht,2,2
235,steen,als tegengewicht bij een hefboom gebruiken ,4,3,tegengewicht hefboom,2,2
317,steen,gebruiken als tegengewicht op een weegschaal,4,3,tegengewicht weegschaal,2,2
325,steen,als tegengewicht voor een weegschaal gebruiken,4,3,tegengewicht weegschaal,2,3
357,steen,tegengewicht bij een weegschaal,4,3,tegengewicht weegschaal,2,2
765,steen,tegenhouden,4,3,tegenhouden,2,2
717,steen,TEKENBLOK,4,3,tekenblok,3,3
224,steen,tekenen,4,3,tekenen,3,3
373,steen,op tekenen (grafiti),4,3,tekenen,3,3
486,steen,mee tekenen ,4,3,tekenen,3,3
618,steen,tekenen,4,3,tekenen,3,3
681,steen,Tekenen,4,3,tekenen,3,3
762,steen,op tekenen,4,3,tekenen,3,3
783,steen,tekenen,4,3,tekenen,3,3
343,steen, iets tekenen door ermee te krassen,4,3,tekenen krassen,3,3
100,steen,tekenen op een rots,4,3,tekenen rots,3,3
210,steen,je kunt er op tekenen/schilderen,4,3,tekenen schilderen,3,3
214,steen,een tekening erop kerven,4,3,tekening erop kerven,3,3
136,steen, teksten mee maken,4,3,teksten,3,3
226,steen,als telefoon houder,4,3,telefoon houder,4,4
218,steen,tennisen,4,3,tennissen,4,4
282,steen,tennissen,4,3,tennissen,4,4
134,steen,terras,4,3,terras,2,1
170,steen,Terras,4,3,terras,2,1
205,steen,gebruiken voor je terras,4,3,terras,2,1
720,steen,Om je territorium te markeren,4,3,territorium markeren,2,2
237,steen,teruggeven,4,3,teruggeven,2,2
296,steen,THROW,4,3,throw,2,2
400,steen,ths,4,3,ths,0,0
128,steen,Tillen,4,3,tillen,2,1
162,steen,tillen,4,3,tillen,2,1
215,steen,tillen,4,3,tillen,2,1
789,steen,toetsenbord,4,3,toetsenbord,4,4
239,steen,toneel,4,3,toneel,0,2
127,steen,toren,4,3,toren,3,1
144,steen,toren,4,3,toren,3,1
156,steen,toren maken,4,3,toren,3,1
183,steen,toren,4,3,toren,3,1
190,steen,toren,4,3,toren,3,1
257,steen,toren,4,3,toren,3,1
273,steen,Toren maken,4,3,toren,3,1
330,steen,toren,4,3,toren,3,1
396,steen,toren,4,3,toren,3,1
555,steen,toren,4,3,toren,3,1
561,steen,toren,4,3,toren,3,1
639,steen,toren,4,3,toren,3,1
104,steen,Toren bouwen,4,3,toren bouwen,1,1
200,steen,toren bouwen,4,3,toren bouwen,1,1
269,steen,toren bouwen,4,3,toren bouwen,1,1
282,steen,toren bouwen,4,3,toren bouwen,1,1
474,steen,toren bouwen,4,3,toren bouwen,1,1
672,steen,toren bouwen,4,3,toren bouwen,1,1
354,steen,toren stapelen,4,3,toren stapelen,1,1
376,steen,torens bouwen,4,3,torens bouwen,1,1
333,steen,op het tosti-ijzer leggen om de tosti goed plat te houden tijdens het bakken,4,3,tosti ijzer leggen tosti goed plat houden tijdens bakken,5,4
117,steen,touwtje voor het metselen,4,3,touwtje metselen,1,0
431,steen,trainen,4,3,trainen,0,3
168,steen,trap,4,3,trap,3,1
196,steen,trap,4,3,trap,3,1
235,steen,voor een trap ,4,3,trap,3,1
335,steen,trap,4,3,trap,3,1
338,steen,trap maken,4,3,trap,3,1
408,steen,trap,4,3,trap,3,1
501,steen,trap,4,3,trap,3,1
561,steen,trap,4,3,trap,3,1
747,steen,als trap gebruiken,4,3,trap,3,1
204,steen,als trap stapelen,4,3,trap stapelen,1,1
181,steen,Trapje,4,3,trapje,3,1
486,steen,trapje ,4,3,trapje,3,1
564,steen,als trapje gebruiken,4,3,trapje,3,1
135,steen,een trappetje maken,4,3,trappetje,3,1
264,steen,trefbal,4,3,trefbal,0,4
762,steen,trefbal,4,3,trefbal,0,4
352,steen,troffee,4,3,trofee,3,4
311,steen,trommelen,4,3,trommelen,0,3
597,steen,tuin,4,3,tuin,0,1
135,steen,een tuinmeubel ophogen,4,3,tuinmeubel ophogen,2,2
432,steen,Tuinmuur,4,3,tuinmuur,1,1
651,steen,tuinpad,4,3,tuinpad,1,1
693,steen,op turven,4,3,turven,3,3
419,steen,tussen je benen klemmen,4,3,tussen benen klemmen,0,3
272,steen,in tweeen delen,4,3,tweeÌÇn delen,0,2
355,steen, om uberhaupt een constructie me,4,3,Ì_berhaupt constructie,1,1
355,steen,om uberhaupt een constructie mee tee bouwen,4,3,Ì_berhaupt constructie tee bouwen,1,1
675,steen,uitbreiden,4,3,uitbreiden,0,1
263,steen,Uithollen en als schoenen gebruiken,4,3,uithollen schoenen,5,4
417,steen,als je hem uitholt een pennen bakje,4,3,uitholt pennen bakje,5,4
272,steen,uithouwen,4,3,uithouwen,0,4
338,steen,uithouwen tot iets handigs zoals een vogel voederbakje,4,3,uithouwen handigs zoals vogel voederbakje,5,4
741,steen,uitschelden,4,3,uitschelden,0,4
141,steen,uur,4,3,uur,0,0
347,steen,vaak voorkomend,4,3,vaak voorkomend,0,0
609,steen,vallen,4,3,vallen,0,2
360,steen,vandalisme,4,3,vandalisme,0,2
202,steen,vangen ,4,3,vangen,2,2
228,steen,vangen ,4,3,vangen,2,2
237,steen,vangen,4,3,vangen,2,2
267,steen,varkensstal,4,3,varkensstal,3,2
675,steen,vastcementeren,4,3,vast cementeren,1,1
283,steen,iets mee vast klemmen,4,3,vast klemmen,3,2
268,steen,Iets vast timmeren,4,3,vast timmeren,3,3
175,steen,vasthouden,4,3,vasthouden,2,2
419,steen,vasthouden,4,3,vasthouden,2,2
513,steen,vasthouden,4,3,vasthouden,2,2
675,steen,vastkitten,4,3,vastkitten,2,3
762,steen,vechten,4,3,vechten,3,2
415,steen,veele,4,3,veele,0,0
174,steen, veiligheid,4,3,veiligheid,0,2
201,steen,verbouwing,4,3,verbouwing,1,1
215,steen,verbrokkelen ,4,3,verbrokkelen,2,2
268,steen,Je verdedigen,4,3,verdedigen,3,2
420,steen, veren,4,3,veren,4,4
384,steen,verf van maken,4,3,verf,5,4
337,steen,vergooien,4,3,vergooien,2,3
651,steen,vergruizen,4,3,vergruizen,2,2
125,steen,vergruizen en gebruiken als fundering,4,3,vergruizen fundering,3,2
318,steen,Verhandelen,4,3,verhandelen,2,3
648,steen,verhitte/ kachel,4,3,verhitte kachel,4,3
179,steen,iets verhogen,4,3,verhogen,2,2
642,steen,om iets te verhogen,4,3,verhogen,2,2
103,steen,Gebruiken als verhoging,4,3,verhoging,2,2
144,steen,verhoging,4,3,verhoging,2,2
205,steen,gebruiken als verhoging,4,3,verhoging,2,2
231,steen,een verhoging maken,4,3,verhoging,2,2
268,steen,Als verhoging gebruiken,4,3,verhoging,2,2
504,steen,verhoging,4,3,verhoging,2,2
729,steen,als verhoging gebruiken,4,3,verhoging,2,2
735,steen,verhoging,4,3,verhoging,2,2
756,steen,verhoging (voor bijv. een schuine stoel),4,3,verhoging,2,2
765,steen,verhoging,4,3,verhoging,2,2
332,steen,als verhoging voor bureau gebruiken,4,3,verhoging bureau,2,2
423,steen,verhoging om ergens bij te kunnen,4,3,verhoging ergens,2,2
374,steen,je kunt het als verhoging onder je schoenen gebruiken,4,3,verhoging onder schoenen,2,2
279,steen,verhoging voor een stoel ofzo,4,3,verhoging stoel,2,2
366,steen,verhuizen,4,3,verhuizen,0,1
264,steen,verjaardagscadeau,4,3,verjaardagscadeau,3,3
215,steen,verkleinen ,4,3,verkleinen,0,2
100,steen,verkleinen tot gruis,4,3,verkleinen gruis,2,2
322,steen,verkopen (supreme verkoopt bakstenen van 30 euro per stuk),4,3,verkopen,2,2
351,steen,verkopen,4,3,verkopen,2,2
579,steen,verkopen,4,3,verkopen,2,2
103,steen,Verkopen in de Supreme Sale,4,3,verkopen Supreme sale,2,2
615,steen,om te verkopen in een tuinwinkel,4,3,verkopen tuinwinkel,2,2
365,steen,verkruimelde baksteen ter decoratie,4,3,verkruimelde baksteen ter decoratie,1,3
429,steen,verkruimelen voor decoratie,4,3,verkruimelen decoratie,3,3
289,steen,vermalen,4,3,vermalen,3,2
651,steen,vermalen tot stof,4,3,vermalen stof,3,2
223,steen,vermalen tot zand,4,3,vermalen zand,3,2
151,steen,iemand vermoorden,4,3,vermoorden,3,2
202,steen,iemand mee vermoorden,4,3,vermoorden,3,2
204,steen,iemand vermoorden,4,3,vermoorden,3,2
249,steen,iemand vermoorden,4,3,vermoorden,3,2
343,steen,iemand vermoorden,4,3,vermoorden,3,2
411,steen,iemand vermoorden,4,3,vermoorden,3,2
663,steen,vermoorden,4,3,vermoorden,3,2
412,steen,vermorzelen,4,3,vermorzelen,3,2
321,steen,vernietigen,4,3,vernietigen,3,2
272,steen,verpulveren,4,3,verpulveren,3,2
410,steen,verpulveren,4,3,verpulveren,3,2
630,steen,verschillende manieren van metselen,4,3,verschillende manieren metselen,1,1
347,steen,verschillende maten,4,3,verschillende maten,0,3
166,steen,versieren,4,3,versieren,3,3
237,steen,versieren,4,3,versieren,3,3
585,steen,versieren met glitters,4,3,versieren glitters,3,3
234,steen,versiering,4,3,versiering,3,3
249,steen,als versiering gebruiken,4,3,versiering,3,3
374,steen,je kunt het als versiering in huis gebruiken,4,3,versiering huis,1,3
387,steen,versiering voor je huis,4,3,versiering huis,1,3
206,steen,versiersel,4,3,versiersel,3,3
567,steen,Versmelten,4,3,versmelten,2,4
234,steen,als versterking voor iets gebruiken,4,3,versterking,2,2
119,steen,iets verstevigen,4,3,verstevigen,2,2
410,steen,verstevigen,4,3,verstevigen,2,2
389,steen,versteviging,4,3,versteviging,2,2
233,steen,verstopplek voor je knaagdier,4,3,verstop plek knaagdier,5,4
245,steen,verstoppen,4,3,verstoppen,2,3
771,steen,verstoppen,4,3,verstoppen,2,3
157,steen,verven,4,3,verven,3,3
166,steen,verven,4,3,verven,3,3
214,steen,verfen,4,3,verven,3,3
362,steen,verfen,4,3,verven,3,3
412,steen,verven,4,3,verven,3,3
420,steen,verfen,4,3,verven,3,3
585,steen,verfen,4,3,verven,3,3
200,steen,verven en als kunststuk gebruiken,4,3,verven kunststuk,3,3
102,steen,verwarmingselement (nadat je het in vuur hebt gelegd blijft het nog heel lang warm),4,3,verwarmingselement,5,3
183,steen,iemand verwonden,4,3,verwonden,3,2
266,steen,iemand verwonden,4,3,verwonden,3,2
336,steen,verzamelen,4,3,verzamelen,2,3
663,steen,verzamelen,4,3,verzamelen,3,3
675,steen,verzamelen,4,3,verzamelen,3,3
237,steen,verzorgen,4,3,verzorgen,2,4
248,steen,verzwaarmiddel,4,3,verzwaar middel,3,2
119,steen,iets verzwaren,4,3,verzwaren,3,2
252,steen,iets verzwaren,4,3,verzwaren,3,2
410,steen,iets mee verzwaren,4,3,verzwaren,3,2
567,steen,Verzwaren objecten,4,3,verzwaren objecten,3,2
657,steen,verzwaring,4,3,verzwaring,3,2
240,steen,verzwaring voor bijv. parasol,4,3,verzwaring oorbeeld parasol,3,2
756,steen,verzwaring voor een parasol,4,3,verzwaring parasol,3,2
756,steen,verzwaring voor een plantenbak met hoge plank,4,3,verzwaring plantenbak hoge plank,3,2
324,steen,Als verzwaring voor als je vrouw op de weegschaal staat wanneer je denkt dat ze af moet vallen,4,3,verzwaring vrouw weegschaal staat wanneer denkt af vallen,3,3
324,steen,Als verzwaring voor je weegschaal wanneer deze een verkeerd aantal aangeeft,4,3,verzwaring weegschaal wanneer verkeerd aantal aangeeft,3,3
324,steen,Als verzwaring voor je zoon als je denkt dat ze af moet vallen,4,3,verzwaring zoon denkt af vallen,3,3
368,steen,viaduct,4,3,viaduct,1,1
127,steen,vierkant,4,3,vierkant,0,0
184,steen,vierkant,4,3,vierkant,0,0
217,steen,vierkant,4,3,vierkant,0,0
254,steen,vierkant,4,3,vierkant,0,0
353,steen,vierkant,4,3,vierkant,0,0
366,steen,vierkant,4,3,vierkant,0,0
372,steen,vierkant,4,3,vierkant,0,0
390,steen,vierkant,4,3,vierkant,0,0
606,steen,vierkant,4,3,vierkant,0,0
726,steen,vierkant,4,3,vierkant,0,0
395,steen, vies,4,3,vies,0,0
735,steen,vijl,4,3,vijl,4,3
346,steen,iets vijlen,4,3,vijlen,4,3
585,steen,vijlen,4,3,vijlen,4,3
138,steen,een vijver bouwen,4,3,vijver bouwen,1,2
102,steen,vijzel,4,3,vijzel,4,3
191,steen,vijzel,4,3,vijzel,4,3
262,steen,vijzel,4,3,vijzel,4,3
603,steen,vijzel,4,3,vijzel,4,3
756,steen,vijzel,4,3,vijzel,4,3
783,steen,vijzel,4,3,vijzel,4,3
723,steen,villa,4,3,villa,0,1
215,steen,vinden ,4,3,vinden,0,2
246,steen,vinex wijk ,4,3,Vinex wijk,0,1
419,steen,op een vinger laten draaien,4,3,vinger laten draaien,0,4
540,steen,vliegtuigen bouwen,4,3,vliegtuigen bouwen,1,2
129,steen,vloer maken,4,3,vloer,1,1
173,steen,vloer,4,3,vloer,1,1
295,steen,vloer,4,3,vloer,1,1
501,steen,vloer,4,3,vloer,1,1
149,steen,vloer leggen in tuin,4,3,vloer leggen tuin,1,1
393,steen,vloer verhoegn,4,3,vloer verhogen,1,2
117,steen,voegen,4,3,voegen,1,1
630,steen,voegen,4,3,voegen,1,1
150,steen,voet ondersteunen als je gitaar speelt,4,3,voet ondersteunen gitaar speelt,3,2
690,steen,voetbal,4,3,voetbal,3,4
468,steen,gebruiken met voetbal als doel,4,3,voetbal doel,3,4
358,steen,voetbal doeltje maken,4,3,voetbal doeltje,3,4
317,steen,gebruiken als voetbaldoel,4,3,voetbaldoel,3,4
534,steen,gebruiken als voetbaldoel markering,4,3,voetbaldoel markering,3,4
267,steen,voetbalgoaltje,4,3,voetbalgoaltje,3,4
218,steen,voetballen,4,3,voetballen,3,4
224,steen,Voetballen,4,3,voetballen,3,4
666,steen,voetballen,4,3,voetballen,3,4
783,steen,voetballen,4,3,voetballen,3,4
151,steen,voeten onteelten,4,3,voeten onteelten,3,4
316,steen,als voetenbankje gebruiken,4,3,voetenbankje,3,2
338,steen,voetensteun,4,3,voetensteun,3,2
339,steen,Als voetkrukje tijdens het gitaar spelen in de klassieke positie,4,3,voetkrukje tijdens gitaar spelen klassieke positie,3,2
126,steen,voetpad,4,3,voetpad,3,1
416,steen,voetpad,4,3,voetpad,3,1
421,steen,fvoetpad,4,3,voetpad,3,1
717,steen,VOETSTUK,4,3,voetstuk,3,2
207,steen,als voetstuk van een lamp,4,3,voetstuk lamp,3,2
138,steen,vogelhuis maken,4,3,vogelhuis,1,3
127,steen,vogelhuisje,4,3,vogelhuisje,1,3
540,steen,Vogels nabouwen,4,3,vogels nabouwen,1,4
537,steen,volleyballen,4,3,volleyballen,3,4
235,steen,vonkjes maken met tegen elkaar slaan ,4,3,vonkjes tegen elkaar slaan,4,3
352,steen,als voorbeeld gebruiken voor een psychogische creativiteitstest,4,3,voorbeeld psychogische creativiteitstest,0,3
206,steen,voorwerp,4,3,voorwerp,0,1
432,steen,Voorwerp om ruiten mee in te slaan,4,3,voorwerp ruiten slaan,3,2
275,steen,voorwerp om op te verfen,4,3,voorwerp verven,3,3
432,steen,Voorwerp om voertuig mee tegen te houden op een schuine helling,4,3,voorwerp voertuig tegen houden schuine helling,3,2
348,steen,een voorwerp om andere voorwerpen mee fijn te malen,4,3,voorwerp voorwerpen fijn malen,3,3
337,steen,andere voorwerpen vernielen,4,3,voorwerpen vernielen,3,2
127,steen,vorm,4,3,vorm,3,2
273,steen,vormen maken,4,3,vormen,3,2
567,steen,Vormen uit maken,4,3,vormen,3,2
651,steen,vormen,4,3,vormen,3,2
377,steen,vormen bouwen,4,3,vormen bouwen,1,2
362,steen,vormen uit hakken,4,3,vormen hakken,3,2
741,steen,ermee vragenijsten maken,4,3,vragenlijsten,2,3
206,steen,vriend,4,3,vriend,0,4
299,steen,je kan hem als vriend gebruiken,4,3,vriend,0,4
366,steen,vroeger,4,3,vroeger,0,0
147,steen,vuur maken,4,3,vuur,4,2
183,steen,vuur maken,4,3,vuur,4,2
358,steen,vuur binnen een cirkel houden,4,3,vuur binnen cirkel houden,4,2
286,steen,een vuur korf maken,4,3,vuur korf,3,2
186,steen,vuurkorf,4,3,vuurkorf,3,2
253,steen,vuurkorf,4,3,vuurkorf,3,2
283,steen,gebruiken voor een vuurkorf,4,3,vuurkorf,3,2
422,steen,vuurkorf maken,4,3,vuurkorf,3,2
570,steen,een vuurkorf maken,4,3,vuurkorf,3,2
336,steen,vuurkorf bouwen,4,3,vuurkorf bouwen,1,2
153,steen,vuurplaats,4,3,vuurplaats,3,2
190,steen,maken van een vuurplaats,4,3,vuurplaats,3,2
624,steen,vuurplaats,4,3,vuurplaats,3,2
113,steen,vuurschal van maken,4,3,vuurschaal,3,2
198,steen,Vuurtje in stoken,4,3,vuurtje stoken,4,2
666,steen,vuurtje mee stoken,4,3,vuurtje stoken,4,2
296,steen,WALL,4,3,wall,1,1
167,steen,wand,4,3,wand,1,1
295,steen,wand,4,3,wand,1,1
501,steen,wand,4,3,wand,1,1
106,steen,wanden,4,3,wanden,1,1
102,steen,wapen,4,3,wapen,3,2
107,steen,wapen,4,3,wapen,3,2
129,steen,wapen,4,3,wapen,3,2
165,steen,gebruiken als wapen,4,3,wapen,3,2
180,steen,wapen,4,3,wapen,3,2
181,steen,wapen,4,3,wapen,3,2
205,steen,als wapen gebruiken,4,3,wapen,3,2
206,steen,wapen,4,3,wapen,3,2
208,steen,wapen,4,3,wapen,3,2
212,steen,wapen,4,3,wapen,3,2
223,steen,gebruiken als wapen,4,3,wapen,3,2
233,steen,wapen,4,3,wapen,3,2
238,steen,wapen,4,3,wapen,3,2
243,steen,wapen,4,3,wapen,3,2
253,steen,wapen,4,3,wapen,3,2
314,steen,wapen,4,3,wapen,3,2
315,steen,wapen,4,3,wapen,3,2
316,steen,Als wapen gebruiken,4,3,wapen,3,2
319,steen,wapen,4,3,wapen,3,2
320,steen,als wapen gebruiken,4,3,wapen,3,2
334,steen,als wapen,4,3,wapen,3,2
347,steen,wapen,4,3,wapen,3,2
371,steen,wapen,4,3,wapen,3,2
375,steen,wapen,4,3,wapen,3,2
381,steen,Als wapen,4,3,wapen,3,2
468,steen,als wapen gebruiken,4,3,wapen,3,2
474,steen,gebruiken als wapen,4,3,wapen,3,2
480,steen,wapen,4,3,wapen,3,2
495,steen,wapen,4,3,wapen,3,2
528,steen,wapen,4,3,wapen,3,2
558,steen,wapen,4,3,wapen,3,2
597,steen,wapen,4,3,wapen,3,2
603,steen,wapen,4,3,wapen,3,2
615,steen,als wapen gebruiken,4,3,wapen,3,2
642,steen,als wapen,4,3,wapen,3,2
708,steen,wapen,4,3,wapen,3,2
711,steen,wapen,4,3,wapen,3,2
738,steen,wapen,4,3,wapen,3,2
756,steen,wapen,4,3,wapen,3,2
774,steen,wapen,4,3,wapen,3,2
606,steen,warm,4,3,warm,3,3
137,steen,warm maken en op bakken,4,3,warm bakken,3,3
603,steen,warmhoudmiddel,4,3,warmhoudmiddel,3,3
208,steen,warmhoudsteen,4,3,warmhoudsteen,1,3
131,steen,warmte,4,3,warmte,3,3
162,steen,in het water gooien,4,3,water gooien,2,2
235,steen,in water gooien ,4,3,water gooien,2,2
422,steen,in het water gooien,4,3,water gooien,2,2
380,steen,in water leggen,4,3,water leggen,2,2
211,steen,waterval vn bakstenen maken,4,3,waterval bakstenen,2,2
771,steen,wc schoonmaken,4,3,wc schoonmaken,4,5
576,steen,wedstrijd doen wie het verst kan gooien,4,3,wedstrijd verst gooien,2,2
208,steen,als weeginstrument,4,3,weeginstrument,3,3
287,steen,weegschaal beÌÄåønvloeden,4,3,weegschaal beÌønvloeden,3,3
210,steen,weegvoorwerp,4,3,weegvoorwerp,3,3
129,steen,weerstand,4,3,weerstand,0,2
124,steen,weg,4,3,weg,1,1
126,steen,weg,4,3,weg,1,1
246,steen,weg,4,3,weg,1,1
295,steen,weg,4,3,weg,1,1
322,steen,weg maken,4,3,weg,1,1
357,steen,weg,4,3,weg,1,1
421,steen,weg,4,3,weg,1,1
501,steen,weg,4,3,weg,1,1
561,steen,weg,4,3,weg,1,1
211,steen,weg aanleggen,4,3,weg aanleggen,1,1
190,steen,wegbetegeling,4,3,weg betegeling,1,1
126,steen,wegdek,4,3,wegdek,1,1
206,steen,wegen,4,3,wegen,1,2
214,steen,wegen,4,3,wegen,1,2
258,steen,wegen,4,3,wegen,1,2
399,steen,wegen maken,4,3,wegen,1,1
418,steen, wegen maken,4,3,wegen,1,1
609,steen,wegen,4,3,wegen,1,2
708,steen,mee wegen,4,3,wegen,1,2
243,steen,wegenmateriaal,4,3,wegenmateriaal,1,1
160,steen,weggooien (spelletje),4,3,weggooien,3,2
214,steen,het weggooien,4,3,weggooien,2,2
320,steen,als wegw\versperring,4,3,wegversperring,3,2
427,steen,weinig,4,3,weinig,0,0
220,steen, wensput,4,3,wensput,1,2
501,steen,wensput,4,3,wensput,1,2
723,steen,wensput,4,3,wensput,1,2
177,steen,werk,4,3,werk,0,0
546,steen,werk,4,3,werk,0,0
627,steen,werk,4,3,werk,0,0
347,steen,werken,4,3,werken,0,0
409,steen,werken,4,3,werken,0,0
415,steen,werken,4,3,werken,0,0
372,steen,werkers,4,3,werkers,0,0
141,steen,werkmannen,4,3,werkmannen,0,0
606,steen,werkmannen,4,3,werkmannen,0,0
300,steen,werkplaats,4,3,werkplaats,0,1
546,steen,werkplaats,4,3,werkplaats,0,1
141,steen,werkzaamheden,4,3,werkzaamheden,0,1
606,steen,werkzaamheden,4,3,werkzaamheden,0,1
177,steen,werpen,4,3,werpen,2,2
186,steen,werpen,4,3,werpen,2,2
651,steen,werpen,4,3,werpen,2,2
681,steen,Wiegen,4,3,wiegen,0,3
426,steen,wijk,4,3,wijk,0,1
318,steen,Wijnkelder maken,4,3,wijnkelder,3,1
531,steen,wijnopener,4,3,wijnopener,5,5
132,steen,windbestendig,4,3,windbestendig,0,0
142,steen,winkel,4,3,winkel,0,1
477,steen,winter,4,3,winter,0,0
400,steen,wit,4,3,wit,0,0
630,steen,wit,4,3,wit,0,0
121,steen,wonen,4,3,wonen,0,2
237,steen,ermee wonen,4,3,wonen,2,2
415,steen,wonen,4,3,wonen,0,2
428,steen,wonen,4,3,wonen,0,2
546,steen,wonen,4,3,wonen,0,2
142,steen,woning,4,3,woning,1,1
174,steen, woning,4,3,woning,1,1
271,steen,woning,4,3,woning,1,1
409,steen,wanoing,4,3,woning,1,1
122,steen, word gebakken in een oven,4,3,word gebakken oven,2,2
397,steen,je workout verzwaren (als gewicht gebruiken),4,3,work out verzwaren,4,3
741,steen,er andere x-rated dingen mee doen,4,3,x rated dingen,0,3
534,steen,gebruiken als yogablok,4,3,yogablok,4,3
419,steen,op een zadel neerleggen,4,3,zadel neerleggen,4,3
394,steen,zagen,4,3,zagen,4,4
117,steen,zand,4,3,zand,3,2
131,steen,zand,4,3,zand,3,2
254,steen,zand,4,3,zand,3,2
331,steen,zand,4,3,zand,3,2
361,steen,zand maken,4,3,zand,3,2
426,steen,zand,4,3,zand,3,2
726,steen,zand,4,3,zand,3,2
753,steen,zand,4,3,zand,3,2
180,steen,zandbak,4,3,zandbak,3,2
516,steen,zandbak,4,3,zandbak,3,2
786,steen,zeil straktrekken,4,3,zeil straktrekken,3,4
272,steen,zelfde soort baksteen zoeken,4,3,zelfde soort baksteen zoeken,1,2
747,steen,gebruiken bij zelfverdediging,4,3,zelfverdediging,3,2
159,steen,om iets op te zetten,4,3,zetten,2,2
214,steen,op zijn zij zetten,4,3,zetten,2,2
402,steen,gebruiken om iets op te zetten,4,3,zetten,2,2
687,steen,om iets op te zetten,4,3,zetten,2,2
180,steen,ziekenhuis,4,3,ziekenhuis,1,1
204,steen,als zink gewicht,4,3,zink gewicht,3,3
321,steen,zinken,4,3,zinken,2,3
263,steen,je kunt er een zinkend vlot mee bouwen,4,3,zinkend vlot bouwen,1,4
233,steen,zitplek,4,3,zit plek,3,2
633,steen,zitje,4,3,zitje,3,2
248,steen,zitplaats,4,3,zitplaats,3,2
150,steen,op zitten,4,3,zitten,2,2
155,steen,je kan er op zitten,4,3,zitten,2,2
162,steen,zitten,4,3,zitten,2,2
255,steen,op zitten,4,3,zitten,2,2
286,steen,zitten,4,3,zitten,2,2
297,steen,op zitten,4,3,zitten,2,2
317,steen,op zitten ,4,3,zitten,2,2
373,steen,op zitten,4,3,zitten,2,2
380,steen,op zitten,4,3,zitten,2,2
430,steen,om op te zitten,4,3,zitten,2,2
513,steen,op zitten,4,3,zitten,2,2
564,steen,op zitten,4,3,zitten,2,2
600,steen,om op te zitten,4,3,zitten,2,2
612,steen,zitten,4,3,zitten,2,2
681,steen,Zitten,4,3,zitten,2,2
708,steen,zitten,4,3,zitten,2,2
747,steen,op zitten,4,3,zitten,2,2
381,steen,Zodat papier niet wegvliegt,4,3,zodat papier niet wegvliegt,3,2
131,steen,zon,4,3,zon,0,0
343,steen,zool van schoen,4,3,zool schoen,4,4
486,steen,zool van schoen mee maken ,4,3,zool schoen,4,4
591,steen,zorgen dat kranten niet wegwaaien,4,3,zorgen kranten niet wegwaaien,3,2
233,steen,zorgen dat iets niet wegwaait ,4,3,zorgen niet wegwaait,3,2
684,steen,zorgen dat servetjes niet wegwaaien,4,3,zorgen servetjes niet wegwaaien,3,2
591,steen,zorgen dat servetten niet wegwaaien,4,3,zorgen servetten niet wegwaaien,3,2
430,steen,om te zorgen dat een zeil niet wegwaaid,4,3,zorgen zeil niet wegwaait,3,2
251,steen,zorgen voor dat iets zwaarder is zodat het kan zinken,4,3,zorgen zwaarder zodat zinken,2,3
597,steen,zuiden,4,3,zuiden,0,0
121,steen,zwaar,4,3,zwaar,0,0
128,steen,Zwaar,4,3,zwaar,0,0
132,steen,zwaar,4,3,zwaar,0,0
139,steen,zwaar,4,3,zwaar,0,0
141,steen,zwaar,4,3,zwaar,0,0
148,steen,zwaar,4,3,zwaar,0,0
154,steen,swaar,4,3,zwaar,0,0
177,steen,zwar,4,3,zwaar,0,0
188,steen,zwaar,4,3,zwaar,0,0
216,steen,zwaar,4,3,zwaar,0,0
217,steen,zwaar,4,3,zwaar,0,0
232,steen,zwaar,4,3,zwaar,0,0
254,steen,zwaar,4,3,zwaar,0,0
271,steen,zwaar,4,3,zwaar,0,0
331,steen,zwaar,4,3,zwaar,0,0
342,steen,zwaar,4,3,zwaar,0,0
347,steen,zwaar,4,3,zwaar,0,0
391,steen,zwaar,4,3,zwaar,0,0
400,steen,zwaar,4,3,zwaar,0,0
426,steen,zwaar,4,3,zwaar,0,0
498,steen,zwaar,4,3,zwaar,0,0
519,steen,zwaar,4,3,zwaar,0,0
555,steen,zwaar,4,3,zwaar,0,0
594,steen,zwaar,4,3,zwaar,0,0
