"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_brouette","Orig_avrg","CSE","CPI","Openness","Age","Gender","native_french"
185,"brouette","Baignoire bébé",11,6,2,2,2,5,5,5,1.7333333332,1.66666666666667,1.699999999933335,4.833333333333333,2.6,4.5,19,"F","Oui"
185,"brouette","Fauteuil",11,6,2,1,1,5,5,5,1.7333333332,1.66666666666667,1.699999999933335,4.833333333333333,2.6,4.5,19,"F","Oui"
185,"brouette","Caddie",11,6,1,1,1,5,5,5,1.7333333332,1.66666666666667,1.699999999933335,4.833333333333333,2.6,4.5,19,"F","Oui"
185,"brouette","Bac à jouet",11,6,1,2,2,5,5,5,1.7333333332,1.66666666666667,1.699999999933335,4.833333333333333,2.6,4.5,19,"F","Oui"
186,"ceinture","Collier",11,6,1,1,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"ceinture","Sac pour porter des livres",11,6,2,2,2,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"ceinture","Décoration",11,6,2,2,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"ceinture","Symbole pour mettre sur une porte",11,6,5,3,4,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"ceinture","Bracelet",11,6,2,1,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"brouette","Poussette",11,6,1,1,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"brouette","Porteur de livre",11,6,1,1,2,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"brouette","Décoration",11,6,1,1,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"brouette","Pot de plante",11,6,1,1,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
186,"brouette","Placard",11,6,3,2,1,5,5,5,2,1.26666666666667,1.633333333333335,4.666666666666667,5,6.5,26,"F","Non"
187,"ceinture","S'en servir de canne à pêche",11,6,5,3,3,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
187,"ceinture","S'en servir de garrot",11,6,2,3,1,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
187,"ceinture","S'en servir (de la boucle) comme perforeuse pour feuilles",11,6,5,4,4,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
187,"ceinture","S'en servir comme unité de mesure",11,6,3,2,2,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
187,"ceinture","S'en servir comme moyen de contention pour maintenir deux objets entre eux",11,6,2,2,3,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
187,"brouette","S'en servir comme lavabo",11,6,3,3,2,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
187,"brouette","Se servir de la roue pour rouler des bobines de fil",11,6,5,2,4,5,2,3.5,2.9333333332,3.16666666666667,3.049999999933335,4.166666666666667,4.4,4.9,20,"F","Oui"
188,"ceinture","Frapper quelqu'un",11,6,2,3,1,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
188,"ceinture","Attacher quelqu'un à quelque chose/Immobiliser",11,6,2,2,1,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
188,"ceinture","Utiliser comme instrument de mesure",11,6,3,2,2,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
188,"ceinture","Faire genre que c'est un serpent",11,6,3,3,4,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
188,"brouette","Faire une course",11,6,1,1,2,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
188,"brouette","Se mettre dedans et descendre une montagne (comme la luge)",11,6,2,3,3,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
188,"brouette","Faire de la musculation",11,6,3,2,2,4,3,3.5,2.33333333325,2.11111111111111,2.222222222180555,4.5,3.8,5.3,18,"M","Non"
189,"ceinture","Faire un collier",11,6,1,1,1,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"ceinture","Accrocher un tableau",11,6,3,3,2,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"ceinture","Décorer",11,6,2,1,1,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"ceinture","Se balancer sur un arbre",11,6,3,2,3,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"ceinture","Faire un garrot",11,6,2,1,1,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"ceinture","Utiliser le cuir pour faire autre chose (portefeuille)",11,6,2,4,4,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"brouette","Faire les courses",11,6,1,1,1,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"brouette","Balader son enfant",11,6,3,1,1,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"brouette","La retourner pour faire un fauteuil",11,6,2,1,1,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"brouette","Faire des courses de brouette",11,6,1,2,2,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"brouette","Déménager (l'utiliser comme ""camion"")",11,6,2,2,2,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
189,"brouette","Utiliser comme tremplin",11,6,4,4,4,6,6,6,2.0555555555,1.94444444444445,1.9999999999722249,3.3333333333333335,2.6,5.8,19,"M","Oui"
190,"ceinture","Faire avancer le cheval",11,6,4,2,3,2,3,2.5,2.5,2.88888888888889,2.694444444444445,5.5,5.2,6,19,"F","Non"
190,"ceinture","Pansement en cas de blessure",11,6,2,2,2,2,3,2.5,2.5,2.88888888888889,2.694444444444445,5.5,5.2,6,19,"F","Non"
190,"brouette","Faire du ski avec",11,6,3,2,3,2,3,2.5,2.5,2.88888888888889,2.694444444444445,5.5,5.2,6,19,"F","Non"
190,"brouette","Se cacher dedans en cas de danger (renversée)",11,6,3,1,2,2,3,2.5,2.5,2.88888888888889,2.694444444444445,5.5,5.2,6,19,"F","Non"
190,"brouette","Parapluie",11,6,5,4,3,2,3,2.5,2.5,2.88888888888889,2.694444444444445,5.5,5.2,6,19,"F","Non"
191,"ceinture","Laisse pour chien",11,6,1,2,1,3,3,3,1.111111111,1.44444444444444,1.27777777772222,3.5,2.4,4.4,19,"F","Oui"
191,"ceinture","Un fouet",11,6,1,1,1,3,3,3,1.111111111,1.44444444444444,1.27777777772222,3.5,2.4,4.4,19,"F","Oui"
191,"ceinture","Une corde à sauter",11,6,1,1,1,3,3,3,1.111111111,1.44444444444444,1.27777777772222,3.5,2.4,4.4,19,"F","Oui"
191,"brouette","Une course avec une personne dedans",11,6,1,2,2,3,3,3,1.111111111,1.44444444444444,1.27777777772222,3.5,2.4,4.4,19,"F","Oui"
191,"brouette","Un fauteuil",11,6,2,1,1,3,3,3,1.111111111,1.44444444444444,1.27777777772222,3.5,2.4,4.4,19,"F","Oui"
191,"brouette","Un bac à fleurs",11,6,1,1,2,3,3,3,1.111111111,1.44444444444444,1.27777777772222,3.5,2.4,4.4,19,"F","Oui"
192,"ceinture","Faire un garrot",11,6,2,1,1,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"ceinture","Danser avec (mouvement)",11,6,4,4,3,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"ceinture","L'utiliser comme bâton pour l'équitation",11,6,5,3,3,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"ceinture","L'utiliser comme consolidation dans la construction d'un radeau",11,6,5,4,4,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"ceinture","Faire un pont pour rongeurs ou insectes",11,6,5,4,3,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"ceinture","L'utiliser comme décoration de chambre",11,6,2,3,2,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"brouette","L'utiliser comme transport en commun pour les enfants",11,6,1,1,4,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"brouette","L'utiliser comme obstacle pour rider en skate",11,6,4,4,4,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"brouette","L'utiliser à l'envers dans l'eau pour y poser des verres",11,6,5,2,4,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"brouette","Faire de la luge en hiver",11,6,2,1,3,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
192,"brouette","L'utiliser comme catapulte (avec du poids sur les ""anses"")",11,6,5,4,4,6,5,5.5,3.22222222216667,3.2,3.2111111110833352,3.8333333333333335,4.2,5.6,20,"F","Oui"
193,"ceinture","Frapper avec",11,6,2,2,1,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"ceinture","Utiliser comme corde (attraper des gens, descendre avec, se pendre)",11,6,1,2,2,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"ceinture","Utiliser comme fouet",11,6,1,1,1,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"ceinture","Utiliser la ceinture comme marteau/tournevis avec le pic",11,6,4,3,4,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"ceinture","Utiliser comme batte de baseball",11,6,3,4,4,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"brouette","Utiliser comme jouet",11,6,2,1,2,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"brouette","Utiliser comme maison",11,6,2,1,2,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"brouette","Utiliser comme chapeau",11,6,4,4,3,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"brouette","Utiliser comme trottinette",11,6,4,3,3,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"brouette","Utiliser comme chaise",11,6,2,1,1,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
193,"brouette","Utiliser comme seau",11,6,3,2,2,5,6,5.5,2.3333333336,2.33333333333333,2.333333333466665,3.6666666666666665,4.8,6.1,19,"F","Oui"
194,"ceinture","Utiliser la ceinture pour faire un lasso",11,6,1,1,2,3,3,3,1.55555555533333,2,1.777777777666665,4.666666666666667,6.2,6,21,"M","Oui"
194,"ceinture","Mettre la ceinture autour du bras comme bracelet",11,6,2,2,2,3,3,3,1.55555555533333,2,1.777777777666665,4.666666666666667,6.2,6,21,"M","Oui"
194,"ceinture","La mettre autour du cou comme collier",11,6,1,1,2,3,3,3,1.55555555533333,2,1.777777777666665,4.666666666666667,6.2,6,21,"M","Oui"
194,"brouette","L'utiliser comme piscine personnelle pour se rafraîchir",11,6,2,2,2,3,3,3,1.55555555533333,2,1.777777777666665,4.666666666666667,6.2,6,21,"M","Oui"
194,"brouette","L'utiliser comme véhicule de transport, pour conduire une personne",11,6,1,2,2,3,3,3,1.55555555533333,2,1.777777777666665,4.666666666666667,6.2,6,21,"M","Oui"
194,"brouette","L'utiliser comme cachette ou abri en la retournant",11,6,3,2,2,3,3,3,1.55555555533333,2,1.777777777666665,4.666666666666667,6.2,6,21,"M","Oui"
195,"ceinture","Attacher un bouchon dessus pour jouer avec un chat",11,6,3,4,4,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"ceinture","Faire un nœud avec",11,6,2,2,2,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"ceinture","Taper quelqu'un",11,6,2,2,1,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"ceinture","L'utiliser comme corde ou appui pour monter quelque part",11,6,1,3,2,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"brouette","Transporter quelqu'un",11,6,1,1,1,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"brouette","Faire une cabane",11,6,2,1,2,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"brouette","L'utiliser pour créer une piscine",11,6,2,1,2,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
195,"brouette","L'utiliser penchée pour créer une chute d'eau",11,6,3,3,4,4,4,4,2.3333333335,1.91666666666667,2.125000000083335,2.8333333333333335,3,4.5,21,"F","Oui"
196,"ceinture","Arrêter une hémorragie",11,6,2,4,2,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"ceinture","Tracer une ligne avec la ceinture",11,6,3,3,3,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"ceinture","Jouer avec son chat",11,6,4,2,2,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"ceinture","En faire un bracelet",11,6,2,1,1,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"ceinture","Attacher quelqu'un",11,6,2,1,1,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"brouette","Se cacher dedans",11,6,3,1,2,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"brouette","En faire un aquarium",11,6,4,2,3,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"brouette","En faire une maison pour un chat",11,6,2,2,3,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"brouette","En faire un bateau",11,6,3,2,2,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
196,"brouette","Faire pousser des plantes dedans",11,6,1,2,2,5,5,5,2.2,2.26666666666667,2.233333333333335,4.333333333333333,5,6.2,19,"F","Non"
197,"ceinture","Tirer son enfant en luge, trottinette",11,6,2,4,4,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Utiliser enroulé autour d'un manche de casserole chaude",11,6,5,3,4,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Jouer au jeu de la corde",11,6,3,2,2,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Attacher une valise qui ne ferme pas bien",11,6,3,3,2,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Décorer un sapin de Noël en guirlande",11,6,4,4,3,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Attacher des bacs à fleur à des balconnières",11,6,3,4,3,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Suspendre une lampe au plafond avec",11,6,3,4,4,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"ceinture","Faire un escargot pour que son enfant joue avec",11,6,5,3,3,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"brouette","Faire une cabane",11,6,2,1,2,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"brouette","Ajouter un toit et en faire une voiturette à conduire pour les enfants ou une cage à lapin transportable",11,6,2,5,4,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"brouette","En faire un bac à fleurs déplaçable",11,6,1,1,3,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"brouette","La retourner, ajouter une planche et en faire une petite table de jardin",11,6,2,1,3,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
197,"brouette","Enlever les roues et y fixer des skis pour en faire une luge",11,6,2,4,4,8,5,6.5,3.333333333375,2.46666666666667,2.9000000000208352,5.333333333333333,5.8,6.2,41,"F","Oui"
198,"ceinture","Corde à sauter",11,6,1,1,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"ceinture","Un fouet",11,6,1,1,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"ceinture","Un bandeau",11,6,3,2,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"ceinture","S'en servir en guise de ficelle",11,6,1,2,2,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"ceinture","Ouvrir une porte",11,6,2,2,3,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"brouette","Se déplacer",11,6,1,1,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"brouette","Pour prendre un bain dedans",11,6,2,1,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"brouette","S'en servir en tant que lit",11,6,1,1,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
198,"brouette","Chaise",11,6,2,1,1,5,4,4.5,1.6,1.16666666666666,1.3833333333333302,3.8333333333333335,3.2,4.7,18,"F","Oui"
199,"ceinture","Attacher quelque chose",11,6,2,1,1,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"ceinture","Un fouet",11,6,1,1,1,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"ceinture","Faire des mesures",11,6,3,2,2,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"ceinture","Faire des trous",11,6,4,3,2,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"ceinture","Faire du bruit",11,6,3,4,2,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"ceinture","Faire un garrot",11,6,2,1,1,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"brouette","Jouer avec des enfants",11,6,1,1,1,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"brouette","Faire des courses de brouette",11,6,1,2,2,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
199,"brouette","Protéger quelque chose (en la retournant)",11,6,4,2,2,6,3,4.5,1.99999999983333,1.77777777777778,1.888888888805555,2.6666666666666665,1.6,4.9,19,"F","Oui"
200,"ceinture","Faire pression sur une blessure",11,6,2,3,2,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"ceinture","Jouer à la corde à sauter",11,6,1,2,1,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"ceinture","Faire un lasso",11,6,1,2,2,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"brouette","Se déplacer",11,6,1,1,1,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"ceinture","Laisse pour promener un chien",11,6,1,2,2,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"brouette","Une baignoire",11,6,2,1,1,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"brouette","Faire de la musculation",11,6,3,2,2,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"ceinture","Mesurer quelque chose",11,6,3,3,2,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
200,"brouette","Faire pousser des plantes dedans",11,6,1,2,2,5,4,4.5,1.9333333334,1.58333333333333,1.7583333333666649,4.166666666666667,5.4,5.1,18,"F","Oui"
201,"ceinture","Jouer au lasso",11,6,1,3,2,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"ceinture","Faire une catapulte",11,6,5,4,3,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"brouette","Faire une course avec quelqu'un qui tient la brouette et un autre dedans",11,6,1,2,3,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"brouette","Faire une descente dans la brouette",11,6,3,1,2,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"ceinture","Jouer aux indiens et attacher une personne à un poteau",11,6,2,4,3,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"ceinture","Faire de la corde à sauter",11,6,1,1,1,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"brouette","Faire les courses avec",11,6,1,1,1,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
201,"brouette","Promener ses animaux dedans",11,6,2,1,2,4,4,4,2.5,1.66666666666667,2.083333333333335,4,2.6,5,18,"F","Oui"
202,"ceinture","Promener son chien en guise de laisse",11,6,1,3,2,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"brouette","Amener ses enfants à l'école",11,6,4,4,2,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"ceinture","Attache pour faire de la musculation type traction",11,6,5,4,2,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"brouette","Objet de décoration vintage",11,6,1,1,2,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"ceinture","Remplacer une anse de sac à main",11,6,2,2,2,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"ceinture","Jouer au tir à la corde",11,6,3,2,3,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"brouette","Obstacle à sauter dans un jeu de parcours",11,6,5,3,3,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
202,"brouette","Percussion",11,6,4,2,3,4,4,4,2.5833333335,2.83333333333333,2.708333333416665,3,3.2,5.3,20,"F","Oui"
203,"ceinture","Pendaison",11,6,5,4,3,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"ceinture","Lance-pierre",11,6,4,3,4,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Véhicule de side-car",11,6,4,2,4,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Catapulte",11,6,5,4,3,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"ceinture","Fouet",11,6,1,1,1,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Brancard",11,6,3,4,3,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"ceinture","Ouvre-bouteille avec la boucle",11,6,5,3,4,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Benne à ordure",11,6,3,2,2,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"ceinture","Menottes/contention",11,6,3,3,4,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"ceinture","Boucles d'oreille",11,6,5,4,2,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Tabouret ou marchepied si retourné",11,6,2,1,3,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Objet de décoration",11,6,1,1,1,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
