"ID","prompt","response","set","lab","order","rater1","rater2","rater3","age","sex","cse1","cse2","cse3","cse4","cse5","cse6","cse7","cse8","cse9","cse10","cse11"
583,"ladrillo","soporte de mesa",23,14,"4",2,2,2,27,1,5,5,5,5,4,4,4,3,4,4,4
583,"ladrillo","adornos",23,14,"5",4,2,2,27,1,5,5,5,5,4,4,4,3,4,4,4
583,"ladrillo","macetas",23,14,"6",4,2,1,27,1,5,5,5,5,4,4,4,3,4,4,4
583,"ladrillo","bancas",23,14,"7",2,1,2,27,1,5,5,5,5,4,4,4,3,4,4,4
583,"ladrillo","para calzar algo",23,14,"8",3,2,2,27,1,5,5,5,5,4,4,4,3,4,4,4
583,"ladrillo","jardinera",23,14,"9",4,1,2,27,1,5,5,5,5,4,4,4,3,4,4,4
585,"ladrillo","acomodarlos de cuatro distintas maneras",23,14,"1",2,1,NA,29,0,2,4,3,3,2,3,4,2,3,4,3
586,"ladrillo","Colocarlo en posiciÃ³n vertical",23,14,"1",3,1,NA,28,0,5,5,4,4,4,4,5,5,4,5,5
587,"ladrillo","maceta",23,14,"1",4,2,1,24,0,5,5,4,5,4,5,5,5,4,5,4
587,"ladrillo","separador de libros",23,14,"2",3,2,2,24,0,5,5,4,5,4,5,5,5,4,5,4
587,"ladrillo","pata de mesa",23,14,"3",3,2,2,24,0,5,5,4,5,4,5,5,5,4,5,4
587,"ladrillo","mesita para cosas",23,14,"4",3,2,2,24,0,5,5,4,5,4,5,5,5,4,5,4
587,"ladrillo","zapatero",23,14,"5",1,2,2,24,0,5,5,4,5,4,5,5,5,4,5,4
588,"ladrillo","dibujÃ³ dos ladrillos en  Ã¡ngulo en forma de A",23,14,"1",3,1,NA,38,1,4,4,5,5,4,4,5,5,5,4,5
589,"ladrillo","pesas deporte",23,14,"1",4,3,3,30,0,5,5,4,5,3,4,5,5,4,3,5
590,"ladrillo","usar en una casa",23,14,"1",1,1,1,33,1,5,5,5,5,5,5,5,5,5,5,5
590,"ladrillo","usar en una pared",23,14,"2",1,1,1,33,1,5,5,5,5,5,5,5,5,5,5,5
590,"ladrillo","para un corral",23,14,"3",2,1,1,33,1,5,5,5,5,5,5,5,5,5,5,5
590,"ladrillo","escaleras o escalones",23,14,"4",2,1,2,33,1,5,5,5,5,5,5,5,5,5,5,5
590,"ladrillo","de asiento",23,14,"5",2,2,2,33,1,5,5,5,5,5,5,5,5,5,5,5
591,"ladrillo","construir una casa",23,14,"1",1,1,1,28,0,4,5,4,4,3,4,5,4,3,4,4
591,"ladrillo","hacer imÃ¡genes en un ladrillo (marcar)",23,14,"2",3,2,2,28,0,4,5,4,4,3,4,5,4,3,4,4
591,"ladrillo","hacer juegos con los 4 ladrillos",23,14,"3",4,1,2,28,0,4,5,4,4,3,4,5,4,3,4,4
591,"ladrillo","escaleras o escalones",23,14,"4",2,1,2,28,0,4,5,4,4,3,4,5,4,3,4,4
591,"ladrillo","cortar y hacer mÃ¡s ladrillos",23,14,"5",2,1,2,28,0,4,5,4,4,3,4,5,4,3,4,4
591,"ladrillo","lijar y convertir en polvo",23,14,"6",2,1,1,28,0,4,5,4,4,3,4,5,4,3,4,4
591,"ladrillo","hacer una pared",23,14,"8",1,NA,1,28,0,4,5,4,4,3,4,5,4,3,4,4
593,"ladrillo","Para una casa habitaciÃ³n",23,14,"1",1,1,1,43,0,3,4,3,4,3,3,3,3,4,3,3
593,"ladrillo","para un monumento",23,14,"2",4,1,1,43,0,3,4,3,4,3,3,3,3,4,3,3
593,"ladrillo","para una barda",23,14,"3",1,1,1,43,0,3,4,3,4,3,3,3,3,4,3,3
593,"ladrillo","delimitar superficies ",23,14,"4",3,2,2,43,0,3,4,3,4,3,3,3,3,4,3,3
593,"ladrillo","para hacer una casa de un perro",23,14,"5",1,1,1,43,0,3,4,3,4,3,3,3,3,4,3,3
595,"ladrillo","escaleras o escalones",23,14,"1",2,1,2,23,0,2,3,2,3,3,3,2,3,2,3,3
595,"ladrillo","para tapar un hoyo",23,14,"2",4,1,1,23,0,2,3,2,3,3,3,2,3,2,3,3
595,"ladrillo","matar una araÃ±a",23,14,"3",3,2,2,23,0,2,3,2,3,3,3,2,3,2,3,3
595,"ladrillo","juntar cemento",23,14,"4",1,1,1,23,0,2,3,2,3,3,3,2,3,2,3,3
596,"ladrillo","colocarlo en el jardÃ­n para no pisar el pasto",23,14,"1",3,2,2,22,1,2,3,4,2,3,3,2,3,2,3,2
596,"ladrillo","hacer una barda",23,14,"2",1,1,1,22,1,2,3,4,2,3,3,2,3,2,3,2
596,"ladrillo","tapar una fuga provisional",23,14,"3",4,1,2,22,1,2,3,4,2,3,3,2,3,2,3,2
598,"ladrillo","base para patas de mesa",23,14,"1",2,2,2,27,0,4,3,5,4,4,3,3,5,4,3,5
598,"ladrillo","freno para ruedas de silla de ruedas",23,14,"2",3,2,2,27,0,4,3,5,4,4,3,3,5,4,3,5
599,"ladrillo","hacer una barda",23,14,"1",1,1,1,19,0,4,4,4,5,5,5,4,5,4,4,4
599,"ladrillo","casa construir",23,14,"2",1,1,1,19,0,4,4,4,5,5,5,4,5,4,4,4
600,"ladrillo","para pasar un charco de agua",23,14,"1",3,2,2,46,1,4,4,5,4,5,4,4,4,4,4,5
600,"ladrillo","para romper la cÃ¡scara de una nuez",23,14,"2",4,2,2,46,1,4,4,5,4,5,4,4,4,4,4,5
600,"ladrillo","como utensilio para medir un espacio",23,14,"3",4,3,2,46,1,4,4,5,4,5,4,4,4,4,4,5
600,"ladrillo","como martillo",23,14,"4",4,2,2,46,1,4,4,5,4,5,4,4,4,4,4,5
600,"ladrillo","para jugar rayuela",23,14,"5",4,2,2,46,1,4,4,5,4,5,4,4,4,4,4,5
601,"ladrillo","pesas deporte",23,14,"1",4,3,3,25,1,5,5,4,5,5,4,5,5,4,5,5
601,"ladrillo","para fijar un mueble",23,14,"2",3,2,2,25,1,5,5,4,5,5,4,5,5,4,5,5
601,"ladrillo","para tapar un hoyo",23,14,"3",4,1,1,25,1,5,5,4,5,5,4,5,5,4,5,5
601,"ladrillo","para completar un muro",23,14,"4",1,1,1,25,1,5,5,4,5,5,4,5,5,4,5,5
601,"ladrillo","para sentarse",23,14,"5",2,1,2,25,1,5,5,4,5,5,4,5,5,4,5,5
601,"ladrillo","para adornar algo",23,14,"6",4,2,2,25,1,5,5,4,5,5,4,5,5,4,5,5
601,"ladrillo","karate",23,14,"7",2,2,2,25,1,5,5,4,5,5,4,5,5,4,5,5
602,"ladrillo","aventÃ¡rselo  a alguien",23,14,"1",3,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para colocar algo encima",23,14,"2",2,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para hacer una barda",23,14,"3",1,1,1,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para detener papeles",23,14,"4",4,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para matar un insecto",23,14,"5",3,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para mantener cerrada una puerta",23,14,"6",3,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para mantener abierta una ventana",23,14,"7",3,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
602,"ladrillo","para abrir una nuez",23,14,"8",4,2,2,26,0,4,4,4,5,5,4,4,4,3,4,3
603,"ladrillo","pegar",23,14,"1",3,2,2,22,0,4,4,5,5,5,4,3,4,3,3,3
603,"ladrillo","sostener",23,14,"2",3,2,1,22,0,4,4,5,5,5,4,3,4,3,3,3
603,"ladrillo","tapar",23,14,"3",4,1,1,22,0,4,4,5,5,5,4,3,4,3,3,3
604,"ladrillo","para sostener una mesa ",23,14,"1",3,2,2,23,1,5,4,4,4,4,4,4,4,3,4,4
604,"ladrillo","contrapeso",23,14,"2",4,2,2,23,1,5,4,4,4,4,4,4,4,3,4,4
604,"ladrillo","defensa",23,14,"3",4,2,2,23,1,5,4,4,4,4,4,4,4,3,4,4
604,"ladrillo","tapar hoyos",23,14,"4",4,1,1,23,1,5,4,4,4,4,4,4,4,3,4,4
605,"ladrillo","casa",23,14,"1",1,1,1,21,0,5,5,4,5,4,4,5,5,4,4,4
606,"ladrillo","subirme en el ladrillo",23,14,"1",3,2,2,28,0,5,5,4,5,4,3,5,5,4,3,5
606,"ladrillo","aventarlo a la cara de alguien te cae mal",23,14,"2",3,2,2,28,0,5,5,4,5,4,3,5,5,4,3,5
606,"ladrillo","detener una puerta",23,14,"3",3,NA,NA,28,0,5,5,4,5,4,3,5,5,4,3,5
607,"ladrillo","arma defensa",23,14,"1",4,2,2,23,0,3,4,4,3,3,4,4,3,3,3,3
607,"ladrillo","sentarse",23,14,"2",2,1,1,23,0,3,4,4,3,3,4,4,3,3,3,3
608,"ladrillo","arma defensa",23,14,"1",4,2,2,32,1,3,3,4,4,3,4,3,3,4,3,3
608,"ladrillo","barda",23,14,"2",1,1,1,32,1,3,3,4,4,3,4,3,3,4,3,3
608,"ladrillo","silla",23,14,"3",2,1,2,32,1,3,3,4,4,3,4,3,3,4,3,3
608,"ladrillo","banco altura",23,14,"4",3,1,2,32,1,3,3,4,4,3,4,3,3,4,3,3
608,"ladrillo","detener una rueda",23,14,"5",3,2,2,32,1,3,3,4,4,3,4,3,3,4,3,3
608,"ladrillo","pulverizar y escultura",23,14,"6",5,1,1,32,1,3,3,4,4,3,4,3,3,4,3,3
608,"ladrillo","hacer una mesa",23,14,"7",2,2,2,32,1,3,3,4,4,3,4,3,3,4,3,3
609,"ladrillo","dibujo siete variantes de colocaciÃ³n de los ladrillos",23,14,"1",2,NA,NA,24,0,3,4,4,3,3,3,5,4,4,3,4
610,"ladrillo","hacer una barda",23,14,"1",1,1,1,24,1,3,3,2,3,3,3,3,2,3,4,3
610,"ladrillo","hacer una casa",23,14,"2",1,1,1,24,1,3,3,2,3,3,3,3,2,3,4,3
610,"ladrillo","colocar el coche si me roban una llanta",23,14,"3",2,2,2,24,1,3,3,2,3,3,3,3,2,3,4,3
610,"ladrillo","casita para pÃ¡jaro",23,14,"4",2,1,1,24,1,3,3,2,3,3,3,3,2,3,4,3
611,"ladrillo","dibujÃ³ 4 ladrillos horizontales y uno vertical en medio, en forma de T",23,14,"1",3,NA,NA,29,0,4,4,3,4,3,4,4,4,5,4,4
612,"ladrillo","cocinar con leÃ±a",23,14,"1",3,1,1,22,1,4,5,4,5,4,4,5,4,5,5,4
612,"ladrillo","pintar con el ladrillo",23,14,"2",3,2,2,22,1,4,5,4,5,4,4,5,4,5,5,4
612,"ladrillo","escaleras o escalones",23,14,"3",2,1,2,22,1,4,5,4,5,4,4,5,4,5,5,4
612,"ladrillo","construir una barda",23,14,"4",1,1,1,22,1,4,5,4,5,4,4,5,4,5,5,4
613,"ladrillo","casas",23,14,"1",1,1,1,28,0,4,5,4,4,3,3,4,4,4,4,4
614,"ladrillo","hacer pared",23,14,"1",1,1,1,22,1,4,4,5,5,4,4,5,5,4,4,4
614,"ladrillo","una fogata",23,14,"2",3,1,1,22,1,4,4,5,5,4,4,5,5,4,4,4
614,"ladrillo","subir un escalÃ³n",23,14,"3",2,2,2,22,1,4,4,5,5,4,4,5,5,4,4,4
615,"ladrillo","casa",23,14,"1",1,1,1,28,1,3,2,3,2,3,3,2,3,2,3,3
615,"ladrillo","horno de leÃ±a",23,14,"2",1,1,1,28,1,3,2,3,2,3,3,2,3,2,3,3
615,"ladrillo","como un banco",23,14,"3",2,2,2,28,1,3,2,3,2,3,3,2,3,2,3,3
615,"ladrillo","asador",23,14,"4",2,1,1,28,1,3,2,3,2,3,3,2,3,2,3,3
617,"ladrillo","dibujÃ³ nueve variantes colocando en distintas posiciones los tabiques",23,14,"1",2,NA,NA,25,0,4,4,5,4,3,4,5,4,4,3,4
618,"ladrillo","pared",23,14,"1",1,1,1,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","golpear",23,14,"10",3,2,2,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","puente en agua",23,14,"11",3,2,2,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","tapar hoyos",23,14,"13",4,1,1,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","piso",23,14,"2",2,2,2,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","construir",23,14,"3",1,1,1,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","adornos",23,14,"4",4,2,2,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","contrapeso",23,14,"5",4,2,2,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","pintar o marcar",23,14,"6",3,2,2,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","moldear figuras",23,14,"7",4,2,1,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","hornear",23,14,"8",1,1,1,46,1,5,4,5,4,3,4,4,3,4,4,4
618,"ladrillo","aislante de temperatura",23,14,"9",4,3,3,46,1,5,4,5,4,3,4,4,3,4,4,4
620,"ladrillo","maceta",23,14,"1",4,1,1,21,0,5,5,5,5,4,5,5,5,4,5,5
620,"ladrillo","banco de altura",23,14,"2",3,2,2,21,0,5,5,5,5,4,5,5,5,4,5,5
620,"ladrillo","marcador",23,14,"3",3,2,2,21,0,5,5,5,5,4,5,5,5,4,5,5
621,"ladrillo","como base",23,14,"1",2,1,1,33,1,4,4,4,4,4,4,4,4,4,4,4
621,"ladrillo","arma defensa",23,14,"3",4,2,2,33,1,4,4,4,4,4,4,4,4,4,4,4
621,"ladrillo","como adorno",23,14,"4",4,2,2,33,1,4,4,4,4,4,4,4,4,4,4,4
621,"ladrillo","como ancla",23,14,"5",4,2,2,33,1,4,4,4,4,4,4,4,4,4,4,4
623,"ladrillo","casas",23,14,"1",1,1,1,20,0,3,4,3,4,4,5,4,4,3,3,4
623,"ladrillo","sentarse",23,14,"2",2,2,2,20,0,3,4,3,4,4,5,4,4,3,3,4
623,"ladrillo","calentar cosas",23,14,"3",3,2,2,20,0,3,4,3,4,4,5,4,4,3,3,4
623,"ladrillo","hacer un techo",23,14,"4",2,1,1,20,0,3,4,3,4,4,5,4,4,3,3,4
624,"ladrillo","casas",23,14,"1",1,1,1,23,1,5,5,5,4,4,4,3,2,4,4,4
624,"ladrillo","banco",23,14,"3",2,2,2,23,1,5,5,5,4,4,4,3,2,4,4,4
624,"ladrillo","cocinar",23,14,"4",3,1,1,23,1,5,5,5,4,4,4,3,2,4,4,4
625,"ladrillo","dibujÃ³ una T con tres ladrillos y una T con cuatro ladrillos",23,14,"1",3,NA,NA,20,1,5,5,5,5,5,4,4,5,5,4,5
626,"ladrillo","construir",23,14,"1",1,1,1,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","pisapapeles",23,14,"2",4,2,2,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","arma defensa",23,14,"4",4,2,2,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","para hacer una artesanÃ­a o figura",23,14,"6",4,1,2,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","molerlo y obtener color rojo",23,14,"7",2,2,1,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","realizar en Ã©l molde de figuras",23,14,"8",4,2,1,30,0,4,4,4,4,3,4,4,4,3,4,4
626,"ladrillo","aventarlo",23,14,"9",3,2,2,30,0,4,4,4,4,3,4,4,4,3,4,4
627,"ladrillo","construir casas, edificios",23,14,"1",1,1,1,25,0,3,3,4,5,3,5,3,4,4,3,4
627,"ladrillo","pintarlo y usarlo como decoraciÃ³n",23,14,"2",4,2,2,25,0,3,3,4,5,3,5,3,4,4,3,4
627,"ladrillo","delimitar una fogata",23,14,"3",3,2,2,25,0,3,3,4,5,3,5,3,4,4,3,4
627,"ladrillo","ponerlo encima de materiales ligeros como lona, tela, lÃ¡mina y que no se vuelen",23,14,"4",4,2,2,25,0,3,3,4,5,3,5,3,4,4,3,4
627,"ladrillo","para equilibrar una mesa",23,14,"5",3,2,2,25,0,3,3,4,5,3,5,3,4,4,3,4
627,"ladrillo","como contrapeso en una polea",23,14,"6",4,2,2,25,0,3,3,4,5,3,5,3,4,4,3,4
627,"ladrillo","como asiento",23,14,"7",2,2,2,25,0,3,3,4,5,3,5,3,4,4,3,4
629,"ladrillo","dibujÃ³ cinco maneras de colocar los tabiques",23,14,"1",3,NA,NA,53,0,5,5,5,5,3,5,5,5,5,5,5
630,"ladrillo","dibujÃ³ un cuadro y tres tabiques uno horizontal, y los otros dos de manera diagonal",23,14,"1",3,NA,NA,24,0,2,2,3,2,3,2,2,2,2,2,3
631,"ladrillo","principalmente puede ser utilizado para algo comÃºn como una construcciÃ³n",23,14,"1",1,1,1,20,0,3,2,4,4,3,4,2,4,4,3,4
631,"ladrillo","puede ser un gran soporte en muchos lugares",23,14,"2",2,1,1,20,0,3,2,4,4,3,4,2,4,4,3,4
631,"ladrillo","jugar o juegos",23,14,"3",4,2,2,20,0,3,2,4,4,3,4,2,4,4,3,4
631,"ladrillo","puedes romperlo y usar los pedazos para formar nuevas cosas o incluso con esos pedazos puedes pintar sobre el suelo",23,14,"4",3,2,2,20,0,3,2,4,4,3,4,2,4,4,3,4
632,"ladrillo","filtro de agua",23,14,"1",4,2,2,22,1,5,5,4,5,5,5,5,5,5,5,5
633,"ladrillo","de soporte para la construcciÃ³n de una casa",23,14,"1",1,1,1,23,0,3,4,5,4,4,5,5,4,3,4,5
633,"ladrillo","para romper nueces o alguna semilla de piel dura",23,14,"2",4,2,2,23,0,3,4,5,4,4,5,5,4,3,4,5
633,"ladrillo","hacerlo polvo y ocuparlo para pintar paredes",23,14,"3",3,2,2,23,0,3,4,5,4,4,5,5,4,3,4,5
633,"ladrillo","rellenar un hueco en la pared",23,14,"4",4,1,1,23,0,3,4,5,4,4,5,5,4,3,4,5
633,"ladrillo","pesas  deporte",23,14,"5",4,3,3,23,0,3,4,5,4,4,5,5,4,3,4,5
633,"ladrillo","en una cocina, para hacer fuego",23,14,"6",3,1,2,23,0,3,4,5,4,4,5,5,4,3,4,5
634,"ladrillo","un ladrillo que estÃ© en medio para que tenga un mejor equilibrio y sea resistente",23,14,"1",3,2,1,19,1,5,5,4,5,3,4,5,4,4,4,5
634,"ladrillo","ordenar el tabique como asiento para que tenga una utilidad especifica",23,14,"2",2,2,2,19,1,5,5,4,5,3,4,5,4,4,4,5
635,"ladrillo","casa",23,14,"1",1,1,1,19,0,4,4,3,3,3,5,4,4,4,4,5
636,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,22,1,3,3,5,4,4,5,5,4,4,3,3
636,"ladrillo","sostener el coche cuando te roben una llanta",23,14,"2",3,2,2,22,1,3,3,5,4,4,5,5,4,4,3,3
636,"ladrillo","pintar la calle como un gis",23,14,"3",3,2,2,22,1,3,3,5,4,4,5,5,4,4,3,3
636,"ladrillo","ponerlo encima de algo para que no se lo lleve el aire",23,14,"4",3,2,2,22,1,3,3,5,4,4,5,5,4,4,3,3
636,"ladrillo","delimitar una fogata",23,14,"5",3,2,2,22,1,3,3,5,4,4,5,5,4,4,3,3
637,"ladrillo","casa",23,14,"1",1,1,1,20,1,3,3,5,3,5,4,4,4,5,4,4
638,"ladrillo","construir pirÃ¡mides y figuras",23,14,"1",1,1,1,21,0,5,4,4,5,3,4,3,4,3,3,4
638,"ladrillo","arma defensa",23,14,"2",4,2,2,21,0,5,4,4,5,3,4,3,4,3,3,4
639,"ladrillo","pisa papeles",23,14,"1",4,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","sostener puerta",23,14,"2",3,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","carros",23,14,"3",2,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","lanzar",23,14,"4",3,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","adornos",23,14,"5",4,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","estructura",23,14,"6",2,1,1,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","gis",23,14,"7",3,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
639,"ladrillo","asientos",23,14,"8",2,2,2,21,0,4,4,3,4,4,3,4,3,3,4,4
640,"ladrillo","construir una pared",23,14,"1",1,1,1,20,0,3,2,4,4,1,4,1,4,2,1,2
640,"ladrillo","hacer una casa",23,14,"2",1,1,1,20,0,3,2,4,4,1,4,1,4,2,1,2
641,"ladrillo","para sostener un mueble",23,14,"1",3,2,2,22,0,2,3,4,2,3,4,3,2,2,3,5
641,"ladrillo","para construir algo",23,14,"2",1,1,1,22,0,2,3,4,2,3,4,3,2,2,3,5
642,"ladrillo","balancear una mesa",23,14,"1",3,2,2,20,0,5,5,4,5,4,4,5,5,5,5,5
642,"ladrillo","puedes decorarlo y usarlo como pisapapeles",23,14,"2",4,2,2,20,0,5,5,4,5,4,4,5,5,5,5,5
642,"ladrillo","igual decorado puedes usarlo para sostener una puerta",23,14,"3",4,2,2,20,0,5,5,4,5,4,4,5,5,5,5,5
642,"ladrillo","si lo usas con mÃ¡s ladrillos puedes construir",23,14,"4",1,1,1,20,0,5,5,4,5,4,4,5,5,5,5,5
643,"ladrillo","banco",23,14,"1",2,2,2,20,0,4,4,5,5,5,4,4,5,4,4,5
643,"ladrillo","casa ",23,14,"2",1,1,1,20,0,4,4,5,5,5,4,4,5,4,4,5
643,"ladrillo","casa para perritos",23,14,"3",1,1,1,20,0,4,4,5,5,5,4,4,5,4,4,5
643,"ladrillo","muro",23,14,"4",1,1,1,20,0,4,4,5,5,5,4,4,5,4,4,5
643,"ladrillo","pintar con el ladrillo",23,14,"5",3,NA,2,20,0,4,4,5,5,5,4,4,5,4,4,5
643,"ladrillo","escaleras o escalones",23,14,"6",2,NA,2,20,0,4,4,5,5,5,4,4,5,4,4,5
643,"ladrillo","pisapapeles",23,14,"7",4,NA,2,20,0,4,4,5,5,5,4,4,5,4,4,5
644,"ladrillo","porterÃ­as de fut",23,14,"1",5,1,2,19,1,2,1,5,4,3,5,1,4,3,2,2
645,"ladrillo","puente",23,14,"1",2,1,1,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","figuras geomÃ©tricas",23,14,"10",4,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","juguete",23,14,"2",4,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","silla",23,14,"3",2,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","asiento",23,14,"4",2,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","zapato",23,14,"5",3,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","camino",23,14,"6",2,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","juego",23,14,"7",4,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","mesa",23,14,"8",2,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
645,"ladrillo","tabla",23,14,"9",2,2,2,19,0,5,5,4,5,4,4,5,5,4,5,5
646,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,1,4,5,5,3,3,4,4,4,5,4,5
646,"ladrillo","arte",23,14,"2",4,1,2,23,1,4,5,5,3,3,4,4,4,5,4,5
646,"ladrillo","arma defensa",23,14,"3",4,2,2,23,1,4,5,5,3,3,4,4,4,5,4,5
646,"ladrillo","curar",23,14,"4",3,1,2,23,1,4,5,5,3,3,4,4,4,5,4,5
646,"ladrillo","esculturas",23,14,"5",5,1,1,23,1,4,5,5,3,3,4,4,4,5,4,5
646,"ladrillo","pintar o marcar",23,14,"6",3,2,2,23,1,4,5,5,3,3,4,4,4,5,4,5
647,"ladrillo","construir algo (edificios, etc.)",23,14,"1",1,1,1,20,0,3,3,4,4,3,4,4,5,4,3,5
647,"ladrillo","usarlo para marcar un camino",23,14,"2",2,2,2,20,0,3,3,4,4,3,4,4,5,4,3,5
647,"ladrillo","usarlo como escalÃ³n",23,14,"3",2,2,2,20,0,3,3,4,4,3,4,4,5,4,3,5
647,"ladrillo","para sostener algo que no es balanceado",23,14,"4",3,2,2,20,0,3,3,4,4,3,4,4,5,4,3,5
648,"ladrillo","dibujÃ³ seis figuras colocando tres tabiques de diversas maneras",23,14,"1",3,NA,NA,21,0,5,5,5,5,5,5,5,5,5,5,5
649,"ladrillo","casa",23,14,"1",1,1,1,22,0,4,3,5,4,3,5,4,3,3,4,5
649,"ladrillo","muro",23,14,"2",1,1,1,22,0,4,3,5,4,3,5,4,3,3,4,5
649,"ladrillo","arma defensa",23,14,"3",4,2,2,22,0,4,3,5,4,3,5,4,3,3,4,5
649,"ladrillo","arma rompe vidrio",23,14,"4",3,2,2,22,0,4,3,5,4,3,5,4,3,3,4,5
649,"ladrillo","como para calentar cosas con leÃ±a",23,14,"5",3,1,2,22,0,4,3,5,4,3,5,4,3,3,4,5
649,"ladrillo","para nivelar una mesa",23,14,"6",3,2,2,22,0,4,3,5,4,3,5,4,3,3,4,5
650,"ladrillo","casa",23,14,"1",1,1,1,22,0,4,3,3,4,2,2,4,3,3,2,4
653,"ladrillo","escondite",23,14,"1",3,2,2,22,0,4,4,5,5,4,4,4,5,5,4,5
653,"ladrillo","sujetador",23,14,"2",3,2,2,22,0,4,4,5,5,4,4,4,5,5,4,5
653,"ladrillo","terrario",23,14,"3",2,1,1,22,0,4,4,5,5,4,4,4,5,5,4,5
653,"ladrillo","jugar jenga",23,14,"5",5,2,2,22,0,4,4,5,5,4,4,4,5,5,4,5
654,"ladrillo","serÃ­a para alcanzar mis sueÃ±os, el escalÃ³n que me falta",23,14,"1",3,3,4,21,0,4,5,5,4,4,4,5,4,4,5,5
655,"ladrillo","herramienta de trabajo",23,14,"1",3,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para aprender a contar",23,14,"10",5,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","objeto de protecciÃ³n",23,14,"2",3,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para sentarme",23,14,"3",2,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","arma defensa",23,14,"4",4,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para apoyar objetos",23,14,"5",3,2,1,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para dibujar",23,14,"6",3,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para equilibrar",23,14,"7",3,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para hacer una pirÃ¡mide",23,14,"8",4,2,1,21,0,4,4,4,4,3,4,5,4,5,5,5
655,"ladrillo","para jugar",23,14,"9",4,2,2,21,0,4,4,4,4,3,4,5,4,5,5,5
656,"ladrillo","crear grandes construcciones",23,14,"2",1,1,1,20,1,4,3,5,3,3,4,3,4,5,4,5
656,"ladrillo","usarlo para hacer barreras",23,14,"3",1,1,1,20,1,4,3,5,3,3,4,3,4,5,4,5
656,"ladrillo","pueden hacer figuras con ladrillo",23,14,"4",4,2,2,20,1,4,3,5,3,3,4,3,4,5,4,5
656,"ladrillo","hay personas que lo deshacen hasta convertirlo en polvo y ese polvo lo usan para pintura (tÃ©cnica)",23,14,"5",3,2,2,20,1,4,3,5,3,3,4,3,4,5,4,5
