"ID","prompt","response","set","rater1","rater2","CAAC_TOT","NEO_OPEN"
1034,"Attaccapanni","decorazione natalizia",16,2,2,1.75,26
1034,"Barile","decorarla",16,2,2,1.75,26
1034,"Barile","pigiare l'uva",16,2,2,1.75,26
1034,"Barile","portafiori",16,2,2,1.75,26
1034,"Barile","rotorarla come gioco",16,2,2,1.75,26
1034,"Barile","spillare il vino",16,1,1,1.75,26
1034,"Barile","tagliata a metà una tinozza",16,2,2,1.75,26
1034,"Barile","tagliata a metà vaso per fiori",16,2,2,1.75,26
1034,"Barile","tavolino",16,2,2,1.75,26
1034,"Barile","una sedia",16,2,2,1.75,26
1034,"Bottiglia di plastica","decorarla",16,2,2,1.75,26
1034,"Bottiglia di plastica","fermaporta",16,2,2,1.75,26
1034,"Bottiglia di plastica","giocare a birilli",16,2,3,1.75,26
1034,"Bottiglia di plastica","giocare a tiro a segno",16,3,3,1.75,26
1034,"Bottiglia di plastica","portafiori",16,2,2,1.75,26
1034,"Bottiglia di plastica","tagliarla e fare un portaoggetti",16,2,2,1.75,26
1034,"Lampadina","accendere un'idea",16,2,2,1.75,26
1034,"Lampadina","allestire un ambiente",16,2,2,1.75,26
1034,"Lampadina","decorazione",16,2,2,1.75,26
1034,"Lampadina","lampadari",16,1,1,1.75,26
1034,"Libro","decorazioni",16,2,2,1.75,26
1034,"Libro","foderarlo",16,2,2,1.75,26
1034,"Libro","leggerlo",16,1,1,1.75,26
1034,"Libro","piegandole le pagine farci un alberello",16,2,3,1.75,26
1034,"Libro","unendone più di uno una torre",16,3,3,1.75,26
1034,"Sedia","appendiabiti",16,2,2,1.75,26
1034,"Sedia","per riposare",16,2,2,1.75,26
1034,"Sedia","portafiori",16,2,2,1.75,26
1034,"Sedia","tavolino",16,2,2,1.75,26
1035,"Attaccapanni","appendiabiti",16,1,1,1.8,27
1035,"Attaccapanni","bruciarla",16,2,2,1.8,27
1035,"Attaccapanni","mettere il gancio nella raccolta differenziata",16,1,2,1.8,27
1035,"Attaccapanni","metterne tante vicine per far passare dei tubi o altro",16,3,4,1.8,27
1035,"Attaccapanni","usare il gancio come conduttore",16,4,2,1.8,27
1035,"Attaccapanni","usare il gancio per altre funzioni tipo appenderci qualcosa",16,1,2,1.8,27
1035,"Barile","bruciare il legno",16,2,2,1.8,27
1035,"Barile","come decorazione in un locale pubblico",16,2,2,1.8,27
1035,"Barile","come raccoglitore immondizia",16,2,2,1.8,27
1035,"Barile","come sgabello",16,2,2,1.8,27
1035,"Barile","come tavolino",16,2,2,1.8,27
1035,"Barile","contenitore vino",16,1,1,1.8,27
1035,"Barile","farci un presepe all'interno",16,2,2,1.8,27
1035,"Barile","libreria",16,2,2,1.8,27
1035,"Barile","riciclare il ferro",16,3,3,1.8,27
1035,"Barile","usare i cerchi per fare dei decori",16,2,2,1.8,27
1035,"Bottiglia di plastica","abbeveratoio per animali",16,3,3,1.8,27
1035,"Bottiglia di plastica","come vaso per fiori",16,2,2,1.8,27
1035,"Bottiglia di plastica","contenitore d'acqua",16,1,1,1.8,27
1035,"Bottiglia di plastica","riciclare la plastica",16,2,2,1.8,27
1035,"Bottiglia di plastica","riempiendola di terra e facendo dei buchi piantarci delle piantine di fiori",16,4,2,1.8,27
1035,"Bottiglia di plastica","tagliandola a metà un imbuto",16,2,2,1.8,27
1035,"Bottiglia di plastica","un bicchiere",16,2,2,1.8,27
1035,"Lampadina","con tante lampadine dei decori natalizi per esempio da mettere sugli alberi",16,3,2,1.8,27
1035,"Lampadina","fare luce",16,1,1,1.8,27
1035,"Lampadina","riciclare il metallo",16,2,2,1.8,27
1035,"Lampadina","riciclare il vetro",16,2,2,1.8,27
1035,"Libro","accendere un fuoco",16,2,2,1.8,27
1035,"Libro","come spessore",16,2,2,1.8,27
1035,"Libro","istruisci",16,1,1,1.8,27
1035,"Libro","leggere",16,1,1,1.8,27
1035,"Libro","messi uno sopra l-}altro fare una torre o una decorazione",16,2,3,1.8,27
1035,"Libro","passatempo",16,2,2,1.8,27
1035,"Libro","riciclare la carta",16,2,2,1.8,27
1035,"Sedia","come scaletta",16,2,2,1.8,27
1035,"Sedia","come sgabello",16,2,2,1.8,27
1035,"Sedia","con lo schienale fare dei decori",16,3,3,1.8,27
1035,"Sedia","per appoggiare qualcosa",16,2,2,1.8,27
1035,"Sedia","se vecchia bruciarla",16,2,2,1.8,27
1035,"Sedia","sedersi",16,1,1,1.8,27
1035,"Sedia","usare il pianale per fare una mensola",16,2,2,1.8,27
1036,"Attaccapanni","appendi collane",16,2,2,2.16,30
1036,"Attaccapanni","appendi piante",16,2,2,2.16,30
1036,"Attaccapanni","arma di difesa",16,2,2,2.16,30
1036,"Attaccapanni","righello",16,2,2,2.16,30
1036,"Attaccapanni","squadra",16,2,2,2.16,30
1036,"Barile","comodino",16,2,2,2.16,30
1036,"Barile","porta oggetti",16,2,2,2.16,30
1036,"Barile","sedia",16,2,2,2.16,30
1036,"Barile","tavolino",16,2,2,2.16,30
1036,"Bottiglia di plastica","arma di difesa",16,2,2,2.16,30
1036,"Bottiglia di plastica","ferma porte",16,2,2,2.16,30
1036,"Bottiglia di plastica","pesetto per palestra",16,2,2,2.16,30
1036,"Bottiglia di plastica","stendi impasto",16,2,3,2.16,30
1036,"Bottiglia di plastica","strumento musicale",16,2,2,2.16,30
1036,"Bottiglia di plastica","vaso per fiori",16,2,2,2.16,30
1036,"Lampadina","addobbo per la casa",16,2,2,2.16,30
1036,"Lampadina","gioielli",16,3,3,2.16,30
1036,"Lampadina","strumento di studio",16,2,2,2.16,30
1036,"Libro","addrizza fogli",16,2,3,2.16,30
1036,"Libro","ferma fogli",16,2,2,2.16,30
1036,"Libro","ferma oggetti",16,2,2,2.16,30
1036,"Libro","ferma porte",16,2,2,2.16,30
1036,"Libro","pesetto",16,2,2,2.16,30
1036,"Libro","rialzino",16,2,2,2.16,30
1036,"Libro","righello",16,2,2,2.16,30
1036,"Sedia","comodino",16,2,2,2.16,30
1036,"Sedia","ferma porte",16,2,2,2.16,30
1036,"Sedia","gioco",16,2,2,2.16,30
1036,"Sedia","palco",16,3,3,2.16,30
1036,"Sedia","scala",16,2,2,2.16,30
1036,"Sedia","tavolino",16,2,2,2.16,30
1037,"Attaccapanni","arco con frecce",16,2,2,1.65,32
1037,"Attaccapanni","bastone da tenda",16,3,3,1.65,32
1037,"Attaccapanni","compasso",16,3,3,1.65,32
1037,"Attaccapanni","fermacarte",16,3,3,1.65,32
1037,"Attaccapanni","fionda",16,3,3,1.65,32
1037,"Attaccapanni","forma per biscotti",16,4,3,1.65,32
1037,"Barile","porta bottiglie",16,2,2,1.65,32
1037,"Barile","ruota di legno",16,2,2,1.65,32
1037,"Barile","salvadanaio",16,3,2,1.65,32
1037,"Barile","secchio",16,2,2,1.65,32
1037,"Barile","tavolo",16,2,2,1.65,32
1037,"Barile","vaso",16,2,2,1.65,32
1037,"Bottiglia di plastica","lampada",16,2,2,1.65,32
1037,"Bottiglia di plastica","penna gigante",16,3,4,1.65,32
1037,"Bottiglia di plastica","porta celluare",16,3,4,1.65,32
1037,"Bottiglia di plastica","posacenere",16,2,2,1.65,32
1037,"Bottiglia di plastica","tazza",16,3,3,1.65,32
1037,"Bottiglia di plastica","zoom per cellulare",16,4,4,1.65,32
1037,"Lampadina","bullone",16,3,4,1.65,32
1037,"Lampadina","matita",16,2,3,1.65,32
1037,"Lampadina","pomello",16,4,3,1.65,32
1037,"Libro","astuccio",16,3,4,1.65,32
1037,"Libro","custodia per tablet",16,3,2,1.65,32
1037,"Libro","porta oggetti",16,2,2,1.65,32
1037,"Libro","sostegno per pc",16,2,3,1.65,32
1037,"Libro","tagliere",16,4,4,1.65,32
1037,"Sedia","attaccapanni",16,2,2,1.65,32
1037,"Sedia","gabbia per gli uccelli",16,4,4,1.65,32
1037,"Sedia","portafoto",16,3,3,1.65,32
1037,"Sedia","scaletta",16,2,2,1.65,32
1037,"Sedia","tavolino",16,2,2,1.65,32
1037,"Sedia","tira graffi per i gatti",16,3,4,1.65,32
1038,"Attaccapanni","appendi asciugamani",16,2,2,1.61,29
1038,"Attaccapanni","appendi sciarpe",16,1,1,1.61,29
1038,"Attaccapanni","porta cravatte",16,1,1,1.61,29
1038,"Attaccapanni","stendino",16,2,2,1.61,29
1038,"Barile","mensola",16,2,2,1.61,29
1038,"Barile","porta acqua",16,1,1,1.61,29
1038,"Barile","porta oggetti",16,2,2,1.61,29
1038,"Barile","tamburo",16,2,2,1.61,29
1038,"Bottiglia di plastica","decorazione",16,2,2,1.61,29
1038,"Bottiglia di plastica","fermacarte",16,2,2,1.61,29
1038,"Bottiglia di plastica","porta oggetti",16,2,2,1.61,29
1038,"Bottiglia di plastica","porta sassi",16,3,3,1.61,29
1038,"Bottiglia di plastica","salvadanaio",16,2,2,1.61,29
1038,"Libro","fermacarte",16,2,2,1.61,29
1038,"Libro","fermaporte",16,2,2,1.61,29
1038,"Libro","scala",16,2,2,1.61,29
1038,"Sedia","comodino",16,2,2,1.61,29
1038,"Sedia","porta vestiti",16,2,2,1.61,29
1038,"Sedia","scala",16,2,2,1.61,29
1038,"Sedia","utile per esercizio fisico",16,2,2,1.61,29
1039,"Attaccapanni","con il gancio si puo arpionare qualcosa per attirarla a sé",16,3,2,1.66,36
1039,"Attaccapanni","si possono appendere collane e bracciali",16,2,2,1.66,36
1039,"Attaccapanni","usare come porta asciugamani",16,2,2,1.66,36
1039,"Barile","bizzarro mezzo di trasporto per equilibristi",16,4,3,1.66,36
1039,"Barile","due culle tagliandolo precisamente a meta verticalmente",16,3,3,1.66,36
1039,"Barile","due secchi o cesti tagliato in orizzontale",16,2,2,1.66,36
1039,"Barile","sgabello",16,2,2,1.66,36
1039,"Barile","tavolino",16,2,2,1.66,36
1039,"Barile","tolta una faccia piatta puo diventare una cuccia per animali",16,2,2,1.66,36
1039,"Bottiglia di plastica","a testa in giu con un foro nel tappo diventa un dispenser di acqua per le piante",16,3,4,1.66,36
1039,"Bottiglia di plastica","ferma libri",16,3,2,1.66,36
1039,"Bottiglia di plastica","sostenitore per cellulare",16,3,2,1.66,36
1039,"Bottiglia di plastica","tagliata in due può diventare un porta penne o spazzolini",16,2,2,1.66,36
1039,"Bottiglia di plastica","tagliato il tappo diventa un portafiori",16,2,2,1.66,36
1039,"Lampadina","decorazione natalizia da pitturare ed appendere",16,2,2,1.66,36
1039,"Lampadina","il vetro rotto come taglierino",16,3,3,1.66,36
1039,"Lampadina","rompere il vetro e accendere un fuoco",16,2,2,1.66,36
1039,"Libro","arma da difesa lanciandolo in testa",16,2,2,1.66,36
1039,"Libro","portafoglio nascondendoci fogli e documenti tra le pagine",16,2,3,1.66,36
1039,"Libro","pressa per fare fiori secchi",16,2,2,1.66,36
1039,"Libro","un mattone per un muro fatto di libri",16,3,4,1.66,36
1039,"Sedia","cavalletto",16,3,4,1.66,36
1039,"Sedia","legno da ardere",16,2,2,1.66,36
1039,"Sedia","poggia piedi",16,2,2,1.66,36
1039,"Sedia","scaletta",16,2,2,1.66,36
1039,"Sedia","smontare i piedi ed usarli come paletti",16,3,3,1.66,36
1039,"Sedia","usare gli spazi dello schienale come divisori per fascicoli",16,4,4,1.66,36
1041,"Attaccapanni","utilizzando delle pinzette puo diventare un portafoto",16,3,3,1.3,24
1041,"Barile","cantinetta portabottiglie",16,2,2,1.3,24
1041,"Barile","segare la botte in due e formare dei vasi da giardino",16,2,2,1.3,24
1041,"Barile","sgabello",16,2,2,1.3,24
1041,"Barile","tavolo",16,2,2,1.3,24
1041,"Bottiglia di plastica","decorazioni natalizie",16,2,2,1.3,24
1041,"Bottiglia di plastica","la posso svuotare e tagliare in due parti per formare due contenitori",16,3,2,1.3,24
1041,"Bottiglia di plastica","vaso",16,2,2,1.3,24
1041,"Lampadina","la parte di vetro puo diventare un vasetto per piante grasse",16,2,3,1.3,24
1041,"Libro","sostituire le pagine del libro con del cartoncino da incollare sul perimetro della copertina per farlo diventare un contenitore",16,3,3,1.3,24
1041,"Sedia","il piano della sedia può diventare un tagliere",16,3,3,1.3,24
1041,"Sedia","tavolino per bambini",16,2,2,1.3,24
1042,"Attaccapanni","cornice",16,2,2,1.4,35
1042,"Barile","scaffale contenitore",16,2,2,1.4,35
1042,"Barile","tavolo porta oggetti",16,2,2,1.4,35
1042,"Bottiglia di plastica","candela",16,3,3,1.4,35
1042,"Bottiglia di plastica","insieme di più bottiblie possibile creare un divano",16,5,5,1.4,35
1042,"Bottiglia di plastica","lampada",16,2,2,1.4,35
1042,"Bottiglia di plastica","porta penne",16,2,2,1.4,35
1042,"Bottiglia di plastica","un ominio posa cenere",16,3,3,1.4,35
1042,"Bottiglia di plastica","una cornice",16,3,4,1.4,35
1042,"Lampadina","può essere utiizzata come testa per creare una marionetta",16,4,4,1.4,35
1042,"Lampadina","tappa buchi",16,2,3,1.4,35
1042,"Libro","appoggi computer e altri oggetti",16,2,2,1.4,35
1042,"Libro","ferma carte",16,2,2,1.4,35
1042,"Libro","oggetto per fare pesi",16,2,2,1.4,35
1042,"Sedia","carello",16,2,2,1.4,35
1042,"Sedia","oggetto per danzare",16,3,4,1.4,35
1042,"Sedia","sgabello",16,2,2,1.4,35
1042,"Sedia","tavolino per giocare",16,2,2,1.4,35
1043,"Attaccapanni","acchiappasogni",16,4,4,1.46,36
1043,"Attaccapanni","appendere le borse",16,2,2,1.46,36
1043,"Attaccapanni","appendere le buste",16,3,2,1.46,36
1043,"Attaccapanni","appendi chiavi",16,3,3,1.46,36
1043,"Attaccapanni","appendi panni",16,1,1,1.46,36
1043,"Attaccapanni","lampadario",16,2,2,1.46,36
1043,"Attaccapanni","porta asciugamani",16,2,2,1.46,36
1043,"Attaccapanni","sistemarci i fili per non farli intrecciare",16,3,3,1.46,36
1043,"Barile","comodino",16,2,2,1.46,36
1043,"Barile","metterci sopra l'albero di natale",16,2,3,1.46,36
1043,"Barile","mobile",16,2,2,1.46,36
1043,"Barile","porta bagnoschiuma",16,2,2,1.46,36
1043,"Barile","porta gessetti",16,3,2,1.46,36
1043,"Barile","porta giubbini o vestiti",16,3,2,1.46,36
1043,"Barile","scrivania",16,2,2,1.46,36
1043,"Barile","sedia",16,2,2,1.46,36
1043,"Barile","tavolo",16,2,2,1.46,36
1043,"Bottiglia di plastica","annaffiatoio",16,2,2,1.46,36
1043,"Bottiglia di plastica","arma",16,2,2,1.46,36
1043,"Bottiglia di plastica","centrotavola",16,3,3,1.46,36
1043,"Bottiglia di plastica","fermaporte",16,2,2,1.46,36
1043,"Bottiglia di plastica","mattarello",16,2,2,1.46,36
1043,"Bottiglia di plastica","pallone",16,2,2,1.46,36
1043,"Bottiglia di plastica","per stendere la pasta fatta a mano",16,3,4,1.46,36
1043,"Bottiglia di plastica","peso per la palestra",16,2,2,1.46,36
1043,"Bottiglia di plastica","vaso",16,2,2,1.46,36
1043,"Lampadina","decorazione",16,2,2,1.46,36
1043,"Lampadina","pallina per l'albero di natale",16,2,2,1.46,36
1043,"Lampadina","porta oggetti",16,2,3,1.46,36
1043,"Lampadina","soprammobile",16,2,2,1.46,36
1043,"Lampadina","vaso",16,2,2,1.46,36
1043,"Libro","cuscino",16,2,2,1.46,36
1043,"Libro","fermaporte",16,2,2,1.46,36
1043,"Libro","mensola",16,2,2,1.46,36
1043,"Libro","per esercizi di equilibro",16,2,3,1.46,36
1043,"Libro","peso per la palestra",16,2,2,1.46,36
1043,"Libro","quaderno",16,2,2,1.46,36
1043,"Libro","usato per far seccare le foglie",16,2,2,1.46,36
1043,"Libro","vassoio",16,2,2,1.46,36
1043,"Sedia","appendi panni",16,2,2,1.46,36
1043,"Sedia","ferma porte",16,2,2,1.46,36
1043,"Sedia","libreria",16,2,2,1.46,36
1043,"Sedia","poggia piedi",16,2,2,1.46,36
1043,"Sedia","portavaso",16,2,2,1.46,36
1043,"Sedia","scarpiera",16,3,4,1.46,36
1043,"Sedia","step per gli esercizi",16,2,3,1.46,36
1044,"Attaccapanni","porta orecchini",16,2,2,1.65,30
1044,"Barile","fare delle travi di legno",16,3,3,1.65,30
1044,"Barile","fare un foro e inserirci oggetti e luci per esempio fare un presepe",16,3,3,1.65,30
1044,"Barile","utilizzarlo come tavolo",16,2,2,1.65,30
1044,"Barile","utilizzarlo come vaso",16,2,2,1.65,30
1044,"Bottiglia di plastica","borsa dell'acqua calda",16,2,3,1.65,30
1044,"Bottiglia di plastica","usare piu bottiglie per creare un albero di natale",16,2,2,1.65,30
1044,"Bottiglia di plastica","vaso per fiori",16,2,2,1.65,30
1044,"Lampadina","ampolla con acqua",16,3,3,1.65,30
1044,"Libro","album di foto",16,2,2,1.65,30
1044,"Libro","coriandoli",16,3,4,1.65,30
1044,"Sedia","tavolino togliendo la parte superiore",16,2,2,1.65,30
1045,"Attaccapanni","si puo utilizzare come riga",16,2,2,2.18,28
1045,"Attaccapanni","tagliandolo si possono ricavare tre mestoli in legno",16,4,3,2.18,28
1045,"Barile","come sedia",16,2,2,2.18,28
1045,"Barile","come tavolo",16,2,2,2.18,28
1045,"Barile","come un ponte tagliandolo",16,4,4,2.18,28
1045,"Barile","come vaso",16,2,2,2.18,28
1045,"Barile","tagliando la parte in mezzo puo divntare una poltrona se messo in orizzontale",16,2,2,2.18,28
1045,"Bottiglia di plastica","annaffiatoio",16,2,2,2.18,28
1045,"Bottiglia di plastica","portamatite",16,2,2,2.18,28
1045,"Bottiglia di plastica","vaso",16,2,2,2.18,28
1045,"Lampadina","come bicchiere",16,4,2,2.18,28
1045,"Lampadina","si può rompere il vetro e creare un coltello",16,3,2,2.18,28
1045,"Lampadina","si può usare come vaso togliendo le cose all'interno",16,2,2,2.18,28
1045,"Lampadina","si può usare per riscaldarsi",16,2,2,2.18,28
1045,"Lampadina","si può utilizzare come centrotavola",16,2,2,2.18,28
1045,"Libro","come un portaogetti eliminando le pagine all'interno",16,2,2,2.18,28
1045,"Libro","come una mensola",16,2,2,2.18,28
1045,"Libro","con le pagine si possono fare dei pacchi regalo",16,3,3,2.18,28
1045,"Libro","con le pagine si possono fare gli origami",16,2,2,2.18,28
1045,"Libro","fermaporta",16,2,2,2.18,28
1045,"Sedia","come mensola",16,2,2,2.18,28
1045,"Sedia","come scala",16,2,2,2.18,28
1045,"Sedia","come tavolo",16,2,2,2.18,28
1045,"Sedia","togliendo gambe e parte superire e unendole prima le gambe e poi in orizzontale la parte superiore può dibentare uno scaffale per i libri",16,3,2,2.18,28
1045,"Sedia","togliendo la parte superiore e le gambre diventa un tagliere",16,3,3,2.18,28
1045,"Sedia","un comodino",16,2,2,2.18,28
1046,"Attaccapanni","appendi comande",16,4,4,1.7,24
1046,"Attaccapanni","appendi vaso",16,2,2,1.7,24
1046,"Attaccapanni","attrezzi del dentista",16,4,5,1.7,24
1046,"Attaccapanni","boomerang",16,2,2,1.7,24
1046,"Attaccapanni","calzascarpe",16,4,4,1.7,24
1046,"Attaccapanni","carrucola",16,2,2,1.7,24
1046,"Attaccapanni","chiave per scassinare",16,4,4,1.7,24
1046,"Attaccapanni","manubrio di aereo",16,3,2,1.7,24
1046,"Attaccapanni","orecchino",16,2,2,1.7,24
1046,"Attaccapanni","pulisci pesce",16,5,4,1.7,24
1046,"Attaccapanni","uncino",16,2,2,1.7,24
1046,"Barile","comodino",16,2,2,1.7,24
1046,"Barile","martello",16,3,2,1.7,24
1046,"Barile","modellatore spina dorsale",16,4,5,1.7,24
1046,"Barile","oggetto sessuale",16,4,4,1.7,24
1046,"Barile","ostacolo",16,3,2,1.7,24
1046,"Barile","sacco da boxe",16,4,4,1.7,24
1046,"Barile","sedia",16,2,2,1.7,24
1046,"Barile","sgabello",16,2,2,1.7,24
1046,"Barile","tavolo",16,2,2,1.7,24
1046,"Barile","vaso",16,2,2,1.7,24
1046,"Barile","vestito",16,3,4,1.7,24
1046,"Bottiglia di plastica","albero di natale",16,2,2,1.7,24
1046,"Bottiglia di plastica","annaffiatoio",16,2,2,1.7,24
1046,"Bottiglia di plastica","bicchiere",16,2,2,1.7,24
1046,"Bottiglia di plastica","contenitore riso",16,3,3,1.7,24
1046,"Bottiglia di plastica","lampadina",16,2,2,1.7,24
1046,"Bottiglia di plastica","mazzo per picchiae",16,3,3,1.7,24
1046,"Bottiglia di plastica","palla",16,2,2,1.7,24
1046,"Bottiglia di plastica","portaposate",16,3,3,1.7,24
1046,"Bottiglia di plastica","portaspazzolini",16,2,2,1.7,24
1046,"Bottiglia di plastica","posacenere",16,2,2,1.7,24
1046,"Bottiglia di plastica","prendimosche",16,2,3,1.7,24
1046,"Bottiglia di plastica","profumatore per ambienti",16,4,3,1.7,24
1046,"Bottiglia di plastica","salvadanaio",16,2,2,1.7,24
1046,"Bottiglia di plastica","scolapasta",16,3,3,1.7,24
1046,"Bottiglia di plastica","vaso",16,2,2,1.7,24
1046,"Lampadina","accendino",16,3,3,1.7,24
1046,"Lampadina","candeline",16,3,3,1.7,24
1046,"Lampadina","idee tanginbili",16,2,3,1.7,24
1046,"Lampadina","matrimonio",16,2,3,1.7,24
1046,"Lampadina","orecchino",16,3,3,1.7,24
1046,"Lampadina","palloncino",16,2,2,1.7,24
1046,"Lampadina","tappo",16,2,3,1.7,24
1046,"Lampadina","vaso",16,2,2,1.7,24
1046,"Libro","accendi fuoco",16,2,2,1.7,24
1046,"Libro","arma",16,2,2,1.7,24
1046,"Libro","arte",16,2,3,1.7,24
1046,"Libro","carta assorbitutto",16,3,3,1.7,24
1046,"Libro","cassaforte",16,2,2,1.7,24
1046,"Libro","cuscino",16,2,2,1.7,24
1046,"Libro","fermacarte",16,2,2,1.7,24
1046,"Libro","fermaporte",16,2,2,1.7,24
1046,"Libro","mascherina per dormire",16,4,4,1.7,24
1046,"Libro","muro",16,3,3,1.7,24
1046,"Libro","palla",16,4,4,1.7,24
1046,"Libro","portagioie",16,2,2,1.7,24
1046,"Libro","rialzo per tavolino",16,2,2,1.7,24
1046,"Libro","scala",16,2,2,1.7,24
1046,"Libro","sedia",16,2,3,1.7,24
1046,"Libro","tagliere",16,4,4,1.7,24
1046,"Libro","tappeto",16,3,4,1.7,24
1046,"Libro","tenda",16,3,4,1.7,24
1046,"Sedia","accendi fuoco",16,2,2,1.7,24
1046,"Sedia","appendiabito",16,2,2,1.7,24
1046,"Sedia","fermaporte",16,2,2,1.7,24
1046,"Sedia","giostra",16,3,4,1.7,24
1046,"Sedia","occupare spazio",16,2,2,1.7,24
1046,"Sedia","ostacolo",16,3,2,1.7,24
1046,"Sedia","scala",16,2,2,1.7,24
1046,"Sedia","sgabello",16,2,2,1.7,24
1046,"Sedia","tavolo",16,2,2,1.7,24
1047,"Attaccapanni","appendere oggetti come collane",16,2,2,1.5,27
1047,"Attaccapanni","cornice per foto",16,2,2,1.5,27
1047,"Attaccapanni","orecchini ecc.",16,2,2,1.5,27
1047,"Barile","cassettiera",16,2,2,1.5,27
1047,"Barile","lavandino",16,2,2,1.5,27
1047,"Barile","macchina per cucire",16,3,4,1.5,27
1047,"Barile","mobile",16,2,2,1.5,27
1047,"Barile","sedia",16,2,2,1.5,27
1047,"Barile","sgabello",16,2,2,1.5,27
1047,"Barile","tavolo",16,2,2,1.5,27
1047,"Barile","vaso per fiori",16,2,2,1.5,27
1047,"Bottiglia di plastica","albero di natale utilizzandone piu di una",16,2,2,1.5,27
1047,"Bottiglia di plastica","costruire stelle con i l fondo",16,4,5,1.5,27
1047,"Bottiglia di plastica","decorazioni per albero di natele",16,2,2,1.5,27
1047,"Bottiglia di plastica","personaggi presepe",16,3,4,1.5,27
1047,"Bottiglia di plastica","porta oggetti",16,2,2,1.5,27
1047,"Bottiglia di plastica","porta penne",16,2,2,1.5,27
1047,"Bottiglia di plastica","se in vetro porta candele",16,3,3,1.5,27
1047,"Bottiglia di plastica","usare il tappo per chiudere una bustina di plastica",16,3,3,1.5,27
1047,"Lampadina","boccetta per profumo",16,4,4,1.5,27
1047,"Lampadina","decorazione per l'intero della casa",16,2,2,1.5,27
1047,"Lampadina","lanterna",16,1,1,1.5,27
1047,"Lampadina","tappo per bottiglia",16,2,3,1.5,27
1047,"Libro","appoggiare oggetti",16,2,2,1.5,27
1047,"Libro","decorare le apareti con le pagine",16,3,3,1.5,27
1047,"Libro","decorazioni natalizie e decorazioni varie",16,2,2,1.5,27
1047,"Libro","fermacarte",16,2,2,1.5,27
1047,"Libro","fermaporta",16,2,2,1.5,27
1047,"Libro","poggia candele",16,3,3,1.5,27
1047,"Libro","vestiti",16,3,4,1.5,27
1047,"Sedia","appendino",16,2,2,1.5,27
1047,"Sedia","carrello per la spesa",16,2,2,1.5,27
1047,"Sedia","comodini",16,2,2,1.5,27
1047,"Sedia","poggia oggetti",16,2,2,1.5,27
1047,"Sedia","poggia vasi",16,2,2,1.5,27
1047,"Sedia","porta ombrelli",16,2,3,1.5,27
1047,"Sedia","strumento musicale/percussioni",16,2,2,1.5,27
1047,"Sedia","tavolo",16,2,2,1.5,27
1048,"Attaccapanni","opera d'arte raccogliere piccoli oggetti",16,3,2,1.18,14
1048,"Barile","comodino",16,2,2,1.18,14
1048,"Barile","contenitore",16,1,1,1.18,14
1048,"Barile","sedia",16,2,2,1.18,14
1048,"Barile","tavolo",16,2,2,1.18,14
1048,"Bottiglia di plastica","contenitore di biglie",16,3,3,1.18,14
1048,"Bottiglia di plastica","portapenne",16,2,2,1.18,14
1048,"Lampadina","oggetto da collezione",16,2,2,1.18,14
1048,"Lampadina","opera d'arte",16,2,3,1.18,14
1048,"Libro","alimentare il fuoco",16,2,2,1.18,14
1048,"Libro","ferma carte",16,2,2,1.18,14
1048,"Libro","ferma porta",16,2,2,1.18,14
1048,"Libro","ripiano",16,2,2,1.18,14
1048,"Sedia","appendiabito",16,2,2,1.18,14
1048,"Sedia","comodino",16,2,2,1.18,14
1048,"Sedia","cuccia",16,2,2,1.18,14
1049,"Attaccapanni","altalena per uccelli",16,4,3,1.28,27
1049,"Attaccapanni","appendere",16,1,1,1.28,27
1049,"Attaccapanni","colpo contundente",16,2,3,1.28,27
1049,"Attaccapanni","fermaporta",16,3,3,1.28,27
1049,"Attaccapanni","grattarsi",16,2,2,1.28,27
1049,"Attaccapanni","infilzare",16,2,2,1.28,27
1049,"Attaccapanni","lanciare per far cadere qualcosa",16,3,2,1.28,27
1049,"Attaccapanni","porta per giochi con palline o monete",16,4,2,1.28,27
1049,"Attaccapanni","prendere altri oggetti",16,2,2,1.28,27
1049,"Barile","conservare cibo",16,2,2,1.28,27
1049,"Barile","costruire oggetti semplici in legno",16,2,2,1.28,27
1049,"Barile","far annegare",16,3,3,1.28,27
1049,"Barile","far esplodere",16,3,3,1.28,27
1049,"Barile","far fermentare vino",16,1,1,1.28,27
1049,"Barile","far rotolare",16,2,2,1.28,27
1049,"Barile","liquidi o materiale generico",16,1,1,1.28,27
1049,"Barile","nascondersi",16,2,2,1.28,27
1049,"Barile","riempire",16,1,1,1.28,27
1049,"Barile","riscaldare e dunque torturare",16,4,4,1.28,27
1049,"Barile","sedersi",16,2,2,1.28,27
1049,"Barile","spiare",16,4,4,1.28,27
1049,"Bottiglia di plastica","avvelenare",16,3,3,1.28,27
1049,"Bottiglia di plastica","bagnare",16,2,2,1.28,27
1049,"Bottiglia di plastica","bere",16,1,1,1.28,27
1049,"Bottiglia di plastica","congelare",16,2,2,1.28,27
1049,"Bottiglia di plastica","conservare liquidi generali",16,2,2,1.28,27
1049,"Bottiglia di plastica","conservare urina o altri liquidi organici",16,3,2,1.28,27
1049,"Bottiglia di plastica","inumidire",16,2,2,1.28,27
1049,"Bottiglia di plastica","lanciare",16,2,2,1.28,27
1049,"Bottiglia di plastica","munizioni per fucile ad acqua",16,4,4,1.28,27
1049,"Bottiglia di plastica","raffreddare altro",16,2,2,1.28,27
