"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
1282,"brick","neerleggen",6,3,"neerleggen",3,2
1422,"brick","Neetskab",6,3,"neetskab",0,0
1433,"brick","nemen als huisdier",6,3,"nemen huisdier",4,4
1407,"brick","nieuwe voorwerpen creeeren",6,3,"nieuwe voorwerpen creÃ«ren",3,2
1437,"brick","niks",6,3,"niks",0,0
1467,"brick","een noot open breken",6,3,"noot open breken",3,3
1787,"brick","noten kraken",6,3,"noten kraken",3,3
1340,"brick","noten openkraken",6,3,"noten open kraken",3,3
1855,"brick","notenkraker",6,3,"notenkraker",3,3
1507,"brick","om een object te verzwaren",6,3,"object verzwaren",2,2
1492,"brick","obstakels met skeeleren",6,3,"obstakels skeeleren",3,3
1569,"brick"," om te oefenen",6,3,"oefenen",0,2
1757,"brick","als oefening voor gewichtheffen",6,3,"oefening gewichtheffen",3,3
1341,"brick","omhakken",6,3,"omhakken",4,0
1419,"brick","omheining",6,3,"omheining",2,2
1552,"brick","omheining",6,3,"omheining",2,2
1410,"brick","omheining van een kampvuur",6,3,"omheining kampvuur",2,2
1679,"brick","omringen van een kampvuur",6,3,"omringen kampvuur",2,2
1344,"brick","omrollen ",6,3,"omrollen",3,2
1434,"brick","omsmelten",6,3,"omsmelten",4,2
1494,"brick","omtoveren tot mascotte",6,3,"omtoveren mascotte",4,4
1519,"brick","Onder computer",6,3,"onder computer",3,3
1545,"brick"," onder laptop",6,3,"onder laptop",3,3
1503,"brick","Onder stoelpoten zetten zodat stoel hoger staat",6,3,"onder stoelpoten zetten zodat stoel hoger staat",4,2
1866,"brick","onderdeel",6,3,"onderdeel",2,1
1657,"brick","onderdeel van een huis",6,3,"onderdeel huis",1,1
1657,"brick","onderdeel van een kunstwerk",6,3,"onderdeel kunstwerk",3,3
1354,"brick","onderdeel van muur",6,3,"onderdeel muur",1,1
1424,"brick","als ondergrond gebruiken",6,3,"ondergrond",2,2
1537,"brick","ondergrond",6,3,"ondergrond",2,2
1689,"brick","als ondergrond",6,3,"ondergrond",2,2
1298,"brick","ondergrond voor beeldhouwwerken",6,3,"ondergrond beeldhouwwerken",3,2
1547,"brick","ondergrond om iets op te leggen",6,3,"ondergrond leggen",2,2
1865,"brick","onderlegger",6,3,"onderlegger",3,2
1377,"brick","onderlegger kopje",6,3,"onderlegger kopje",3,2
1286,"brick","ondersteunen",6,3,"ondersteunen",2,2
1894,"brick","ondersteuner",6,3,"ondersteuner",2,2
1865,"brick","ondersteuning",6,3,"ondersteuning",2,2
1279,"brick","onderzetter",6,3,"onderzetter",3,2
1293,"brick","onderzetter",6,3,"onderzetter",3,2
1297,"brick","onderzetter",6,3,"onderzetter",3,2
1314,"brick","onderzetter",6,3,"onderzetter",3,2
1315,"brick","als onderzetter gebruiken",6,3,"onderzetter",3,2
1335,"brick","onderzetter",6,3,"onderzetter",3,2
1339,"brick","onderzetter",6,3,"onderzetter",3,2
1354,"brick","onderzetter",6,3,"onderzetter",3,2
1373,"brick","onderzetter",6,3,"onderzetter",3,2
1392,"brick","onderzetter",6,3,"onderzetter",3,2
1468,"brick","onderzetter",6,3,"onderzetter",3,2
1469,"brick","onderzetter",6,3,"onderzetter",3,2
1472,"brick","onderzetter",6,3,"onderzetter",3,2
1480,"brick","onderzetter",6,3,"onderzetter",3,2
1482,"brick","onderzetter",6,3,"onderzetter",3,2
1503,"brick","Als onderzetter gebruiken",6,3,"onderzetter",3,2
1508,"brick","onderzetter",6,3,"onderzetter",3,2
1514,"brick","onderzetter",6,3,"onderzetter",3,2
1520,"brick","onderzetter",6,3,"onderzetter",3,2
1550,"brick","onderzetter",6,3,"onderzetter",3,2
1567,"brick","als onderzteer",6,3,"onderzetter",3,2
1625,"brick","onderzetter",6,3,"onderzetter",3,2
1653,"brick","onderzetter",6,3,"onderzetter",3,2
1656,"brick","onderzetter",6,3,"onderzetter",3,2
1662,"brick","onderzetter",6,3,"onderzetter",3,2
1698,"brick","als onderzetter",6,3,"onderzetter",3,2
1707,"brick","onderzetter",6,3,"onderzetter",3,2
1712,"brick","onderzetter",6,3,"onderzetter",3,2
1727,"brick","Onderzetter",6,3,"onderzetter",3,2
1729,"brick","onderzetter",6,3,"onderzetter",3,2
1748,"brick","onderzetter",6,3,"onderzetter",3,2
1751,"brick","als onderzetter",6,3,"onderzetter",3,2
1757,"brick","onderzetter",6,3,"onderzetter",3,2
1761,"brick","onderzetter",6,3,"onderzetter",3,2
1777,"brick","onderzetter",6,3,"onderzetter",3,2
1798,"brick","onderzetter",6,3,"onderzetter",3,2
1802,"brick","onderzetter",6,3,"onderzetter",3,2
1828,"brick","als onderzetter gebruiken",6,3,"onderzetter",3,2
1830,"brick","onderzetter",6,3,"onderzetter",3,2
1892,"brick","onderzetter",6,3,"onderzetter",3,2
1787,"brick","gebruiken als onderzetter voor een plank",6,3,"onderzetter plank",4,2
1898,"brick","een ongelijk staande tafel recht zetten",6,3,"ongelijk staande tafel recht zetten",4,2
1833,"brick","ontwerpen maken ",6,3,"ontwerpen",3,3
1503,"brick"," bijvoorbeeld knoflook",6,3,"oorbeeld knoflook",0,0
1407,"brick"," bijvoorbeeld als een tafel scheef staat",6,3,"oorbeeld tafel scheef staat",0,2
1683,"brick","Opblazen",6,3,"opblazen",3,4
1735,"brick","opbouwen",6,3,"opbouwen",1,1
1461,"brick","opdelen in kleinere steentjes",6,3,"opdelen kleinere steentjes",3,2
1648,"brick","opdien bord",6,3,"opdien bord",4,3
1358,"brick","opduiken",6,3,"opduiken",4,4
1316,"brick","openhaard maken",6,3,"open haard",1,2
1327,"brick","openhaard",6,3,"open haard",1,2
1484,"brick","open haard",6,3,"open haard",1,2
1510,"brick","openhaar",6,3,"open haard",1,2
1510,"brick","openhaard",6,3,"open haard",1,2
1562,"brick","openhaard",6,3,"open haard",1,2
1667,"brick","openhaard",6,3,"open haard",1,2
1690,"brick","open haard",6,3,"open haard",1,2
1804,"brick","open haard",6,3,"open haard",1,2
1405,"brick","als ophoging voor laptop ",6,3,"ophoging laptop",3,2
1701,"brick","oprit",6,3,"oprit",1,1
1326,"brick","opsta stuk",6,3,"opsta stuk",2,2
1722,"brick","opstapelen",6,3,"opstapelen",1,1
1874,"brick","opstapelen",6,3,"opstapelen",1,1
1300,"brick","opstapje",6,3,"opstapje",2,2
1308,"brick","als opstapje gebruiken",6,3,"opstapje",2,2
1407,"brick","opstapje van maken",6,3,"opstapje",2,2
1430,"brick","Om als opstapje te gebruiken",6,3,"opstapje",2,2
1462,"brick","opstapje",6,3,"opstapje",2,2
1469,"brick","opstapje",6,3,"opstapje",2,2
1512,"brick","opstapje",6,3,"opstapje",2,2
1520,"brick","opstapje",6,3,"opstapje",2,2
1569,"brick","als opstapje gebruiken",6,3,"opstapje",2,2
1619,"brick","opstapje",6,3,"opstapje",2,2
1625,"brick","opstapje",6,3,"opstapje",2,2
1632,"brick","opstapje",6,3,"opstapje",2,2
1655,"brick","opstapje ",6,3,"opstapje",2,2
1691,"brick","opstapje",6,3,"opstapje",2,2
1709,"brick","opstapje",6,3,"opstapje",2,2
1732,"brick","opstapje",6,3,"opstapje",2,2
1810,"brick","opstapje",6,3,"opstapje",2,2
1821,"brick","opstapje",6,3,"opstapje",2,2
1822,"brick","als opstapje",6,3,"opstapje",2,2
1841,"brick","Opstapje",6,3,"opstapje",2,2
1842,"brick","opstapje",6,3,"opstapje",2,2
1845,"brick","gebruiiken als opstapje",6,3,"opstapje",2,2
1863,"brick","opstapje van maken",6,3,"opstapje",2,2
1874,"brick","opstapje",6,3,"opstapje",2,2
1877,"brick","opstapje",6,3,"opstapje",2,2
1883,"brick","opstapje",6,3,"opstapje",2,2
1898,"brick","opstapje",6,3,"opstapje",2,2
1907,"brick","opstapje ",6,3,"opstapje",2,2
1702,"brick","opstapje als je ergens net niet bij kan",6,3,"opstapje ergens net niet",2,2
1717,"brick","een opstapje om wat op de kast te pakken",6,3,"opstapje kast pakken",2,2
1454,"brick"," opstapjes",6,3,"opstapjes",2,2
1392,"brick","opstappertje",6,3,"opstappen",2,2
1439,"brick","opwarmen als kruik",6,3,"opwarmen kruik",4,5
1729,"brick","opzetstukje",6,3,"opzetstukje",3,2
1752,"brick","iets opzetten",6,3,"opzetten",2,2
1711,"brick","oranje",6,3,"oranje",0,0
1530,"brick","originele tafel mee bouwen",6,3,"originele tafel bouwen",4,2
1312,"brick","oven",6,3,"oven",3,2
1366,"brick","oven van maken",6,3,"oven",3,2
1419,"brick","om een oven mee te maken",6,3,"oven",3,2
1712,"brick","oven",6,3,"oven",3,2
1866,"brick","oven",6,3,"oven",3,2
1891,"brick","oven in de tuin bouwen",6,3,"oven tuin bouwen",3,2
1298,"brick","ovens",6,3,"ovens",3,2
1679,"brick","als een overgooi object",6,3,"overgooi object",3,2
1304,"brick","overgooien",6,3,"overgooien",3,2
1322,"brick","overgooien",6,3,"overgooien",3,2
1347,"brick","overgooien",6,3,"overgooien",3,2
1396,"brick","overgooien",6,3,"overgooien",3,2
1433,"brick","overgooien",6,3,"overgooien",3,2
1490,"brick","overgooien",6,3,"overgooien",3,2
1492,"brick","overgooien",6,3,"overgooien",3,2
1519,"brick","overgooien",6,3,"overgooien",3,2
1655,"brick","overgooien",6,3,"overgooien",3,2
1686,"brick","overgooien",6,3,"overgooien",3,2
1697,"brick","mee overgooien",6,3,"overgooien",3,2
1735,"brick","overgooien",6,3,"overgooien",3,2
1751,"brick","mee overgooien",6,3,"overgooien",3,2
1762,"brick","mee overgooien",6,3,"overgooien",3,2
1898,"brick","overgooien",6,3,"overgooien",3,2
1492,"brick","overheen springen",6,3,"overheen springen",3,2
1898,"brick","paaltjes voor voetbaldoel",6,3,"paaltjes voetbaldoel",3,4
1278,"brick","pad",6,3,"pad",1,1
1398,"brick","pad",6,3,"pad",1,1
1419,"brick","pad",6,3,"pad",1,1
1510,"brick","padje",6,3,"padje",1,1
1896,"brick","pakketje",6,3,"pakketje",3,2
1537,"brick","in een pan doen (BAKsteen)",6,3,"pan",4,3
1844,"brick","pan",6,3,"pan",4,3
1892,"brick","in de pan",6,3,"pan",4,3
1892,"brick","pannen onderzetter",6,3,"pannen onderzetter",3,2
1688,"brick","Paperweight",6,3,"paper weight",2,2
1877,"brick","paper weight",6,3,"paper weight",2,2
1377,"brick","op papier leggen zodat het niet wegwaaid",6,3,"papier leggen zodat niet wegwaait",2,2
1634,"brick","Kan je op papier leggen zodat het niet wegwaait ",6,3,"papier leggen zodat niet wegwaait",2,2
1716,"brick","om papier niet te laten wegwaaien",6,3,"papier niet laten wegwaaien",2,2
1315,"brick","papier plat drukken",6,3,"papier plat drukken",2,2
1499,"brick","papier op zijn plek houden",6,3,"papier plek houden",2,2
1657,"brick","papier tegenhouder",6,3,"papier tegenhouden",2,2
1285,"brick","papier vasthouden",6,3,"papier vasthouden",2,2
1514,"brick","papier vasthouder",6,3,"papier vasthouder",2,2
1691,"brick","papiergewicht",6,3,"papiergewicht",2,2
1350,"brick","Papierhouder",6,3,"papierhouder",2,2
1777,"brick","papierhouder",6,3,"papierhouder",2,2
1485,"brick","je kunt een patroon leggen",6,3,"patroon leggen",2,2
1657,"brick","pedaal",6,3,"pedaal",4,4
1301,"brick","pennenbakje",6,3,"pennenbakje",4,3
1764,"brick","pennenhouder met gaatjes",6,3,"pennenhouder gaatjes",4,3
1702,"brick","op je picknickkleed leggen zodat het niet wegwaait",6,3,"picknickkleed leggen zodat niet wegwaait",2,2
1422,"brick","Pijn",6,3,"pijn",2,2
1422,"brick","Pijn",6,3,"pijn",2,2
1717,"brick","iemand pijn doen",6,3,"pijn",2,2
1422,"brick","Pijnlijk",6,3,"pijnlijk",2,2
1550,"brick","pilaar",6,3,"pilaar",1,1
1625,"brick","pilaar",6,3,"pilaar",1,1
1729,"brick","pilaar",6,3,"pilaar",1,1
1763,"brick","pion",6,3,"pion",4,2
1417,"brick","pizza's bakken",6,3,"pizza s bakken",3,2
1611,"brick","pizzamaker bouwen",6,3,"pizzamaker bouwen",3,2
1689,"brick","pizzaoven mee maken",6,3,"pizzaoven",3,2
1471,"brick","plaatsen",6,3,"plaatsen",2,1
1716,"brick","plank in kast",6,3,"plank kast",4,3
1468,"brick","plankje",6,3,"plankje",4,3
1636,"brick","plankje op dingen op te houden",6,3,"plankje dingen houden",4,3
1301,"brick","plantenbak van maken",6,3,"plantenbak",3,3
1440,"brick","plantenbak",6,3,"plantenbak",3,3
1469,"brick","plantenbak van maken",6,3,"plantenbak",3,3
1480,"brick","plantenbak",6,3,"plantenbak",3,3
1499,"brick","plantenbak ",6,3,"plantenbak",3,3
1534,"brick"," plantenbak",6,3,"plantenbak",3,3
1544,"brick","plantenbak",6,3,"plantenbak",3,3
1894,"brick","plantenbak",6,3,"plantenbak",3,3
1375,"brick","een plantenpot van bouwen",6,3,"plantenpot bouwen",3,3
1536,"brick","Plantenpot verzwaren",6,3,"plantenpot verzwaren",2,2
1392,"brick","plat maken",6,3,"plat",3,2
1461,"brick","gebruiken om iets plat te maken",6,3,"plat",2,2
1894,"brick","platdrukker",6,3,"platdrukker",2,2
1281,"brick"," plein",6,3,"plein",0,1
1281,"brick","plein",6,3,"plein",0,1
1462,"brick","plek afbakenen",6,3,"plek afbakenen",2,2
1443,"brick","iets pletten",6,3,"pletten",3,2
1361,"brick"," pletten van dingen",6,3,"pletten dingen",3,2
1540,"brick","pletten van kruiden",6,3,"pletten kruiden",3,2
1458,"brick","podium",6,3,"podium",2,2
1847,"brick","podium",6,3,"podium",2,2
1417,"brick","podium bouwen",6,3,"podium bouwen",2,2
1627,"brick","om polaroids mee tegen een muur te klemmen",6,3,"polaroid tegen muur klemmen",4,4
1441,"brick","poort van maken ",6,3,"poort",1,1
1620,"brick","een poort bouwen",6,3,"poort bouwen",1,1
1465,"brick","poot bijv. bed",6,3,"poot oorbeeld bed",3,1
1375,"brick","een popetje van maken",6,3,"poppetje",4,4
1787,"brick","poten van een tafel",6,3,"poten tafel",3,2
1465,"brick"," te prakken",6,3,"prakken",3,2
1309,"brick","er over praten",6,3,"praten",3,3
1898,"brick","presspapier",6,3,"presse papier",2,2
1633,"brick","primitieve kookplaat",6,3,"primitieve kookplaat",3,3
1788,"brick","prop voor een trucje",6,3,"prop trucje",3,3
1897,"brick","raam",6,3,"raam",2,1
1467,"brick","een raam breken",6,3,"raam breken",2,2
1717,"brick","een raam breken",6,3,"raam breken",2,2
1405,"brick","raam gooien",6,3,"raam gooien",2,2
1709,"brick","door een raam gooien",6,3,"raam gooien",2,2
1828,"brick","door raam gooien wanneer je niet door de deur kan ",6,3,"raam gooien wanneer niet deur",2,2
1433,"brick","door een raam heen gooien",6,3,"raam heen gooien",2,2
1374,"brick","raam ingooien",6,3,"raam ingooien",2,2
1449,"brick","raam mee ingooien ",6,3,"raam ingooien",2,2
1531,"brick","raam ingooien",6,3,"raam ingooien",2,2
1545,"brick"," raam ingooien",6,3,"raam ingooien",2,2
1552,"brick","raam ingooien",6,3,"raam ingooien",2,2
1620,"brick","raam ingooien",6,3,"raam ingooien",2,2
1618,"brick","een raam ingooien als er nood is",6,3,"raam ingooien nood",2,2
1308,"brick","raam inslaan",6,3,"raam inslaan",2,2
1530,"brick","een raam inslaan",6,3,"raam inslaan",2,2
1569,"brick","een raam inslaan indien nodig",6,3,"raam inslaan indien nodig",2,2
1804,"brick","raam intikken",6,3,"raam intikken",2,2
1439,"brick","raam koptmaken",6,3,"raam kapot",2,2
1293,"brick","raam kapot gooien",6,3,"raam kapot gooien",2,2
1278,"brick","raam kapot smijten",6,3,"raam kapot smijten",2,2
1335,"brick","raamopenhouder",6,3,"raam openhouden",2,2
1337,"brick"," raam openhouden",6,3,"raam openhouden",2,2
1507,"brick","om een raam in te slaan",6,3,"raam slaan",2,2
1785,"brick","raamen ingooien",6,3,"ramen ingooien",2,2
1441,"brick","ramen mee inslaan ",6,3,"ramen inslaan",2,2
1313,"brick","ramenintikker",6,3,"ramen intikken",2,2
1611,"brick","ramen kapot maken",6,3,"ramen kapot",2,2
1439,"brick","rechthouder",6,3,"recht houder",2,2
1590,"brick","recht op zetten",6,3,"recht zetten",2,2
1291,"brick","gebruiken om rechthoek of rechte lijn te tekenen",6,3,"rechthoek rechte lijn tekenen",4,3
1625,"brick","een rechthoekvorm overtrekken",6,3,"rechthoek vorm overtrekken",4,3
1344,"brick","rechtop zetten ",6,3,"rechtop zetten",2,2
1668,"brick","als referentie kleur voor muren",6,3,"referentie kleur muren",4,3
1748,"brick","referentiegewicht",6,3,"referentiegewicht",3,4
1841,"brick","Regen stoppen",6,3,"regen stoppen",3,3
1668,"brick","als relatief gewicht als ik dingen aan het wegen",6,3,"relatief gewicht dingen wegen",3,4
1836,"brick","rem tussen de deur",6,3,"rem tussen deur",2,2
1727,"brick","de rest is geschiedenis",6,3,"rest geschiedenis",0,0
1590,"brick","rgsrgdgf",6,3,"rgsrgdgf",0,0
1547,"brick","om te rijden",6,3,"rijden",5,0
1756,"brick","ring voor vuur buiten",6,3,"ring vuur buiten",2,2
1322,"brick","rollen",6,3,"rollen",2,2
1449,"brick","rollen ",6,3,"rollen",2,2
1716,"brick","om iets rollends tegen te houden op een helling",6,3,"rollend tegen houden helling",3,2
1508,"brick","rondje voor vuur",6,3,"rondje vuur",2,2
1422,"brick","Rood",6,3,"rood",0,0
1422,"brick","Rood worden",6,3,"rood",0,0
1398,"brick","rotsen",6,3,"rotsen",0,0
1569,"brick","als ruggensteun gebruiken",6,3,"ruggensteun",5,3
1731,"brick","Ruiken?",6,3,"ruiken",3,3
1278,"brick","ruilmiddel",6,3,"ruilmiddel",3,3
1695,"brick","ruimtescheider",6,3,"ruimte scheiden",2,3
1530,"brick","een ruimte mee vullen",6,3,"ruimte vullen",3,2
1464,"brick","ruit",6,3,"ruit",2,2
1350,"brick","Je kan er een ruit mee breken",6,3,"ruit breken",2,2
1457,"brick","Ruit breken",6,3,"ruit breken",2,2
1377,"brick","ruit in gooien",6,3,"ruit gooien",2,2
1443,"brick","ruit in gooien",6,3,"ruit gooien",2,2
1470,"brick","om een ruit in te gooien",6,3,"ruit gooien",2,2
1511,"brick","door ruit gooien",6,3,"ruit gooien",2,2
1751,"brick","door een ruit gooien",6,3,"ruit gooien",2,2
1752,"brick","door een ruit gooien",6,3,"ruit gooien",2,2
1845,"brick","door ruit gooien",6,3,"ruit gooien",2,2
1284,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1327,"brick","ruit mee ingooien",6,3,"ruit ingooien",2,2
1430,"brick","een ruit mee ingooien",6,3,"ruit ingooien",2,2
1469,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1492,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1633,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1652,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1674,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1686,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1761,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1787,"brick","een ruit ingooien",6,3,"ruit ingooien",2,2
1884,"brick","ruit mee ingooien",6,3,"ruit ingooien",2,2
1904,"brick","ruit ingooien",6,3,"ruit ingooien",2,2
1824,"brick","Ruit ingooien met dreigbrief",6,3,"ruit ingooien dreigbrief",2,2
1285,"brick","ruit inslaan",6,3,"ruit inslaan",2,2
1337,"brick","ruit inslaan",6,3,"ruit inslaan",2,2
1554,"brick","een ruit inslaan van je huis als je jezelf hebt buitengesloten",6,3,"ruit inslaan huis jezelf hebt buitengesloten",2,2
1850,"brick","ruit intikken ",6,3,"ruit intikken",2,2
1465,"brick","ruit kapot te gooien",6,3,"ruit kapot gooien",2,2
1536,"brick","Ruiten doorgooien",6,3,"ruiten gooien",2,2
1816,"brick","ruiten inslaan",6,3,"ruiten inslaan",2,2
1298,"brick","ruitje ingooien",6,3,"ruitje ingooien",2,2
1841,"brick","Ruitje ingooien",6,3,"ruitje ingooien",2,2
1627,"brick","om ruw oppervlak glad mee te schuren",6,3,"ruw oppervlak glad schuren",3,3
1635,"brick","samenwonen",6,3,"samenwonen",4,4
1304,"brick","schaaf",6,3,"schaaf",3,3
1763,"brick","schaats",6,3,"schaats",5,4
1822,"brick","om een scheiding mee aan te geven",6,3,"scheiding geven",2,2
1392,"brick","schep",6,3,"schep",4,4
1732,"brick","schep",6,3,"schep",4,4
1509,"brick","scherven gebruiken",6,3,"scherven",4,0
1632,"brick","schild",6,3,"schild",5,4
1284,"brick","op schilderen",6,3,"schilderen",3,3
1288,"brick","op schilderen",6,3,"schilderen",3,3
1309,"brick","schilderen",6,3,"schilderen",3,3
1509,"brick","schilderen",6,3,"schilderen",3,3
1625,"brick","om op te schilderen",6,3,"schilderen",3,3
1375,"brick","een schilderij op maken",6,3,"schilderij",3,3
1591,"brick","schilderdoek",6,3,"schildersdoek",3,3
1756,"brick","schilders""doek""",6,3,"schildersdoek",3,3
1792,"brick","schildersdoek",6,3,"schildersdoek",3,3
1877,"brick","schilderdoek",6,3,"schildersdoek",3,3
1368,"brick","schoen",6,3,"schoen",5,4
1764,"brick","schoen",6,3,"schoen",5,4
1847,"brick","schoen",6,3,"schoen",5,4
1894,"brick","schoen",6,3,"schoen",5,4
1468,"brick","schoenschrobber",6,3,"schoen schrobben",5,4
1662,"brick","schoenen",6,3,"schoenen",5,4
1296,"brick","schoenenplank",6,3,"schoenenplank",4,3
1335,"brick","schoenhouder",6,3,"schoenhouder",4,3
1631,"brick","school bouwen",6,3,"school bouwen",1,1
1346,"brick"," schoorsteen",6,3,"schoorsteen",1,1
1346,"brick","schoorsteen",6,3,"schoorsteen",1,1
1508,"brick","schoorsteen'",6,3,"schoorsteen",1,1
1687,"brick","schoorsteen",6,3,"schoorsteen",1,1
1701,"brick","schoorsteen",6,3,"schoorsteen",1,1
1821,"brick","schoorsteen",6,3,"schoorsteen",1,1
1461,"brick","schoorsteen bouwen",6,3,"schoorsteen bouwen",1,1
1590,"brick","schoppen",6,3,"schoppen",2,2
1874,"brick","schoppen",6,3,"schoppen",2,2
1777,"brick","schrijfmateriaal",6,3,"schrijfmateriaal",4,3
1309,"brick","schrijven",6,3,"schrijven",4,3
1452,"brick","schrijven",6,3,"schrijven",4,3
1521,"brick","schrijven",6,3,"schrijven",4,3
1563,"brick","gebruiken om iets mee te schrijven (door de stof die het achterlaat als je ermee sleept)",6,3,"schrijven",4,3
1683,"brick","Op schrijven",6,3,"schrijven",4,3
1907,"brick","schrijven met rood op de stoeptegels",6,3,"schrijven rood stoeptegels",4,3
1537,"brick","om te schrijven op andere stenen",6,3,"schrijven stenen",4,3
1704,"brick","schrijven op andere stenen",6,3,"schrijven stenen",4,3
1344,"brick","ermee schrijven in het zand",6,3,"schrijven zand",4,3
1590,"brick","schuiven",6,3,"schuiven",2,2
1316,"brick","schuren",6,3,"schuren",3,3
1344,"brick","iets schuren ",6,3,"schuren",3,3
1430,"brick","om iets mee te schuren",6,3,"schuren",3,3
1527,"brick","schuren",6,3,"schuren",3,3
1591,"brick","schuren",6,3,"schuren",3,3
1748,"brick","om te schuren",6,3,"schuren",3,3
1761,"brick","gebruiken om te schuren",6,3,"schuren",3,3
1419,"brick","schutting",6,3,"schutting",1,1
1544,"brick","schutting",6,3,"schutting",1,1
1281,"brick","schuur",6,3,"schuur",1,1
1419,"brick","schuur",6,3,"schuur",1,1
1510,"brick","schuur",6,3,"schuur",1,1
1871,"brick","schuur",6,3,"schuur",1,1
1842,"brick","schuur bouwen",6,3,"schuur bouwen",1,1
1656,"brick","schuurmachine",6,3,"schuurmachine",3,3
1458,"brick","schuurmiddel",6,3,"schuurmiddel",3,3
1439,"brick","schuurpapier",6,3,"schuurpapier",3,3
1632,"brick","schuurpapier",6,3,"schuurpapier",3,3
1763,"brick","schuurpapier",6,3,"schuurpapier",3,3
1611,"brick","mijn scooter standaard die altijd moervast zit losser krijgen door hem op een baksteen te leggen",6,3,"scooter standaard moer vast zit losser krijgen baksteen leggen",4,3
1590,"brick","sd",6,3,"sd",0,0
1590,"brick","sdag",6,3,"sdag",0,0
1602,"brick","sdfjk",6,3,"sdfjk",0,0
1590,"brick","sds",6,3,"sds",0,0
1361,"brick","sier",6,3,"sier",3,3
1831,"brick","sieraden van kleine steentjes",6,3,"sieraden kleine steentjes",4,3
1662,"brick","sieradenhouder",6,3,"sieradenhouder",4,4
1308,"brick","om een sigaret mee uit te drukken",6,3,"sigaret drukken",2,4
1657,"brick","een sjoelsteen",6,3,"sjoelsteen",5,3
1322,"brick","slaan",6,3,"slaan",2,2
1327,"brick","om iemand mee te slaan",6,3,"slaan",2,2
1341,"brick","slaan",6,3,"slaan",2,2
1358,"brick","slaan",6,3,"slaan",2,2
1424,"brick","slaan",6,3,"slaan",2,2
1449,"brick","slaan",6,3,"slaan",2,2
1497,"brick","iemand slaan ",6,3,"slaan",2,2
1509,"brick","iemand mee slaan",6,3,"slaan",2,2
1512,"brick","slaan",6,3,"slaan",2,2
1519,"brick","iemand slaan",6,3,"slaan",2,2
1524,"brick","slaan",6,3,"slaan",2,2
1527,"brick","iemand slaan ",6,3,"slaan",2,2
1530,"brick","iemand mee slaan",6,3,"slaan",2,2
1547,"brick","om mee te slaan",6,3,"slaan",2,2
1550,"brick","slaan",6,3,"slaan",2,2
1563,"brick","slaan",6,3,"slaan",2,2
1606,"brick","slaan",6,3,"slaan",2,2
1626,"brick","iemand mee slaan",6,3,"slaan",2,2
1659,"brick","slaan",6,3,"slaan",2,2
1683,"brick","Slaan",6,3,"slaan",2,2
1697,"brick","iemand slaan",6,3,"slaan",2,2
1721,"brick","slaan",6,3,"slaan",2,2
1772,"brick","slaan",6,3,"slaan",2,2
1823,"brick","iemand mee te slaan",6,3,"slaan",2,2
1831,"brick","slaan",6,3,"slaan",2,2
1861,"brick","iemand slaan",6,3,"slaan",2,2
1865,"brick","slaan",6,3,"slaan",2,2
1341,"brick","slapen",6,3,"slapen",3,3
1659,"brick","slapen",6,3,"slapen",3,3
1735,"brick","slepen",6,3,"slepen",2,2
1335,"brick","sleutelhouder",6,3,"sleutelhouder",4,3
1327,"brick","iets mee slijpen",6,3,"slijpen",3,2
1452,"brick","slijpen",6,3,"slijpen",3,2
1735,"brick","slijpen",6,3,"slijpen",3,2
1424,"brick","slijpinstrument",6,3,"slijpinstrument",3,2
1804,"brick","slingshot",6,3,"slingshot",2,3
1871,"brick","sloop voorwerp",6,3,"sloop voorwerp",2,2
1757,"brick","sloopkegel",6,3,"sloopkegel",2,2
1427,"brick","sloopkogel",6,3,"sloopkogel",2,2
1524,"brick","mee slopen ",6,3,"slopen",2,2
1735,"brick","slopen",6,3,"slopen",2,2
1897,"brick","slopen",6,3,"slopen",2,2
1716,"brick","om iets te slopen en daarna weer mooi te maken",6,3,"slopen daarna weer mooi",3,2
1831,"brick","slot open breken",6,3,"slot open breken",3,2
1315,"brick","smelten",6,3,"smelten",4,3
1530,"brick","smelten",6,3,"smelten",4,3
1828,"brick","smelten en verf mee maken",6,3,"smelten verf",4,3
1301,"brick","smijten",6,3,"smijten",2,2
1788,"brick","sneeuwschuiver",6,3,"sneeuwschuiver",4,4
1499,"brick","iets sneller laten vallen door een baksteen",6,3,"sneller laten vallen baksteen",5,2
1335,"brick","snijplank",6,3,"snijplank",4,4
1632,"brick","snijplank",6,3,"snijplank",4,4
1636,"brick","snijplank",6,3,"snijplank",4,4
1724,"brick","snijplank",6,3,"snijplank",4,4
1566,"brick","een soort hindernis waar je mensen of dieren overheen kunt laten springen",6,3,"soort hindernis waar mensen dieren overheen laten springen",3,3
1484,"brick","sorry voor de caps",6,3,"sorry caps",0,0
1278,"brick","spaarmiddel",6,3,"spaarmiddel",3,4
1322,"brick","spee",6,3,"spee",3,0
