"ID","prompt","response","set","lab","order","rater1","rater2","rater3","rater4","pre_pos","grp20","grp60","grp80","sd_raters","max_min_raters","n_judges"
108673308,"tijolo","lage",20,12,5,NA,NA,NA,NA,2,1,39,46,NA,NA,0
108673308,"tijolo","muros",20,12,6,NA,NA,NA,NA,2,15,32,37,NA,NA,0
108673308,"tijolo","fogareiro",20,12,7,NA,NA,NA,NA,2,1,35,40,NA,NA,0
108673308,"tijolo","corredor",20,12,8,NA,NA,NA,NA,2,18,38,45,NA,NA,0
108673308,"tijolo","banco",20,12,9,NA,NA,NA,NA,2,12,24,26,NA,NA,0
108673308,"tijolo","lojas",20,12,10,NA,NA,NA,NA,2,1,45,54,NA,NA,0
108673308,"tijolo","apartamentos",20,12,11,NA,NA,NA,NA,2,11,23,25,NA,NA,0
108673308,"tijolo","chacaras",20,12,12,NA,NA,NA,NA,2,7,16,18,NA,NA,0
108673308,"tijolo","sitios",20,12,13,NA,NA,NA,NA,2,1,2,2,NA,NA,0
108673308,"tijolo","telhados",20,12,14,NA,NA,NA,NA,2,17,36,42,NA,NA,0
108673308,"tijolo","castelo",20,12,15,NA,NA,NA,NA,2,15,32,37,NA,NA,0
109566045,"caixa de papelão","pode usar para fazer casinha",20,12,1,NA,NA,NA,NA,2,12,24,48,NA,NA,0
109566045,"caixa de papelão","casinha de cachorro",20,12,2,NA,NA,NA,NA,2,5,10,66,NA,NA,0
109566045,"caixa de papelão","casinha de papelão",20,12,3,NA,NA,NA,NA,2,1,55,69,NA,NA,0
109566045,"caixa de papelão","casinha de bonecas",20,12,4,NA,NA,NA,NA,2,19,53,65,NA,NA,0
109566045,"caixa de papelão","bonecos de papelão",20,12,5,NA,NA,NA,NA,2,1,55,69,NA,NA,0
109566045,"caixa de papelão","casinha da barbie",20,12,6,NA,NA,NA,NA,2,19,53,65,NA,NA,0
109566045,"caixa de papelão","casinha da polly",20,12,7,NA,3,NA,NA,2,1,7,7,NA,NA,1
109566045,"caixa de papelão","roupinhas de bonecas",20,12,8,NA,NA,NA,NA,2,1,60,75,NA,NA,0
109566045,"caixa de papelão","brinquedos",20,12,9,NA,NA,NA,NA,2,4,8,8,NA,NA,0
109566045,"caixa de papelão","geladeira",20,12,10,NA,NA,NA,NA,2,20,56,70,NA,NA,0
109566045,"caixa de papelão","fogão a lenha",20,12,11,NA,NA,NA,NA,2,20,56,70,NA,NA,0
109566045,"caixa de papelão","reutilizar em tudo",20,12,12,NA,NA,NA,NA,2,6,13,14,NA,NA,0
109566045,"caixa de papelão","enfeites",20,12,13,1,3,3,3,2,1,2,2,1,2,2
109566045,"caixa de papelão","caixinhas",20,12,14,NA,NA,NA,NA,2,1,55,69,NA,NA,0
109566045,"caixa de papelão","caixa de giz",20,12,15,NA,NA,NA,NA,2,1,41,49,NA,NA,0
109566045,"caixa de papelão","caixa de madeira",20,12,16,NA,NA,NA,NA,2,14,28,32,NA,NA,0
109566045,"caixa de papelão","usar cenário",20,12,17,NA,NA,NA,NA,2,1,7,13,NA,NA,0
109566045,"caixa de papelão","cenário",20,12,18,NA,NA,NA,NA,2,1,7,13,NA,NA,0
109566045,"tijolo","construir coisas",20,12,1,NA,NA,NA,NA,2,6,13,14,NA,NA,0
109566045,"tijolo","construções",20,12,2,NA,NA,NA,NA,2,9,21,23,NA,NA,0
109566045,"tijolo","de casa",20,12,3,NA,NA,NA,NA,2,2,5,5,NA,NA,0
109566045,"tijolo","de escola",20,12,4,NA,NA,NA,NA,2,1,26,29,NA,NA,0
107486679,"caixa de papelão","casa de papelão",20,12,1,NA,NA,NA,NA,2,1,55,69,NA,NA,0
107486679,"caixa de papelão","guarda brincos",20,12,2,NA,3,NA,NA,2,1,7,7,NA,NA,1
107486679,"caixa de papelão","casa de papelão",20,12,3,NA,NA,NA,NA,2,1,55,69,NA,NA,0
107486679,"caixa de papelão","porta copos",20,12,4,NA,NA,NA,NA,2,1,52,64,NA,NA,0
107486679,"caixa de papelão","árvore de natal",20,12,5,1,3,3,3,2,1,3,3,1,2,2
107486679,"caixa de papelão","quadros de papelão",20,12,6,NA,NA,NA,NA,2,1,55,69,NA,NA,0
107486679,"caixa de papelão","guarda presentes",20,12,7,NA,NA,NA,NA,2,1,49,60,NA,NA,0
107486679,"caixa de papelão","quadros",20,12,8,NA,NA,NA,NA,2,1,46,56,NA,NA,0
107486679,"caixa de papelão","cartões",20,12,9,NA,3,NA,NA,2,1,7,7,NA,NA,1
107486679,"caixa de papelão","discos para decoração",20,12,10,NA,3,NA,NA,2,1,7,7,NA,NA,1
107486679,"caixa de papelão","estojo",20,12,11,NA,NA,NA,NA,2,1,9,9,NA,NA,0
107486679,"caixa de papelão","disco para jogo",20,12,12,NA,3,NA,NA,2,1,7,7,NA,NA,1
107486679,"caixa de papelão","tabuleiro",20,12,13,NA,NA,NA,NA,2,1,7,51,NA,NA,0
107486679,"caixa de papelão","dados",20,12,14,NA,3,NA,NA,2,1,7,7,NA,NA,1
107486679,"caixa de papelão","capas para caderno",20,12,15,NA,NA,NA,NA,2,1,37,44,NA,NA,0
107486679,"caixa de papelão","recortes",20,12,16,NA,NA,NA,NA,2,1,60,75,NA,NA,0
107486679,"caixa de papelão","decoração para caneta",20,12,17,NA,NA,NA,NA,2,1,41,49,NA,NA,0
107486679,"caixa de papelão","lousinha",20,12,18,NA,NA,NA,NA,2,7,16,18,NA,NA,0
107486679,"caixa de papelão","objeto para barbies",20,12,19,NA,3,NA,NA,2,1,7,7,NA,NA,1
107486679,"tijolo","vasinhos",20,12,1,NA,NA,NA,NA,2,7,16,18,NA,NA,0
107486679,"tijolo","murinhos",20,12,2,NA,NA,NA,NA,2,7,16,18,NA,NA,0
107486679,"tijolo","pedras de decoração",20,12,3,NA,NA,NA,NA,2,1,7,7,NA,NA,0
107486679,"tijolo","cinzeiro",20,12,4,NA,NA,NA,NA,2,1,18,20,NA,NA,0
107486679,"tijolo","decoração para estatuas",20,12,5,NA,NA,NA,NA,2,1,60,75,NA,NA,0
108129661,"caixa de papelão","casa para anões",20,12,1,NA,3,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","mesa",20,12,2,NA,NA,NA,NA,2,8,17,19,NA,NA,0
108129661,"caixa de papelão","peso",20,12,3,NA,3,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","parede",20,12,4,NA,NA,NA,NA,2,14,28,32,NA,NA,0
108129661,"caixa de papelão","olímpiadas de arremesso",20,12,5,NA,3,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","sapato que não deixa a pessoa andar",20,12,6,NA,NA,NA,NA,2,6,43,52,NA,NA,0
108129661,"caixa de papelão","estátua do Steve (Minecraft)",20,12,7,NA,3,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","bomba",20,12,8,NA,NA,NA,NA,2,1,54,67,NA,NA,0
108129661,"caixa de papelão","poste",20,12,9,NA,NA,NA,NA,2,1,47,57,NA,NA,0
108129661,"caixa de papelão","janelas que não é de virdro",20,12,10,NA,NA,NA,NA,2,18,38,45,NA,NA,0
108129661,"caixa de papelão","bola quadrada",20,12,11,NA,3,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","pedra gigante",20,12,12,NA,2,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","escada",20,12,13,NA,NA,NA,NA,2,1,29,33,NA,NA,0
108129661,"caixa de papelão","barco",20,12,14,NA,3,NA,NA,2,1,7,7,NA,NA,1
108129661,"caixa de papelão","caixa",20,12,15,NA,NA,NA,NA,2,12,24,26,NA,NA,0
108129661,"tijolo","avião",20,12,1,NA,NA,NA,NA,2,1,58,72,NA,NA,0
108129661,"tijolo","vaso de plantas",20,12,2,NA,NA,NA,NA,2,1,52,64,NA,NA,0
108129661,"tijolo","armadura",20,12,3,NA,NA,NA,NA,2,1,7,80,NA,NA,0
108129661,"tijolo","fantasia de caixa",20,12,4,NA,NA,NA,NA,2,1,7,7,NA,NA,0
108129661,"tijolo","caixa gigante",20,12,5,NA,NA,NA,NA,2,12,24,26,NA,NA,0
108129661,"tijolo","armários",20,12,6,NA,NA,NA,NA,2,8,17,19,NA,NA,0
108129661,"tijolo","árvore do minecraft",20,12,7,NA,NA,NA,NA,2,1,7,7,NA,NA,0
108129661,"tijolo","espada",20,12,8,NA,NA,NA,NA,2,1,4,4,NA,NA,0
108129661,"tijolo","dado gigante",20,12,9,NA,NA,NA,NA,2,1,40,47,NA,NA,0
108129661,"tijolo","sofá",20,12,10,NA,NA,NA,NA,2,13,25,27,NA,NA,0
108129661,"tijolo","televisão",20,12,11,NA,NA,NA,NA,2,1,19,21,NA,NA,0
108129661,"tijolo","banqeuinho",20,12,12,NA,NA,NA,NA,2,1,7,7,NA,NA,0
108129661,"tijolo","caixa eletrônico",20,12,13,NA,NA,NA,NA,2,1,7,7,NA,NA,0
108129661,"tijolo","porta",20,12,14,NA,NA,NA,NA,2,1,50,61,NA,NA,0
108129661,"tijolo","cama",20,12,15,NA,NA,NA,NA,2,1,20,22,NA,NA,0
108129661,"tijolo","placa",20,12,16,NA,NA,NA,NA,2,1,7,7,NA,NA,0
108129661,"tijolo","casinha de cachorro",20,12,17,NA,NA,NA,NA,2,5,10,66,NA,NA,0
108129661,"tijolo","celular",20,12,18,NA,NA,NA,NA,2,1,1,1,NA,NA,0
108129661,"tijolo","um robô",20,12,19,NA,NA,NA,NA,2,1,51,62,NA,NA,0
108129661,"tijolo","escada",20,12,20,NA,NA,NA,NA,2,1,29,33,NA,NA,0
108129661,"tijolo","pirâmide",20,12,21,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109574978,"caixa de papelão","carro",20,12,1,NA,NA,NA,NA,2,16,33,38,NA,NA,0
109574978,"caixa de papelão","lixo",20,12,2,NA,NA,NA,NA,2,1,34,39,NA,NA,0
109574978,"caixa de papelão","casa",20,12,3,1,4,2,3,2,2,5,5,1.2909944487358056,3,2
109574978,"caixa de papelão","castelo",20,12,4,NA,NA,NA,NA,2,15,32,37,NA,NA,0
109574978,"caixa de papelão","armadura",20,12,5,NA,NA,NA,NA,2,1,7,80,NA,NA,0
109574978,"caixa de papelão","brinquedo",20,12,6,NA,NA,NA,NA,2,4,8,8,NA,NA,0
109574978,"caixa de papelão","mesa",20,12,7,NA,NA,NA,NA,2,8,17,19,NA,NA,0
109574978,"caixa de papelão","escada",20,12,8,NA,NA,NA,NA,2,1,29,33,NA,NA,0
109574978,"caixa de papelão","muros",20,12,9,NA,NA,NA,NA,2,15,32,37,NA,NA,0
109574978,"caixa de papelão","prata",20,12,10,NA,2,NA,NA,2,1,7,7,NA,NA,1
109574978,"caixa de papelão","papel",20,12,11,NA,3,NA,NA,2,1,7,7,NA,NA,1
109574978,"caixa de papelão","espada",20,12,12,2,3,2,3,2,1,4,4,0.5773502691896257,1,2
109574978,"caixa de papelão","lousa",20,12,13,NA,NA,NA,NA,2,1,39,46,NA,NA,0
109574978,"caixa de papelão","boneco",20,12,14,NA,NA,NA,NA,2,4,8,8,NA,NA,0
109574978,"caixa de papelão","bone",20,12,15,NA,3,NA,NA,2,1,7,7,NA,NA,1
109574978,"caixa de papelão","cadeira",20,12,16,NA,NA,NA,NA,2,13,25,27,NA,NA,0
109574978,"caixa de papelão","bau",20,12,17,NA,NA,NA,NA,2,1,39,46,NA,NA,0
109574978,"caixa de papelão","picareta",20,12,18,NA,3,NA,NA,2,1,7,7,NA,NA,1
109574978,"tijolo","casa",20,12,1,NA,NA,NA,NA,2,1,14,15,NA,NA,0
109574978,"tijolo","escada",20,12,2,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109574978,"tijolo","muros",20,12,3,NA,NA,NA,NA,2,1,31,35,NA,NA,0
109574978,"tijolo","mesa",20,12,4,NA,NA,NA,NA,2,17,36,42,NA,NA,0
109574978,"tijolo","cadeira",20,12,5,NA,NA,NA,NA,2,13,25,27,NA,NA,0
109574978,"tijolo","pediro",20,12,6,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109574978,"tijolo","causa da",20,12,1,NA,NA,NA,NA,2,1,14,15,NA,NA,0
109574978,"tijolo","chau",20,12,2,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109574978,"tijolo","churrasqueira",20,12,3,NA,NA,NA,NA,2,1,31,35,NA,NA,0
109574978,"tijolo","telhado",20,12,4,NA,NA,NA,NA,2,17,36,42,NA,NA,0
109574978,"tijolo","psicina",20,12,5,NA,NA,NA,NA,2,13,25,27,NA,NA,0
109574978,"tijolo","montanha",20,12,6,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109574978,"tijolo","cachoeira",20,12,7,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109574978,"tijolo","parede",20,12,8,NA,NA,NA,NA,2,14,28,32,NA,NA,0
109574978,"tijolo","vaso",20,12,9,NA,NA,NA,NA,2,1,52,64,NA,NA,0
105996789,"caixa de papelão","guardar brinquedos",20,12,1,NA,NA,NA,NA,2,4,8,8,NA,NA,0
105996789,"caixa de papelão","roupas",20,12,2,NA,NA,NA,NA,2,1,49,73,NA,NA,0
105996789,"caixa de papelão","alimentos",20,12,3,NA,2,NA,NA,2,1,7,7,NA,NA,1
105996789,"caixa de papelão","coleção de pedras",20,12,4,NA,2,NA,NA,2,1,7,7,NA,NA,1
105996789,"caixa de papelão","conchas",20,12,5,NA,2,NA,NA,2,1,7,7,NA,NA,1
105996789,"caixa de papelão","brinquedos",20,12,6,NA,NA,NA,NA,2,4,8,8,NA,NA,0
105996789,"caixa de papelão","tampinhas",20,12,7,NA,NA,NA,NA,2,1,60,75,NA,NA,0
105996789,"caixa de papelão","bolas de futebol grande",20,12,8,NA,NA,NA,NA,2,1,7,58,NA,NA,0
105996789,"caixa de papelão","bolas de futebol pequena",20,12,9,NA,NA,NA,NA,2,1,7,58,NA,NA,0
105996789,"tijolo","para construir casa",20,12,1,NA,NA,NA,NA,2,9,21,23,NA,NA,0
105996789,"tijolo","parede",20,12,2,NA,NA,NA,NA,2,14,28,32,NA,NA,0
105996789,"tijolo","arquibancada",20,12,3,NA,NA,NA,NA,2,1,7,7,NA,NA,0
105996789,"tijolo","chao",20,12,4,NA,NA,NA,NA,2,1,7,7,NA,NA,0
105996789,"tijolo","para construir banheiro",20,12,5,NA,NA,NA,NA,2,1,20,22,NA,NA,0
109059301,"caixa de papelão","brinquedos",20,12,1,NA,NA,NA,NA,2,4,8,8,NA,NA,0
109059301,"caixa de papelão","cartazes",20,12,2,NA,3,NA,NA,2,1,7,7,NA,NA,1
109059301,"caixa de papelão","convites",20,12,3,NA,3,NA,NA,2,1,7,7,NA,NA,1
109059301,"caixa de papelão","fazer um cenário",20,12,4,NA,NA,NA,NA,2,1,7,13,NA,NA,0
109059301,"caixa de papelão","tampar vidros quebrados",20,12,5,NA,NA,NA,NA,2,1,7,79,NA,NA,0
109059301,"caixa de papelão","chinelo",20,12,6,NA,NA,NA,NA,2,1,18,20,NA,NA,0
109059301,"caixa de papelão","relógio",20,12,7,NA,NA,NA,NA,2,1,54,67,NA,NA,0
109059301,"caixa de papelão","fantasias",20,12,8,NA,2,NA,NA,2,1,7,7,NA,NA,1
109059301,"caixa de papelão","materiais escolares",20,12,9,NA,NA,NA,NA,2,1,34,77,NA,NA,0
109059301,"caixa de papelão","capa de caderno",20,12,10,NA,NA,NA,NA,2,1,37,44,NA,NA,0
109059301,"tijolo","casas",20,12,1,NA,NA,NA,NA,2,9,21,23,NA,NA,0
109059301,"tijolo","armarios",20,12,2,NA,NA,NA,NA,2,7,16,18,NA,NA,0
109059301,"tijolo","prateleiras",20,12,3,NA,NA,NA,NA,2,8,17,19,NA,NA,0
109059301,"tijolo","um guarda lapis",20,12,4,NA,NA,NA,NA,2,1,49,60,NA,NA,0
109059301,"tijolo","muros",20,12,5,NA,NA,NA,NA,2,15,32,37,NA,NA,0
109059301,"tijolo","barreiras",20,12,6,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109059301,"tijolo","portas",20,12,7,NA,NA,NA,NA,2,1,50,61,NA,NA,0
106379310,"caixa de papelão","carrinho",20,12,1,1,3,3,3,2,3,6,6,1,2,2
106379310,"caixa de papelão","tanque de guerra",20,12,2,NA,3,NA,NA,2,1,7,7,NA,NA,1
106379310,"caixa de papelão","brinquedos",20,12,3,NA,NA,NA,NA,2,4,8,8,NA,NA,0
106379310,"caixa de papelão","pontes",20,12,4,NA,NA,NA,NA,2,9,21,23,NA,NA,0
106379310,"caixa de papelão","desenhos",20,12,5,NA,NA,NA,NA,2,1,46,56,NA,NA,0
106379310,"caixa de papelão","fotos",20,12,6,NA,2,NA,NA,2,1,7,7,NA,NA,1
106379310,"caixa de papelão","computador",20,12,7,NA,2,NA,NA,2,1,7,7,NA,NA,1
106379310,"caixa de papelão","casinha",20,12,8,NA,NA,NA,NA,2,19,53,65,NA,NA,0
106379310,"caixa de papelão","mercados",20,12,9,NA,NA,NA,NA,2,1,7,28,NA,NA,0
106379310,"caixa de papelão","tetaro",20,12,10,NA,NA,NA,NA,2,7,16,18,NA,NA,0
106379310,"caixa de papelão","mesa",20,12,11,NA,NA,NA,NA,2,8,17,19,NA,NA,0
106379310,"caixa de papelão","cadeira",20,12,12,NA,NA,NA,NA,2,13,25,27,NA,NA,0
106379310,"caixa de papelão","lousa",20,12,13,NA,NA,NA,NA,2,1,39,46,NA,NA,0
106379310,"caixa de papelão","giz",20,12,14,NA,NA,NA,NA,2,1,41,49,NA,NA,0
106379310,"caixa de papelão","garrafa",20,12,15,NA,2,NA,NA,2,1,7,7,NA,NA,1
106379310,"caixa de papelão","caixa",20,12,16,NA,NA,NA,NA,2,12,24,26,NA,NA,0
106379310,"caixa de papelão","tenis",20,12,17,NA,NA,NA,NA,2,1,35,40,NA,NA,0
106379310,"caixa de papelão","borracha",20,12,18,NA,NA,NA,NA,2,1,41,49,NA,NA,0
106379310,"caixa de papelão","lapis",20,12,19,NA,NA,NA,NA,2,1,35,40,NA,NA,0
106379310,"caixa de papelão","caneta",20,12,20,NA,NA,NA,NA,2,1,41,49,NA,NA,0
106379310,"caixa de papelão","estojo",20,12,21,NA,NA,NA,NA,2,1,9,9,NA,NA,0
106379310,"caixa de papelão","tesoura",20,12,22,NA,3,NA,NA,2,1,7,7,NA,NA,1
106379310,"caixa de papelão","coretivo",20,12,23,NA,2,NA,NA,2,1,7,7,NA,NA,1
106379310,"caixa de papelão","apontador",20,12,24,NA,NA,NA,NA,2,1,60,75,NA,NA,0
106379310,"caixa de papelão","bolsa",20,12,25,NA,2,NA,NA,2,1,7,7,NA,NA,1
106379310,"tijolo","casa",20,12,1,NA,NA,NA,NA,2,2,5,5,NA,NA,0
106379310,"tijolo","predios",20,12,2,NA,NA,NA,NA,2,7,16,18,NA,NA,0
106379310,"tijolo","apartamentos",20,12,3,NA,NA,NA,NA,2,11,23,25,NA,NA,0
106379310,"tijolo","escolas",20,12,4,NA,NA,NA,NA,2,1,26,29,NA,NA,0
106379310,"tijolo","igreja",20,12,5,NA,NA,NA,NA,2,1,7,55,NA,NA,0
106379310,"tijolo","cidades",20,12,6,NA,NA,NA,NA,2,1,7,7,NA,NA,0
106379310,"tijolo","biblioteca",20,12,7,NA,NA,NA,NA,2,1,7,68,NA,NA,0
106379310,"tijolo","lojas",20,12,8,NA,NA,NA,NA,2,1,45,54,NA,NA,0
106379310,"tijolo","parquinhos",20,12,9,NA,NA,NA,NA,2,7,16,18,NA,NA,0
106379310,"tijolo","mercados",20,12,10,NA,NA,NA,NA,2,1,7,28,NA,NA,0
106379310,"tijolo","cidade",20,12,11,NA,NA,NA,NA,2,1,7,7,NA,NA,0
106379310,"tijolo","paises",20,12,12,NA,NA,NA,NA,2,1,35,40,NA,NA,0
106379310,"tijolo","mansao",20,12,13,NA,NA,NA,NA,2,7,16,18,NA,NA,0
106379310,"tijolo","cinema",20,12,14,NA,NA,NA,NA,2,1,19,21,NA,NA,0
106379310,"tijolo","shoping",20,12,15,NA,NA,NA,NA,2,7,16,18,NA,NA,0
108672758,"caixa de papelão","fazer brinquedos",20,12,1,NA,NA,NA,NA,2,4,8,8,NA,NA,0
108672758,"caixa de papelão","fazer casa pequena de brincar",20,12,2,1,3,2,3,2,2,5,5,0.9574271077563381,2,2
108672758,"caixa de papelão","utilizar para fazer capa de caderno",20,12,3,NA,NA,NA,NA,2,1,37,44,NA,NA,0
108672758,"caixa de papelão","fazer trabalho de escola",20,12,4,NA,2,NA,NA,2,1,7,7,NA,NA,1
108672758,"tijolo","fazer casas",20,12,1,NA,NA,NA,NA,2,10,22,24,NA,NA,0
108672758,"tijolo","fazer churrasqueiras",20,12,2,NA,NA,NA,NA,2,1,30,34,NA,NA,0
108672758,"tijolo","fazer chaminé",20,12,3,NA,NA,NA,NA,2,20,56,70,NA,NA,0
108672758,"tijolo","fazer degraus",20,12,4,NA,NA,NA,NA,2,1,29,33,NA,NA,0
108672758,"tijolo","fazer telhado",20,12,5,NA,NA,NA,NA,2,17,36,42,NA,NA,0
108672758,"tijolo","alguns para o chão",20,12,6,NA,NA,NA,NA,2,1,44,53,NA,NA,0
110565898,"caixa de papelão","enfeite para o Natal",20,12,1,NA,NA,NA,NA,2,1,18,20,NA,NA,0
110565898,"caixa de papelão","uma divisoria de gaveta",20,12,2,NA,NA,NA,NA,2,7,16,18,NA,NA,0
110565898,"caixa de papelão","régua (com os materiais certo)",20,12,3,NA,NA,NA,NA,2,1,34,77,NA,NA,0
110565898,"caixa de papelão","caixa de maquiagem",20,12,4,NA,3,NA,NA,2,1,7,7,NA,NA,1
110565898,"caixa de papelão","caixa de elásticos",20,12,5,1,2,1,1,2,1,2,2,0.5,1,2
110565898,"caixa de papelão","caixa de pulseira",20,12,6,NA,3,NA,NA,2,1,7,7,NA,NA,1
110565898,"caixa de papelão","vaso de flores",20,12,7,NA,NA,NA,NA,2,1,52,64,NA,NA,0
110565898,"caixa de papelão","porta lenços",20,12,8,NA,NA,NA,NA,2,1,7,41,NA,NA,0
110565898,"caixa de papelão","caixa para celular",20,12,9,1,1,1,1,2,1,1,1,0,0,2
110565898,"caixa de papelão","caixa para aparelhos eletronicos",20,12,10,NA,NA,NA,NA,2,12,24,26,NA,NA,0
110565898,"caixa de papelão","estojo",20,12,11,NA,NA,NA,NA,2,1,9,9,NA,NA,0
110565898,"caixa de papelão","porta",20,12,12,NA,NA,NA,NA,2,1,50,61,NA,NA,0
110565898,"tijolo","fazer uma casa",20,12,1,NA,NA,NA,NA,2,2,5,5,NA,NA,0
110565898,"tijolo","prédio",20,12,2,NA,NA,NA,NA,2,11,23,25,NA,NA,0
110565898,"tijolo","condompinio",20,12,3,NA,NA,NA,NA,2,1,7,7,NA,NA,0
110565898,"tijolo","vaso de plantas ou até flores",20,12,4,NA,NA,NA,NA,2,1,52,64,NA,NA,0
109644942,"caixa de papelão","cenário para apresentação",20,12,1,NA,NA,NA,NA,2,1,7,13,NA,NA,0
109644942,"caixa de papelão","casinha barbie",20,12,2,NA,NA,NA,NA,2,19,53,65,NA,NA,0
109644942,"caixa de papelão","guardar as coisas",20,12,3,NA,NA,NA,NA,2,6,12,12,NA,NA,0
109644942,"caixa de papelão","porta lápis",20,12,4,NA,NA,NA,NA,2,1,41,49,NA,NA,0
109644942,"caixa de papelão","enfeitar",20,12,5,NA,NA,NA,NA,2,1,15,16,NA,NA,0
109644942,"caixa de papelão","fazer porta jóias",20,12,6,NA,NA,NA,NA,2,1,41,49,NA,NA,0
109644942,"caixa de papelão","enfeitar e guardar maquiagem",20,12,7,NA,3,NA,NA,2,1,7,7,NA,NA,1
109644942,"caixa de papelão","fazer enfeites para festas",20,12,8,1,3,3,3,2,1,2,2,1,2,2
109644942,"tijolo","uma casinha de cachorro",20,12,1,NA,NA,NA,NA,2,5,10,66,NA,NA,0
109644942,"tijolo","desenho de coisas",20,12,2,NA,NA,NA,NA,2,6,13,14,NA,NA,0
110254635,"caixa de papelão","empacotar mudanças",20,12,1,NA,NA,NA,NA,2,1,7,13,NA,NA,0
110254635,"caixa de papelão","guardar coisas antigas",20,12,2,NA,NA,NA,NA,2,6,12,12,NA,NA,0
110254635,"caixa de papelão","divisorias",20,12,3,NA,3,NA,NA,2,1,7,7,NA,NA,1
110254635,"tijolo","vaso de flores",20,12,1,NA,NA,NA,NA,2,1,52,64,NA,NA,0
110254635,"tijolo","fazer divisorias de jardim",20,12,2,NA,NA,NA,NA,2,1,7,7,NA,NA,0
110254635,"tijolo","pedras de decoração",20,12,3,NA,NA,NA,NA,2,1,7,7,NA,NA,0
110254635,"tijolo","casa",20,12,4,NA,NA,NA,NA,2,2,5,5,NA,NA,0
110254635,"tijolo","prédio",20,12,5,NA,NA,NA,NA,2,11,23,25,NA,NA,0
109546831,"caixa de papelão","armário com grande",20,12,1,NA,NA,NA,NA,2,6,12,17,NA,NA,0
109546831,"caixa de papelão","caixa grande  de trabalho de artes",20,12,2,NA,3,NA,NA,2,1,7,7,NA,NA,1
109546831,"caixa de papelão","caixa pequena para guardar sapato",20,12,3,NA,NA,NA,NA,2,6,43,52,NA,NA,0
109546831,"caixa de papelão","reciclar todos os tamanhos",20,12,4,NA,NA,NA,NA,2,1,14,15,NA,NA,0
109546831,"caixa de papelão","faz desenho",20,12,5,NA,NA,NA,NA,2,1,46,56,NA,NA,0
109546831,"caixa de papelão","ajudar brinquedos",20,12,6,NA,NA,NA,NA,2,1,40,47,NA,NA,0
109546831,"caixa de papelão","guardar pessoa de carro",20,12,7,NA,NA,NA,NA,2,6,12,17,NA,NA,0
109546831,"caixa de papelão","guardar cadernos etc",20,12,8,NA,NA,NA,NA,2,6,12,12,NA,NA,0
109546831,"tijolo","apoiar a mesa",20,12,1,NA,NA,NA,NA,2,1,7,7,NA,NA,0
109546831,"tijolo","colocar uma madera encima da mesa",20,12,2,NA,NA,NA,NA,2,1,40,47,NA,NA,0
109546831,"tijolo","colocar muros destruidos",20,12,3,NA,NA,NA,NA,2,1,40,47,NA,NA,0
10700083,"caixa de papelão","casa",20,12,1,1,4,2,4,2,2,5,5,1.5,3,2
10700083,"caixa de papelão","garagem",20,12,2,NA,NA,NA,NA,2,19,53,65,NA,NA,0
10700083,"caixa de papelão","churrasqueira",20,12,3,NA,NA,NA,NA,2,1,31,35,NA,NA,0
10700083,"caixa de papelão","escadas",20,12,4,NA,NA,NA,NA,2,1,29,33,NA,NA,0
10700083,"caixa de papelão","calçada",20,12,5,NA,NA,NA,NA,2,1,47,57,NA,NA,0
10700083,"caixa de papelão","chão",20,12,6,NA,NA,NA,NA,2,1,44,53,NA,NA,0
10700083,"caixa de papelão","fogão de lenha",20,12,7,NA,NA,NA,NA,2,20,56,70,NA,NA,0
10700083,"caixa de papelão","mesa",20,12,8,NA,NA,NA,NA,2,8,17,19,NA,NA,0
10700083,"caixa de papelão","banquinho",20,12,9,NA,NA,NA,NA,2,1,18,20,NA,NA,0
10700083,"caixa de papelão","bebedor",20,12,10,NA,NA,NA,NA,2,1,9,9,NA,NA,0
10700083,"caixa de papelão","banheiro",20,12,11,NA,NA,NA,NA,2,1,20,22,NA,NA,0
10700083,"caixa de papelão","cozinha",20,12,12,NA,NA,NA,NA,2,8,17,19,NA,NA,0
10700083,"tijolo","caco",20,12,1,NA,NA,NA,NA,2,1,7,7,NA,NA,0
10700083,"tijolo","caminhão",20,12,2,NA,NA,NA,NA,2,16,33,38,NA,NA,0
10700083,"tijolo","maquete",20,12,3,NA,NA,NA,NA,2,1,51,62,NA,NA,0
10700083,"tijolo","casa",20,12,4,NA,NA,NA,NA,2,2,5,5,NA,NA,0
10700083,"tijolo","pessoas",20,12,5,NA,NA,NA,NA,2,1,14,15,NA,NA,0
10700083,"tijolo","cadeira",20,12,6,NA,NA,NA,NA,2,13,25,27,NA,NA,0
