ID,prompt,response,order,rating,openness,visual_arts,music,dance,architecture,writing,humor,inventions,Scientific discovery,theater_film,culinary_arts,CAQTotal
105,علب الصفيح,الصناعات التي تحتوي علي معادن,4,1,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,إناء للطعام,5,3,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,عمل باب أو شباك,6,1,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,أواني للطعام,7,1,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,حصالة,8,1,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,أداة حادة,9,2,36,0,1,0,0,0,1,0,0,0,1,3
106,علب الصفيح,إناء للزراعة,1,1,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,إعادة تدوير,2,1,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,تخزين بعض الإحتياجات,3,1,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,مقعد,4,2,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,حفظ بعض المأكولات,5,1,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,تخزين المياة,6,1,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,سلة قمامة,7,1,42,5,0,0,0,1,1,0,0,1,1,9
106,علب الصفيح,مقلمة,8,1,42,5,0,0,0,1,1,0,0,1,1,9
107,علب الصفيح,صناعة بوابات صادة للرياح,1,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,علب الصفيح,غطاء لبعض الأجهزة المعرضة للشممس,2,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,علب الصفيح,مأوي للحيوانات لحمايتها,3,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,علب الصفيح,ألعاب,4,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,علب الصفيح,أسقف المنازل,5,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,علب الصفيح,حصالة,6,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,علب الصفيح,مقلمة,1,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,حفظ الحبوب في المنزل,2,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,شكل فني,3,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,ديكور,4,2,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,جاروف,5,3,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,إناء للزراعة,6,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,إناء للطبخ,7,2,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,سلة مهملات,8,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,الزينة,9,2,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,اللعب بالرمال,10,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,كمركز في لعبة الجولف,11,2,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,علبة هدايا,12,2,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,تقطيع الأشياء,13,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,إستخدامها في الحمام,14,3,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,وضع فرش الأسنان فيها,15,1,44,1,3,0,0,1,6,1,1,0,1,14
108,علب الصفيح,إستخدامها في الطهي,16,2,44,1,3,0,0,1,6,1,1,0,1,14
109,علب الصفيح,إعادة تدوير,1,1,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,أداة حادة,2,1,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,مقلمة,3,1,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,يمكن الجلوس عليها,4,2,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,الزينة,5,1,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,أشكال,6,2,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,مزهرية,7,1,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,الوقوف عليها للوصول للأماكن المرتفعة,8,3,33,0,0,0,0,1,1,0,0,0,1,3
109,علب الصفيح,تخزين الأشياء,9,1,33,0,0,0,0,1,1,0,0,0,1,3
112,علب الصفيح,تخزين السمن والزيت,1,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,مقلمة للأقلام,2,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حاوية قمامة,3,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,الزينة,4,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حامل للمعالق والسكاكين,5,2,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,في مؤخرة عصا طويلة لفك المصابيح في السقف,6,3,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,إستخدام جزء منها لفتح الباب,7,3,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,إستخدامها كدرع للوقاية علي اليد,8,2,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حصالة,9,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,يمكن النقش عليها,10,2,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حفظ البهارات والمياة,11,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,غليان الماء,12,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,صناعة إكسسوارات,13,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,صناعة مجسم,14,2,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,بناء بيوت علي الشاطئ,15,4,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حفظ حيوانات صغيرة,16,4,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,لصقها علي السقف,17,3,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,الجلوس عليها,18,2,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حفظ الجبن,19,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,حفظ الطعام,20,1,39,0,1,0,0,1,0,1,1,0,0,4
112,علب الصفيح,إعادة تدوير,21,1,39,0,1,0,0,1,0,1,1,0,0,4
113,علب الصفيح,دراجة للأطفال,1,2,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,عش للحمام,2,2,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,إناء للزراعة,3,1,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,علب لحفظ الأدوات,4,1,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,مزهرية,5,1,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,مدافع صوت,6,4,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,تخزين المخبوزات,7,1,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,سلة مهملات,8,1,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,كرسي,9,2,38,0,21,0,0,9,0,0,0,5,4,39
113,علب الصفيح,في الورشة يحفظ بها البنزين وزيت السيارات,10,1,38,0,21,0,0,9,0,0,0,5,4,39
114,علب الصفيح,إنتاج شئ جديد من المادة الخام,1,1,47,5,0,0,13,3,1,1,1,0,1,25
114,علب الصفيح,إعادة تدوير,2,1,47,5,0,0,13,3,1,1,1,0,1,25
114,علب الصفيح,إستخدامها في صناعات أخري,3,1,47,5,0,0,13,3,1,1,1,0,1,25
114,علب الصفيح,عمل مجسمات,4,1,47,5,0,0,13,3,1,1,1,0,1,25
115,علب الصفيح,حفظ المأكولات,1,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,إستخدامها في الزراعة,2,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,حفظ المشروبات الغازية,3,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,الزينة,4,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,تخزين الماء,5,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,وضع بها البنزين,6,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,أداة من أدوات الجلوس كمقعد,7,2,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,سلة قمامة,8,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,حفظ أدوات الخياطة,9,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,أشكال هندسية,10,1,36,0,0,0,2,0,1,0,0,0,0,3
115,علب الصفيح,وضع بها الكحولات,11,1,36,0,0,0,2,0,1,0,0,0,0,3
116,علب الصفيح,حصالة,1,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,سيارة لعبة للأطفال,2,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,مقلمة أقلام,3,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,منظم أدوات,4,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,الزينة,5,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,فازة لوضع الورود,6,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,إستخدامها في عملية التنقيط ( رشاش مياه),7,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,صناعة مكتب صغير لوضع أشياء عليه,8,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,علب الصفيح,حامل للموبايل,9,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,علب الصفيح,وضع السمنة والزيت,1,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,إعادة تدوير,2,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,حفظ الأطعمة,3,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,الزينة,4,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,حاجز لحماية الحيوانات,5,2,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,حفظ أدوات الخياطة,6,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,وضع المواد الكيميائية كالبويات,7,2,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,أشكال هندسية,8,3,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,حفظ الأدوية,9,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,أداة حادة كالسكين,10,3,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,أشكال مبدعة للأطفال لسهولة التعلم,11,1,27,0,1,0,0,0,1,1,1,0,1,5
117,علب الصفيح,وضع بها أنواع الكحولات,12,1,27,0,1,0,0,0,1,1,1,0,1,5
118,علب الصفيح,تخزين الأشياء,1,1,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,مظلة لحماية البيوت في الشتاء,2,2,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,إعادة تدوير,3,1,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,نغلق بها جزء مفتوح في المنزل,4,1,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,الزينة,5,1,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,تنظيف بقايا الأسمنت,6,1,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,ديكور,7,1,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,حفظ الزجاج عند نقلة من مكان لأخر,8,2,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,قاعدة أساس للكرسي,9,2,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,صندوق  للتبرعات,10,2,44,6,0,0,0,1,1,1,1,0,1,11
118,علب الصفيح,علب للحلوي,11,1,44,6,0,0,0,1,1,1,1,0,1,11
119,علب الصفيح,إناء للزراعة,1,1,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,مقلمة للأقلام والألوان,2,1,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,غطاء لأفران المنازل,3,3,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,بيوت للعصافير,4,4,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,في عمود الإنارة للحفاظ علي اللمبة في أوقات الشتاء,5,3,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,إناء لطعام الحيوانات,6,1,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,صناعة سماعات صغيرة,7,1,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,تستخدم كلوحة,8,3,40,0,0,1,0,0,1,1,1,0,1,5
119,علب الصفيح,كرسي,9,2,40,0,0,1,0,0,1,1,1,0,1,5
120,علب الصفيح,إناء للزراعة,1,1,41,0,1,0,0,1,6,0,8,10,1,27
120,علب الصفيح,الزينة,2,1,41,0,1,0,0,1,6,0,8,10,1,27
120,علب الصفيح,إناء لطعام حيوانات الشوارع,3,1,41,0,1,0,0,1,6,0,8,10,1,27
120,علب الصفيح,إعادة تدوير,4,1,41,0,1,0,0,1,6,0,8,10,1,27
120,علب الصفيح,صناعة إطارات السيارات,5,1,41,0,1,0,0,1,6,0,8,10,1,27
120,علب الصفيح,طلائها وإستخدامها  في وضع البضائع,6,2,41,0,1,0,0,1,6,0,8,10,1,27
120,علب الصفيح,صناعة الإكسسوارات,7,2,41,0,1,0,0,1,6,0,8,10,1,27
123,علب الصفيح,تخزين  بعض البقوليات,1,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,في مكونات الطبخ,2,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,حفظ أدوات الخياطة,3,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,حامل للمعالق الخشبية,4,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,تجميع مكعبات الأطفال,5,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,حافظة إكسسوارات,6,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,حصالة,7,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,الزينة,8,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,إضافة بعض الشموع ووضعها داخل المنزل,9,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,إناء للزراعة,10,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,الزينة,11,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,تحويل علبة الصفيح لمصباح,12,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,منظم للأقلام,13,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,أدوات المطبخ والحمام,14,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,حمل النقود,15,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,علب الصفيح,حفظ أدوات المدرسة,16,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,علب الصفيح,وضع الأشياء الصغيرة,1,1,39,0,0,7,0,0,1,1,0,0,1,10
124,علب الصفيح,الزينة,2,3,39,0,0,7,0,0,1,1,0,0,1,10
124,علب الصفيح,مقلمة أقلام,3,3,39,0,0,7,0,0,1,1,0,0,1,10
124,علب الصفيح,إستخدام الصفائح كبير الحجم,4,3,39,0,0,7,0,0,1,1,0,0,1,10
124,علب الصفيح,وضع أغراض المطبخ,5,3,39,0,0,7,0,0,1,1,0,0,1,10
124,علب الصفيح,الإحتفاظ بمنتجات العناية,6,3,39,0,0,7,0,0,1,1,0,0,1,10
124,علب الصفيح,ديكور,7,3,39,0,0,7,0,0,1,1,0,0,1,10
125,علب الصفيح,صناعة تحف,1,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,إستخدامها في علب التونة,2,2,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,إعادة تدوير,3,1,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,حفظ الدبابيس,4,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,سلة للمخلفات,5,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,حصالة,6,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,تشكيل لعب للأطفال,7,4,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,مقلمة للأدوات الدراسية,8,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,إناء للزراعة,9,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,الزينة,10,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,تخلط فيها مجموعة زيوت للشعر,11,3,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,تضع فيها السمنة أو الزبدة,12,2,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,تدخل في صناعة الحديد,13,4,39,5,8,0,0,4,6,7,1,0,1,32
125,علب الصفيح,طبق لأدوات البناء,14,3,39,5,8,0,0,4,6,7,1,0,1,32
126,علب الصفيح,إعادة تدوير,1,1,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,تستخدم في علب التونة,2,3,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,تستخدم في علب السمنة أو الزبدة,3,2,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,حفظ التونة,4,2,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,تدخل في صناعة الحديد,5,4,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,حصالة,6,3,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,لعب الأطفال,7,3,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,منظم أو حامل للأقلام,8,3,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,الزينة,9,3,32,3,7,0,0,6,0,1,45,0,0,62
126,علب الصفيح,يوضع بها أدوات البناء,10,3,32,3,7,0,0,6,0,1,45,0,0,62
127,علب الصفيح,الإستفادة منها في المنزل,1,2,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,إعادة تدوير,2,1,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,صناعة علب  الزبدة أو الزيت,3,2,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,صناعة علب التونة,4,2,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,حصالة,5,3,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,سلة مهملات,6,3,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,لعب الأطفال,7,3,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,تخزين ما يحتاجة المنزل,8,2,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,إستخدامها لوضع شمعة كالضوء,9,3,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,الزينة,10,3,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,ديكور,11,3,42,0,0,0,0,0,0,0,1,0,1,2
127,علب الصفيح,يوضع بها أدوات البناء,12,3,42,0,0,0,0,0,0,0,1,0,1,2
129,علب الصفيح,إعادة تدوير,1,1,38,0,0,0,0,0,4,0,1,0,1,6
129,علب الصفيح,تخزين الأشياء,2,2,38,0,0,0,0,0,4,0,1,0,1,6
129,علب الصفيح,إستخدامها في الشرب,3,2,38,0,0,0,0,0,4,0,1,0,1,6
129,علب الصفيح,أداة حادة,4,1,38,0,0,0,0,0,4,0,1,0,1,6
129,علب الصفيح,مصدر رزق لبعض الناس,5,4,38,0,0,0,0,0,4,0,1,0,1,6
130,علب الصفيح,حصالة,1,1,37,0,0,0,0,7,3,0,0,0,1,11
130,علب الصفيح,جمع الأشياء الصغيرة المهمة,2,1,37,0,0,0,0,7,3,0,0,0,1,11
130,علب الصفيح,وضع فيها أكل للحيوانات,3,1,37,0,0,0,0,7,3,0,0,0,1,11
130,علب الصفيح,وسيلة تعليمية لموضوع الدرس,4,2,37,0,0,0,0,7,3,0,0,0,1,11
130,علب الصفيح,كموضوع شرح في معرفة كيف تم صناعتها,5,3,37,0,0,0,0,7,3,0,0,0,1,11
130,علب الصفيح,سلة قمامة,6,1,37,0,0,0,0,7,3,0,0,0,1,11
130,علب الصفيح,عمل مجسمات وأشكال,7,2,37,0,0,0,0,7,3,0,0,0,1,11
131,علب الصفيح,بيت  للقطط,1,2,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,صندوق لفظ الألعاب,2,1,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,حافظة للملابس الأطفال,3,2,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,حفظ الإكسسوارات,4,1,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,حفظ الطعام,5,1,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,حافظة للأقلام,6,1,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,عمل إكسسوارات,7,2,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,صنع حقيبة,8,3,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,أداة حادة,9,2,35,3,1,0,0,0,7,0,2,0,0,13
131,علب الصفيح,لافتة  للكتابة عليها,10,2,35,3,1,0,0,0,7,0,2,0,0,13
132,علب الصفيح,سلة مهملات,1,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,عمل برطمان للتخزين,2,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,إعادة تدوير,3,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,حامل تليفونات في الشوارع,4,2,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,إستخدامها في الالحمامات والمطابخ,5,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,إستخدامها في مداخل العمارات والمباني,6,2,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,حفظ مستحضرات التجميل,7,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,علبة هدايا,8,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,إستخدامها في التنظيف,9,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,حفظ الطعام,10,3,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,سلة مهملات,11,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,أطباق لتناول الطعام,12,1,39,3,0,5,0,0,1,0,0,0,1,10
132,علب الصفيح,إستخدامها لتسخين الطعام,13,1,39,3,0,5,0,0,1,0,0,0,1,10
133,علب الصفيح,مقلمة أقلام,1,1,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,سلة قمامة,2,1,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,تخزين الحبوب الغذائية,3,1,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,إناء للزراعة,4,1,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,حفظ الألعاب,5,2,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,الزينة,6,1,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,إستخدامها في ورش الميكانيكا,7,2,38,0,0,0,0,1,1,0,0,0,0,2
133,علب الصفيح,وضع أشياء داخلها,8,1,38,0,0,0,0,1,1,0,0,0,0,2
134,علب الصفيح,تخزين الأشياء,1,1,40,0,0,0,0,1,1,0,0,0,0,2
134,علب الصفيح,حصالة,2,1,40,0,0,0,0,1,1,0,0,0,0,2
134,علب الصفيح,عمل مجسم,3,1,40,0,0,0,0,1,1,0,0,0,0,2
134,علب الصفيح,وضع الأشياء,4,1,40,0,0,0,0,1,1,0,0,0,0,2
134,علب الصفيح,إعادة تدوير,5,2,40,0,0,0,0,1,1,0,0,0,0,2
134,علب الصفيح,ألعاب الأطفال,6,1,40,0,0,0,0,1,1,0,0,0,0,2
135,علب الصفيح,صناديق للقمامة,1,1,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,إناء للزراعة,2,1,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,تجميع ألعاب الأطفال بها,3,1,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,صندوق للأقلام,4,2,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,تخزين الماء بها,5,1,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,جمع الدبابيس بها,6,2,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,وضع بها أنوار كالفوانيس,7,3,37,0,1,0,0,0,6,1,0,0,1,9
135,علب الصفيح,وضع داخلها حجارة وجعلها تصدر صوتاً,8,4,37,0,1,0,0,0,6,1,0,0,1,9
136,علب الصفيح,سلة قمامة,1,1,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,الزينة,2,1,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,صندوق للأدوات الشخصية,3,1,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,صندوق للكتب الدراسية,4,1,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,مقلمة للأقلام,5,1,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,دولاب للملابس,6,1,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,إستخدامها كمكتب للتلفيزيون,7,3,40,0,0,0,0,0,1,1,0,0,1,3
136,علب الصفيح,منظم أحذية,8,1,40,0,0,0,0,0,1,1,0,0,1,3
137,علب الصفيح,إعادة تدوير,1,1,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,حصالة,2,1,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,مقلمة أقلام,3,1,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,وضعها فوق بعضها البعض ووضع شئ عليها,4,1,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,إستخدامها في المطبخ ووضع بها المعالق,5,1,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,وضع  فيها بعض الزهور,6,1,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,وضع بها فرش الميكب علي التسريحة,7,2,34,2,0,0,0,0,6,1,0,0,1,10
137,علب الصفيح,ديكور,8,1,34,2,0,0,0,0,6,1,0,0,1,10
140,علب الصفيح,وضع المهملات بها,1,1,37,0,0,0,0,0,3,0,0,6,1,10
140,علب الصفيح,عمل شكل معين,2,1,37,0,0,0,0,0,3,0,0,6,1,10
