"ID","prompt","response","set","lab","rater1","rater2","rater3"
1391,"деревянная линейка","Оформить ею рамку для фото",21,13,4,3,2
1392,"деревянная линейка","Палка для подвязки цветов",21,13,2,2,2
1393,"деревянная линейка","Палки (к лыжам)",21,13,4,4,4
1394,"деревянная линейка","Палочка дирижёра",21,13,4,4,4
1395,"деревянная линейка","Палочка для мороженного",21,13,3,3,4
1396,"деревянная линейка","Палочка для табличек, картин и т. д.",21,13,3,3,3
1397,"деревянная линейка","Палочки а-ля китайские (как столовый прибор)",21,13,3,3,4
1398,"деревянная линейка","Палочки для жребия",21,13,3,4,4
1399,"деревянная линейка","Паркет",21,13,2,3,3
1400,"деревянная линейка","Перегибать через линейку листы бумаги, чтобы аккуратно их разорвать",21,13,3,3,3
1401,"деревянная линейка","Передвигать шахматы на доске",21,13,2,4,4
1402,"деревянная линейка","Перекладина для чего-либо",21,13,3,3,2
1403,"деревянная линейка","Перенести огонь",21,13,3,4,3
1404,"деревянная линейка","Пилить ей стол",21,13,3,2,3
1405,"деревянная линейка","Пиратская повязка на глаз",21,13,4,1,3
1406,"деревянная линейка","Писать на ней шпаргалки",21,13,5,4,4
1407,"деревянная линейка","Платье/одежда",21,13,4,1,3
1408,"деревянная линейка","Плинтус",21,13,4,3,2
1409,"деревянная линейка","Плитка на стенах",21,13,2,3,3
1410,"деревянная линейка","Плот для грызуна",21,13,4,4,4
1411,"деревянная линейка","Плот для муравьёв",21,13,4,4,4
1412,"деревянная линейка","По линейке отрывать бумагу",21,13,3,3,3
1413,"деревянная линейка","Поверхность для изображений",21,13,2,2,3
1414,"деревянная линейка","Повесить как бусы",21,13,4,2,4
1415,"деревянная линейка","Подарить другу вместе с перлой на ДР",21,13,4,1,3
1416,"деревянная линейка","Подарить её прохожему",21,13,2,1,3
1417,"деревянная линейка","Подарить математичке",21,13,4,2,3
1418,"деревянная линейка","Подвязать к ней растение",21,13,2,2,2
1419,"деревянная линейка","Подвязать растение",21,13,2,2,2
1420,"деревянная линейка","Поддержать падающую,клонящуюся мебель, равновесие",21,13,2,2,2
1421,"деревянная линейка","Поддерживать растение",21,13,2,2,2
1422,"деревянная линейка","Поддерживать цветок",21,13,2,2,2
1423,"деревянная линейка","Поддержка для растения",21,13,2,2,2
1424,"деревянная линейка","Поддеть что-либо",21,13,2,2,3
1425,"деревянная линейка","Поджёг",21,13,2,2,2
1426,"деревянная линейка","Поджечь",21,13,2,2,2
1427,"деревянная линейка","Поджечь для костра",21,13,2,2,2
1428,"деревянная линейка","Поджечь, сделать костёр",21,13,2,2,2
1429,"деревянная линейка","Подкладывать в щели дверей, окон, чтобы те лучше закрывались, не пропускали воздух",21,13,3,3,3
1430,"деревянная линейка","Подкладка под чего-то",21,13,2,2,2
1431,"деревянная линейка","Подкладывать под дверь чтобы не закрывалась",21,13,2,2,2
1432,"деревянная линейка","Подложить",21,13,2,2,2
1433,"деревянная линейка","Подложить под мебель",21,13,2,2,2
1434,"деревянная линейка","Подложить под ножку стола, который качается",21,13,2,2,2
1435,"деревянная линейка","Подложить под руку чтобы не смазать рисунок",21,13,3,4,3
1436,"деревянная линейка","Подложить под шатающийся стол/стул",21,13,2,2,2
1437,"деревянная линейка","Подложка для книг",21,13,3,1,3
1438,"деревянная линейка","Поднос",21,13,3,2,3
1439,"деревянная линейка","Подпереть ей какую-нибудь дырку",21,13,2,2,2
1440,"деревянная линейка","Подпереть стол",21,13,2,2,2
1441,"деревянная линейка","Подпереть стол, который качается",21,13,2,2,2
1442,"деревянная линейка","Подпирать открытое окно",21,13,3,2,2
1443,"деревянная линейка","Подпорка",21,13,2,2,2
1444,"деревянная линейка","Подпорка",21,13,2,2,2
1445,"деревянная линейка","Подпорка для двери",21,13,3,2,2
1446,"деревянная линейка","Подпорка для книги",21,13,3,2,3
1447,"деревянная линейка","Подпорка для растений молодых",21,13,2,2,2
1448,"деревянная линейка","Подпорка под дверь",21,13,3,2,2
1449,"деревянная линейка","Подпорка под ножку мебели",21,13,2,2,2
1450,"деревянная линейка","Подпорки для растений",21,13,2,2,2
1451,"деревянная линейка","Подставка",21,13,2,2,2
1452,"деревянная линейка","Подставка",21,13,2,2,2
1453,"деревянная линейка","Подставка",21,13,2,2,2
1454,"деревянная линейка","Подставка (подложить под ножку стула)",21,13,2,2,2
1455,"деревянная линейка","Подставка для мебели (замена сломанной ножки)",21,13,2,2,2
1456,"деревянная линейка","Подставка для палочек благовония",21,13,3,4,3
1457,"деревянная линейка","Подставка под качающийся стол",21,13,2,2,2
1458,"деревянная линейка","Подставка под ножку стола (чтобы не шатался)",21,13,2,2,2
1459,"деревянная линейка","Подставка под что-либо",21,13,2,2,2
1460,"деревянная линейка","Подставка, чтобы что-то не закрывалось",21,13,3,2,2
1461,"деревянная линейка","Полка настенная",21,13,3,2,4
1462,"деревянная линейка","Положить между двух кубиков и заставить бегать хомячка",21,13,4,3,4
1463,"деревянная линейка","Помешать блюдо (кашу, например) при неимении ложки",21,13,2,3,3
1464,"деревянная линейка","Помешать сахар в чае",21,13,2,3,3
1465,"деревянная линейка","Поранить врага",21,13,3,2,3
1466,"деревянная линейка","Поставить в горшок, чтобы придерживать растение",21,13,2,2,2
1467,"деревянная линейка","Поставить на ребро",21,13,2,1,1
1468,"деревянная линейка","Построить из линеек избу",21,13,3,3,3
1469,"деревянная линейка","Построить кукольный домик",21,13,3,4,3
1470,"деревянная линейка","Посуда",21,13,3,3,2
1471,"деревянная линейка","Почесать спину",21,13,2,3,2
1472,"деревянная линейка","Почесать спину",21,13,2,3,2
1473,"деревянная линейка","Почесать участок спины, до которого не достаёшь",21,13,2,3,2
1474,"деревянная линейка","Почесаться",21,13,2,3,2
1475,"деревянная линейка","Предмет для подпорки мебели",21,13,2,2,2
1476,"деревянная линейка","Предмет для почёсывания",21,13,2,3,2
1477,"деревянная линейка","Предмет для причинения физической боли",21,13,3,2,2
1478,"деревянная линейка","Предмет наказания",21,13,3,2,2
1479,"деревянная линейка","Предметы быта",21,13,2,1,1
1480,"деревянная линейка","При желании можно разрезать что-то мягкое кантом",21,13,3,3,2
1481,"деревянная линейка","При стрессе послужит хорошим антидепрессантом",21,13,5,1,3
1482,"деревянная линейка","Прибор для измерения скорости ветра",21,13,4,1,4
1483,"деревянная линейка","Привязать сломанный палец (зафиксировать)",21,13,3,3,2
1484,"деревянная линейка","Привязывать к спине - исправление осанки",21,13,3,4,4
1485,"деревянная линейка","Придавать что-нибудь",21,13,1,2,1
1486,"деревянная линейка","Прикрепить к ручке - самолётик",21,13,3,3,3
1487,"деревянная линейка","Приспособления для формирования пробора на голове (в волосах)",21,13,3,4,4
1488,"деревянная линейка","Проверить готовность пирога",21,13,4,3,4
1489,"деревянная линейка","Проверить наличие и глубину щели, засовывая линейку",21,13,1,4,4
1490,"деревянная линейка","Провести физический эксперимент, несколько раз размочив/высушив",21,13,3,3,4
1491,"деревянная линейка","Продать",21,13,2,1,2
1492,"деревянная линейка","Прокладка деревянных окон",21,13,4,3,3
1493,"деревянная линейка","Проколоть дырку острым концом",21,13,4,3,3
1494,"деревянная линейка","Пустить на опилки и сделать лоток для кошек",21,13,3,4,3
1495,"деревянная линейка","Развести костёр",21,13,2,2,2
1496,"деревянная линейка","Разводить костёр",21,13,2,2,2
1497,"деревянная линейка","Разводить костёр",21,13,2,2,2
1498,"деревянная линейка","Разглаживание страниц",21,13,3,3,4
1499,"деревянная линейка","Разграничитель в ящике",21,13,4,3,4
1500,"деревянная линейка","Раздавать щелбаны",21,13,3,2,2
1501,"деревянная линейка","Разделитель для ящика/контейнера",21,13,4,3,4
1502,"деревянная линейка","Разжечь костёр",21,13,2,2,2
1503,"деревянная линейка","Разжечь костёр",21,13,2,2,2
1504,"деревянная линейка","Разжечь огонь",21,13,2,2,2
1505,"деревянная линейка","Разжигать костёр = дрова",21,13,2,2,2
1506,"деревянная линейка","Разломать и использовать как растопку",21,13,2,2,2
1507,"деревянная линейка","Разломать и кидать в кого-то",21,13,2,2,2
1508,"деревянная линейка","Разломать и сделать руны",21,13,5,3,4
1509,"деревянная линейка","Разломать и смастерить домик (на подобии спичечного)",21,13,3,3,3
1510,"деревянная линейка","Разломить n раз вдоль - зубочистки",21,13,3,3,3
1511,"деревянная линейка","Разломить и построить новую фигурку",21,13,3,3,3
1512,"деревянная линейка","Размешивать ею колер с основной краской",21,13,2,3,3
1513,"деревянная линейка","Размешивать суп в кастрюле",21,13,2,3,3
1514,"деревянная линейка","Размешивать чай",21,13,2,3,3
1515,"деревянная линейка","Разогнуть скрепки у тетради",21,13,2,3,4
1516,"деревянная линейка","Разрезать её на тонкие ломтики и сплести браслет",21,13,3,4,4
1517,"деревянная линейка","Рама",21,13,3,3,2
1518,"деревянная линейка","Рама для картины",21,13,4,3,2
1519,"деревянная линейка","Рама для картины",21,13,4,3,2
1520,"деревянная линейка","Рамка",21,13,3,3,2
1521,"деревянная линейка","Рамка",21,13,3,3,2
1522,"деревянная линейка","Рамка для фотографий",21,13,4,3,2
1523,"деревянная линейка","Рамка для фотографии = склеить 4 штуки",21,13,4,3,2
1524,"деревянная линейка","Раскрасить гуашью и оставлять оттиски",21,13,3,3,4
1525,"деревянная линейка","Раскрыть и использовать как клавиатуру для фортепиано",21,13,3,5,3
1526,"деревянная линейка","Распилить на доски и сделать микро-скворечник",21,13,4,4,4
1527,"деревянная линейка","Распорка",21,13,3,2,2
1528,"деревянная линейка","Распорка",21,13,3,2,2
1529,"деревянная линейка","Растапливать костёр",21,13,2,2,2
1530,"деревянная линейка","Растопка для костра",21,13,2,2,2
1531,"деревянная линейка","Расчесать волосы",21,13,3,4,4
1532,"деревянная линейка","Расчёска",21,13,3,4,4
1533,"деревянная линейка","Расчёска",21,13,3,4,4
1534,"деревянная линейка","Расщепить и построить маленький колодец",21,13,3,4,3
1535,"деревянная линейка","Расщепить и сделать зубочистки",21,13,3,3,3
1536,"деревянная линейка","Расщепить, растопить печь",21,13,2,2,2
1537,"деревянная линейка","Расщепить на лучины для света",21,13,3,2,2
1538,"деревянная линейка","Расщепить на опилки для набивки",21,13,4,4,3
1539,"деревянная линейка","Режущий предмет",21,13,3,3,2
1540,"деревянная линейка","Резать пластилин",21,13,3,4,3
1541,"деревянная линейка","Резать торт",21,13,3,3,3
1542,"деревянная линейка","Рисовать на ней",21,13,2,2,3
1543,"деревянная линейка","Ровно рвать бумагу",21,13,3,3,3
1544,"деревянная линейка","Рогатка",21,13,3,3,2
1545,"деревянная линейка","Рогатка",21,13,3,3,2
1546,"деревянная линейка","Рогатка",21,13,3,3,2
1547,"деревянная линейка","Рогатка (вместе с резинкой)",21,13,3,3,2
1548,"деревянная линейка","Розжиг",21,13,2,2,2
1549,"деревянная линейка","Розжиг для костра",21,13,2,2,2
1550,"деревянная линейка","Розжиг костра",21,13,2,2,2
1551,"деревянная линейка","Розжиг костра",21,13,2,2,2
1552,"деревянная линейка","Ручка для деревянной ложки",21,13,3,3,3
1553,"деревянная линейка","Ручка для чего-нибудь самодельного",21,13,2,3,2
1554,"деревянная линейка","Рыхлить землю",21,13,3,3,4
1555,"деревянная линейка","Рычаг",21,13,3,2,3
1556,"деревянная линейка","Рычаг для катапульты",21,13,3,2,3
1557,"деревянная линейка","Рычаг для катапульты",21,13,3,2,3
1558,"деревянная линейка","С помощью линейки можно делать волнистые волосы",21,13,3,4,4
1559,"деревянная линейка","С помощью линейки можно доставать предметы",21,13,2,3,4
1560,"деревянная линейка","Савок",21,13,3,1,4
1561,"деревянная линейка","Сбивать яблоки, до которых не дотянуться",21,13,3,4,4
1562,"деревянная линейка","Сделать арбалет/лук/иное оружие",21,13,3,2,3
1563,"деревянная линейка","Сделать вазу (путём нагревания нескольких линеек)",21,13,2,2,3
1564,"деревянная линейка","Сделать вешалку",21,13,4,3,3
1565,"деревянная линейка","Сделать деревянное шило, с острым краем",21,13,4,3,4
1566,"деревянная линейка","Сделать детскую игрушку (например, меч из множества линеек)",21,13,3,3,3
1567,"деревянная линейка","Сделать дырку (посмотреть)",21,13,3,2,3
1568,"деревянная линейка","Сделать игрушечные качели",21,13,3,3,3
1569,"деревянная линейка","Сделать из неё бумеранг",21,13,4,3,4
1570,"деревянная линейка","Сделать из неё вилку",21,13,4,3,3
1571,"деревянная линейка","Сделать из неё нож",21,13,3,3,3
1572,"деревянная линейка","Сделать из неё плот",21,13,3,3,4
1573,"деревянная линейка","Сделать из неё рамку",21,13,4,3,2
1574,"деревянная линейка","Сделать из ней игрушечный мост",21,13,3,3,3
1575,"деревянная линейка","Сделать катапульту для бросания ластиков",21,13,3,2,2
1576,"деревянная линейка","Сделать маленькие весы",21,13,4,3,3
1577,"деревянная линейка","Сделать мост для насекомых (муравьёв)",21,13,4,3,3
1578,"деревянная линейка","Сделать оградку из линеек",21,13,2,3,4
1579,"деревянная линейка","Сделать опилки",21,13,2,3,2
1580,"деревянная линейка","Сделать поделку (ствол дерева/ рамку для фотографии)",21,13,4,3,2
1581,"деревянная линейка","Сделать подпорку для растений",21,13,2,2,2
1582,"деревянная линейка","Сделать рамку",21,13,4,3,2
1583,"деревянная линейка","Сделать рамку для фото",21,13,4,3,2
1584,"деревянная линейка","Сделать самодельный ""резиновый пистолет""",21,13,3,1,3
1585,"деревянная линейка","Сделать самолёт",21,13,3,2,3
1586,"деревянная линейка","Сделать самолётик добавив ручку",21,13,3,3,3
1587,"деревянная линейка","Сделать самолётики (с шариковыми ручками)",21,13,3,3,3
1588,"деревянная линейка","Сделать флажок",21,13,3,3,3
1589,"деревянная линейка","Сделать маленькие качели",21,13,4,3,3
1590,"деревянная линейка","Сжечь (для тепла)",21,13,3,2,2
1591,"деревянная линейка","Сжечь для растопки",21,13,2,2,2
1592,"деревянная линейка","Сжечь и использовать уголь для рисования",21,13,5,4,4
1593,"деревянная линейка","Сжечь на костре",21,13,2,2,2
1594,"деревянная линейка","Сжечь, использовать пепел для удобрения",21,13,4,4,4
1595,"деревянная линейка","Сжечь, чтобы согреться",21,13,3,2,2
1596,"деревянная линейка","Скамейка",21,13,4,1,3
1597,"деревянная линейка","Скворечник (использовать кусочки)",21,13,4,3,4
1598,"деревянная линейка","Склеить несколько линеек и использовать как подставку под горячее",21,13,5,4,4
1599,"деревянная линейка","Сконструировать что-то из большого количества линеек",21,13,2,2,2
1600,"деревянная линейка","Скребок мягких материалов",21,13,3,4,3
1601,"деревянная линейка","Сломать - на разломе получиться хороший шпатель для создания интересных фактур на штукатурке",21,13,4,4,4
1602,"деревянная линейка","Сломать вдоль и использовать как палочки для суши",21,13,3,3,4
1603,"деревянная линейка","Сломать и использовать осколок, чтобы угрожать людям",21,13,3,3,3
1604,"деревянная линейка","Сломать линейку",21,13,2,1,1
1605,"деревянная линейка","Сломать на 4 продольные части и использовать в качестве палочек для еды",21,13,3,3,4
1606,"деревянная линейка","Сломать на 4 части и сделать рамку для фото",21,13,3,3,2
1607,"деревянная линейка","Сломать пополам и сделать ""шалашик""",21,13,2,3,3
1608,"деревянная линейка","Смастерить самолётик (линейка + ручка)",21,13,3,3,3
1609,"деревянная линейка","Собрать ящик из линеек",21,13,3,3,3
1610,"деревянная линейка","Солнечные часы",21,13,5,5,4
1611,"деревянная линейка","Соорудить катапульту",21,13,3,2,2
1612,"деревянная линейка","Спирт",21,13,3,4,5
1613,"деревянная линейка","Спички (если порезать линейку)",21,13,3,1,3
1614,"деревянная линейка","Спортивный снаряд (метание)",21,13,4,3,5
1615,"деревянная линейка","Сражаться на ней как на мече",21,13,3,2,3
1616,"деревянная линейка","Средство для огня",21,13,2,2,2
1617,"деревянная линейка","Средство для розжига огня",21,13,2,2,2
1618,"деревянная линейка","Средство для уборки (швабра)",21,13,3,1,3
1619,"деревянная линейка","Средство наказания",21,13,3,2,2
1620,"деревянная линейка","Средство обороны",21,13,3,2,2
1621,"деревянная линейка","Средство, чтобы давать щелбаны",21,13,3,2,2
1622,"деревянная линейка","Стебель цветка/растения",21,13,2,2,1
1623,"деревянная линейка","Строительный материал",21,13,2,3,2
1624,"деревянная линейка","Стол",21,13,3,1,3
1625,"деревянная линейка","Стол",21,13,3,1,3
1626,"деревянная линейка","Столбик",21,13,2,2,2
1627,"деревянная линейка","Столовый прибор",21,13,3,3,3
1628,"деревянная линейка","Стрелка для часов, маятника",21,13,4,3,4
1629,"деревянная линейка","Строительный материал",21,13,2,3,2
1630,"деревянная линейка","Строительство башенки",21,13,3,3,3
1631,"деревянная линейка","Стружка для использования в интерьере",21,13,3,4,2
1632,"деревянная линейка","Стул",21,13,3,1,3
1633,"деревянная линейка","Стул",21,13,3,1,3
1634,"деревянная линейка","Ступка",21,13,3,1,4
1635,"деревянная линейка","Стучать ритм",21,13,3,3,2
1636,"деревянная линейка","Тапочки",21,13,4,1,3
1637,"деревянная линейка","Телевизор",21,13,1,1,2
1638,"деревянная линейка","Теодолит",21,13,3,5,3
1639,"деревянная линейка","Теплоизоляционный/ неэлектропроводный соединитель (пористые породы дерева)",21,13,4,5,3
1640,"деревянная линейка","Топливо",21,13,2,2,2
1641,"деревянная линейка","Топливо для костра",21,13,2,2,2
1642,"деревянная линейка","Топливо для огня",21,13,2,2,2
1643,"деревянная линейка","Трамплин",21,13,3,4,4
1644,"деревянная линейка","Трамплин для крысы",21,13,3,4,4
1645,"деревянная линейка","Трамплин для пальцев",21,13,3,4,4
1646,"деревянная линейка","Транспортир (согнуть)",21,13,1,2,3
1647,"деревянная линейка","Трафарет для макияжа = ровные стрелки",21,13,4,3,4
1648,"деревянная линейка","Трекировать равновесие - кладёшь на голову и ходишь, чтобы не свалилась",21,13,3,4,4
1649,"деревянная линейка","Тросточка для акробата, чтобы по ней идти над пропастью",21,13,4,2,4
1650,"деревянная линейка","Убивать насекомых",21,13,2,2,2
1651,"деревянная линейка","Убивать насекомых",21,13,2,2,2
1652,"деревянная линейка","Углы",21,13,1,2,1
1653,"деревянная линейка","Ударить человека по лбу линейкой",21,13,2,2,2
1654,"деревянная линейка","Ударить что-нибудь, кого-нибудь",21,13,2,2,2
1655,"деревянная линейка","Удлинитель руки (напр., чтобы достать что-то)",21,13,2,3,3
1656,"деревянная линейка","Указатель",21,13,3,2,3
1657,"деревянная линейка","Указатель",21,13,3,2,3
1658,"деревянная линейка","Указатель у дороги",21,13,3,2,3
1659,"деревянная линейка","Указка",21,13,2,2,2
1660,"деревянная линейка","Указка",21,13,2,2,2
1661,"деревянная линейка","Указка",21,13,2,2,2
1662,"деревянная линейка","Указка",21,13,2,2,2
1663,"деревянная линейка","Указка",21,13,2,2,2
1664,"деревянная линейка","Указка",21,13,2,2,2
1665,"деревянная линейка","Указка",21,13,2,2,2
1666,"деревянная линейка","Указка",21,13,2,2,2
1667,"деревянная линейка","Уплотнение в костюме (пример - плечики)",21,13,3,4,3
1668,"деревянная линейка","Уровень",21,13,4,4,1
1669,"деревянная линейка","Уровень (типа строительного)",21,13,4,4,1
1670,"деревянная линейка","Успокоительное средство (грызть её, когда нервничаешь)",21,13,5,4,4
1671,"деревянная линейка","Усы",21,13,4,1,5
1672,"деревянная линейка","Учить ребёнка числам и считать",21,13,3,3,5
1673,"деревянная линейка","Фанты",21,13,3,1,4
1674,"деревянная линейка","Физические наказания",21,13,2,2,2
1675,"деревянная линейка","Фиксатор окна (откидного)",21,13,3,2,3
1676,"деревянная линейка","Фишки",21,13,3,2,3
1677,"деревянная линейка","Формочка (если несколько)",21,13,3,4,3
1678,"деревянная линейка","Фоторамка, склеенная из нескольких линеек",21,13,4,3,2
1679,"деревянная линейка","Холодное оружие",21,13,3,2,3
1680,"деревянная линейка","Холодное оружие",21,13,3,2,3
1681,"деревянная линейка","Холст",21,13,2,2,3
1682,"деревянная линейка","Хранение резинок для волос",21,13,4,4,4
1683,"деревянная линейка","Цель для стрельбы",21,13,4,2,4
1684,"деревянная линейка","Циркуль",21,13,3,2,3
1685,"деревянная линейка","Часть забора",21,13,3,2,3
1686,"деревянная линейка","Часть игрушки",21,13,3,2,2
1687,"деревянная линейка","Часть каркаса поделки (самолёта, дома, машины)",21,13,3,3,3
1688,"деревянная линейка","Часы солнечные",21,13,5,5,4
1689,"деревянная линейка","Чертить",21,13,1,1,1
1690,"деревянная линейка","Чесалка для головы",21,13,2,3,2
1691,"деревянная линейка","Чесалка для спины",21,13,2,3,2
1692,"деревянная линейка","Чесалка для спины",21,13,2,3,2
1693,"деревянная линейка","Чесать спину",21,13,2,3,2
1694,"деревянная линейка","Чесаться",21,13,2,3,2
1695,"деревянная линейка","Чехол для телефона",21,13,4,1,3
1696,"деревянная линейка","Чистить зазоры между плиткой",21,13,3,4,4
1697,"деревянная линейка","Чтобы закрывать глаза во время игры в мафию",21,13,5,2,4
1698,"деревянная линейка","Чтобы закрыть глаза",21,13,3,2,4
1699,"деревянная линейка","Чтобы мешать еду и напитки",21,13,2,3,3
1700,"деревянная линейка","Чтобы не запутывались провода",21,13,4,3,4
1701,"деревянная линейка","Что-нибудь подцепить (типа рычага сделать)",21,13,3,3,3
1702,"деревянная линейка","Что-то достать",21,13,2,3,3
1703,"деревянная линейка","Шаблон для лакировки",21,13,3,1,3
1704,"деревянная линейка","Шалаш",21,13,3,3,3
1705,"деревянная линейка","Шина (в медицинских целях - переломы)",21,13,3,3,2
1706,"деревянная линейка","Шина для руки",21,13,3,3,2
1707,"деревянная линейка","Шина для сломанной конечности",21,13,3,3,2
1708,"деревянная линейка","Шина для сломанной руки",21,13,3,3,2
1709,"деревянная линейка","Шина на ноги куклы",21,13,3,3,2
1710,"деревянная линейка","Шкатулка",21,13,3,3,3
1711,"деревянная линейка","Шкаф из линеек",21,13,3,3,3
1712,"деревянная линейка","Шлифовать свежее покрытие",21,13,3,4,3
1713,"деревянная линейка","Шпажка",21,13,3,3,3
1714,"деревянная линейка","Шпаргалка",21,13,5,4,4
1715,"деревянная линейка","Шпатель",21,13,3,4,3
1716,"деревянная линейка","Шпилька для волос",21,13,3,3,4
1717,"деревянная линейка","Штатив",21,13,4,4,3
1718,"деревянная линейка","Щеколда для двери",21,13,3,4,3
1719,"деревянная линейка","Щепа для разжигания огня",21,13,2,2,2
1720,"деревянная линейка","Щётки на лобовом стекле машины",21,13,4,5,4
1721,"деревянная линейка","Элемент декора",21,13,3,2,2
1722,"деревянная линейка","Элемент декора",21,13,3,2,2
1723,"деревянная линейка","Элемент дизайна",21,13,3,2,2
1724,"деревянная линейка","Элемент для паркетного пола",21,13,3,3,3
1725,"деревянная линейка","Элемент катапульты",21,13,3,2,2
1726,"деревянная линейка","Элемент орнамента",21,13,3,2,2
1727,"деревянная линейка","Элемент оружия",21,13,3,2,2
1728,"деревянная линейка","Ящик из линеек",21,13,3,3,3
