id,item,response,rater1,rater2,rater3,average
96,rope,Attach do your door knob for when you want to open the door just pull the as long as the door isn't closed all the way,2,3,1,2
96,rope,Hang the on your wall in a design  get clothespins and hang pictures from them,2,2,2,2
96,rope,Make a creative design on your wall with hangings,3,2,2,2.333333333
96,rope,Measure things,3,2,2,2.333333333
97,rope,Indiana jones thing,2,1,2,1.666666667
97,rope,lock something,2,1,1,1.333333333
97,rope,throw down your window,1,2,1,1.333333333
97,rope,tie someone up,1,1,1,1
97,rope,to chew on,2,1,2,1.666666667
97,rope,to choke yourself with,2,1,1,1.333333333
97,rope,to drag something with,1,1,1,1
97,rope,to hang stuff with,1,1,1,1
97,rope,to hit someone with,2,1,1,1.333333333
97,rope,to mark your territory,3,3,1,2.333333333
97,rope,to play with,1,1,1,1
97,rope,to pull on,1,1,1,1
97,rope,to tie something with,1,1,1,1
97,rope,to un-braid the,3,2,1,2
97,rope,to wear around your waist,2,1,1,1.333333333
97,rope,to wear in your hair,2,1,2,1.666666667
97,rope,tug of war,1,1,1,1
97,rope,use to hold something together,1,1,1,1
98,rope,boat,1,1,1,1
98,rope,brown,1,1,1,1
98,rope,cattle,1,1,1,1
98,rope,danger,1,1,1,1
98,rope,get me out of here,1,1,1,1
98,rope,guide,2,1,1,1.333333333
98,rope,horse,1,1,1,1
98,rope,I cant move,1,1,1,1
98,rope,leave,1,1,1,1
98,rope,long,1,1,1,1
98,rope,mountain,1,1,1,1
98,rope,need  help,2,1,1,1.333333333
98,rope,no fun,1,1,1,1
98,rope,pull,2,1,1,1.333333333
98,rope,pulling for sport,1,1,1,1
98,rope,rare,1,1,1,1
98,rope,rock climb,2,1,1,1.333333333
98,rope,skateboard,1,2,1,1.333333333
98,rope,strong,1,1,1,1
98,rope,stuck in mud,1,1,1,1
98,rope,the rush rock climbing wall,1,1,1,1
98,rope,throw,1,1,1,1
98,rope,tie,1,1,1,1
98,rope,tire,1,2,2,1.666666667
98,rope,tug of war,1,1,1,1
98,rope,water jump,1,2,2,1.666666667
98,rope,water ski,1,2,2,1.666666667
99,rope,A belt,2,1,1,1.333333333
99,rope,A door closer so you don't have to move to shut your door,3,3,1,2.333333333
99,rope,A head band,3,1,2,2
99,rope,A lease for your dog,2,1,1,1.333333333
99,rope,A ruler for class,3,2,1,2
99,rope,Wall decor,1,1,2,1.333333333
100,rope,ball,3,2,2,2.333333333
100,rope,belt,2,1,1,1.333333333
100,rope,bookbag strap,3,2,1,2
100,rope,bracelet,2,1,2,1.666666667
100,rope,confetti,4,3,2,3
100,rope,dog leash,2,1,1,1.333333333
100,rope,hair bow,2,2,2,2
100,rope,handcuffs,2,2,1,1.666666667
100,rope,necklace,2,1,2,1.666666667
100,rope,shoestring,2,1,1,1.333333333
101,rope,a puzzle,3,3,2,2.666666667
101,rope,a skirt,1,2,2,1.666666667
101,rope,a steering wheel,3,3,2,2.666666667
101,rope,a swimming pool,1,1,1,1
101,rope,a way of transportation,4,1,1,2
101,rope,basement,1,1,1,1
101,rope,maze,3,3,2,2.666666667
101,rope,sink,1,1,1,1
101,rope,vending,1,2,1,1.333333333
102,rope,belt,2,1,1,1.333333333
102,rope,jump,1,1,1,1
102,rope,knotted to close something,2,1,1,1.333333333
102,rope,necklace,2,1,2,1.666666667
102,rope,swing,2,1,1,1.333333333
102,rope,tie around two people's ankles walk together,1,1,2,1.333333333
102,rope,tug of war,1,1,1,1
103,rope,Make something geometric to hang on an interior or exterior wall,2,2,2,2
103,rope,You could make a flower pot out of them by coiling it around something for its initial shape then use it as a flower pot or a trash can for that matter,3,4,2,3
103,rope,You could make a giant spider web of sorts for your children to play on  for you to play on  or for you to use during Halloween,4,3,3,3.333333333
103,rope,You could make a jungle gym with them outside,2,2,2,2
103,rope,You could make clothing out of it A simple top or bottom,2,1,2,1.666666667
103,rope,You could take the and hang your pictures around the room with them or decorative items,2,2,2,2
104,rope,belt,2,1,1,1.333333333
104,rope,hanger,2,2,1,1.666666667
104,rope,jump,1,1,1,1
104,rope,leash,2,1,1,1.333333333
104,rope,weapon,1,1,1,1
105,rope,Anchor On Boat,2,1,1,1.333333333
105,rope,Belt,2,1,1,1.333333333
105,rope,blind pull back,3,1,2,2
105,rope,Blocking off Places,2,2,1,1.666666667
105,rope,Crafts,1,1,1,1
105,rope,Dog Leash,2,1,1,1.333333333
105,rope,Hair Tie,2,1,2,1.666666667
105,rope,handcuffs,2,2,1,1.666666667
105,rope,Lasso,2,1,1,1.333333333
105,rope,Measuring,3,2,2,2.333333333
105,rope,pull someone on skateboard or something,2,2,2,2
105,rope,Swing,2,1,1,1.333333333
105,rope,threat,1,1,1,1
105,rope,Tying books together like a satchel,3,2,1,2
106,rope,cut it up and use the pieces to create a picture,3,2,2,2.333333333
106,rope,use it as a jump,1,1,1,1
106,rope,use it as a lasso to catch an animal,2,1,1,1.333333333
106,rope,use it as a leash for your dog,2,1,1,1.333333333
106,rope,use it as a separation in a room that you shar,2,3,1,2
106,rope,use it to keep something in place,1,1,1,1
106,rope,use it to strangle something,2,1,1,1.333333333
106,rope,use it to tie things together,1,1,1,1
106,rope,you can unwind the if it is made of twill and use it for curly decoration,3,3,2,2.666666667
106,rope,you can use it to suspend things from high places,2,1,1,1.333333333
107,rope,Belt,2,1,1,1.333333333
107,rope,Decoration,1,1,1,1
107,rope,Picture Frame,2,3,2,2.333333333
107,rope,basket,2,3,1,2
107,rope,belly button ring,2,2,2,2
107,rope,bikini bottoms,3,2,2,2.333333333
107,rope,bikini top,3,2,2,2.333333333
107,rope,Blanket,2,2,2,2
107,rope,bracelet,2,1,2,1.666666667
107,rope,carpet,3,2,2,2.333333333
107,rope,chair back,2,2,2,2
107,rope,dress,1,1,2,1.333333333
107,rope,earrings,2,1,2,1.666666667
107,rope,hair,2,2,2,2
107,rope,mail box,1,1,2,1.333333333
107,rope,necklace,2,1,2,1.666666667
107,rope,ring,2,2,2,2
107,rope,shoes,2,1,2,1.666666667
107,rope,toe ring,2,2,2,2
107,rope,walls to a house,2,1,2,1.666666667
108,rope,a blockade,2,1,1,1.333333333
108,rope,basketball nets,1,1,2,1.333333333
108,rope,creating a catapult,3,3,2,2.666666667
108,rope,for a sail,2,2,1,1.666666667
108,rope,holding back crowds,2,2,2,2
108,rope,Indiana jones whip,2,1,2,1.666666667
108,rope,noose,2,1,1,1.333333333
108,rope,overalls,3,2,2,2.333333333
108,rope,swing,2,1,1,1.333333333
108,rope,sling shot,3,2,2,2.333333333
108,rope,tug of war,1,1,1,1
108,rope,used as a belt,2,1,1,1.333333333
108,rope,wristbands,2,1,2,1.666666667
109,rope,bracelet,2,1,2,1.666666667
109,rope,ladder,2,1,1,1.333333333
109,rope,swing,2,1,1,1.333333333
109,rope,toy for pets,2,1,1,1.333333333
110,rope,make a shoe out of,3,1,2,2
110,rope,necklace,2,1,2,1.666666667
110,rope,tie a hammer on the end of the and use it as a weapon,3,2,2,2.333333333
110,rope,to hang for decoration in the house for curtains,2,3,2,2.333333333
110,rope,use the as if it was a line and make art with the,2,1,2,1.666666667
111,rope,belt,2,1,1,1.333333333
111,rope,bracelet,2,1,2,1.666666667
111,rope,carrying case,1,2,1,1.333333333
111,rope,divider,2,1,1,1.333333333
111,rope,eating utensil,2,2,2,2
111,rope,glove,2,1,2,1.666666667
111,rope,handle,3,1,1,1.666666667
111,rope,hat,2,1,2,1.666666667
111,rope,measurement of speed,3,2,2,2.333333333
111,rope,nun chucks,4,3,2,3
111,rope,propeller,4,2,2,2.666666667
111,rope,sports equipment,1,1,1,1
111,rope,stress reliever,1,3,2,2
112,rope,a pretend snake,2,1,2,1.666666667
112,rope,a pretend snail,2,3,2,2.333333333
112,rope,to enslave someone,2,1,1,1.333333333
112,rope,to exercise,2,1,1,1.333333333
112,rope,to hold things together,1,1,1,1
112,rope,to jump,1,1,1,1
112,rope,to play,1,1,1,1
113,rope,dog toy,2,1,1,1.333333333
113,rope,measuring tool,3,2,2,2.333333333
113,rope,spelling letters out,2,3,2,2.333333333
113,rope,tie a knot with a to keep a box or some type of storage unit closed,1,1,1,1
114,rope,belt,2,1,1,1.333333333
114,rope,hair tie,2,1,2,1.666666667
114,rope,hang decor,2,1,2,1.666666667
115,rope,strap someone to a chair,2,1,1,1.333333333
115,rope,tie a girl to the bed,1,1,2,1.333333333
115,rope,tie a guy to the bed,1,1,2,1.333333333
115,rope,tie a knot,1,1,1,1
115,rope,tie someone's ankles to it,1,1,1,1
115,rope,tie someone's wrists together,1,1,1,1
115,rope,to tie a bag together,2,1,1,1.333333333
115,rope,use for tug of war,1,1,1,1
115,rope,use it as a weapon,1,1,1,1
115,rope,use it in a woodshop experiment,1,2,2,1.666666667
115,rope,wrap it around someone's mouth,1,2,2,1.666666667
116,rope,belt,2,1,1,1.333333333
116,rope,bondage fun,2,1,2,1.666666667
116,rope,capture people,2,1,1,1.333333333
116,rope,cheap wig,2,2,2,2
116,rope,clothesline,2,1,1,1.333333333
116,rope,fake snake,2,1,2,1.666666667
116,rope,giant's shoelaces,5,2,2,3
116,rope,harness,4,1,1,2
116,rope,potential zipline,3,1,1,1.666666667
116,rope,strangling things,2,1,1,1.333333333
116,rope,underbudget whip,4,1,2,2.333333333
117,rope,ankle bracelet,2,2,2,2
117,rope,key chain,2,2,2,2
117,rope,measuring tool,3,2,2,2.333333333
117,rope,necklace,2,1,2,1.666666667
117,rope,shoe lace,2,1,1,1.333333333
117,rope,to hold down things,2,1,1,1.333333333
117,rope,whip,2,1,1,1.333333333
117,rope,wrist band,2,1,2,1.666666667
118,rope,decoration,1,1,1,1
118,rope,hang from,1,1,1,1
118,rope,separate a room or area,2,2,1,1.666666667
118,rope,tie one end it to a moving object bike  golf cart  then hang on to the other and let it pull you around,2,2,1,1.666666667
118,rope,tug of war,1,1,1,1
118,rope,use it for distance,2,1,2,1.666666667
118,rope,use it to hang a sheet over it to dry it,2,1,2,1.666666667
119,rope,arts and crafts,1,1,1,1
119,rope,Clothing,2,1,2,1.666666667
119,rope,dancing,1,1,2,1.333333333
119,rope,hanging,2,1,1,1.333333333
119,rope,jewelry,2,2,2,2
119,rope,team building exercises,1,3,1,1.666666667
119,rope,weapon,1,1,1,1
119,rope,wedding ceremony,2,2,2,2
121,rope,make it into a lasso,2,1,1,1.333333333
121,rope,make it into some sort of jewelry,1,2,1,1.333333333
121,rope,tie it in between two trees and make it into a tightrope,3,1,1,1.666666667
121,rope,use it as a belt,2,1,1,1.333333333
121,rope,use it as a boarder to a painting,3,3,2,2.666666667
121,rope,use it as a system of measurement,2,2,2,2
122,rope,belt,2,1,1,1.333333333
122,rope,bracelet,2,1,2,1.666666667
122,rope,guitar strap,3,3,2,2.666666667
122,rope,headband,2,1,2,1.666666667
122,rope,jump,1,1,1,1
122,rope,keep the car trunk shut,2,2,1,1.666666667
122,rope,knot,2,1,1,1.333333333
122,rope,lasso,2,1,1,1.333333333
122,rope,necklace,2,1,2,1.666666667
122,rope,noose,2,1,1,1.333333333
122,rope,shoelace,2,1,1,1.333333333
122,rope,suspender,3,3,1,2.333333333
123,rope,accessory,1,1,1,1
123,rope,anchor,2,1,1,1.333333333
123,rope,arrest,1,1,1,1
123,rope,belt,2,1,1,1.333333333
123,rope,bows,2,2,1,1.666666667
123,rope,decoration,1,1,1,1
123,rope,fish,2,1,1,1.333333333
123,rope,hanging,2,1,1,1.333333333
123,rope,holding someone up rock climbing,2,1,1,1.333333333
123,rope,leash,2,1,1,1.333333333
123,rope,needle,2,1,2,1.666666667
123,rope,obtaining an object,2,1,1,1.333333333
123,rope,pulling objects,1,1,1,1
123,rope,shoe laces,2,1,1,1.333333333
123,rope,string,2,1,1,1.333333333
123,rope,tie knots,1,1,1,1
123,rope,tug of war,1,1,1,1
123,rope,weapon whip,2,1,1,1.333333333
124,rope,belt,2,1,1,1.333333333
124,rope,necklace,2,1,2,1.666666667
124,rope,rug,3,2,2,2.333333333
124,rope,swing,2,1,1,1.333333333
126,rope,a swing,1,1,1,1
126,rope,execution,2,1,1,1.333333333
126,rope,finish line,2,2,1,1.666666667
126,rope,jump,1,1,1,1
126,rope,make letters,1,2,2,1.666666667
126,rope,tie up somebody,1,1,1,1
126,rope,tug a war,1,1,1,1
126,rope,whip,2,1,1,1.333333333
128,rope,you can line you comforter with it as a accent piece,3,4,2,3
128,rope,you can use in a pair of jeans by pulling the apart into pieces and integrating it into a pattern,3,4,2,3
128,rope,you can use it as a belt,2,1,1,1.333333333
128,rope,you can use it as a necklace,2,1,2,1.666666667
128,rope,you can use it to drape around your ceiling fan to create a sea voyage theme,3,5,2,3.333333333
129,rope,anchor,2,1,1,1.333333333
129,rope,crane,2,2,2,2
129,rope,exercise,2,1,1,1.333333333
129,rope,fence,3,2,1,2
129,rope,hair tie,2,1,2,1.666666667
129,rope,hold things together,1,1,1,1
129,rope,horse driver,2,2,1,1.666666667
129,rope,jewelry,2,2,2,2
129,rope,ladder,2,1,1,1.333333333
129,rope,lasso,2,1,1,1.333333333
129,rope,pulley,1,1,1,1
129,rope,punishment,1,1,1,1
129,rope,weapon,1,1,1,1
129,rope,winch,2,1,1,1.333333333
130,rope,to catch a thief,2,2,1,1.666666667
130,rope,to cause damage to one's self,1,1,1,1
130,rope,to choke someone with,2,1,1,1.333333333
130,rope,to climb down anything with,2,1,1,1.333333333
130,rope,to entertain yourself by tying a knot,1,2,1,1.333333333
130,rope,to get someone out of a hole,2,2,2,2
130,rope,to hit someone with,2,1,1,1.333333333
130,rope,to hold limbs broken appendages together until one can receive medical care,3,3,2,2.666666667
130,rope,to tie something together,1,1,1,1
130,rope,to use as a fire starter,4,2,2,2.666666667
131,rope,belt,2,1,1,1.333333333
131,rope,fill a pinata with,2,3,3,2.666666667
131,rope,outline for hopscotch,4,3,2,3
131,rope,streamers,4,2,2,2.666666667
131,rope,tie it to a door handle of a public restaurant and pull the door open for people,3,4,2,3
131,rope,wig,2,2,2,2
132,rope,belt,2,1,1,1.333333333
132,rope,headband,2,1,2,1.666666667
132,rope,lock,2,1,1,1.333333333
132,rope,necklace,2,1,2,1.666666667
132,rope,ring,2,2,2,2
134,rope,eraser,2,2,2,2
134,rope,exercise machine,2,1,1,1.333333333
134,rope,gripping things,3,1,1,1.666666667
134,rope,hanging upside down,2,2,1,1.666666667
134,rope,holding things down,1,1,1,1
134,rope,lasso,2,1,1,1.333333333
134,rope,leash,2,1,1,1.333333333
134,rope,lifting weights,2,1,2,1.666666667
134,rope,pet snake,2,1,2,1.666666667
134,rope,practicing acrobatics,2,2,1,1.666666667
134,rope,remote control,2,2,2,2
134,rope,swinging from city to city,2,1,4,2.333333333
134,rope,toy,2,1,1,1.333333333
134,rope,transportation,1,1,1,1
134,rope,weapon,1,1,1,1
134,rope,whip,2,1,1,1.333333333
135,rope,book mark,4,3,2,3
135,rope,bracelet,2,1,2,1.666666667
135,rope,cat toy,2,2,1,1.666666667
135,rope,decorations,1,1,1,1
135,rope,dress,2,1,1,1.333333333
135,rope,pet,1,1,1,1
135,rope,shoe lace,2,1,1,1.333333333
136,rope,belt,2,1,1,1.333333333
136,rope,bondage during sex,2,1,2,1.666666667
136,rope,bondage for torture,2,1,1,1.333333333
136,rope,clothes line,2,1,1,1.333333333
136,rope,hammock,1,2,2,1.666666667
136,rope,hang people,2,1,1,1.333333333
136,rope,jump,1,1,1,1
136,rope,lasso,2,1,1,1.333333333
136,rope,tie things together,1,1,1,1
136,rope,tree swing,1,1,1,1
136,rope,trip people,2,1,1,1.333333333
136,rope,tug a war,1,1,1,1
136,rope,walk a dog,2,1,1,1.333333333
136,rope,whip,2,1,1,1.333333333
137,rope,Frame,3,2,2,2.333333333
137,rope,Fuse,3,3,2,2.666666667
137,rope,Give texture to a wall/art,2,2,2,2
137,rope,Hair extensions,2,2,3,2.333333333
137,rope,Headband,2,1,2,1.666666667
137,rope,Light fixture,2,1,2,1.666666667
137,rope,Material for clothing,4,2,2,2.666666667
137,rope,Scrunchie,2,2,2,2
137,rope,Vase,3,2,2,2.333333333
137,rope,whip,2,1,1,1.333333333
138,rope,a belt,2,1,1,1.333333333
138,rope,a dress made of,2,1,2,1.666666667
138,rope,a ladder,2,1,1,1.333333333
138,rope,a swing,1,1,1,1
138,rope,a seatbelt,3,2,2,2.333333333
138,rope,shoelaces,2,1,1,1.333333333
138,rope,tie the to the back of a car and ride on a skateboard while holding onto the,2,3,2,2.333333333
138,rope,tug of war,1,1,1,1
139,rope,Belt,2,1,1,1.333333333
139,rope,Hair Tie,2,1,2,1.666666667
139,rope,Handcuffs,2,2,1,1.666666667
139,rope,Light Bulb Holder,2,1,2,1.666666667
139,rope,Shoe String,2,1,1,1.333333333
140,rope,belt,2,1,1,1.333333333
140,rope,glue it around the frame of a picture,2,3,2,2.333333333
140,rope,hang it from the ceiling and climb it for exercise,2,2,1,1.666666667
140,rope,jump,1,1,1,1
140,rope,lasso,2,1,1,1.333333333
140,rope,necklace,2,1,2,1.666666667
140,rope,tie it to a tire and tree for a tire swing,1,1,1,1
140,rope,tie it to a tree and swing off it into a lake,2,1,1,1.333333333
140,rope,wrap it around a vase for decoration,3,2,2,2.333333333
141,rope,create art,2,1,1,1.333333333
141,rope,floss your teeth,3,2,4,3
141,rope,make a swing,2,1,1,1.333333333
141,rope,make bracelets,2,1,2,1.666666667
141,rope,seal open bags shut,3,2,1,2
141,rope,soap on a,2,2,1,1.666666667
141,rope,tie to a door knob so you won't have to get up to closed the door,2,3,1,2
141,rope,use as a shoe string if small enough,2,1,2,1.666666667
141,rope,use as belt,2,1,1,1.333333333
142,rope,climbing down a high object,2,1,1,1.333333333
142,rope,draping across a room for decoration,2,2,2,2
142,rope,Playing Tug of war,1,1,1,1
142,rope,Swinging from trees,2,1,2,1.666666667
143,rope,Use it to pull a prank on people by for example tying someone's bikes together,2,2,2,2
143,rope,Wind it several times around your torso and wear it as a tube top,4,5,2,3.666666667
146,rope,dangling things,2,1,1,1.333333333
146,rope,jump,1,1,1,1
146,rope,noose,2,1,1,1.333333333
146,rope,tight walking,1,1,1,1
146,rope,tripping people,2,1,1,1.333333333
146,rope,tying to doors together so neither can be opened,3,2,1,2
146,rope,unwinding strands and tying them at ends to make the longer,2,2,2,2
147,rope,as a blocker you cannot get in unless someone moves the,2,1,1,1.333333333
147,rope,as a burn,2,1,2,1.666666667
147,rope,as a ladder,2,1,1,1.333333333
147,rope,as decoration around your beach house,2,2,2,2
147,rope,as jewelry,2,2,1,1.666666667
147,rope,to hang something,2,1,1,1.333333333
148,rope,Build a bridge,2,2,2,2
148,rope,Hang someone or something,2,1,1,1.333333333
148,rope,Jump,1,1,1,1
148,rope,Mountain climbing,2,1,1,1.333333333
148,rope,used in goals,1,2,1,1.333333333
148,rope,swing from tree to tree,2,1,1,1.333333333
148,rope,Tie someone down,1,1,1,1
148,rope,Tie something,1,1,1,1
148,rope,Trip someone with it,2,1,1,1.333333333
148,rope,Tug of war,1,1,1,1
148,rope,Used with pulleys,1,1,1,1
148,rope,Whip someone,2,1,1,1.333333333
149,rope,as a whip,3,1,1,1.666666667
149,rope,as boundaries for a fun game,2,2,1,1.666666667
149,rope,as kindle for fire,3,2,2,2.333333333
149,rope,as part of an outfit,2,2,2,2
149,rope,collect water,5,2,2,3
149,rope,to keep demons from entering your home,3,3,3,3
149,rope,use it by the thread to make a silly hairdo,2,2,2,2
150,rope,belt,2,1,1,1.333333333
150,rope,handcuffs,2,2,1,1.666666667
150,rope,headband,2,1,2,1.666666667
150,rope,paint it  fake snake to scare friends,2,2,2,2
150,rope,zip line,2,1,1,1.333333333
151,rope,a leash for your pet,2,1,1,1.333333333
151,rope,as a workout where you grab 2 ends of the and roll it in a wave motion,2,3,1,2
151,rope,tie it to a post and use for tetherball,1,2,1,1.333333333
151,rope,tie to a car to pull it out,1,2,1,1.333333333
151,rope,use it as a alternative railing for steps,4,3,2,3
151,rope,use it as a clothes hanger to dry your clothes outside,2,1,2,1.666666667
151,rope,use it to swing around on,2,1,1,1.333333333
152,rope,a hanging chair,2,3,1,2
152,rope,a head band,3,1,2,2
152,rope,a wig,3,2,2,2.333333333
152,rope,monkey bars,3,3,2,2.666666667
152,rope,to make a hanging bed,3,3,2,2.666666667
153,rope,burn it for light,3,3,2,2.666666667
153,rope,coil it to make a seat cushion,5,4,2,3.666666667
153,rope,cross form one place to another,2,1,1,1.333333333
153,rope,measure something,3,2,2,2.333333333
153,rope,tie back hair,2,1,2,1.666666667
153,rope,use it to help move heavy objects like a pulley,1,1,2,1.333333333
153,rope,use it to make friction heat,5,3,2,3.333333333
153,rope,use the fibers as thread for mending,5,3,2,3.333333333
153,rope,weapon,1,1,1,1
154,rope,Hang lights or decorations,2,2,2,2
154,rope,Play tug of war,1,1,1,1
154,rope,Tie a mattress to a car roof,1,1,1,1
154,rope,Tie your dog to a tree or post,1,1,1,1
155,rope,to decorate items with,1,1,1,1
155,rope,to hang something from the ceiling,2,1,1,1.333333333
155,rope,to make a headband,2,1,2,1.666666667
155,rope,to play jump,1,1,1,1
155,rope,to play tug a war,1,1,1,1
155,rope,to pull a wagon,2,1,1,1.333333333
155,rope,to tie someone up with,2,1,1,1.333333333
155,rope,to use as a fan string,4,3,2,3
155,rope,to use as a necklace,2,1,2,1.666666667
155,rope,to use as a swing at a pool,2,1,1,1.333333333
155,rope,to use as a whip,2,1,1,1.333333333
156,rope,Tie it to something that you may need and drag it when desired,1,1,1,1
157,rope,jump,1,1,1,1
157,rope,tight walking,2,1,1,1.333333333
157,rope,tug a war,1,1,1,1
157,rope,use to pull something,1,1,1,1
157,rope,using as a swing,2,1,1,1.333333333
