"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4","C-act","C-ach"
85,"pneu","télépathe",8,4,1,1,1,1,89,91
85,"pneu","soucoupe volante",8,4,4,3,1,4,89,91
85,"pneu","navire",8,4,3,3,3,4,89,91
85,"pneu","bouée",8,4,2,2,4,2,89,91
85,"pneu","maison",8,4,3,3,1,3,89,91
85,"pneu","jardiniere",8,4,4,2,2,3,89,91
85,"pneu","chaussures",8,4,4,4,3,4,89,91
86,"bouteille","Boire",8,4,1,1,1,1,32,43
86,"bouteille","collecter",8,4,3,1,2,2,32,43
86,"bouteille","échanger",8,4,2,3,1,2,32,43
86,"bouteille","alcool",8,4,1,1,1,1,32,43
86,"bouteille","soirées",8,4,1,1,1,1,32,43
86,"bouteille","bateau dans une bouteille",8,4,2,4,2,2,32,43
86,"bouteille","la mer",8,4,1,2,2,1,32,43
86,"bouteille","arme",8,4,1,2,2,2,32,43
86,"bouteille","frapper quelqu'un avec une bouteille",8,4,1,2,2,2,32,43
86,"bouteille","cocktail molotov",8,4,2,3,3,2,32,43
86,"bouteille","tuer",8,4,2,2,2,2,32,43
86,"bouteille","brûler",8,4,3,2,3,1,32,43
86,"bouteille","se venger",8,4,2,2,2,2,32,43
86,"bouteille","couper",8,4,3,2,3,2,32,43
86,"bouteille","lancer",8,4,1,2,1,3,32,43
86,"bouteille","boire des cocktails",8,4,1,1,1,1,32,43
86,"bouteille","l'été",8,4,1,1,1,1,32,43
86,"bouteille","se restaurer",8,4,1,2,1,1,32,43
86,"bouteille","soif",8,4,1,1,1,1,32,43
86,"bouteille","manger",8,4,1,2,1,1,32,43
86,"bouteille","empoisonner quelqu'un",8,4,2,1,3,1,32,43
86,"bouteille","le verre d'une bouteille",8,4,1,1,1,1,32,43
86,"bouteille","lancer une bouteille",8,4,2,2,1,2,32,43
86,"bouteille","taper dans une bouteille",8,4,3,1,1,1,32,43
86,"bouteille","transparence",8,4,2,1,1,1,32,43
86,"bouteille","la couleur de la bouteille ",8,4,2,1,2,1,32,43
86,"couteau","armes",8,4,1,1,2,1,32,43
86,"couteau","menaces",8,4,1,1,2,1,32,43
86,"couteau","cuisiner",8,4,1,1,1,1,32,43
86,"couteau","faire plaisir à quelqu'un",8,4,3,1,1,2,32,43
86,"couteau","objet de collection",8,4,4,1,2,2,32,43
86,"couteau","couteau suisse",8,4,1,1,1,1,32,43
86,"couteau","bistouri",8,4,4,2,2,2,32,43
86,"couteau","soigner",8,4,4,1,2,3,32,43
86,"couteau","chasser le gibier",8,4,2,1,2,2,32,43
86,"couteau","se défendre des agresseurs",8,4,1,1,2,1,32,43
86,"couteau","arts martiaux",8,4,4,1,2,1,32,43
86,"couteau","mangas japonais",8,4,1,1,1,1,32,43
86,"couteau","cuisines",8,4,1,1,1,1,32,43
86,"couteau","restaurant",8,4,1,1,1,1,32,43
86,"couteau","luxe",8,4,1,1,1,1,32,43
86,"couteau","chef cuisinier",8,4,1,1,1,1,32,43
86,"couteau","manger",8,4,1,1,2,1,32,43
86,"couteau","se socialiser",8,4,1,1,1,1,32,43
86,"couteau","inviter pour une reception",8,4,1,1,1,1,32,43
86,"couteau","seduction",8,4,1,1,1,1,32,43
86,"couteau","dîner d'affaires",8,4,1,1,1,1,32,43
86,"couteau","convaincre un projet d'entrepreneuriat",8,4,1,1,1,1,32,43
86,"couteau","se défendre ",8,4,1,1,2,1,32,43
86,"pneu","Voitures",8,4,1,1,1,1,32,43
86,"pneu","courses",8,4,1,3,1,2,32,43
86,"pneu","peau d'échappement",8,4,1,1,1,3,32,43
86,"pneu","pollution",8,4,1,1,1,1,32,43
86,"pneu","formule 1",8,4,1,1,1,2,32,43
86,"pneu","Michael Schumacher",8,4,1,1,1,1,32,43
86,"pneu","dépassement",8,4,1,1,1,1,32,43
86,"pneu","collision",8,4,1,2,2,1,32,43
86,"pneu","danger",8,4,1,2,1,1,32,43
86,"pneu","médecine",8,4,1,1,1,1,32,43
86,"pneu","accident",8,4,1,1,1,1,32,43
86,"pneu","greffe d'organes",8,4,1,1,1,1,32,43
86,"pneu","métal",8,4,1,1,1,1,32,43
86,"pneu","rouler",8,4,1,1,1,1,32,43
86,"pneu","voyager",8,4,1,1,1,1,32,43
86,"pneu","vacances",8,4,1,1,1,1,32,43
86,"pneu","profiter",8,4,1,1,1,1,32,43
86,"pneu","aventures",8,4,1,1,1,1,32,43
86,"pneu","se reposer",8,4,1,3,3,3,32,43
86,"pneu","garagiste",8,4,1,1,1,1,32,43
86,"pneu","sports",8,4,2,2,3,2,32,43
86,"pneu","rally",8,4,2,2,1,2,32,43
86,"pneu","extrêmes",8,4,1,1,1,1,32,43
86,"pneu","montagnes",8,4,1,1,1,1,32,43
86,"pneu","couleurs grises",8,4,1,1,1,1,32,43
86,"pneu","autoroutes",8,4,1,1,1,1,32,43
86,"pneu","permis de conduire",8,4,1,1,1,1,32,43
86,"pneu","code de la route",8,4,1,1,1,1,32,43
86,"pneu","examen",8,4,1,1,1,1,32,43
86,"pneu","retrait de point",8,4,1,1,1,1,32,43
86,"pneu","conscience au volant",8,4,1,1,1,1,32,43
86,"pneu","maladie neurologique",8,4,3,1,1,1,32,43
86,"pneu","altération de la conscience",8,4,3,1,1,1,32,43
86,"pneu","chauffard",8,4,1,1,1,1,32,43
86,"pneu","respect",8,4,1,1,1,1,32,43
86,"pneu","habitudes",8,4,1,1,1,1,32,43
86,"pneu","coutumes selon les pays",8,4,1,1,3,1,32,43
86,"pneu","limitation de vitesse",8,4,1,2,4,1,32,43
87,"bouteille","aquarium pour poisson",8,4,4,4,2,3,21,11
87,"bouteille","por de fleur",8,4,3,2,2,2,21,11
87,"bouteille","haltère de sport",8,4,3,2,2,3,21,11
87,"bouteille","trousse à crayon",8,4,4,3,3,3,21,11
87,"bouteille","chaussure à talon pour femme SDF",8,4,5,1,2,4,21,11
87,"bouteille","biberon pour bébé",8,4,2,1,2,2,21,11
87,"bouteille","cachette à argent pour la plage",8,4,4,3,4,5,21,11
87,"bouteille","bouteille d'eau",8,4,1,1,2,1,21,11
87,"bouteille","crachoir pour malade",8,4,2,4,4,3,21,11
87,"bouteille","bouteille de décoration",8,4,3,2,2,2,21,11
87,"bouteille","ustensile de cuisine pour préparer patte à gateau",8,4,4,5,3,3,21,11
87,"bouteille","object pour aide dessin",8,4,4,5,3,2,21,11
87,"bouteille","jeu de quille bon marcher ",8,4,3,3,4,3,21,11
87,"couteau","règle pour faire un trait droit",8,4,4,4,2,4,21,11
87,"couteau","clé",8,4,3,2,2,3,21,11
87,"couteau","arme",8,4,1,1,2,1,21,11
87,"couteau","accessoire de bricolage",8,4,3,2,2,2,21,11
87,"couteau","accessoire de jardinage",8,4,3,4,3,3,21,11
87,"couteau","stylos revisité si on rajoute une mine",8,4,5,3,2,2,21,11
87,"couteau","tuteur pour garder plante droite",8,4,5,4,3,5,21,11
87,"couteau","couper la viande",8,4,1,1,1,1,21,11
87,"couteau","coudre",8,4,4,3,2,4,21,11
87,"couteau","customiser ses vêtements",8,4,4,4,2,3,21,11
87,"couteau","se couper les cheveux",8,4,2,2,2,2,21,11
87,"couteau","utiliser comme boucle d'oreille ",8,4,5,4,2,3,21,11
87,"pneu","jouet",8,4,3,3,2,2,21,11
87,"pneu","balançoire",8,4,3,2,2,2,21,11
87,"pneu","oreiller",8,4,3,4,2,3,21,11
87,"pneu","obstacle",8,4,2,3,3,2,21,11
87,"pneu","haltère",8,4,2,2,2,3,21,11
87,"pneu","sac",8,4,4,4,2,4,21,11
87,"pneu","sandale",8,4,4,4,4,4,21,11
87,"pneu","table",8,4,4,3,3,3,21,11
87,"pneu","décoration",8,4,4,3,2,2,21,11
87,"pneu","lit pour bébé",8,4,4,4,2,3,21,11
87,"pneu","pot de fleur",8,4,4,2,3,3,21,11
87,"pneu","niche pour chien",8,4,3,4,4,3,21,11
87,"pneu","niche pour chat",8,4,3,4,3,3,21,11
87,"pneu","cachette",8,4,3,4,3,2,21,11
87,"pneu","roue pour voiture",8,4,1,1,1,1,21,11
87,"pneu","roue pour moto",8,4,1,1,1,1,21,11
87,"pneu","tabouret",8,4,3,3,3,3,21,11
87,"pneu","bouée de sauvetage",8,4,2,2,3,2,21,11
88,"bouteille","longue vue",8,4,4,2,3,4,88,126
88,"bouteille","arme quand on casse le bout",8,4,2,2,2,2,88,126
88,"bouteille","pot de fleurs",8,4,3,2,2,3,88,126
88,"bouteille","guirlande lumineuse en mettant un système d'éclairage type bougie ou ampoules à l'intérieur et en les alignant sur une corde",8,4,5,3,2,3,88,126
88,"bouteille","carafe",8,4,2,1,2,1,88,126
88,"bouteille","fausse bouteille à la mer pour mettre des messages dedans (jeux pour enfants)",8,4,2,2,2,2,88,126
88,"bouteille","cendrier",8,4,3,4,3,3,88,126
88,"bouteille","lumière tamisée à la couleur de la bouteille en mettant une source lumineuse dessous",8,4,4,3,2,2,88,126
88,"couteau","outil pour peindre",8,4,4,4,3,4,88,126
88,"couteau","sculpter",8,4,2,2,3,2,88,126
88,"couteau","aiguille d'une horloge",8,4,3,4,3,4,88,126
88,"couteau","lustre",8,4,4,3,2,4,88,126
88,"couteau","couper des cheveux à la sauvage",8,4,3,2,2,2,88,126
88,"couteau","remplacer les doigts pour taper à l'ordi à distance",8,4,2,3,1,4,88,126
88,"couteau","cadeau personnalisé voire fabriqué main",8,4,2,1,1,1,88,126
88,"pneu","balançoire",8,4,3,2,2,2,88,126
88,"pneu","bouée",8,4,2,2,3,2,88,126
88,"pneu","cachette",8,4,3,4,3,2,88,126
88,"pneu","construction",8,4,4,3,3,3,88,126
88,"pneu","anti-stress",8,4,3,4,2,4,88,126
88,"pneu","bracelet si petit",8,4,4,4,2,3,88,126
88,"pneu","décoration",8,4,3,3,3,2,88,126
88,"pneu","support",8,4,3,2,2,2,88,126
88,"pneu","cerceau",8,4,2,2,2,2,88,126
88,"pneu","obstacles pour animaux",8,4,4,3,2,3,88,126
88,"pneu","course de pneus",8,4,1,3,2,3,88,126
88,"pneu","démarcation visuelle",8,4,4,2,3,3,88,126
88,"pneu","protection d'un pilier ou d'un poteau",8,4,3,2,4,3,88,126
88,"pneu","sièges",8,4,3,3,2,3,88,126
88,"pneu","si découpe spiralée peut se transformer en fouet",8,4,4,4,2,4,88,126
88,"pneu","dressage de chevaux",8,4,3,3,3,3,88,126
89,"bouteille","transport de lettre",8,4,2,2,2,3,51,73
89,"bouteille","boire",8,4,1,1,1,1,51,73
89,"bouteille","se défendre",8,4,2,2,2,2,51,73
89,"bouteille","caler une feuille",8,4,4,4,3,3,51,73
89,"bouteille","cadeau",8,4,2,1,2,1,51,73
89,"couteau","se défendre",8,4,1,1,2,1,51,73
89,"couteau","manger",8,4,1,1,1,1,51,73
89,"couteau","ouvrir une boite",8,4,2,2,3,2,51,73
89,"couteau","tourner une vis",8,4,2,2,3,2,51,73
89,"couteau","enlever un noyau d'avocat",8,4,2,1,5,2,51,73
89,"pneu","voiture",8,4,1,1,1,1,51,73
89,"pneu","rouler",8,4,1,1,1,1,51,73
89,"pneu","sport",8,4,2,2,3,2,51,73
89,"pneu","jeu",8,4,3,3,1,2,51,73
89,"pneu","musculation",8,4,2,2,2,2,51,73
89,"pneu","nager",8,4,2,1,1,2,51,73
89,"pneu","capturer",8,4,3,3,3,4,51,73
89,"pneu","sauver",8,4,1,2,3,2,51,73
89,"pneu","transporter",8,4,1,4,1,1,51,73
89,"pneu","casser une vitre",8,4,1,2,1,3,51,73
90,"bouteille","en faire une lampe",8,4,4,2,2,2,28,57
90,"bouteille","envoyer à la mer",8,4,2,2,2,2,28,57
90,"bouteille","en faire un entonnoir (plastique)",8,4,3,3,2,3,28,57
90,"bouteille","conserver des soupes",8,4,2,2,2,1,28,57
90,"couteau","écraser des aliments",8,4,3,2,4,2,28,57
90,"couteau","moudre du poivre",8,4,3,3,3,3,28,57
90,"couteau","graver des lettres",8,4,2,2,3,2,28,57
90,"couteau","creuser des trous",8,4,3,4,3,2,28,57
90,"pneu","protéger des auto tamponneuses",8,4,2,2,3,3,28,57
90,"pneu","faire une bouée",8,4,2,2,4,2,28,57
90,"pneu","fabriquer des chaussures",8,4,4,4,4,4,28,57
91,"bouteille","pot de fleurs",8,4,3,2,2,3,95,104
91,"bouteille","aquarium",8,4,4,5,3,3,95,104
91,"bouteille","terrarium",8,4,5,4,3,3,95,104
91,"bouteille","projectiles",8,4,1,2,2,3,95,104
91,"bouteille","décoration",8,4,3,2,2,2,95,104
91,"bouteille","lumière",8,4,4,2,2,2,95,104
91,"bouteille","collier",8,4,4,3,2,3,95,104
91,"bouteille","protège tibia",8,4,4,4,3,5,95,104
91,"bouteille","enceinte",8,4,3,4,2,4,95,104
91,"bouteille","matériau construction",8,4,5,4,4,3,95,104
91,"bouteille","chamboule tout",8,4,3,4,2,3,95,104
91,"bouteille","porte monnaie",8,4,4,4,2,3,95,104
91,"bouteille","boite a bijou",8,4,3,3,2,2,95,104
91,"bouteille","jumelle",8,4,4,3,1,4,95,104
91,"bouteille","sonnette",8,4,4,5,3,3,95,104
91,"couteau","stylo",8,4,3,2,1,3,95,104
91,"couteau","bistouri",8,4,4,2,1,2,95,104
91,"couteau","perceuse",8,4,2,3,3,3,95,104
91,"couteau","décoration",8,4,4,3,2,2,95,104
91,"couteau","pendetif",8,4,4,4,2,3,95,104
91,"couteau","spatule",8,4,2,2,3,2,95,104
91,"couteau","punaise",8,4,3,4,2,4,95,104
91,"couteau","fléchette",8,4,3,3,2,2,95,104
91,"couteau","monnaie",8,4,2,2,2,2,95,104
91,"couteau","fauille de dessin",8,4,4,1,1,1,95,104
91,"couteau","rasoir",8,4,4,3,2,2,95,104
91,"couteau","peigne",8,4,3,4,2,3,95,104
91,"couteau","grattoir guitare",8,4,5,4,2,5,95,104
91,"couteau","décapsuleur",8,4,3,2,3,3,95,104
91,"couteau","pic aperitif",8,4,4,4,2,2,95,104
91,"pneu","bouée",8,4,2,2,3,2,95,104
91,"pneu","feu",8,4,2,2,3,2,95,104
91,"pneu","airbag",8,4,2,3,3,3,95,104
91,"pneu","contenant",8,4,3,3,2,2,95,104
91,"pneu","pot de fluers",8,4,4,2,3,3,95,104
91,"pneu","décoration",8,4,4,3,2,2,95,104
91,"pneu","matériau de construction",8,4,4,4,3,3,95,104
91,"pneu","isolant",8,4,4,4,3,3,95,104
91,"pneu","protection",8,4,1,2,3,2,95,104
91,"pneu","lancé de pneus",8,4,3,3,2,2,95,104
91,"pneu","cerceau",8,4,2,2,2,2,95,104
92,"bouteille","vase",8,4,3,2,2,2,75,113
92,"bouteille","utiliser le verre pour créer un tableau",8,4,4,4,2,4,75,113
92,"bouteille","scier la partie haute pour en faire un contenant",8,4,1,2,3,2,75,113
92,"bouteille","coller des bouchons ensemble avec des grans dedans pour en faire des maracas",8,4,5,4,3,3,75,113
92,"bouteille","remplir plusieurs bouteilles a différents niveaux et souffler dedans pour en faire des instruments de musique (une bouteille par note)",8,4,3,3,2,3,75,113
92,"couteau","s'en servir comme d'une paire de ciseaux",8,4,3,2,2,2,75,113
92,"couteau","l'exposer comme objet décoratif",8,4,4,3,2,2,75,113
92,"couteau","s'en servir comme tourne vis",8,4,3,2,3,3,75,113
92,"couteau","pelle a tarte",8,4,3,3,3,3,75,113
92,"couteau","piquet de tente",8,4,4,5,4,4,75,113
92,"couteau","jongler avec",8,4,4,3,3,3,75,113
92,"pneu","fauteuil",8,4,2,3,3,2,75,113
92,"pneu","balançoire",8,4,3,2,2,2,75,113
92,"pneu","luge",8,4,4,4,4,4,75,113
92,"pneu","objet déco pour créer une ambiance industrielle",8,4,4,3,2,2,75,113
92,"pneu","support pour afficher les prix du carburant dans une station service",8,4,4,3,3,2,75,113
93,"bouteille","arme",8,4,1,2,2,2,21,71
93,"bouteille","transport imperméable de marchandise ou messages",8,4,2,2,3,3,21,71
93,"couteau","décapsuleur",8,4,2,2,3,2,21,71
93,"couteau","jeu de lancer",8,4,2,3,1,2,21,71
93,"pneu","combustible pour faire un feu",8,4,2,2,3,2,21,71
93,"pneu","protection pour dévaler des pentes ",8,4,2,3,4,3,21,71
94,"bouteille","lunette pour éclipse",8,4,3,4,2,4,35,108
94,"bouteille","gode-michet",8,4,5,3,3,4,35,108
94,"bouteille","raquette de ping-pong",8,4,5,4,1,4,35,108
94,"bouteille","arme de crime",8,4,1,2,3,2,35,108
94,"bouteille","instrument de musique",8,4,4,2,2,3,35,108
94,"bouteille","quille de bowling",8,4,3,4,2,3,35,108
94,"bouteille","bougeoir",8,4,5,2,2,2,35,108
94,"couteau","rasoir",8,4,3,3,3,2,35,108
94,"couteau","stylo",8,4,4,2,2,3,35,108
94,"couteau","outil de négociation",8,4,1,1,2,2,35,108
94,"couteau","jouet pour enfants",8,4,3,3,3,2,35,108
94,"couteau","brosse à dents",8,4,2,2,1,3,35,108
94,"couteau","outil pour tatoueur bon marché",8,4,4,2,3,3,35,108
94,"couteau","fève dans une galette des rois",8,4,3,1,1,2,35,108
94,"couteau","cadeau kinder surprise",8,4,1,1,1,1,35,108
94,"couteau","cadeau dans un welcome pack de festivals de musique",8,4,2,1,2,3,35,108
94,"pneu","cerceau",8,4,2,2,2,2,35,108
94,"pneu","collier",8,4,4,4,2,3,35,108
94,"pneu","siège",8,4,3,3,2,3,35,108
94,"pneu","oreiller",8,4,2,4,3,4,35,108
94,"pneu","objet de décoration",8,4,4,3,2,2,35,108
94,"pneu","bouée",8,4,2,2,3,2,35,108
94,"pneu","cadeau",8,4,2,1,1,1,35,108
94,"pneu","pour protéger son espace vital dans les transports en commun en le gardant autour de soi",8,4,4,3,1,4,35,108
94,"pneu","accessoire de cirque pour tenir en équilibre dessus",8,4,3,4,3,4,35,108
94,"pneu","pierre tombale",8,4,5,5,3,4,35,108
95,"bouteille","quille de bowling",8,4,3,3,3,3,68,50
95,"bouteille","transport de substance diverse",8,4,1,1,2,2,68,50
95,"bouteille","entonnoir",8,4,3,3,2,2,68,50
95,"bouteille","pistolet à eau",8,4,5,4,2,3,68,50
95,"bouteille","fusée à eau",8,4,4,5,2,4,68,50
95,"bouteille","flotteur pour bateau ",8,4,4,4,3,3,68,50
95,"couteau","cuillère",8,4,3,2,1,2,68,50
95,"couteau","fourchette",8,4,3,2,1,2,68,50
95,"couteau","tournevis",8,4,3,2,3,2,68,50
95,"couteau","accroche murale",8,4,4,4,2,3,68,50
95,"couteau","marque page",8,4,4,4,3,4,68,50
95,"pneu","panier de basket",8,4,4,4,3,5,68,50
95,"pneu","panier a linge",8,4,4,4,2,4,68,50
95,"pneu","bouée de piscine",8,4,2,2,3,2,68,50
95,"pneu","coussin",8,4,4,4,2,3,68,50
95,"pneu","balançoire",8,4,3,2,3,2,68,50
95,"pneu","siege",8,4,3,3,2,3,68,50
95,"pneu","protection anti choc",8,4,1,2,4,3,68,50
96,"bouteille","jouer au jeu de la bouteille",8,4,2,4,2,2,29,26
96,"bouteille","bataille d'eau",8,4,4,2,2,2,29,26
96,"bouteille","faire des chaussures",8,4,5,4,3,4,29,26
96,"bouteille","bottle flip challenge",8,4,2,4,1,2,29,26
96,"bouteille","l'utiliser comme baguette pour jouer de la batterie",8,4,4,4,2,3,29,26
96,"bouteille","faire passer un message en la jetant dans la mer",8,4,3,3,2,2,29,26
96,"bouteille","faire de l'escrime",8,4,3,2,1,3,29,26
96,"bouteille","souffler dedans",8,4,3,2,2,3,29,26
96,"bouteille","parler dedans comme si c'était un mégaphone",8,4,5,3,2,4,29,26
96,"bouteille","faire des cercles en utilisant son diamètre",8,4,5,5,3,4,29,26
96,"couteau","l'utiliser comme une fourchette",8,4,3,2,1,2,29,26
96,"couteau","le faire tourner sur lui même",8,4,3,2,1,3,29,26
96,"couteau","l'utiliser avec les pieds",8,4,2,1,1,2,29,26
96,"couteau","découper avec le manche",8,4,2,1,2,1,29,26
96,"couteau","taper quelqu'un",8,4,2,2,2,2,29,26
96,"pneu","flotter sur l'eau",8,4,2,4,3,3,29,26
96,"pneu","jouer au houlahoup (je sais pas comment ça s'écrit)",8,4,2,2,2,2,29,26
96,"pneu","faire du sport en le soulevant",8,4,2,2,3,2,29,26
96,"pneu","descendre des collines en se mettant à l'intérieur",8,4,3,3,3,3,29,26
96,"pneu","entrainer son chien/chat à sauter à travers",8,4,4,4,2,3,29,26
96,"pneu","faire du feu",8,4,3,2,3,2,29,26
97,"bouteille","poubelle",8,4,3,3,2,3,63,80
97,"bouteille","entonnoir",8,4,3,3,2,2,63,80
97,"bouteille","cendrier",8,4,2,3,3,2,63,80
97,"bouteille","moule",8,4,5,4,3,2,63,80
97,"bouteille","stylo",8,4,1,3,1,1,63,80
97,"couteau","règle",8,4,4,4,2,4,63,80
97,"couteau","ouvre-bouteille",8,4,3,2,3,3,63,80
97,"pneu","poids en musculation",8,4,2,2,3,3,63,80
97,"pneu","décoration",8,4,3,3,2,2,63,80
97,"pneu","déguisement (Todd mariokart)",8,4,3,5,2,5,63,80
98,"bouteille","diffuseur de lumiere",8,4,4,3,2,2,102,102
98,"bouteille","marcasse",8,4,5,4,2,3,102,102
98,"bouteille","quille",8,4,3,3,2,3,102,102
98,"bouteille","rouleau à patisserie",8,4,3,5,4,3,102,102
98,"bouteille","siege peu comfortable",8,4,2,3,1,3,102,102
98,"bouteille","chicha",8,4,3,4,2,3,102,102
98,"couteau","hameçon peu efficace",8,4,3,4,1,3,102,102
98,"couteau","calle porte",8,4,4,3,3,4,102,102
98,"couteau","miroir",8,4,4,5,4,3,102,102
98,"couteau","sepparateur de nuages",8,4,3,1,2,4,102,102
98,"couteau","tondeuse a Bonzai",8,4,3,2,3,2,102,102
98,"couteau","toupie",8,4,5,3,2,4,102,102
98,"pneu","cible",8,4,3,4,3,3,102,102
98,"pneu","roue de hamster",8,4,3,4,2,3,102,102
98,"pneu","instrument de musique",8,4,5,5,2,3,102,102
98,"pneu","allume-feu",8,4,4,2,3,2,102,102
98,"pneu","cerceau hoollay hoop",8,4,2,2,2,2,102,102
98,"pneu","brassard pour gardien de but",8,4,4,3,3,4,102,102
98,"pneu","concasseur",8,4,2,1,3,4,102,102
98,"pneu","voiture",8,4,1,1,2,1,102,102
99,"bouteille","lampe",8,4,4,2,2,2,15,4
99,"bouteille","décoration",8,4,4,2,2,2,15,4
99,"bouteille","instrument de musique",8,4,4,2,2,3,15,4
99,"bouteille","objet pour faire la cuisine",8,4,1,4,3,2,15,4
99,"bouteille","pour faire du jardinage ",8,4,3,4,3,2,15,4
99,"couteau","jeu de flechette",8,4,3,3,2,2,15,4
99,"couteau","faire la collection",8,4,3,1,1,2,15,4
99,"couteau","utiliser en miroir",8,4,5,5,4,4,15,4
99,"pneu","Balançoire",8,4,3,2,2,2,15,4
99,"pneu","chaise",8,4,3,3,2,2,15,4
99,"pneu","objet pour entraînement sportif",8,4,2,2,3,2,15,4
99,"pneu","baignoire pour enfant",8,4,4,4,2,3,15,4
99,"pneu","bouée",8,4,2,2,3,2,15,4
100,"bouteille","mur isolant",8,4,3,3,4,3,62,79
100,"bouteille","table basse",8,4,4,5,4,1,62,79
100,"bouteille","lampe",8,4,4,2,2,2,62,79
100,"bouteille","piège à guêpe",8,4,2,3,3,2,62,79
100,"bouteille","pot pour les plantes",8,4,3,2,2,3,62,79
100,"bouteille","arrosage des plantes avec un système de diffusion de l'eau petit à petit",8,4,3,3,3,2,62,79
100,"bouteille","message a la mer",8,4,2,2,2,2,62,79
100,"couteau","lance",8,4,3,2,4,3,62,79
100,"couteau","crampons d'alpinisme",8,4,4,4,2,4,62,79
100,"couteau","marteau",8,4,4,3,2,3,62,79
100,"couteau","machine a tricoter",8,4,4,3,2,3,62,79
100,"couteau","roue tout terrain",8,4,1,2,1,3,62,79
100,"couteau","chaise",8,4,1,3,3,2,62,79
100,"pneu","balançoire",8,4,3,2,3,2,62,79
100,"pneu","arène de toupie",8,4,4,4,4,4,62,79
100,"pneu","table basse",8,4,3,3,2,3,62,79
100,"pneu","sol pour parc d'enfants",8,4,3,4,2,3,62,79
100,"pneu","balle de football",8,4,3,4,2,3,62,79
100,"pneu","protection pour les bateaux dans les ports",8,4,2,2,4,3,62,79
100,"pneu","poids pour tenir les baches des agriculteurs",8,4,2,3,5,2,62,79
100,"pneu","poids pour la musculation",8,4,2,2,2,2,62,79
102,"bouteille","la casser et utiliser le verre pour faire des vitraux",8,4,5,5,3,4,36,51
102,"bouteille","utiliser comme baguette pour un instrument a percussion",8,4,4,4,2,3,36,51
102,"bouteille","les re remplir et re utiliser",8,4,1,1,2,1,36,51
102,"bouteille","remplir de liquide et l'utiliser comme arme",8,4,2,2,3,2,36,51
102,"bouteille","remplir de sable et utiliser comme haltère",8,4,3,2,2,3,36,51
102,"bouteille","allumer en feu pour envoyer des signaux",8,4,3,3,2,1,36,51
102,"bouteille","les utiliser pour jongler",8,4,3,4,3,3,36,51
102,"bouteille","les serrer et utiliser le bouchon comme projectile avec la sur pression que si existe",8,4,4,3,3,3,36,51
102,"couteau","utiliser le fil du couteau en le faisant vibrer pour faire du son",8,4,5,5,1,5,36,51
102,"couteau","tapper avec le manche comme marteau de fortune",8,4,2,3,2,3,36,51
102,"couteau","utiliser une lame propre comme miroir",8,4,4,5,4,3,36,51
102,"couteau","si le couteau est un peu concave",8,4,1,1,1,1,36,51
102,"couteau","l'utiliser pour allumer du feu avec les rayon du soleil",8,4,5,3,5,4,36,51
102,"couteau","si non, juste pour éblouir les autres",8,4,4,1,1,4,36,51
102,"pneu","feu dans un manifestation",8,4,3,2,2,3,36,51
102,"pneu","faire fondre pour en faire tu matériel de construction",8,4,4,4,4,3,36,51
102,"pneu","a placer au tour d'un véhicule pour éviter qu'il s'endommage",8,4,2,2,3,2,36,51
102,"pneu","en prendre un très grand puis rentrer dedans pour dévaler une pente",8,4,3,3,4,3,36,51
102,"pneu","l'user contre une surface et utiliser le résidu comme peinture",8,4,5,5,2,3,36,51
102,"pneu","mettre sous des objets lourds pour éviter qu'ils touchent le sol",8,4,3,5,2,2,36,51
103,"bouteille","boire son contenu",8,4,1,1,1,1,47,162
103,"bouteille","la briser et me servir des morceaux pour découper des choses",8,4,3,3,3,3,47,162
103,"bouteille","la couper en 2 pour avoir un verre et un entonnoir",8,4,3,3,2,2,47,162
103,"bouteille","la couper par une extrémité et en faire un arrosoir pour vase",8,4,3,2,2,2,47,162
103,"bouteille","la faire fondre et réutiliser le plastique pour former autre chose",8,4,4,3,4,4,47,162
103,"bouteille","fixer une bougie sur le culot",8,4,5,2,2,2,47,162
103,"bouteille","la couper longitudinalement pour avoir une feuille de plastique",8,4,4,5,2,4,47,162
103,"bouteille","boucher un trou",8,4,5,5,4,4,47,162
103,"couteau","couper un gateau",8,4,1,1,1,1,47,162
103,"couteau","retirer un objet d'une plaie",8,4,4,2,2,2,47,162
103,"couteau","faire chauffer la lame pour fondre un objet",8,4,5,5,4,3,47,162
103,"couteau","tuer un animal",8,4,2,1,2,1,47,162
103,"couteau","le revendre pour acheter un objet moins dangereux",8,4,3,1,3,1,47,162
103,"couteau","graver une histoire sur une planche de bois",8,4,2,2,2,2,47,162
103,"couteau","tailler une pointe de flèche",8,4,2,2,3,2,47,162
103,"couteau","affuter la lame",8,4,1,2,4,1,47,162
103,"couteau","le réparer car la lame s'est séparée du manche",8,4,2,1,1,1,47,162
103,"pneu","Proteger la carrosserie d'une voiture en collant le pneu contre le mur",8,4,2,2,3,3,47,162
103,"pneu","Faire du sport avec un pneu de tracteur en le soulevant à mains nues",8,4,2,2,3,3,47,162
103,"pneu","faire bruler le pneu pour générer un nuage noir et se faire secourir",8,4,2,3,4,3,47,162
103,"pneu","l'offrir comme jouet à un enfant",8,4,4,3,2,2,47,162
103,"pneu","monter un pneu crevé sur la voiture de mon ennemi",8,4,1,1,1,1,47,162
