"ID","prompt","response","set","lp","order","rater1","rater2","rater3","rater4","iq_all","visual","music","dance","archit","writing","humor","science","theatre","culinary","caq","cpi","cse","growth","fixed","IRT","Nv","Nw","Ac","Ap","Ci","Co","Ee","Ea","Oi","Oo","N_BFAS","A_BFAS","C_BFAS","E_BFAS","O_BFAS","CREAT_ACT","inventions","CAQLN","CACTLN","bric_pre","bric_pos","can_pret","can_pos","sqCAQ","lnvisual","lnmusic","Extr","Aggr","Cons","Neu","Openn","Mach","Psych","Narc","CPI","CSE","ACTIVITY_GENERAL","discov","caq_ln","self_everyday","scholarly","performance","mechanical_science","artistic","badd_iq","string_cse","can_cse","brick_cse","age"
571625,"puszka","do muzyki",1,1238,"p14",3,2,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do nauki",1,1241,"p17",3,2,1,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do noszenia",1,1234,"p10",2,1,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do picia",1,1239,"p15",2,1,1,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do pływania",1,1244,"p20",4,1,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do pobicia",1,1245,"p21",1,1,1,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do podrzucania",1,1240,"p16",2,2,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do pokazywania",1,1227,"p3",2,1,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do projektowani",1,1226,"p2",2,2,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do recyklingu",1,1225,"p1",2,1,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do skaleczenia się",1,1246,"p22",1,1,1,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do stworzenia rzeźb",1,1230,"p6",2,4,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do tańczenia",1,1247,"p23",3,2,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do urządzenia kąciku zabawy",1,1237,"p13",3,2,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do urządzenia mieszkania",1,1235,"p11",2,2,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do urządzenia pokoju",1,1236,"p12",2,2,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do wydawania dźwięków",1,1243,"p19",3,1,2,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571625,"puszka","do zabawy",1,1233,"p9",3,2,3,NA,0.3387096774193548,0,0,0,0,1,2,1,0,1,5,6.2,5.5,4.4,3,2.6666666666666665,3.1,3,3.8,3.6,2.8,3.3,3.7,3,3.3,3.6,3.05,3.7,3.05,3.35,3.45,0.3333333333333333,0,1.791759469228055,0.28768207245178085,70,66,74.5,70.5,2.23606797749979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571784,"cegła","do ukladanki",1,995,"p2",3,3,3,NA,0,0,0,3,0,0,0,0,0,1,4,4.4,3.8333333333333335,4,4,1.5,3,3.2,2.6,4.6,3.4,3.9,2.9,2.3,2.3,2.6,3.1,3.6,3.65,2.6,2.45,0.0303030303030303,0,1.6094379124341003,0.02985296314968113,10.5,7.5,3.5,4.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571784,"cegła","do zabawy",1,994,"p1",3,3,3,NA,0,0,0,3,0,0,0,0,0,1,4,4.4,3.8333333333333335,4,4,1.5,3,3.2,2.6,4.6,3.4,3.9,2.9,2.3,2.3,2.6,3.1,3.6,3.65,2.6,2.45,0.0303030303030303,0,1.6094379124341003,0.02985296314968113,10.5,7.5,3.5,4.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571784,"puszka","do wykonania pojemnika do przechowywania drobiazgow roznych",1,1166,"p1",1,1,2,NA,0,0,0,3,0,0,0,0,0,1,4,4.4,3.8333333333333335,4,4,1.5,3,3.2,2.6,4.6,3.4,3.9,2.9,2.3,2.3,2.6,3.1,3.6,3.65,2.6,2.45,0.0303030303030303,0,1.6094379124341003,0.02985296314968113,10.5,7.5,3.5,4.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"cegła","jako obciążenie ładunku",1,1319,"p2",3,3,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"cegła","pod koło samochodu aby nie zjechał",1,1320,"p3",3,1,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"cegła","podeprzeć stół",1,1318,"p1",2,3,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"cegła","w ogrodzie przy ognisku",1,1322,"p5",3,3,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"cegła","zawartość paczki dla kawału",1,1321,"p4",4,3,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"puszka","dla kawału do wiązania na sznurku i doczepiania do samochodu",1,1547,"p3",3,3,3,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"puszka","do zbieractwa",1,1546,"p2",2,2,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571795,"puszka","łapania w nią małych żyjątek",1,1545,"p1",3,3,2,NA,0.8354838709677419,0,0,0,0,1,1,0,0,0,2,3.6,4.5,5,1.8,4,3,3.1,4.3,3.2,2.4,3.5,3.7,3.2,3.2,3.3,3.05,3.75,2.95,3.45,3.25,0.09090909090909091,0,1.0986122886681098,0.0870113769896297,4.5,4,3.5,4,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"cegła","hantelka",1,2846,"p4",2,3,3,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"cegła","klin na półke aby książki się nie przewracały",1,2847,"p5",2,3,2,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"cegła","podnóżek",1,2844,"p2",2,2,2,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"cegła","stojak",1,2845,"p3",2,3,4,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"cegła","stolik",1,2843,"p1",2,3,2,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"puszka","koszyk na długopisy",1,3444,"p5",1,1,2,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"puszka","kubek",1,3441,"p2",2,1,1,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"puszka","piecyk",1,3443,"p4",3,3,3,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"puszka","skarbonka",1,3442,"p3",2,2,2,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571870,"puszka","wazon",1,3440,"p1",2,2,2,NA,0.5774193548387097,3,0,0,0,3,2,2,3,1,15,4.6,4.166666666666667,4,2,2.6666666666666665,2.7,2.6,3.5,3.3,3.3,3.6,3.5,2.8,3.2,3.4,2.65,3.4,3.45,3.15,3.3,0.48484848484848486,1,2.772588722239781,0.3953127366441464,63.5,47,38,37,3.872983346207417,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573074,"cegła","jako podstawkę pod kubek",1,1690,"p1",2,2,2,NA,0.27741935483870966,0,0,0,0,0,0,1,0,0,2,4.8,6,4.2,3.2,2.8333333333333335,2.4,3,2.7,2.8,3.6,3.8,2.9,3.6,3,3.6,2.7,2.75,3.7,3.25,3.3,0,1,1.0986122886681098,0,61,22.5,67.5,43.5,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573074,"cegła","nogę od szafki",1,1691,"p2",2,3,2,NA,0.27741935483870966,0,0,0,0,0,0,1,0,0,2,4.8,6,4.2,3.2,2.8333333333333335,2.4,3,2.7,2.8,3.6,3.8,2.9,3.6,3,3.6,2.7,2.75,3.7,3.25,3.3,0,1,1.0986122886681098,0,61,22.5,67.5,43.5,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573074,"puszka","jako klosz do lampki",1,2003,"p2",3,3,3,NA,0.27741935483870966,0,0,0,0,0,0,1,0,0,2,4.8,6,4.2,3.2,2.8333333333333335,2.4,3,2.7,2.8,3.6,3.8,2.9,3.6,3,3.6,2.7,2.75,3.7,3.25,3.3,0,1,1.0986122886681098,0,61,22.5,67.5,43.5,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573074,"puszka","jako przybornik na biurko",1,2002,"p1",2,1,2,NA,0.27741935483870966,0,0,0,0,0,0,1,0,0,2,4.8,6,4.2,3.2,2.8333333333333335,2.4,3,2.7,2.8,3.6,3.8,2.9,3.6,3,3.6,2.7,2.75,3.7,3.25,3.3,0,1,1.0986122886681098,0,61,22.5,67.5,43.5,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573074,"puszka","pojemnik na drobiazgi",1,2004,"p3",1,1,2,NA,0.27741935483870966,0,0,0,0,0,0,1,0,0,2,4.8,6,4.2,3.2,2.8333333333333335,2.4,3,2.7,2.8,3.6,3.8,2.9,3.6,3,3.6,2.7,2.75,3.7,3.25,3.3,0,1,1.0986122886681098,0,61,22.5,67.5,43.5,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573372,"cegła","Cegła jeśli zrobić w niej dziury może służyć jako przybornik na długopisy",1,2622,"p1",3,3,3,NA,0.47419354838709676,0,4,0,0,0,2,0,1,1,8,6,5.5,3.6,1,3.6666666666666665,3.6,3,3.8,3.8,3,3.3,3.8,3.6,3.6,4.4,3.3,3.8,3.15,3.7,4,0.24242424242424243,0,2.1972245773362196,0.21706450523782758,51,33,28.5,42,2.8284271247461903,0,1.6094379124341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573372,"puszka","Puszka może służyć jako popielniczka",1,3198,"p2",2,1,2,NA,0.47419354838709676,0,4,0,0,0,2,0,1,1,8,6,5.5,3.6,1,3.6666666666666665,3.6,3,3.8,3.8,3,3.3,3.8,3.6,3.6,4.4,3.3,3.8,3.15,3.7,4,0.24242424242424243,0,2.1972245773362196,0.21706450523782758,51,33,28.5,42,2.8284271247461903,0,1.6094379124341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573372,"puszka","W pustej puszce można np. ugotować zupe",1,3197,"p1",2,2,1,NA,0.47419354838709676,0,4,0,0,0,2,0,1,1,8,6,5.5,3.6,1,3.6666666666666665,3.6,3,3.8,3.8,3,3.3,3.8,3.6,3.6,4.4,3.3,3.8,3.15,3.7,4,0.24242424242424243,0,2.1972245773362196,0.21706450523782758,51,33,28.5,42,2.8284271247461903,0,1.6094379124341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573386,"cegła","konstrukcja siedziska",1,333,"p2",2,3,3,NA,0.4096774193548387,25,0,0,0,1,17,18,0,1,77,5.4,5.5,3.4,4.2,3.5,2.5,2.9,4.6,3.7,3.3,4.2,3.6,3.8,3.9,4.4,2.7,4.15,3.75,3.7,4.15,0.21212121212121213,15,4.356708826689592,0.1923718926474561,58,51,35,61,8.774964387392123,3.258096538021482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573386,"cegła","nowoczesna rzeźba artystyczna",1,332,"p1",2,3,3,NA,0.4096774193548387,25,0,0,0,1,17,18,0,1,77,5.4,5.5,3.4,4.2,3.5,2.5,2.9,4.6,3.7,3.3,4.2,3.6,3.8,3.9,4.4,2.7,4.15,3.75,3.7,4.15,0.21212121212121213,15,4.356708826689592,0.1923718926474561,58,51,35,61,8.774964387392123,3.258096538021482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573386,"cegła","w ogrodzie lub na balkonie - do sadzenia roślin - (cegła dziurawka)",1,334,"p3",2,3,2,NA,0.4096774193548387,25,0,0,0,1,17,18,0,1,77,5.4,5.5,3.4,4.2,3.5,2.5,2.9,4.6,3.7,3.3,4.2,3.6,3.8,3.9,4.4,2.7,4.15,3.75,3.7,4.15,0.21212121212121213,15,4.356708826689592,0.1923718926474561,58,51,35,61,8.774964387392123,3.258096538021482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573386,"puszka","bibelot dekoracyjny wnetrza",1,409,"p7",2,2,3,NA,0.4096774193548387,25,0,0,0,1,17,18,0,1,77,5.4,5.5,3.4,4.2,3.5,2.5,2.9,4.6,3.7,3.3,4.2,3.6,3.8,3.9,4.4,2.7,4.15,3.75,3.7,4.15,0.21212121212121213,15,4.356708826689592,0.1923718926474561,58,51,35,61,8.774964387392123,3.258096538021482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
