"ID","prompt","response","set","responseorder","rating","rater1","rater2","rater3","rater4","comb","komposita","fluency","ori","rwa1","rwa2","rwa3","rwa4","rwa5","rwa6","rwa7","rwa8","rwa9","rwa10","rwa11","rwa12","rwa13","rwa14","rwa15","aggression","conventionalism","submission.r","value.tier","value.super","value.letters","value.letterf"
"2136MAFE150","Büroklammer","an der Nase klammern",2,NA,NA,3,2,3,NA,"2136MAFE150-Büroklammer",NA,2,2.6666666666666665,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Mülltüte","Maske",2,NA,NA,4,3,3,NA,"2136MAFE150-Mülltüte",NA,3,3.3333333333333335,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Mülltüte","Regenjacke",2,NA,NA,3,1,1,NA,"2136MAFE150-Mülltüte",1,3,1.6666666666666667,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Mülltüte","Wäschekorb",2,NA,NA,2,1,2,NA,"2136MAFE150-Mülltüte",1,3,1.6666666666666667,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Seil","Hut",2,NA,NA,5,2,2,NA,"2136MAFE150-Seil",NA,5,3,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Seil","Sex machen",2,NA,NA,3,3,2,NA,"2136MAFE150-Seil",NA,5,2.6666666666666665,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Seil","sich binden",2,NA,NA,3,2,3,NA,"2136MAFE150-Seil",NA,5,2.6666666666666665,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Seil","springen",2,NA,NA,1,1,1,NA,"2136MAFE150-Seil",NA,5,1,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2136MAFE150","Seil","umbringen",2,NA,NA,2,2,2,NA,"2136MAFE150-Seil",NA,5,2,1,1,4,1,3,5,4,1,4,4,4,3,4,3,3,3.75,2.8333333333333335,3.8,7,11,7,6
"2137ERAP187","Büroklammer","Cd-Laufwerköffner",2,NA,NA,3,3,3,NA,"2137ERAP187-Büroklammer",1,9,3,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Geräuschpegelmessgerät",2,NA,NA,5,4,3,NA,"2137ERAP187-Büroklammer",1,9,4,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Lineal",2,NA,NA,3,3,3,NA,"2137ERAP187-Büroklammer",NA,9,3,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Nasenklammer",2,NA,NA,4,3,3,NA,"2137ERAP187-Büroklammer",1,9,3.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Schüsselanhänger",2,NA,NA,2,2,3,NA,"2137ERAP187-Büroklammer",1,9,2.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Selbstverletzungswerkzeug",2,NA,NA,2,3,2,NA,"2137ERAP187-Büroklammer",1,9,2.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Sexspielzeug",2,NA,NA,3,3,2,NA,"2137ERAP187-Büroklammer",1,9,2.6666666666666665,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Stichwaffe",2,NA,NA,3,2,2,NA,"2137ERAP187-Büroklammer",1,9,2.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Büroklammer","Zahnstocher",2,NA,NA,3,2,3,NA,"2137ERAP187-Büroklammer",1,9,2.6666666666666665,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Accessoire",2,NA,NA,3,2,2,NA,"2137ERAP187-Mülltüte",NA,12,2.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Aufbewahrung",2,NA,NA,2,1,2,NA,"2137ERAP187-Mülltüte",NA,12,1.6666666666666667,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Einkaufstasche",2,NA,NA,2,1,1,NA,"2137ERAP187-Mülltüte",1,12,1.3333333333333333,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Hut",2,NA,NA,3,2,2,NA,"2137ERAP187-Mülltüte",NA,12,2.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Kondom",2,NA,NA,4,5,3,NA,"2137ERAP187-Mülltüte",NA,12,4,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Kostüm",2,NA,NA,4,2,2,NA,"2137ERAP187-Mülltüte",NA,12,2.6666666666666665,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Regenjacke",2,NA,NA,3,1,2,NA,"2137ERAP187-Mülltüte",1,12,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Scheibentönung",2,NA,NA,4,3,3,NA,"2137ERAP187-Mülltüte",1,12,3.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Sexspielzeug",2,NA,NA,3,4,2,NA,"2137ERAP187-Mülltüte",1,12,3,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Staubschutz für den Fernseher",2,NA,NA,3,1,2,NA,"2137ERAP187-Mülltüte",1,12,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Versandtasche für Warensendungen",2,NA,NA,3,2,1,NA,"2137ERAP187-Mülltüte",1,12,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Mülltüte","Zensurmöglichkeit in Pornos",2,NA,NA,5,5,3,NA,"2137ERAP187-Mülltüte",1,12,4.333333333333333,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Dekoration",2,NA,NA,2,2,2,NA,"2137ERAP187-Seil",NA,8,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","erhängen",2,NA,NA,2,2,2,NA,"2137ERAP187-Seil",NA,8,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Geschenk",2,NA,NA,2,1,2,NA,"2137ERAP187-Seil",NA,8,1.6666666666666667,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Gürtel",2,NA,NA,2,2,2,NA,"2137ERAP187-Seil",NA,8,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Hängematte",2,NA,NA,4,2,2,NA,"2137ERAP187-Seil",1,8,2.6666666666666665,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Schmuck",2,NA,NA,2,2,2,NA,"2137ERAP187-Seil",NA,8,2,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Spielzeug",2,NA,NA,1,2,2,NA,"2137ERAP187-Seil",1,8,1.6666666666666667,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2137ERAP187","Seil","Stirnband",2,NA,NA,2,3,2,NA,"2137ERAP187-Seil",1,8,2.3333333333333335,3,5,2,5,1,3,2,3,1,5,5,4,3,1,3,3,1.8333333333333333,2.6,NA,14,19,18
"2138NESE175","Büroklammer","als Füller",2,NA,NA,4,3,3,NA,"2138NESE175-Büroklammer",NA,9,3.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","als Knopf (der fehlt)",2,NA,NA,3,3,3,NA,"2138NESE175-Büroklammer",NA,9,3,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","als Lesezeichen ",2,NA,NA,1,2,3,NA,"2138NESE175-Büroklammer",1,9,2,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","als Ohrring (nö tut nicht weh)",2,NA,NA,2,1,2,NA,"2138NESE175-Büroklammer",1,9,1.6666666666666667,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","als Piekser zum Essen",2,NA,NA,4,3,3,NA,"2138NESE175-Büroklammer",NA,9,3.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","als Spange",2,NA,NA,3,1,3,NA,"2138NESE175-Büroklammer",NA,9,2.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","als Zahnstocher",2,NA,NA,2,2,2,NA,"2138NESE175-Büroklammer",1,9,2,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","zum fixieren von Kabeln (biegen)",2,NA,NA,4,2,3,NA,"2138NESE175-Büroklammer",NA,9,3,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Büroklammer","zum pieksen anderer",2,NA,NA,2,2,3,NA,"2138NESE175-Büroklammer",NA,9,2.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Mülltüte","als Fallschirm",2,NA,NA,4,4,4,NA,"2138NESE175-Mülltüte",1,5,4,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Mülltüte","als Hut",2,NA,NA,3,2,2,NA,"2138NESE175-Mülltüte",NA,5,2.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Mülltüte","als Shirt / Kleidung",2,NA,NA,3,2,2,NA,"2138NESE175-Mülltüte",NA,5,2.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Mülltüte","anstelle von Klopapier (Notfall)",2,NA,NA,2,3,3,NA,"2138NESE175-Mülltüte",1,5,2.6666666666666665,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Mülltüte","zum transportieren von zb Wasser (Wassereimer im Notfall)",2,NA,NA,4,2,3,NA,"2138NESE175-Mülltüte",1,5,3,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Seil","als Kette",2,NA,NA,2,2,2,NA,"2138NESE175-Seil",NA,3,2,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Seil","als Peitsche",2,NA,NA,4,1,2,NA,"2138NESE175-Seil",NA,3,2.3333333333333335,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"2138NESE175","Seil","anbinden",2,NA,NA,1,1,1,NA,"2138NESE175-Seil",NA,3,1,4,5,1,5,1,4,2,5,3,5,5,5,5,3,3,4,1.6666666666666667,1.5999999999999996,13,9,16,12
"214","haarfoehn","andere verbrennen",1,10,0.75,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","andere wärmen",1,20,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","blätter verblasen",1,3,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","blätterberg herstellen",1,4,1.5,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","dem baby den wind erklären",1,6,1,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","einen raum beheizen",1,21,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","jemanden erschrecken",1,7,0.75,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","käferchen draufrumkrabbeln lassen",1,18,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","liebe geben",1,1,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","sich um den hals schlingen als schmuck",1,15,1.5,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","sich verbrennen",1,9,0.75,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","sich zu wärmen",1,19,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","spagatkrapfen machen",1,2,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","straßen kehren",1,5,1.25,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","um den hals um andere zu töten",1,17,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","um den hals um sich zu töten",1,16,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","waffe",1,11,0.75,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","zaubern",1,8,1.25,2,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","zerlegen um zu analysieren",1,13,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","zerschlagen bei wut",1,12,0.25,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","haarfoehn","zusammenbauen",1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","die faust reinstecken, dann ist sie geschützt",1,10,1.5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","faschingsumzug",1,17,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","für den rest der menschheit ins museum",1,8,1,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","für einen umzug",1,16,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","hut",1,1,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","liebespfand",1,4,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","lockmittel für meinen liebsten",1,6,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","Lockmittel für tiere,",1,5,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","schmuckaufbewahrung",1,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","sitzgelegenheit",1,2,1.25,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","um aufzufallen",1,15,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","um kekse auszustechen",1,14,1.25,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","um lärm zu machen",1,11,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","um musik zu machen",1,12,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","um spiegeln herumzukleben und sich in einem fort anzuschauen",1,9,1.75,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","um tolle geräusche für einen film zu erzeugen",1,13,1.75,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","konservendose","vase",1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","als bestvertraute hernehmen",1,21,0.5,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","als freund hernehmen",1,19,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","als freundin hernehmen",1,20,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","als nachbarin heranziehen",1,22,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","andere piercen",1,12,1.5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","Angst auslösen",1,6,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","bedrohen",1,3,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","Bewunderung auslösen",1,7,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","damit tanzen",1,13,0.75,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","draufsteigen und den schmerz genießen",1,16,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","Grenzen ziehen",1,10,1,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","jemanden kalt machen",1,5,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","schauen, wer es sich an den hals setzen lässt",1,18,0.75,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","sich damit eingraben lassen",1,14,1,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","sich in den Hintern stecken",1,15,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","sich piercen",1,11,1.75,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","sich ritzen",1,17,0.75,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","spreizen",1,2,0.5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","spuren ziehen",1,9,1.75,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","töten",1,1,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","umstechen",1,8,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","messer","was heiß machen",1,4,0.5,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141NSMA195","Büroklammer","als Dietrich zum Schlösser knacken",2,NA,NA,3,2,2,NA,"2141NSMA195-Büroklammer",NA,4,2.3333333333333335,2,5,2,4,1,3,2,3,2,5,4,4,4,5,3,3.25,1.6666666666666667,2,17,13,16,18
"2141NSMA195","Büroklammer","als Schmuck - um einen Finger gewickelt o.ä.",2,NA,NA,2,1,2,NA,"2141NSMA195-Büroklammer",NA,4,1.6666666666666667,2,5,2,4,1,3,2,3,2,5,4,4,4,5,3,3.25,1.6666666666666667,2,17,13,16,18
"2141NSMA195","Büroklammer","zum biegen von Drahtskulpturen",2,NA,NA,3,2,2,NA,"2141NSMA195-Büroklammer",1,4,2.3333333333333335,2,5,2,4,1,3,2,3,2,5,4,4,4,5,3,3.25,1.6666666666666667,2,17,13,16,18
